grouping,pair_label,n_rows,baseline_mae,baseline_rmse,baseline_sign_accuracy,baseline_r2,2d_second_unshrunk_mae,2d_second_unshrunk_rmse,2d_second_unshrunk_sign_accuracy,2d_second_unshrunk_r2,2d_ensemble_mae,2d_ensemble_rmse,2d_ensemble_sign_accuracy,2d_ensemble_r2,delta3d_unshrunk_mae,delta3d_unshrunk_rmse,delta3d_unshrunk_sign_accuracy,delta3d_unshrunk_r2,delta3d_mae,delta3d_rmse,delta3d_sign_accuracy,delta3d_r2,delta3d_extended_unshrunk_mae,delta3d_extended_unshrunk_rmse,delta3d_extended_unshrunk_sign_accuracy,delta3d_extended_unshrunk_r2,delta3d_extended_mae,delta3d_extended_rmse,delta3d_extended_sign_accuracy,delta3d_extended_r2,mae_reduction_delta3d_vs_2d_ensemble,mae_reduction_extended_vs_delta3d
pair_type,Sm-Eu,106,0.16416680560208827,0.21276525998774357,0.7075471698113207,-0.08505513072890158,0.15885663242749865,0.20826108782041855,0.7169811320754716,-0.039600867204801604,0.16421733901885954,0.2125564943524161,0.7169811320754716,-0.0829268594899859,0.163240432381402,0.20732986210053905,0.7264150943396226,-0.030324639258893615,0.16214547385837674,0.20780736929892882,0.7169811320754716,-0.03507604344095183,0.16275179363866127,0.20779998632287658,0.7358490566037735,-0.035002496425603935,0.16167107849943246,0.20655820319033294,0.7264150943396226,-0.02266940215136093,0.0020718651604828,0.00047439535894427953
pair_type,Gd-Tb,98,0.12065571769484437,0.16630359225722072,0.8979591836734694,-0.013126360279496208,0.11860794975295715,0.16417700706099358,0.8979591836734694,0.012618415305434838,0.12047924272277959,0.16619528252581067,0.8979591836734694,-0.011807137890060382,0.12762535789687995,0.16966054434185046,0.9387755102040817,-0.05444047174841149,0.1214901103024547,0.1664535804173964,0.8979591836734694,-0.014954648908158896,0.12889954903858,0.17036098245778522,0.9387755102040817,-0.06316489123156721,0.1215601110256483,0.1664769775435412,0.8979591836734694,-0.015239998023055756,-0.001010867579675112,-7.000072319360284e-05
pair_type,Dy-Ho,96,0.10410842601279885,0.17419072243514905,0.7083333333333334,-0.18703172384581546,0.10615476234526784,0.1750695612276108,0.7083333333333334,-0.19903972459055885,0.10411202493992426,0.17409134658323744,0.6979166666666666,-0.18567770638269665,0.10558576526479195,0.17166249060260352,0.8020833333333334,-0.15282425067973504,0.10388501808375435,0.17195969258708965,0.7395833333333334,-0.15681951192762478,0.10397461933991059,0.16946066817558758,0.7916666666666666,-0.12344059808673613,0.10323028242240755,0.17133170679114204,0.7395833333333334,-0.14838567831262894,0.00022700685616991456,0.0006547356613468003
pair_type,Ho-Er,96,0.10507160456020583,0.14945320252275604,0.6979166666666666,-0.3414008668484454,0.10688443473684002,0.15066167673173197,0.6979166666666666,-0.3631816276311619,0.10516100299889715,0.1495909708047406,0.6979166666666666,-0.34387505497771476,0.08363934332605279,0.13571356483615613,0.6979166666666666,-0.1061006516246552,0.09941874242483706,0.14527907875868917,0.6979166666666666,-0.26751843890993054,0.0822469242942777,0.13476052952481052,0.7083333333333334,-0.09062022950505022,0.0992831707738273,0.14521845483914056,0.6979166666666666,-0.2664608068857133,0.00574226057406009,0.00013557165100976099
pair_type,La-Ce,95,0.21087436775184382,0.27107813411685616,0.8210526315789474,-0.35786362686029216,0.2022493007464583,0.2612788067763286,0.8210526315789474,-0.26146599482931765,0.21086665918490508,0.27132832146446906,0.8210526315789474,-0.3603712217285737,0.19564051962707832,0.25704284723777,0.8315789473684211,-0.220894749767786,0.20843665566273617,0.26671020844864884,0.8315789473684211,-0.3144572234071463,0.19127453270096034,0.25184855649023136,0.8315789473684211,-0.17204992567970034,0.2067374883188912,0.26417605703611796,0.8315789473684211,-0.289597217384828,0.0024300035221689054,0.0016991673438449817
pair_type,Er-Tm,89,0.07252099187356466,0.09685054086926324,0.5842696629213483,-0.03193083843421274,0.07279673280497363,0.09625292363153319,0.5730337078651685,-0.01923505014117799,0.07271066478112308,0.09689176989258946,0.5842696629213483,-0.032809605986388934,0.06886206884521741,0.09668457822296134,0.4606741573033708,-0.028397244623738827,0.07194677499077388,0.09614520151175197,0.5056179775280899,-0.016954958948669052,0.06803477112882737,0.09471755719713827,0.5168539325842697,0.013022009257714684,0.07158105595971657,0.09593890565651773,0.5168539325842697,-0.012595541821083467,0.0007638897903491926,0.00036571903105730996
pair_type,Tb-Dy,88,0.14142805622626128,0.17957696707037094,0.7045454545454546,-0.40991462593310946,0.14962368130496545,0.1872416537128062,0.6818181818181818,-0.5328388084665754,0.14210007921580067,0.18038888878975393,0.7045454545454546,-0.4226927475861182,0.13680122769783298,0.17301339008860872,0.7727272727272727,-0.30873278772316426,0.14143593319300174,0.17839721032466405,0.6931818181818182,-0.3914502038135277,0.13774969924228275,0.1725763157882952,0.75,-0.30212877928230064,0.1420472883300083,0.17882129293787133,0.6931818181818182,-0.39807352727175305,0.0006641460227989338,-0.0006113551370065529
pair_type,Tm-Yb,86,0.053710254848301595,0.07374729578725098,0.5348837209302325,-0.14604558133993062,0.0529718847684191,0.07363350952840157,0.5232558139534884,-0.14251179380089218,0.05356269339237561,0.07369042912803853,0.5348837209302325,-0.1442788275685103,0.06242552772897496,0.07926760503177896,0.5116279069767442,-0.3240401799898034,0.05392467107613677,0.07348463565919433,0.4883720930232558,-0.13789655254949595,0.060095152864884614,0.07675941102574046,0.5116279069767442,-0.24157499839056795,0.05377095913229957,0.07315546421765651,0.4883720930232558,-0.12772506227297975,-0.00036197768376115824,0.00015371194383720366
pair_type,Eu-Gd,83,0.09707519510226309,0.15357239425805153,0.8072289156626506,0.039905181573645976,0.10084305892810923,0.15660678879507053,0.7469879518072289,0.0015898567995824564,0.0971937876906241,0.15300976605421884,0.8072289156626506,0.046927106704975796,0.1008250917313135,0.15376037439204343,0.7469879518072289,0.03755333688303497,0.09744130858080943,0.15323840434619748,0.7590361445783133,0.04407667732697895,0.09526186425260683,0.14674459169213744,0.7469879518072289,0.12337868983905464,0.09457120840990596,0.14853583059351808,0.7710843373493976,0.1018471057970034,-0.0002475208901853293,0.0028701001709034724
pair_type,Yb-Lu,82,0.08945084671636588,0.12314025860980092,0.573170731707317,0.048060550794829626,0.09186294034980381,0.1252563201303212,0.573170731707317,0.015062893954929879,0.0894423780169334,0.12307581017431737,0.573170731707317,0.0490567311521084,0.0885844341967932,0.13154944643970187,0.524390243902439,-0.08639373361566483,0.09021222268489497,0.12577409058113423,0.5487804878048781,0.006903220097780216,0.08550821438065949,0.1312409831698373,0.5487804878048781,-0.0813048536740768,0.08918648969562969,0.12554105980705402,0.5487804878048781,0.01057977580220204,-0.0007698446679615667,0.0010257329892652822
