adapter,policy,k,mae,n_ligands,offset,shape_mae,spearman,within_0_5,within_1_0
NEAREST_OBSERVED,MEDOID,3,0.6319437016799421,140,0.41508645672595396,0.5258282571875075,0.46304175470656334,0.606781573010734,0.7802898069718053
OFFSET_K1,MEDOID,5,0.6327862910500971,99,0.3546259819940209,0.5459605218927001,0.42306408692127634,0.570640737349565,0.7928594260664394
OFFSET_K1,MAX_ENSEMBLE_SD,2,0.6329455599828897,143,0.4212733567660034,0.4784794024357155,0.46793865060683165,0.5776550430667728,0.7876700380840652
OFFSET_K1,MAX_MODEL_DISAGREEMENT,5,0.6329596414046225,99,0.3438115144716208,0.5459605218927001,0.42306408692127634,0.5619697053840105,0.7794735452094498
NEAREST_OBSERVED,MEDIAN_PREDICTION,3,0.633475572526309,140,0.433466051384597,0.5232216461208481,0.48472579399757104,0.6023671103354423,0.7775409345486543
NEAREST_OBSERVED,MAX_CONDITION_COVERAGE,2,0.6350867692568223,143,0.396201653076804,0.518598008600206,0.4686368188212283,0.5978124852650206,0.7861823495830383
OFFSET_K1,MID_ACID,2,0.6363688771056815,143,0.4397105472547115,0.4784794024357155,0.46793865060683165,0.5723964266779609,0.7941707544764304
NO_MODEL,ORACLE[OFFSET_K1],1,0.6371419275203707,143,0.37351089687046835,0.5741950175436397,,0.6093551541254579,0.7786694603140847
NEAREST_OBSERVED,ORACLE[OFFSET_K1],1,0.6371419275203707,143,0.37351089687046835,0.5741950175436397,,0.6093551541254579,0.7786694603140847
OFFSET_K1,MID_ACID,5,0.6391287157882521,99,0.3585146535343153,0.5459605218927001,0.42306408692127634,0.5550329564481099,0.788453260180162
NO_MODEL,ORACLE[OFFSET_K1],3,0.6393726608114171,140,0.32217959610383645,0.5851863065771189,,0.5795865355733204,0.7767898693368753
OFFSET_K1,D_OPTIMAL,2,0.6395880352246133,143,0.4118572707496636,0.4784794024357155,0.46793865060683165,0.5602635504611042,0.7844450432718961
OFFSET_K3,MAX_CONDITION_COVERAGE,1,0.6397058801855314,143,0.43689565025031146,0.4784794024357155,0.46793865060683165,0.5690036134472335,0.7894648720222995
OFFSET_K1,MAX_CONDITION_COVERAGE,1,0.6397058801855314,143,0.43689565025031146,0.4784794024357155,0.46793865060683165,0.5690036134472335,0.7894648720222995
OFFSET_K2,MAX_CONDITION_COVERAGE,1,0.6397058801855314,143,0.43689565025031146,0.4784794024357155,0.46793865060683165,0.5690036134472335,0.7894648720222995
NEAREST_OBSERVED,RANDOM,2,0.6419583654963392,143,0.4272216885240347,0.5230237576094307,0.44041262092031186,0.6024675397318717,0.7886568112324424
NEAREST_OBSERVED,MAX_MODEL_DISAGREEMENT,5,0.6459796317377091,99,0.4132114455061113,0.5554935102342033,0.5166264172269892,0.6222738629658874,0.77582788518407
OFFSET_K1,MAX_EXPECTED_VARIANCE_REDUCTION,1,0.6460074472584807,143,0.46835659982249533,0.4784794024357155,0.46793865060683165,0.5649232544517437,0.7876523618329728
OFFSET_K2,MAX_EXPECTED_VARIANCE_REDUCTION,1,0.6460074472584807,143,0.46835659982249533,0.4784794024357155,0.46793865060683165,0.5649232544517437,0.7876523618329728
OFFSET_K3,MAX_EXPECTED_VARIANCE_REDUCTION,1,0.6460074472584807,143,0.46835659982249533,0.4784794024357155,0.46793865060683165,0.5649232544517437,0.7876523618329728
NEAREST_OBSERVED,FARTHEST_FROM_EXISTING,2,0.6473842059501563,143,0.4386044173273137,0.540549145929129,0.4627173125430108,0.6064738783308739,0.7938108810268669
NEAREST_OBSERVED,MIN_ENSEMBLE_SD,2,0.6483463317581724,143,0.44386170419589926,0.532781887943228,0.3883710442317404,0.6099977127949677,0.7842361243229993
NEAREST_OBSERVED,MAX_MODEL_DISAGREEMENT,3,0.6483967723479936,140,0.46197021603158794,0.5274217976680565,0.4719713339237264,0.6095012103784866,0.7751854219167664
OFFSET_K2,MAX_MODEL_DISAGREEMENT,2,0.6501581316142223,143,0.46515767891875875,0.47302372086687644,0.5067144904244252,0.5781380216493226,0.7691668457512553
OFFSET_K1,MEDIAN_PREDICTION,1,0.650368020503783,143,0.47949169403381925,0.4784794024357155,0.46793865060683165,0.5771390255138766,0.785855313587156
OFFSET_K3,MEDIAN_PREDICTION,1,0.650368020503783,143,0.47949169403381925,0.4784794024357155,0.46793861139930315,0.5771390255138766,0.785855313587156
OFFSET_K2,MEDIAN_PREDICTION,1,0.650368020503783,143,0.47949169403381925,0.4784794024357155,0.46793867921471693,0.5771390255138766,0.785855313587156
NEAREST_OBSERVED,MAX_ENSEMBLE_SD,2,0.6563963841701883,143,0.4462474713627506,0.5311806008585475,0.3862441352409746,0.5976746063270677,0.7808933517749982
OFFSET_K1,MAX_MODEL_DISAGREEMENT,2,0.6567618033796965,143,0.46705839735002974,0.4784794024357155,0.46793865060683165,0.5721792369810061,0.7681953362045769
NEAREST_OBSERVED,MEDIAN_PREDICTION,2,0.6679316885400429,143,0.4549614997968942,0.5319072692694236,0.44562776436235657,0.5890786591362746,0.7596835721119954
NEAREST_OBSERVED,D_OPTIMAL,2,0.6715185299713676,143,0.46670699064160104,0.5475357954687109,0.4814074194662041,0.601832564634936,0.7875334010276095
NEAREST_OBSERVED,MID_ACID,2,0.6737833586970671,143,0.4651772726236437,0.5218473880730815,0.44942061728326393,0.5831959933633056,0.7602949833458923
NEAREST_OBSERVED,CENTRAL,2,0.6790200705291705,143,0.44306433213254887,0.5493649245459563,0.3520849708918951,0.5803566414186451,0.7607877516042771
OFFSET_K3,MIN_ENSEMBLE_SD,1,0.6828201417262741,143,0.519646624491806,0.4784794024357155,0.4679388737622838,0.5783119953002267,0.7711392470275854
OFFSET_K2,MIN_ENSEMBLE_SD,1,0.6828201417262741,143,0.519646624491806,0.4784794024357155,0.46794251588076197,0.5783119953002267,0.7711392470275854
OFFSET_K1,MIN_ENSEMBLE_SD,1,0.6828201417262741,143,0.519646624491806,0.4784794024357155,0.46793865060683165,0.5783119953002267,0.7711392470275854
OFFSET_K2,MID_ACID,1,0.688370812322192,143,0.5202251100257979,0.4784794024357155,0.46793865060683165,0.5468510516546636,0.7533477303318237
OFFSET_K1,MID_ACID,1,0.688370812322192,143,0.5202251100257979,0.4784794024357155,0.46793865060683165,0.5468510516546636,0.7533477303318237
OFFSET_K3,MID_ACID,1,0.688370812322192,143,0.5202251100257979,0.4784794024357155,0.46793865060683165,0.5468510516546636,0.7533477303318237
NEAREST_OBSERVED,MEDOID,2,0.6900951542052648,143,0.4707909813777806,0.5444856079960597,0.36233423390709163,0.5781511934496042,0.7541589444132366
OFFSET_K2,MAX_ENSEMBLE_SD,1,0.6923010775512468,143,0.5341114187727788,0.4784794024357155,0.46793865060683165,0.5623721062126453,0.7680751944833336
OFFSET_K3,MAX_ENSEMBLE_SD,1,0.6923010775512468,143,0.5341114187727788,0.4784794024357155,0.46793865060683165,0.5623721062126453,0.7680751944833336
OFFSET_K1,MAX_ENSEMBLE_SD,1,0.6923010775512468,143,0.5341114187727788,0.4784794024357155,0.46793865060683165,0.5623721062126453,0.7680751944833336
NO_MODEL,MAX_EXPECTED_VARIANCE_REDUCTION,3,0.7014974987294712,140,0.3554761564509256,0.5851863065771189,,0.5363289854127561,0.7376913009492411
NO_MODEL,MAX_EXPECTED_VARIANCE_REDUCTION,2,0.7058901937124725,143,0.4199041719337113,0.5741950175436397,,0.547263186148097,0.7314748849231516
NO_MODEL,CENTRAL_THEN_SPREAD,3,0.7065361483178424,140,0.3807263192939962,0.5851863065771189,,0.5313329607412286,0.7353302832063975
NO_MODEL,MIN_ENSEMBLE_SD,3,0.7078033117717112,140,0.38246035063285816,0.5851863065771189,,0.529690320227935,0.7428922011565884
NO_MODEL,ORACLE[OFFSET_K1],5,0.7104350885943415,99,0.3135477409517397,0.6690917306285504,,0.5399061585664586,0.7406406346143227
NO_MODEL,FARTHEST_FROM_EXISTING,3,0.7117454381828747,140,0.3658198790171492,0.5851863065771189,,0.5241650081086395,0.7376984583897889
NO_MODEL,MAX_CONDITION_COVERAGE,3,0.7118454456857178,140,0.3868896581611058,0.5851863065771189,,0.5222773241432194,0.7347636964805113
NO_MODEL,MAX_PREDICTIVE_VARIANCE,3,0.7120627931050098,140,0.36988322770422905,0.5851863065771189,,0.5286319035278495,0.7295149446199698
NO_MODEL,CENTRAL_THEN_SPREAD,2,0.712792707795049,143,0.43542427128212063,0.5741950175436397,,0.5519950783224155,0.7354555321136097
NO_MODEL,MIN_ENSEMBLE_SD,2,0.7138618423969096,143,0.44279373753401696,0.5741950175436397,,0.5569684098133854,0.7418696020430481
OFFSET_K1,RANDOM,1,0.7165488232875091,143,0.551924950528974,0.4784794024357155,0.46793865060683165,0.5468064142881776,0.751345435800943
OFFSET_K2,RANDOM,1,0.7165488232875091,143,0.551924950528974,0.4784794024357155,0.46793865060683165,0.5468064142881776,0.751345435800943
OFFSET_K3,RANDOM,1,0.7165488232875091,143,0.551924950528974,0.4784794024357155,0.46793865060683165,0.5468064142881776,0.751345435800943
NO_MODEL,CENTRAL,3,0.7177758951285059,140,0.4283292191662697,0.5851863065771189,,0.5237678073025394,0.7372691599518855
NO_MODEL,MEDOID,3,0.7182409770906745,140,0.4456999372349741,0.5851863065771189,,0.5361929468100619,0.7436075574778738
NO_MODEL,MAX_CONDITION_COVERAGE,2,0.7205285093895303,143,0.4404762549011468,0.5741950175436397,,0.546968239852721,0.7360515832488924
NO_MODEL,MAX_ENSEMBLE_SD,3,0.721388794129124,140,0.41042711537175136,0.5851863065771189,,0.5350525620561016,0.7272364645296048
NO_MODEL,CENTRAL,2,0.7214596984495143,143,0.4581639591504088,0.5741950175436397,,0.5400904500725587,0.7321080757309931
OFFSET_K1,MAX_MODEL_DISAGREEMENT,1,0.7232346585652587,143,0.5885736458097731,0.4784794024357155,0.46793865060683165,0.5588157861095618,0.7533550188397659
OFFSET_K3,MAX_MODEL_DISAGREEMENT,1,0.7232346585652587,143,0.5885736458097731,0.4784794024357155,0.46793865060683165,0.5588157861095618,0.7533550188397659
OFFSET_K2,MAX_MODEL_DISAGREEMENT,1,0.7232346585652587,143,0.5885736458097731,0.4784794024357155,0.46793865060683165,0.5588157861095618,0.7533550188397659
NO_MODEL,RANDOM,3,0.72340118448853,140,0.41655682914310965,0.5851863065771189,,0.5185517188755682,0.7349389469798874
NO_MODEL,MEDIAN_PREDICTION,2,0.7252986253585617,143,0.46291885436052077,0.5741950175436397,,0.5511791569526135,0.7346310244204705
NO_MODEL,MEDIAN_PREDICTION,3,0.7279701996623984,140,0.4518217977927254,0.5851863065771189,,0.5359031825877647,0.736362577202761
NO_MODEL,FARTHEST_FROM_EXISTING,2,0.7283843362819069,143,0.4177974696443095,0.5741950175436397,,0.5264490030511337,0.7312591658278349
NO_MODEL,MEDOID,2,0.7293516768370306,143,0.4862406200130758,0.5741950175436397,,0.5487789372377185,0.7321711641976184
NO_MODEL,MAX_PREDICTIVE_VARIANCE,2,0.7295679792943963,143,0.44741902760145263,0.5741950175436397,,0.5372588683895511,0.7351863374436051
NO_MODEL,MID_ACID,3,0.729823370176243,140,0.44989691939212895,0.5851863065771189,,0.5196800221693387,0.7414194667337782
OFFSET_K1,MAX_PREDICTIVE_VARIANCE,1,0.7317362048963938,143,0.5834901815604908,0.4784794024357155,0.46793865060683165,0.5352406842424204,0.7419846564492916
OFFSET_K3,MAX_PREDICTIVE_VARIANCE,1,0.7317362048963938,143,0.5834901815604908,0.4784794024357155,0.4679387056271772,0.5352406842424204,0.7419846564492916
OFFSET_K2,MAX_PREDICTIVE_VARIANCE,1,0.7317362048963938,143,0.5834901815604908,0.4784794024357155,0.46793865060683165,0.5352406842424204,0.7419846564492916
NO_MODEL,MEDOID,1,0.7376096850023581,143,0.5004188452399447,0.5741950175436397,,0.539412994836473,0.731811101461857
NEAREST_OBSERVED,MEDOID,1,0.7376096850023581,143,0.5004188452399447,0.5741950175436397,,0.539412994836473,0.731811101461857
NO_MODEL,CENTRAL_THEN_SPREAD,1,0.7376096850023581,143,0.5004188452399447,0.5741950175436397,,0.539412994836473,0.731811101461857
NEAREST_OBSERVED,CENTRAL_THEN_SPREAD,1,0.7376096850023581,143,0.5004188452399447,0.5741950175436397,,0.539412994836473,0.731811101461857
NO_MODEL,D_OPTIMAL,3,0.7391036055699328,140,0.4188138052401454,0.5851863065771189,,0.5098916522939162,0.7175966603682525
NEAREST_OBSERVED,CENTRAL,1,0.7397657245950505,143,0.4927988550881483,0.5741950175436397,,0.5339886141664254,0.7318457587254549
NO_MODEL,CENTRAL,1,0.7397657245950505,143,0.4927988550881483,0.5741950175436397,,0.5339886141664254,0.7318457587254549
NO_MODEL,MAX_MODEL_DISAGREEMENT,3,0.7420393216651294,140,0.4925513553185278,0.5851863065771189,,0.5428376163328777,0.7349507765024633
NO_MODEL,RANDOM,2,0.7429947906563655,143,0.4799030951412367,0.5741950175436397,,0.5214364506280961,0.7248248122373387
NEAREST_OBSERVED,MAX_MODEL_DISAGREEMENT,2,0.7432279324467589,143,0.5655496945878091,0.5413874733947704,0.3501013197575958,0.5626286012395932,0.7396412134051574
NO_MODEL,D_OPTIMAL,2,0.7476944191260934,143,0.44521955390063905,0.5741950175436397,,0.5139950740882003,0.721344708203994
NO_MODEL,MAX_ENSEMBLE_SD,2,0.7502165462905008,143,0.486738252108999,0.5741950175436397,,0.5297096912210693,0.7190815709059966
NO_MODEL,MEDIAN_PREDICTION,1,0.7515686968056698,143,0.5291112181364462,0.5741950175436397,,0.5357192833491299,0.7274108486585644
NEAREST_OBSERVED,MEDIAN_PREDICTION,1,0.7515686968056698,143,0.5291112181364462,0.5741950175436397,,0.5357192833491299,0.7274108486585644
NO_MODEL,MAX_EXPECTED_VARIANCE_REDUCTION,5,0.7539696058304872,99,0.3170453912794667,0.6690917306285504,,0.48633210694770096,0.7115747869974871
NO_MODEL,MAX_CONDITION_COVERAGE,1,0.7553224938515173,143,0.52440659522095,0.5741950175436397,,0.5349395939860244,0.7260026131271528
NEAREST_OBSERVED,MAX_CONDITION_COVERAGE,1,0.7553224938515173,143,0.52440659522095,0.5741950175436397,,0.5349395939860244,0.7260026131271528
NO_MODEL,MID_ACID,2,0.7558101822355617,143,0.508231171720844,0.5741950175436397,,0.5153323854079697,0.7289201803169071
NO_MODEL,RANDOM,5,0.7567102788475987,99,0.3488330571853966,0.6690917306285504,,0.5016149354018924,0.7166000325935585
NO_MODEL,MAX_CONDITION_COVERAGE,5,0.7652683591433198,99,0.36881738885043586,0.6690917306285504,,0.50211242147325,0.705609804859258
NEAREST_OBSERVED,MAX_EXPECTED_VARIANCE_REDUCTION,1,0.7655452628304709,143,0.5534015002429988,0.5741950175436397,,0.5348304955191998,0.7223620168891541
NO_MODEL,MAX_EXPECTED_VARIANCE_REDUCTION,1,0.7655452628304709,143,0.5534015002429988,0.5741950175436397,,0.5348304955191998,0.7223620168891541
NO_MODEL,FARTHEST_FROM_EXISTING,5,0.7658454706106758,99,0.36071494499406404,0.6690917306285504,,0.4909063771889636,0.7066783037001532
NO_MODEL,CENTRAL_THEN_SPREAD,5,0.7661053520920164,99,0.35982693824741596,0.6690917306285504,,0.49023467941178595,0.7079454538348714
NO_MODEL,MIN_ENSEMBLE_SD,5,0.7669858268416698,99,0.36230548193813905,0.6690917306285504,,0.4964052330098591,0.701776780917127
NO_MODEL,MAX_PREDICTIVE_VARIANCE,5,0.7698579238787406,99,0.36047248904730395,0.6690917306285504,,0.49223644356593926,0.7016663608015259
NO_MODEL,CENTRAL,5,0.773939510890876,99,0.3891624237920784,0.6690917306285504,,0.4931511724171596,0.698358327218063
NO_MODEL,MEDIAN_PREDICTION,5,0.775304939978606,99,0.45277757369049265,0.6690917306285504,,0.5249721470656308,0.7072959595289554
NO_MODEL,D_OPTIMAL,5,0.7760739539945958,99,0.3592377812869758,0.6690917306285504,,0.49282046068013,0.6964563576691146
NO_MODEL,MAX_ENSEMBLE_SD,5,0.7771724943215569,99,0.38430306931316033,0.6690917306285504,,0.48145701627338,0.6972544151821836
NO_MODEL,MEDOID,5,0.7825321924464586,99,0.4240953587591909,0.6690917306285504,,0.49473672993392054,0.7006742061757995
NO_MODEL,MAX_MODEL_DISAGREEMENT,2,0.7859157506296531,143,0.5775481803440423,0.5741950175436397,,0.5359522613268047,0.7202841992687096
NO_MODEL,MAX_MODEL_DISAGREEMENT,5,0.7865080354177649,99,0.44209407866256967,0.6690917306285504,,0.5068319199296747,0.7079732768273326
NO_MODEL,MID_ACID,5,0.7891101814199353,99,0.4260059342039331,0.6690917306285504,,0.4814620291557689,0.7100964757016837
OFFSET_K1,FARTHEST_FROM_EXISTING,1,0.8106184518146888,143,0.6826535961955357,0.4784794024357155,0.46793865060683165,0.5222942428302848,0.7297805925072961
OFFSET_K3,FARTHEST_FROM_EXISTING,1,0.8106184518146888,143,0.6826535961955357,0.4784794024357155,0.4679385353167575,0.5222942428302848,0.7297805925072961
OFFSET_K2,FARTHEST_FROM_EXISTING,1,0.8106184518146888,143,0.6826535961955357,0.4784794024357155,0.46793865060683165,0.5222942428302848,0.7297805925072961
NEAREST_OBSERVED,MID_ACID,1,0.8231910319651021,143,0.6119581205535028,0.5741950175436397,,0.5046033844320045,0.6942255939014048
NO_MODEL,MID_ACID,1,0.8231910319651021,143,0.6119581205535028,0.5741950175436397,,0.5046033844320045,0.6942255939014048
NO_MODEL,MIN_ENSEMBLE_SD,1,0.8295449375955916,143,0.6632947263025788,0.5741950175436397,,0.5290927305137929,0.7078102428766855
NEAREST_OBSERVED,MIN_ENSEMBLE_SD,1,0.8295449375955916,143,0.6632947263025788,0.5741950175436397,,0.5290927305137929,0.7078102428766855
NO_MODEL,MAX_ENSEMBLE_SD,1,0.832678280232201,143,0.646821225006423,0.5741950175436397,,0.5240744184735188,0.7121747275455017
NEAREST_OBSERVED,MAX_ENSEMBLE_SD,1,0.832678280232201,143,0.646821225006423,0.5741950175436397,,0.5240744184735188,0.7121747275455017
NEAREST_OBSERVED,RANDOM,1,0.8534377856567168,143,0.6862840816869896,0.5741950175436397,,0.5056895083134356,0.6979366907663277
NO_MODEL,RANDOM,1,0.8534377856567168,143,0.6862840816869896,0.5741950175436397,,0.5056895083134356,0.6979366907663277
NO_MODEL,MAX_MODEL_DISAGREEMENT,1,0.8756223483265647,143,0.7385193362671301,0.5741950175436397,,0.5071765333083257,0.6960195451651209
NEAREST_OBSERVED,MAX_MODEL_DISAGREEMENT,1,0.8756223483265647,143,0.7385193362671301,0.5741950175436397,,0.5071765333083257,0.6960195451651209
NO_MODEL,MAX_PREDICTIVE_VARIANCE,1,0.8863457889465352,143,0.7250482627187758,0.5741950175436397,,0.48960905585060954,0.6864889413778391
NEAREST_OBSERVED,MAX_PREDICTIVE_VARIANCE,1,0.8863457889465352,143,0.7250482627187758,0.5741950175436397,,0.48960905585060954,0.6864889413778391
OFFSET_K3,D_OPTIMAL,1,0.8958253841731215,143,0.7843167928495555,0.4784794024357155,0.46793851268457154,0.46870896018385627,0.6834003605138926
OFFSET_K1,D_OPTIMAL,1,0.8958253841731215,143,0.7843167928495556,0.4784794024357155,0.46793865060683165,0.46870896018385627,0.6834003605138926
OFFSET_K2,D_OPTIMAL,1,0.8958253841731215,143,0.7843167928495556,0.4784794024357155,0.46793865060683165,0.46870896018385627,0.6834003605138926
NO_MODEL,FARTHEST_FROM_EXISTING,1,0.9302532953984993,143,0.7888701129709011,0.5741950175436397,,0.481035761431313,0.6672499550325266
NEAREST_OBSERVED,FARTHEST_FROM_EXISTING,1,0.9302532953984993,143,0.7888701129709011,0.5741950175436397,,0.481035761431313,0.6672499550325266
ZERO_SHOT,MAX_ENSEMBLE_SD,3,1.0059371078600798,140,0.8356268404078546,0.48569125485714254,0.46793865060683165,0.3859986485887735,0.5932901434443923
ZERO_SHOT,MAX_PREDICTIVE_VARIANCE,3,1.0059371078600798,140,0.8356268404078546,0.48569125485714254,0.46793865060683165,0.3859986485887735,0.5932901434443923
ZERO_SHOT,MID_ACID,3,1.0059371078600798,140,0.8356268404078546,0.48569125485714254,0.46793865060683165,0.3859986485887735,0.5932901434443923
ZERO_SHOT,MAX_EXPECTED_VARIANCE_REDUCTION,3,1.0059371078600798,140,0.8356268404078546,0.48569125485714254,0.46793865060683165,0.3859986485887735,0.5932901434443923
ZERO_SHOT,MEDOID,3,1.0059371078600798,140,0.8356268404078546,0.48569125485714254,0.46793865060683165,0.3859986485887735,0.5932901434443923
ZERO_SHOT,CENTRAL_THEN_SPREAD,3,1.0059371078600798,140,0.8356268404078546,0.48569125485714254,0.46793865060683165,0.3859986485887735,0.5932901434443923
ZERO_SHOT,D_OPTIMAL,3,1.0059371078600798,140,0.8356268404078546,0.48569125485714254,0.46793865060683165,0.3859986485887735,0.5932901434443923
ZERO_SHOT,FARTHEST_FROM_EXISTING,3,1.0059371078600798,140,0.8356268404078546,0.48569125485714254,0.46793865060683165,0.3859986485887735,0.5932901434443923
ZERO_SHOT,CENTRAL,3,1.0059371078600798,140,0.8356268404078546,0.48569125485714254,0.46793865060683165,0.3859986485887735,0.5932901434443923
ZERO_SHOT,MAX_CONDITION_COVERAGE,3,1.0059371078600798,140,0.8356268404078546,0.48569125485714254,0.46793865060683165,0.3859986485887735,0.5932901434443923
ZERO_SHOT,ORACLE[OFFSET_K1],3,1.0059371078600798,140,0.8356268404078546,0.48569125485714254,0.46793865060683165,0.3859986485887735,0.5932901434443923
ZERO_SHOT,MAX_MODEL_DISAGREEMENT,3,1.0059371078600798,140,0.8356268404078546,0.48569125485714254,0.46793865060683165,0.3859986485887735,0.5932901434443923
ZERO_SHOT,RANDOM,3,1.0059371078600798,140,0.8356268404078546,0.48569125485714254,0.46793865060683165,0.3859986485887735,0.5932901434443923
ZERO_SHOT,MIN_ENSEMBLE_SD,3,1.0059371078600798,140,0.8356268404078546,0.48569125485714254,0.46793865060683165,0.3859986485887735,0.5932901434443923
ZERO_SHOT,MEDIAN_PREDICTION,3,1.0059371078600798,140,0.8356268404078546,0.48569125485714254,0.46793865060683165,0.3859986485887735,0.5932901434443923
ZERO_SHOT,MAX_PREDICTIVE_VARIANCE,2,1.009497014298841,143,0.8427596895204388,0.4784794024357155,0.46793865060683165,0.3848937818351628,0.5878365040714331
ZERO_SHOT,MAX_PREDICTIVE_VARIANCE,1,1.009497014298841,143,0.8427596895204388,0.4784794024357155,0.46793865060683165,0.3848937818351628,0.5878365040714331
ZERO_SHOT,MEDIAN_PREDICTION,1,1.009497014298841,143,0.8427596895204388,0.4784794024357155,0.46793865060683165,0.3848937818351628,0.5878365040714331
ZERO_SHOT,MEDIAN_PREDICTION,2,1.009497014298841,143,0.8427596895204388,0.4784794024357155,0.46793865060683165,0.3848937818351628,0.5878365040714331
ZERO_SHOT,MIN_ENSEMBLE_SD,2,1.009497014298841,143,0.8427596895204388,0.4784794024357155,0.46793865060683165,0.3848937818351628,0.5878365040714331
ZERO_SHOT,MEDOID,2,1.009497014298841,143,0.8427596895204388,0.4784794024357155,0.46793865060683165,0.3848937818351628,0.5878365040714331
ZERO_SHOT,MID_ACID,1,1.009497014298841,143,0.8427596895204388,0.4784794024357155,0.46793865060683165,0.3848937818351628,0.5878365040714331
ZERO_SHOT,MID_ACID,2,1.009497014298841,143,0.8427596895204388,0.4784794024357155,0.46793865060683165,0.3848937818351628,0.5878365040714331
ZERO_SHOT,MIN_ENSEMBLE_SD,1,1.009497014298841,143,0.8427596895204388,0.4784794024357155,0.46793865060683165,0.3848937818351628,0.5878365040714331
ZERO_SHOT,RANDOM,2,1.009497014298841,143,0.8427596895204388,0.4784794024357155,0.46793865060683165,0.3848937818351628,0.5878365040714331
ZERO_SHOT,ORACLE[OFFSET_K1],1,1.009497014298841,143,0.8427596895204388,0.4784794024357155,0.46793865060683165,0.3848937818351628,0.5878365040714331
ZERO_SHOT,ORACLE[OFFSET_K1],2,1.009497014298841,143,0.8427596895204388,0.4784794024357155,0.46793865060683165,0.3848937818351628,0.5878365040714331
ZERO_SHOT,RANDOM,1,1.009497014298841,143,0.8427596895204388,0.4784794024357155,0.46793865060683165,0.3848937818351628,0.5878365040714331
ZERO_SHOT,MEDOID,1,1.009497014298841,143,0.8427596895204388,0.4784794024357155,0.46793865060683165,0.3848937818351628,0.5878365040714331
ZERO_SHOT,MAX_MODEL_DISAGREEMENT,2,1.009497014298841,143,0.8427596895204388,0.4784794024357155,0.46793865060683165,0.3848937818351628,0.5878365040714331
ZERO_SHOT,CENTRAL_THEN_SPREAD,2,1.009497014298841,143,0.8427596895204388,0.4784794024357155,0.46793865060683165,0.3848937818351628,0.5878365040714331
ZERO_SHOT,FARTHEST_FROM_EXISTING,1,1.009497014298841,143,0.8427596895204388,0.4784794024357155,0.46793865060683165,0.3848937818351628,0.5878365040714331
ZERO_SHOT,CENTRAL,1,1.009497014298841,143,0.8427596895204388,0.4784794024357155,0.46793865060683165,0.3848937818351628,0.5878365040714331
ZERO_SHOT,CENTRAL,2,1.009497014298841,143,0.8427596895204388,0.4784794024357155,0.46793865060683165,0.3848937818351628,0.5878365040714331
ZERO_SHOT,CENTRAL_THEN_SPREAD,1,1.009497014298841,143,0.8427596895204388,0.4784794024357155,0.46793865060683165,0.3848937818351628,0.5878365040714331
ZERO_SHOT,D_OPTIMAL,1,1.009497014298841,143,0.8427596895204388,0.4784794024357155,0.46793865060683165,0.3848937818351628,0.5878365040714331
ZERO_SHOT,D_OPTIMAL,2,1.009497014298841,143,0.8427596895204388,0.4784794024357155,0.46793865060683165,0.3848937818351628,0.5878365040714331
ZERO_SHOT,MAX_MODEL_DISAGREEMENT,1,1.009497014298841,143,0.8427596895204388,0.4784794024357155,0.46793865060683165,0.3848937818351628,0.5878365040714331
ZERO_SHOT,FARTHEST_FROM_EXISTING,2,1.009497014298841,143,0.8427596895204388,0.4784794024357155,0.46793865060683165,0.3848937818351628,0.5878365040714331
ZERO_SHOT,MAX_CONDITION_COVERAGE,1,1.009497014298841,143,0.8427596895204388,0.4784794024357155,0.46793865060683165,0.3848937818351628,0.5878365040714331
ZERO_SHOT_REF,NONE,0,1.009497014298841,143,0.8427596895204388,0.4784794024357155,0.46793865060683165,0.3848937818351628,0.5878365040714331
ZERO_SHOT,MAX_ENSEMBLE_SD,1,1.009497014298841,143,0.8427596895204388,0.4784794024357155,0.46793865060683165,0.3848937818351628,0.5878365040714331
ZERO_SHOT,MAX_EXPECTED_VARIANCE_REDUCTION,2,1.009497014298841,143,0.8427596895204388,0.4784794024357155,0.46793865060683165,0.3848937818351628,0.5878365040714331
ZERO_SHOT,MAX_ENSEMBLE_SD,2,1.009497014298841,143,0.8427596895204388,0.4784794024357155,0.46793865060683165,0.3848937818351628,0.5878365040714331
ZERO_SHOT,MAX_EXPECTED_VARIANCE_REDUCTION,1,1.009497014298841,143,0.8427596895204388,0.4784794024357155,0.46793865060683165,0.3848937818351628,0.5878365040714331
ZERO_SHOT,MAX_CONDITION_COVERAGE,2,1.009497014298841,143,0.8427596895204388,0.4784794024357155,0.46793865060683165,0.3848937818351628,0.5878365040714331
ZERO_SHOT,MEDIAN_PREDICTION,5,1.043131550010802,99,0.8389748502053677,0.5459605218927001,0.42306408692127634,0.3602506141659423,0.571740270190723
ZERO_SHOT,RANDOM,5,1.043131550010802,99,0.8389748502053677,0.5459605218927001,0.42306408692127634,0.3602506141659423,0.571740270190723
ZERO_SHOT,ORACLE[OFFSET_K1],5,1.043131550010802,99,0.8389748502053677,0.5459605218927001,0.42306408692127634,0.3602506141659423,0.571740270190723
ZERO_SHOT,MAX_MODEL_DISAGREEMENT,5,1.043131550010802,99,0.8389748502053677,0.5459605218927001,0.42306408692127634,0.3602506141659423,0.571740270190723
ZERO_SHOT,CENTRAL,5,1.043131550010802,99,0.8389748502053677,0.5459605218927001,0.42306408692127634,0.3602506141659423,0.571740270190723
