band,comparison,value,reference,candidate,point,ci95_low,ci95_high,bca_low,bca_high,p_two_sided,bootstrap_se,mde_80,block_macro,n_units,units_improved,seeds_positive,n_seeds,loco_min,loco_max,loco_sign_stable,margin,passes_intervals,passes_P1
far,P1_M_SELECTED_vs_C_DIRECT_ROW,mae_all,C_DIRECT_ROW,M_SELECTED,0.053912714236842005,-0.02136367461762937,0.13214345923996143,-0.014431453357459264,0.14044405322249098,0.173,0.03983316002031973,0.11153284805689524,0.03867129098417889,20,13,4,5,0.021736376258997665,0.07354481008786842,True,0.02,False,False
far,S1_M_SELECTED_vs_B1_MEAN_CURVE,mae_all,B1_MEAN_CURVE,M_SELECTED,0.16190473936430544,0.08839545889179848,0.2320607253244455,0.08434356799731164,0.22858461201908667,0.0,0.03692502746107054,0.10339007689099751,0.15485012155996233,20,18,5,5,0.1468270238160477,0.18043646908942942,True,0.02,True,True
mid,P1_M_SELECTED_vs_C_DIRECT_ROW,mae_all,C_DIRECT_ROW,M_SELECTED,-0.04015565769841189,-0.08846040360283697,-0.003128159130355757,-0.08263719072021716,0.0015015524047733235,0.035,0.021362841236834733,0.05981595546313725,-0.061791301169939944,36,13,1,5,-0.05335483862159034,-0.0330289653103751,True,0.02,False,False
mid,S1_M_SELECTED_vs_B1_MEAN_CURVE,mae_all,B1_MEAN_CURVE,M_SELECTED,0.08443905503015343,0.007150318043670463,0.13012764956736528,0.015310922130932407,0.13286893869058156,0.034,0.031175175644125707,0.08729049180355197,0.04369530903153581,36,26,5,5,0.06645336705719752,0.09854252743269877,True,0.02,True,True
near,P1_M_SELECTED_vs_C_DIRECT_ROW,mae_all,C_DIRECT_ROW,M_SELECTED,-0.008358509155332611,-0.05847943025066605,0.03597878233964596,-0.07578166221289034,0.025470110221621125,0.797,0.02365747975718725,0.0662409433201243,-0.005897278731001111,55,23,2,5,-0.016389279573187972,0.012252399411202722,False,0.02,False,False
near,S1_M_SELECTED_vs_B1_MEAN_CURVE,mae_all,B1_MEAN_CURVE,M_SELECTED,0.09422407736182503,0.020274907396853815,0.17595140868306972,-0.008774747768612446,0.15534632227215422,0.019,0.03829523028066785,0.10722664478586998,0.12619861950087702,55,31,5,5,0.08341039059645376,0.12618076367452338,True,0.02,False,False
