curve_id,axis,n,true_slope,pred_slope,extractant,name
b407f8ab4c84d775,metal_series,5,0.25419575993425286,0.039871607645726045,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA
b4186e58e43fa890,acid,6,1.2373410502836293,0.20984432737256,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,TBDGA
b49c3da859229b79,metal_series,3,0.19903100775193727,0.024476287930593588,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA
b5217de69d1de600,metal_series,14,0.007636182561169646,-0.002403030816570094,CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide
b5611e2d1c8d86c3,acid,5,0.29630751948752815,0.5126149517996684,CCCCCCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCCCCCC,DEDDdDGA
b56deb0139ef848b,acid,3,1.2803656645813863,0.468437099393786,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,TDdDGA
b57849688ddb8d1f,extractant,3,2.269237702001404,0.1204672333328859,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,3-[6-[6-(5-6-dipentyl-1-2-4-triazin-3-yl)-2-pyridinyl]-2-pyridinyl]-5-6-dipentyl-1-2-4-triazine
b6a85ebb73c5321c,acid,7,0.06627392201751704,0.3460729769629001,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,T2EHDGA
b6b42bba461fd7ad,extractant,5,2.0640376928357,0.21156613138320948,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,(PhSO3Na)2-BTBP
b6c20a51c8a4fd74,extractant,5,3.0451963100163235,0.1341796784365407,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,TBDGA
b6e0a9db45e0db94,metal_series,14,0.19954193514213994,0.06370897395180374,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA
b6e6cf2b0471a9ba,extractant,3,-2.020116238704436,-0.07868237437308147,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,3-[6-[6-(5-6-dipentyl-1-2-4-triazin-3-yl)-2-pyridinyl]-2-pyridinyl]-5-6-dipentyl-1-2-4-triazine
b70e215b7205a455,metal_series,14,0.042509055151993276,0.03649334194162635,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,(PhSO3Na)2-BTBP
b78136064f1932cc,extractant,3,2.349106808408551,0.11555338296297753,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,3-[6-[6-(5-6-dipentyl-1-2-4-triazin-3-yl)-2-pyridinyl]-2-pyridinyl]-5-6-dipentyl-1-2-4-triazine
b7c3f3ffc9fa3525,metal_series,3,0.12299081084011011,0.02332620450685077,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,(PhSO3Na)2-BTBP
b83de54445b28c7b,acid,5,5.00963973491793,0.5536260992512041,CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide
b85583c17ffdc4dc,acid,5,4.728248439594681,0.5641949534342201,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,T2EHDGA
b89392559ce77edb,metal_series,3,0.03214064721426949,0.002118040494266137,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,(PhSO3Na)2-BTBP
b8f537a9ca63de8c,metal_series,5,0.029444444444444377,0.062382060065182626,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA
b8fb6ccdb1eb8a7e,acid,4,0.3841542943749957,0.22957015116700857,CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1,2-N-2-N-9-N-9-N-tetraoctyl-1-10-phenanthroline-2-9-dicarboxamide
b94570eefd5d5010,acid,4,0.848120412867308,0.8961835565995405,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,(PhSO3Na)2-BTBP
b95e31ddc38b114f,acid,6,1.4344348910357734,0.6675384902064603,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCNC(=O)c1cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,HOAmBenDGA
b990102bb1c6fdcf,acid,4,1.485967049037764,0.8937670314875862,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,(PhSO3Na)2-BTBP
b9b92dc58f23d48a,acid,3,-0.024188040175301524,0.7085216537841162,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,TDdDGA
