seed,n,zero,oracle,mean_resid,sd_resid,one_rand,one_best,one_worst,two_rand,two_best,two_worst,spearman,extractant,name
169954.6,5.0,0.42149096717124224,0.18897074358949179,-0.3475310773624941,0.21853334836562052,0.3020154137765888,0.2362134294868647,0.39104477601265303,0.26132208574622506,0.1542425250444275,0.4157194919693284,0.17999999999999997,C1CCC2OCCOCCOC3CCCCC3OCCOCCOC2C1,2-5-8-15-18-21-hexaoxatricyclo[20.4.0.09-14]hexacosane
169954.6,5.0,0.29497818244345625,0.23366894683402975,0.18504707430171258,0.26550529886628615,0.36874996201445365,0.29208618354253724,0.4428310932186985,0.3178011195271805,0.18030082942218698,0.5005245958425368,0.22000000000000003,C1COCCOCCOCCOCCOCCO1,1-4-7-10-13-16-hexaoxacyclooctadecane
169954.6,7.0,0.9991655362274876,0.9714651503010927,0.5153708419531544,1.1477407620104132,1.4803270619056252,1.133376008684608,2.3186077989262577,1.2789603698391407,0.8680923815765791,2.248080122229317,-0.9928571428571429,CC(C)(C)Cc1cc(-c2cccc(-c3cc(CC(C)(C)C)[nH]n3)n2)n[nH]1,C5-BPP
169954.6,14.0,0.6428733045997859,0.43731813845817535,-0.0797049923485232,0.5466959031394802,0.658551598253428,0.4709579952626505,1.0289750055718714,0.5709430139064291,0.38109919047875096,1.0732398554511764,0.6745450089339873,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)c1,tBu-CyMe4-BTBP
169954.6,3.0,0.1870549184400368,0.14705823283125208,-0.11728858129743758,0.19236469246334256,0.29411646566250416,0.22058734924687812,0.3962155870965606,0.2641437247310404,0.1306691264524868,0.3962155870965606,0.8,CC(C)(C)c1ccc(NC(=O)c2cc(=O)cc(C(=O)Nc3ccc(C(C)(C)C)cc3)o2)cc1,DPhen-PyranDGA
169954.6,14.0,0.4343835438849175,0.1146772358935797,0.43138203620544513,0.15831004179954716,0.17459076752654074,0.12349856173154736,0.33096264730964986,0.16061139323888424,0.12216452006651113,0.33429284894737477,0.9736263736263735,CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C,DMDdecdDGA
169954.6,6.0,0.2869190129244004,0.07499598918694131,0.2312191419098434,0.11652652648987169,0.133464664509286,0.08999518702432956,0.2984006399884228,0.12112787422843692,0.08726314216367058,0.192473030772753,0.9856107606091623,CC(C)CCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,6-MH-C9-B8D(iB)CMPO
169954.6,8.0,0.5887210345778356,0.10524150214982098,0.5887210345778356,0.13531267451063667,0.1659114282940774,0.12027600245693823,0.3197211705647646,0.14399429099704156,0.09838799852336531,0.270689198452168,0.9571428571428571,CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,TIBDGA
169954.6,6.0,2.3386530777807506,0.3166033704863562,2.3386530777807506,0.3811890751010747,0.49611952138395754,0.3799240445836274,0.6525038697898242,0.44230771707608624,0.26840238964881735,0.7593989811467212,0.7107404692696366,CC1(C)CCC(C)(C)c2nc(-c3ccc4ccc5ccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)nc5c4n3)nnc21,CyMe4-BTPhen
169954.6,11.0,1.4743617896998342,0.3866159289513363,-1.4743617896998342,0.4955690375396012,0.5842972607428084,0.42527752184646983,1.035245392528997,0.5156278160123705,0.3668291122357102,1.1074075191587125,-0.049891046464125496,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5cccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)n5)n4)n3)nnc21,CyMe4-BTTP
