regime,split_seed,group,arm,n_rows,mae,bias,r2,baseline_mae,delta_mae_baseline_minus_arm
unseen_conditions,104729,5f0151fca007cf9a,A_metal,230,2.8535811603978463,-2.841353169526449,-5.705734984073255,0.4425851269842604,-2.410996033413586
unseen_conditions,104729,645d2c36a4f35ced,A_metal,12,3.3272792584726134,-3.3272792584726134,-13.82946280286551,0.9048260821357813,-2.422453176336832
unseen_conditions,104729,66af2d26ba3e353c,A_metal,35,2.4245720627302934,-2.4245720627302934,-8.553716321370437,0.9075850275827826,-1.5169870351475108
unseen_conditions,104729,690782a8b84aa453,A_metal,37,2.1195952164773355,1.8919793817361064,-1.8507204493488945,0.4681357188702167,-1.6514594976071189
unseen_conditions,104729,6e9d73f2166a4e49,A_metal,14,0.26076062096656605,-0.03001238744317581,,0.14266751619714496,-0.11809310476942109
unseen_conditions,104729,72a9f62fea190bb3,A_metal,14,1.2581155558389834,1.0686184995182935,-0.9622655802080478,0.47473756190070393,-0.7833779939382794
unseen_conditions,104729,76b0a5c476bfbb0b,A_metal,14,1.7268125046792286,1.7268125046792286,-7.155571954695784,0.8069599417396848,-0.9198525629395439
unseen_conditions,104729,78390597da293c11,A_metal,12,0.9613269771828361,-0.9613269771828361,,0.20149791190223598,-0.7598290652806001
unseen_conditions,104729,7c4a84aa320ec0b1,A_metal,14,0.38442340595875907,0.2866884996851734,,0.2762263500704976,-0.10819705588826145
unseen_conditions,104729,7da6c7e75e56b512,A_metal,14,1.2104623745024665,-1.2104623745024665,,1.6016023176228793,0.3911399431204128
unseen_conditions,104729,7f0ccf2c5e30118a,A_metal,35,1.273154306004664,0.7228885949822258,-0.16986536828720067,0.49406181904667473,-0.7790924869579892
unseen_conditions,104729,8446d46b88c7a233,A_metal,14,1.3638308486259845,1.1590886301994043,-0.9658817074372168,0.3324028453892854,-1.0314280032366991
unseen_conditions,104729,850eb86941766b0f,A_metal,14,1.2271588187648395,-1.2190384839725503,-3.5244744003939523,0.39245304486406773,-0.8347057739007717
unseen_conditions,104729,87b1b413a752cff2,A_metal,52,1.1575794886452415,0.004543465041311961,-0.027168582690735965,0.7300788844507898,-0.4275006041944517
unseen_conditions,104729,87cd348db44d4653,A_metal,14,1.554916660961661,1.4898549280897218,-1.490135498369264,1.5376459440327197,-0.01727071692894122
unseen_conditions,104729,8a7c9af3c808a9c3,A_metal,14,2.0428096990024684,-2.0428096990024684,,1.681518230175016,-0.36129146882745244
unseen_conditions,104729,8b1c9eb4b09e62f3,A_metal,61,1.447850339685701,0.7048234122425194,-0.04204839513607661,0.7082917200489306,-0.7395586196367704
unseen_conditions,104729,95374efd581fccdf,A_metal,12,2.1160691945817907,0.4484239050748296,-0.03952167755482794,1.0691643631159862,-1.0469048314658045
unseen_conditions,104729,9db9de2b3a1d3dfe,A_metal,15,1.6728822324739325,1.3717567218489382,-1.1218840053162387,0.5286779946497085,-1.144204237824224
unseen_conditions,104729,9eea8a5fe2a08c27,A_metal,14,1.1585019316183074,-1.0715179284576892,-0.17454793050158757,0.7922624327016673,-0.3662394989166401
unseen_conditions,104729,9f0b108d64f0bb67,A_metal,88,0.6711351180045155,-0.05972448657175049,-0.9212213424568063,0.250240386454724,-0.4208947315497915
unseen_conditions,104729,a2423ccda6c74069,A_metal,103,1.1240434208890586,1.028726476879732,-1.4274930397158334,0.4377382549635055,-0.6863051659255531
unseen_conditions,104729,a4fef34dbbd5b945,A_metal,14,1.729652364264615,1.729652364264615,-2.9973149402131725,0.13692428146842886,-1.5927280827961863
unseen_conditions,104729,a6aa006499d7e600,A_metal,14,0.668118790171726,-0.5134160649431759,,0.3668279027429967,-0.30129088742872934
unseen_conditions,104729,a830edf8a8a5b379,A_metal,27,0.33872385038725905,-0.2993367065625145,,1.2838318943946772,0.9451080440074181
unseen_conditions,104729,a896e83733c18f7a,A_metal,12,2.0781278222320627,1.8604978013666604,-1.3919880105875087,1.1894578145076904,-0.8886700077243723
unseen_conditions,104729,a983f341ca863049,A_metal,23,2.6471568840251716,2.563823107183562,-5.534176487236169,0.4823308264568507,-2.164826057568321
unseen_conditions,104729,ad741247d79782da,A_metal,16,1.3544689265390333,-1.3544689265390333,-6.973594359393994,0.28372364320432464,-1.0707452833347086
unseen_conditions,104729,b714c3a1d06e1a36,A_metal,14,0.3119302444918389,-0.0886705471574615,,0.10738109354629745,-0.2045491509455415
unseen_conditions,104729,bbeeed679cc5b5f3,A_metal,14,1.226645555838983,1.0647013566611505,-1.033186067881215,0.4192417255852656,-0.8074038302537174
unseen_conditions,104729,bf56a39ea17aa901,A_metal,12,1.7916490760767798,-1.4941886997069795,-0.9606208617854592,0.7815302555758913,-1.0101188205008884
unseen_conditions,104729,c1479f335999a236,A_metal,10,1.5420251621534402,0.3314125858440023,-0.05131732585900273,1.0968486829716864,-0.44517647918175385
unseen_conditions,104729,c2b6202e58d01533,A_metal,44,1.3576442843599341,1.2750743211327369,-1.1751066996292536,0.7356722950708423,-0.6219719892890918
unseen_conditions,104729,c79e97649edc8fe4,A_metal,1992,1.2577458996724484,0.7884890697479897,-0.2974913929183076,0.5124246593589555,-0.7453212403134929
unseen_conditions,104729,cc4b1937be58b7f0,A_metal,15,1.4352461768272349,1.4352461768272349,-2.1362009989851996,0.5555165575722084,-0.8797296192550265
unseen_conditions,104729,cd544bd74adb8879,A_metal,35,1.3918655433425366,0.7069325317127982,-0.11536717321899137,0.706806008028099,-0.6850595353144376
unseen_conditions,104729,d0b5d18d93408dd8,A_metal,14,1.4563266165860331,-1.4563266165860331,,1.011203377570285,-0.44512323901574824
unseen_conditions,104729,d2686f132d536208,A_metal,140,1.1397954983029628,-0.4953488088683299,-0.11543400810143023,0.8500421000279709,-0.2897533982749919
unseen_conditions,104729,d584949bb6ef77a4,A_metal,184,1.2571687123536912,0.3473900409442728,0.0010968311921341067,0.5406942375740321,-0.7164744747796591
unseen_conditions,104729,d7634eac70a7fe53,A_metal,28,1.4712079570239591,-0.5579301342196998,-0.35198061268279934,1.6896778208065713,0.21846986378261213
unseen_conditions,104729,db04e144e1ea83eb,A_metal,27,2.704046681963103,-2.704046681963103,,3.6630824031988944,0.9590357212357916
unseen_conditions,104729,e8ce17d1189cc844,A_metal,28,1.501983516901393,-1.501983516901393,,0.5997808490723919,-0.9022026678290012
unseen_conditions,104729,ee70e20143c1770c,A_metal,28,0.9290706194264633,0.8894685194484919,,0.3456080479490799,-0.5834625714773833
unseen_conditions,104729,ef6f9e16f9fb42d1,A_metal,14,0.2700721624321677,-0.11649891448170667,,0.41725500472600363,0.14718284229383594
unseen_conditions,104729,f199403769328484,A_metal,30,1.9666728048592204,-1.9666728048592204,-5.382801081732743,0.5952618825131586,-1.3714109223460618
unseen_conditions,104729,f3c19db0af4494c9,A_metal,14,1.685851156213767,1.685851156213767,-7.118187435408725,0.6692474785637998,-1.0166036776499672
unseen_conditions,104729,f45ce5f8357cf48b,A_metal,105,1.4294468152670858,0.9448960246466238,-0.3442338961666651,0.6069605836186877,-0.8224862316483982
unseen_conditions,104729,f5e64beb8df99b4d,A_metal,240,0.8037161052435072,0.34975141294353823,-0.16735117308681136,0.4486098296002748,-0.35510627564323244
unseen_conditions,104729,f73b03c0155553af,A_metal,22,1.2952831105432137,-1.213982340056881,-1.0010704590625354,0.856374611130849,-0.43890849941236465
unseen_conditions,104729,fe091aef31cd5569,A_metal,14,0.8165011329695343,-0.8137705452881806,,1.8171224001985684,1.0006212672290342
unseen_conditions,104729,ff42edb0a7c83875,A_metal,17,0.8522265748128631,-0.7920151941319442,-1.9275652233725769,0.42629485722554294,-0.4259317175873202
unseen_conditions,104729,00a9d26cc3ac5a1b,A_cond,14,1.0024368133232124,0.9382588332263363,-1.218602072147012,2.853458578788405,1.8510217654651926
unseen_conditions,104729,03cdc88fe84d6143,A_cond,17,0.15229783412330328,0.05008794244115979,,0.16570094625372123,0.013403112130417949
unseen_conditions,104729,068fc78348c7e1cf,A_cond,84,0.5892533634096837,0.3573832406625966,0.6327022510490501,0.8048906241441003,0.21563726073441658
unseen_conditions,104729,0863928e75705685,A_cond,10,0.7837272702,-0.002584041965312367,-7.5501082439366485e-06,0.8678160627462415,0.08408879254624146
unseen_conditions,104729,0a4a6a2d0e94d646,A_cond,14,1.3284435972840032,0.3302642454909244,-0.4736928076402467,0.8932602793390105,-0.43518331794499265
unseen_conditions,104729,0c2911b45694a976,A_cond,15,0.8109390221156961,-0.18039631940133727,0.2790236041861559,0.7295921568328192,-0.08134686528287693
unseen_conditions,104729,0fc67840f95a5de5,A_cond,14,0.8799416785038499,-0.8799416785038499,,0.47855959854651076,-0.4013820799573391
unseen_conditions,104729,147b811837cb1d33,A_cond,442,0.9076773140272378,0.12001710218115368,0.2326623411217632,0.3712324039963656,-0.5364449100308722
unseen_conditions,104729,14c50966d69a7484,A_cond,14,1.2485840888864121,-1.2485840888864121,,1.2790577358936148,0.030473647007202675
unseen_conditions,104729,17bd471af35fc8f5,A_cond,11,0.3193058239335056,-0.2915434568570161,,0.26311888259364546,-0.05618694133986013
unseen_conditions,104729,1ab11555fbc914cb,A_cond,30,0.5690103520456216,0.18956183605273344,0.4072537387345444,0.6318008813771279,0.0627905293315063
unseen_conditions,104729,1ca0025ec529bdb0,A_cond,12,1.5712627808884074,-0.5186864911737515,0.20736848033874022,1.039402085571101,-0.5318606953173064
unseen_conditions,104729,1f9aa4765b18ecda,A_cond,12,1.10146216484613,-0.1268309307934035,0.4181409781318792,1.1128696518023813,0.011407486956251267
unseen_conditions,104729,29817709b44575a3,A_cond,14,1.0327322480752783,-1.0327322480752783,,0.30657836166615265,-0.7261538864091257
unseen_conditions,104729,2c57793c900b6e56,A_cond,26,1.2387894028344582,0.10852320638343274,-2.0722984867371044,0.6635583902201204,-0.5752310126143377
unseen_conditions,104729,31a51aa8ed19ccbd,A_cond,14,1.3196645642836489,1.2470715893701203,-2.0822839923253293,0.7153129878935599,-0.604351576390089
unseen_conditions,104729,3a9b6362bd1ed5ab,A_cond,14,0.6852007394385077,-0.6852007394385077,,0.21542523749744524,-0.46977550194106243
unseen_conditions,104729,43bdbb089e7620a7,A_cond,12,0.3887538113833601,0.1032695885627057,0.4386019836017805,0.381167859613283,-0.007585951770077148
unseen_conditions,104729,453a336276f80835,A_cond,14,1.0774062745521469,0.9098587007508903,-1.21862567537549,0.5109435500925162,-0.5664627244596306
unseen_conditions,104729,49ddbfd15e6903d3,A_cond,78,0.7501396366820453,-0.39144535333214875,0.6632944406253234,0.9921466071259636,0.24200697044391828
unseen_conditions,104729,4fdf7b59230b8c11,A_cond,14,1.3763787573659771,1.3763787573659771,-7.308176883369937,0.5083111125903803,-0.8680676447755968
unseen_conditions,104729,556b2b279c5c95c8,A_cond,16,0.4160624054450292,-0.22831996643043412,0.6201011523265743,0.38044119236372087,-0.035621213081308334
unseen_conditions,104729,5ba4ad363617d4ee,A_cond,11,0.3298746633901107,-0.018290855176626278,0.9019851922768364,0.9310517180167266,0.601177054626616
unseen_conditions,104729,5f0151fca007cf9a,A_cond,230,0.7013108821818237,0.008737178440747654,0.4776765630757245,0.4425851269842604,-0.2587257551975633
unseen_conditions,104729,645d2c36a4f35ced,A_cond,12,1.6787750592603814,-1.1754413023454424,-4.404404503227539,0.9048260821357813,-0.7739489771246001
unseen_conditions,104729,66af2d26ba3e353c,A_cond,35,1.3047343180130557,-1.1537573724398682,-1.8508947663393895,0.9075850275827826,-0.39714929043027314
unseen_conditions,104729,690782a8b84aa453,A_cond,37,0.5458760877460764,0.3266387040379207,0.6346376368932107,0.4681357188702167,-0.07774036887585972
unseen_conditions,104729,6e9d73f2166a4e49,A_cond,14,0.8417816649385076,-0.8417816649385076,,0.14266751619714496,-0.6991141487413626
unseen_conditions,104729,72a9f62fea190bb3,A_cond,14,0.9208733839108169,0.09493362940214446,-0.008379282766327378,0.47473756190070393,-0.4461358220101129
unseen_conditions,104729,76b0a5c476bfbb0b,A_cond,14,2.002252520427649,2.002252520427649,-9.78431654729833,0.8069599417396848,-1.195292578687964
unseen_conditions,104729,78390597da293c11,A_cond,12,1.2276645952523746,-0.36041128093887104,,0.20149791190223598,-1.0261666833501386
unseen_conditions,104729,7c4a84aa320ec0b1,A_cond,14,0.8480068083609927,-0.8480068083609927,,0.2762263500704976,-0.5717804582904951
unseen_conditions,104729,7da6c7e75e56b512,A_cond,14,1.216027471916521,-1.216027471916521,,1.6016023176228793,0.38557484570635836
unseen_conditions,104729,7f0ccf2c5e30118a,A_cond,35,1.041074511700941,0.7879110422278751,-0.18077619633305608,0.49406181904667473,-0.5470126926542662
unseen_conditions,104729,8446d46b88c7a233,A_cond,14,1.5820877478834805,1.434528645947825,-1.6158036123231914,0.3324028453892854,-1.2496849024941952
unseen_conditions,104729,850eb86941766b0f,A_cond,14,0.2779975245690498,0.12738112509039798,0.7748973678226467,0.39245304486406773,0.11445552029501793
unseen_conditions,104729,87b1b413a752cff2,A_cond,52,0.39949439927299585,0.028958279943548774,0.8703456015639819,0.7300788844507898,0.330584485177794
unseen_conditions,104729,87cd348db44d4653,A_cond,14,1.9908329116313557,1.9877424445222958,-2.7857152604350097,1.5376459440327197,-0.45318696759863597
unseen_conditions,104729,8a7c9af3c808a9c3,A_cond,14,2.372706262409696,-2.372706262409696,,1.681518230175016,-0.6911880322346802
unseen_conditions,104729,8b1c9eb4b09e62f3,A_cond,61,0.9846743783990098,0.40076140274144306,0.49827189915444803,0.7082917200489306,-0.27638265835007925
unseen_conditions,104729,95374efd581fccdf,A_cond,12,2.065477818634265,1.5106790010171542,-0.058029205069745515,1.0691643631159862,-0.9963134555182787
unseen_conditions,104729,9db9de2b3a1d3dfe,A_cond,15,0.7094070164128697,0.12324991192879767,0.6182228578239757,0.5286779946497085,-0.1807290217631612
unseen_conditions,104729,9eea8a5fe2a08c27,A_cond,14,1.6977246207492211,-1.6937345742788519,-1.3464995437889313,0.7922624327016673,-0.9054621880475539
unseen_conditions,104729,9f0b108d64f0bb67,A_cond,88,0.5422656659071174,-0.11150061624126711,-0.19133350098835633,0.250240386454724,-0.2920252794523934
unseen_conditions,104729,a2423ccda6c74069,A_cond,103,0.5425690312694739,0.015838168821949494,0.3844699593372003,0.4377382549635055,-0.10483077630596838
unseen_conditions,104729,a4fef34dbbd5b945,A_cond,14,2.005092380013036,2.005092380013036,-4.1688522325024335,0.13692428146842886,-1.8681680985446072
unseen_conditions,104729,a6aa006499d7e600,A_cond,14,1.3251853424385074,-1.3251853424385074,,0.3668279027429967,-0.9583574396955107
unseen_conditions,104729,a830edf8a8a5b379,A_cond,27,1.9925763474081037,-1.9925763474081037,,1.2838318943946772,-0.7087444530134266
unseen_conditions,104729,a896e83733c18f7a,A_cond,12,0.9792082602485982,0.2098254213823586,0.5833633047891408,1.1894578145076904,0.2102495542590922
unseen_conditions,104729,a983f341ca863049,A_cond,23,0.2938702701495917,0.19234856463256908,0.856312874050164,0.4823308264568507,0.188460556307259
unseen_conditions,104729,ad741247d79782da,A_cond,16,0.25161824142799666,0.06034880106246923,0.6224184462854198,0.28372364320432464,0.03210540177632798
unseen_conditions,104729,b714c3a1d06e1a36,A_cond,14,0.900439824652793,-0.900439824652793,,0.10738109354629745,-0.7930587311064956
unseen_conditions,104729,bbeeed679cc5b5f3,A_cond,14,0.8888305267679595,0.09101648654500173,-0.008329024142933461,0.4192417255852656,-0.46958880118269386
unseen_conditions,104729,bf56a39ea17aa901,A_cond,12,1.461040190562126,-0.8420849059483738,-0.024032082467123628,0.7815302555758913,-0.6795099349862347
unseen_conditions,104729,c1479f335999a236,A_cond,10,0.8927894875704583,0.1527792328014225,0.4799910502885034,1.0968486829716864,0.20405919540122808
unseen_conditions,104729,c2b6202e58d01533,A_cond,44,1.0031063521306847,0.36728012363526263,-0.07261074522235567,0.7356722950708423,-0.26743405705984236
unseen_conditions,104729,c79e97649edc8fe4,A_cond,1992,0.6885446764457419,0.15494689683941296,0.5217707909467431,0.5124246593589555,-0.17612001708678637
unseen_conditions,104729,cc4b1937be58b7f0,A_cond,15,0.7396248234564567,0.1512616251077405,0.3183465712480035,0.5555165575722084,-0.18410826588424833
unseen_conditions,104729,cd544bd74adb8879,A_cond,35,1.1976828674592659,0.8373735983060128,-0.12016112991621908,0.706806008028099,-0.4908768594311669
unseen_conditions,104729,d0b5d18d93408dd8,A_cond,14,0.6490399100362024,-0.6490399100362024,,1.011203377570285,0.36216346753408246
unseen_conditions,104729,d2686f132d536208,A_cond,140,0.6888653360469941,-0.040634017793343816,0.5853504510506995,0.8500421000279709,0.1611767639809768
unseen_conditions,104729,d584949bb6ef77a4,A_cond,184,0.6708464124570451,-0.12054255433901441,0.6058423525403966,0.5406942375740321,-0.130152174883013
unseen_conditions,104729,d7634eac70a7fe53,A_cond,28,1.2127489775412454,0.3315397064661959,-0.26290332355273316,1.6896778208065713,0.4769288432653258
unseen_conditions,104729,db04e144e1ea83eb,A_cond,27,4.420163628084698,-4.420163628084698,,3.6630824031988944,-0.7570812248858032
unseen_conditions,104729,e8ce17d1189cc844,A_cond,28,0.3990687192808066,-0.34899907897449545,,0.5997808490723919,0.20071212979158531
unseen_conditions,104729,ee70e20143c1770c,A_cond,28,1.024648672716562,1.0013644939182478,,0.3456080479490799,-0.6790406247674821
unseen_conditions,104729,ef6f9e16f9fb42d1,A_cond,14,0.5097787744499448,0.5097787744499448,,0.41725500472600363,-0.09252376972394116
unseen_conditions,104729,f199403769328484,A_cond,30,0.4464673361488753,0.17216263540388954,0.5241305963317455,0.5952618825131586,0.1487945463642833
unseen_conditions,104729,f3c19db0af4494c9,A_cond,14,1.9612911719621877,1.9612911719621877,-9.910316975471194,0.6692474785637998,-1.2920436933983879
unseen_conditions,104729,f45ce5f8357cf48b,A_cond,105,0.7532156862570167,-0.2619543657637166,0.5461453033588304,0.6069605836186877,-0.14625510263832908
unseen_conditions,104729,f5e64beb8df99b4d,A_cond,240,0.6109329890444625,0.0967269370945705,0.2635155925610757,0.4486098296002748,-0.16232315944418768
unseen_conditions,104729,f73b03c0155553af,A_cond,22,0.9469139161309726,0.23116423695184166,-0.014570450576606886,0.856374611130849,-0.09053930500012364
unseen_conditions,104729,fe091aef31cd5569,A_cond,14,1.277869803172127,-1.277869803172127,,1.8171224001985684,0.5392525970264415
unseen_conditions,104729,ff42edb0a7c83875,A_cond,17,0.5095947004250069,-0.15789887771342195,-0.3738249869470829,0.42629485722554294,-0.08329984319946393
unseen_conditions,104729,00a9d26cc3ac5a1b,A_physchem,14,1.391226670287246,1.391226670287246,-2.679244686205832,2.853458578788405,1.462231908501159
unseen_conditions,104729,03cdc88fe84d6143,A_physchem,17,0.17348328178991576,0.08138460828851624,,0.16570094625372123,-0.0077823355361945346
unseen_conditions,104729,068fc78348c7e1cf,A_physchem,84,1.3166289850711632,0.048146321082358584,-0.09240840844879128,0.8048906241441003,-0.5117383609270629
unseen_conditions,104729,0863928e75705685,A_physchem,10,0.9378850486596617,-0.4315150168491543,-0.21054545993770857,0.8678160627462415,-0.07006898591342026
unseen_conditions,104729,0a4a6a2d0e94d646,A_physchem,14,1.3487722768121455,0.6751085181672021,-0.2368085343035593,0.8932602793390105,-0.455511997473135
unseen_conditions,104729,0c2911b45694a976,A_physchem,15,0.9975788085072047,0.05163650519852974,-0.03923629791069283,0.7295921568328192,-0.2679866516743855
unseen_conditions,104729,0fc67840f95a5de5,A_physchem,14,0.9098818816080184,0.9098818816080184,,0.47855959854651076,-0.43132228306150766
unseen_conditions,104729,147b811837cb1d33,A_physchem,442,1.0729509767727408,0.0033571512109092207,0.08305776346089067,0.3712324039963656,-0.7017185727763752
unseen_conditions,104729,14c50966d69a7484,A_physchem,14,1.1391298435366437,-1.1391298435366437,,1.2790577358936148,0.13992789235697112
unseen_conditions,104729,17bd471af35fc8f5,A_physchem,11,0.3543165369577462,0.018326893979219785,,0.26311888259364546,-0.09119765436410071
unseen_conditions,104729,1ab11555fbc914cb,A_physchem,30,0.8683863124274455,0.003910755860708096,-0.0934437012180298,0.6318008813771279,-0.2365854310503176
unseen_conditions,104729,1ca0025ec529bdb0,A_physchem,12,1.8291442613453854,0.08981050373469894,-0.11050419684877144,1.039402085571101,-0.7897421757742844
unseen_conditions,104729,1f9aa4765b18ecda,A_physchem,12,1.5643375266204185,-0.059512999403604695,-0.2911573909417309,1.1128696518023813,-0.4514678748180372
unseen_conditions,104729,29817709b44575a3,A_physchem,14,0.75709131203659,0.75709131203659,,0.30657836166615265,-0.4505129503704373
unseen_conditions,104729,2c57793c900b6e56,A_physchem,26,0.8077721914889897,-0.007190406739193176,-0.011087531740742174,0.6635583902201204,-0.1442138012688693
unseen_conditions,104729,31a51aa8ed19ccbd,A_physchem,14,1.2261251226562193,1.116116371091719,-1.6679235728250594,0.7153129878935599,-0.5108121347626594
unseen_conditions,104729,3a9b6362bd1ed5ab,A_physchem,14,0.08945684980291244,-0.0171060453459079,,0.21542523749744524,0.1259683876945328
unseen_conditions,104729,43bdbb089e7620a7,A_physchem,12,0.5871960061610866,0.056615145673128725,-0.3479836095255131,0.381167859613283,-0.2060281465478036
unseen_conditions,104729,453a336276f80835,A_physchem,14,0.7792964621635352,0.2375527897172708,-0.08306970898466148,0.5109435500925162,-0.26835291207101897
unseen_conditions,104729,49ddbfd15e6903d3,A_physchem,78,1.532045389918573,-0.11030163158777254,-0.26296764918090365,0.9921466071259636,-0.5398987827926095
unseen_conditions,104729,4fdf7b59230b8c11,A_physchem,14,0.9553946579874273,0.9387628356067185,-3.399733729738105,0.5083111125903803,-0.447083545397047
unseen_conditions,104729,556b2b279c5c95c8,A_physchem,16,1.1308001302084447,-0.4865322566460676,-0.3499986184092465,0.38044119236372087,-0.7503589378447239
unseen_conditions,104729,5ba4ad363617d4ee,A_physchem,11,1.3251306503970972,0.14990108518983078,-0.42149396799367134,0.9310517180167266,-0.3940789323803706
unseen_conditions,104729,5f0151fca007cf9a,A_physchem,230,0.9730887140700354,0.018399966351834034,-0.017493970527572955,0.4425851269842604,-0.530503587085775
unseen_conditions,104729,645d2c36a4f35ced,A_physchem,12,0.7246169888722706,-0.051168786808029276,-0.2010389642557695,0.9048260821357813,0.18020909326351076
unseen_conditions,104729,66af2d26ba3e353c,A_physchem,35,0.9265917047586172,0.2130365757070021,-0.510626378846377,0.9075850275827826,-0.019006677175834596
unseen_conditions,104729,690782a8b84aa453,A_physchem,37,1.2208495166369224,0.006240504103268893,-0.04332352039222931,0.4681357188702167,-0.7527137977667058
unseen_conditions,104729,6e9d73f2166a4e49,A_physchem,14,0.22207062589153911,-0.17368697084590787,,0.14266751619714496,-0.07940310969439415
unseen_conditions,104729,72a9f62fea190bb3,A_physchem,14,1.0902635195846557,0.5467358314118157,-0.27792124800387463,0.47473756190070393,-0.6155259576839518
unseen_conditions,104729,76b0a5c476bfbb0b,A_physchem,14,1.621908685460403,1.621908685460403,-6.420156219202168,0.8069599417396848,-0.8149487437207182
unseen_conditions,104729,78390597da293c11,A_physchem,12,0.21900342584466384,0.008186723732395262,,0.20149791190223598,-0.01750551394242786
unseen_conditions,104729,7c4a84aa320ec0b1,A_physchem,14,0.9418167517508756,0.9418167517508756,,0.2762263500704976,-0.665590401680378
unseen_conditions,104729,7da6c7e75e56b512,A_physchem,14,0.3202005394408161,-0.3202005394408161,,1.6016023176228793,1.2814017781820632
unseen_conditions,104729,7f0ccf2c5e30118a,A_physchem,35,0.9378716136239885,0.12430987258597485,0.4694403871576026,0.49406181904667473,-0.4438097945773138
unseen_conditions,104729,8446d46b88c7a233,A_physchem,14,2.1807880506364925,2.155782821564669,-3.649052724381815,0.3324028453892854,-1.8483852052472072
unseen_conditions,104729,850eb86941766b0f,A_physchem,14,0.6168416257340293,0.01241486228887759,-0.28816910181618516,0.39245304486406773,-0.2243885808699616
unseen_conditions,104729,87b1b413a752cff2,A_physchem,52,1.3338100321353124,0.16538499135895698,-0.2897873633425805,0.7300788844507898,-0.6037311476845225
unseen_conditions,104729,87cd348db44d4653,A_physchem,14,1.125691262866942,0.3145651343200108,-0.06976501148684355,1.5376459440327197,0.4119546811657777
unseen_conditions,104729,8a7c9af3c808a9c3,A_physchem,14,1.3807947203892499,-1.3807947203892499,,1.681518230175016,0.3007235097857661
