split_seed,model,macro_mae,offset_mae,shape_mae,shape_r2,macro_mae_ligand,pooled_mae,pooled_r2,offset_share_of_sse,median_ligand_mae,worst_quartile_ligand_mae,rank_spearman,sign_accuracy,frac_within_0_5_log,frac_within_1_log,prediction_dispersion_ratio,n_rows,n_ligands,n_ecfp_clusters,n_superclusters,n_eff_pooled_rows,n_macro_units,nn_lt_0_4__macro_mae,nn_lt_0_4__offset_mae,nn_lt_0_4__shape_mae,nn_lt_0_4__n_rows,nn_lt_0_6__macro_mae,nn_lt_0_6__offset_mae,nn_lt_0_6__shape_mae,nn_lt_0_6__n_rows
104729,DECOMP_offset_shape_tree,1.1844497366417768,1.1020054526172942,0.4837440508120309,0.2461300494269113,1.2288572468891903,1.3023840343141435,0.048948430812255306,0.6087549095763735,1.0331427319384987,2.467577511728419,0.4619500000132395,0.6692369853736252,0.25571646341463417,0.4533155487804878,0.5074589448871752,5248,152,131,79,6.256051615740402,131,1.3268173515330006,1.224232570892798,0.3687227249606765,396,1.3465455889000244,1.2869967296372402,0.4867936437244414,1282
130363,DECOMP_offset_shape_tree,1.099724892272305,0.9454415687676921,0.49143062023690215,0.25821167076584295,1.1025575422122242,1.0851278528214765,0.3378850366479891,0.4470280166128844,0.9552567014588207,2.125552756380782,0.4442214844210306,0.6705323506352262,0.2919207317073171,0.526295731707317,0.5644656742944825,5248,152,131,79,6.256051615740402,131,1.2727408288493423,1.1973071364606764,0.3485119448017725,433,1.2251463341912814,1.108117459031747,0.4640812256625401,1372
155921,DECOMP_offset_shape_tree,1.1172869148180837,0.9641766590617624,0.4709239310723252,0.2721204065434112,1.1168371777570987,1.1243521695979208,0.26991423727279895,0.5079126519671415,0.9023519186881515,2.3395022202505116,0.4738579361154251,0.6700670659008572,0.2940167682926829,0.5282012195121951,0.5570989283237557,5248,152,131,79,6.256051615740402,131,1.3437595105107636,1.2384876213931368,0.40465949377715216,397,1.370179064573917,1.2416673386951587,0.5097822254682434,1829
196613,DECOMP_offset_shape_tree,1.14234650116696,0.9935587795370854,0.50148900924393,0.25789867491696794,1.161478630611662,1.1569991922532852,0.24568155747915021,0.514415276100654,1.0315268423114108,2.2497064406513005,0.360453358814871,0.6756761283285654,0.2768673780487805,0.5001905487804879,0.5460228699573897,5248,152,131,79,6.256051615740402,131,1.345751262089986,1.20026131954066,0.44874437355963476,406,1.3214184602443924,1.1693186878940283,0.5255406381238319,1159
262147,DECOMP_offset_shape_tree,1.10729342799182,0.9799673455962017,0.4855992537301984,0.24732986031186144,1.1290826714740596,1.1217012820011785,0.2930090733613179,0.47453065956092466,0.9641249205033648,2.22449749077371,0.41958004597750603,0.6560807847348924,0.2808689024390244,0.5175304878048781,0.52702463415437,5248,152,131,79,6.256051615740402,131,1.3596245337981347,1.2637338697403997,0.39999787796627123,406,1.3112868218464846,1.1966921774267354,0.5359449911336485,1273
104729,DECONF_batch,1.1190970568419634,1.0102871020536344,0.49888554752513153,0.19477865990758159,1.1381955090566431,1.2510905995122927,0.12001130355216705,0.5483575889552345,0.9339084488497275,2.2642995566213324,0.4753772037831189,0.6369025749244501,0.2623856707317073,0.47065548780487804,0.47029450497801645,5248,152,131,79,6.256051615740402,131,0.9813988595550502,0.8657029529858837,0.3772423208400082,396,1.2704996414334913,1.218165106335918,0.5276081476306826,1282
130363,DECONF_batch,1.0319315622229293,0.8644623701405832,0.5235029339710909,0.1587622847834319,1.0387583523177397,1.0815417833155572,0.3612433849965714,0.3499603330470288,1.022456785400622,1.8232103721531694,0.42199113440349745,0.635438681333865,0.27458079268292684,0.5148628048780488,0.5120731003740321,5248,152,131,79,6.256051615740402,131,0.9703706214770437,0.8443831518649956,0.3851412582495748,433,1.083362043162662,0.9254998799377869,0.5266267482111826,1372
155921,DECONF_batch,1.0069379118702535,0.8458536808437556,0.4925510199013736,0.20430533229270065,1.0076569122414336,1.0928879558957432,0.3416260570520362,0.40347266650040975,0.9445670755885551,1.8629248548859578,0.45087740956599853,0.6591043504384353,0.28125,0.5139100609756098,0.49984792369593306,5248,152,131,79,6.256051615740402,131,0.9648322486768589,0.8545233033908837,0.42716008767329594,397,1.133847555606009,0.9709865739892254,0.5366940459214411,1829
196613,DECONF_batch,1.0417115237540802,0.8819419677795362,0.4926779403169313,0.22807960802248373,1.030507377316028,1.0881111830884658,0.33673304728179754,0.4255652696278085,0.9020859603276806,1.9284996332592657,0.4182312628415237,0.6669288799984089,0.29001524390243905,0.5209603658536586,0.48839861580967003,5248,152,131,79,6.256051615740402,131,1.0743095175023858,0.992608425698627,0.41909399103496087,406,1.2037328359686457,1.0622904223760452,0.5388122458804488,1159
262147,DECONF_batch,1.1027803198750668,0.9831662398775063,0.500806515908217,0.09168417640878812,1.1217547080498393,1.2087717558137951,0.16076938965138077,0.4657898951680043,0.9864871035188623,2.207472783739512,0.41437535226919026,0.5964081483970444,0.2692454268292683,0.4891387195121951,0.5194683503910591,5248,152,131,79,6.256051615740402,131,1.1104832783630207,1.0174399460005663,0.3863089746557039,406,1.3196768826025824,1.2427868785881382,0.5500480455010368,1273
