model,axis_label,extractant,tanimoto_cluster,split_seed,slope_abs_error,shape_mae,row_mae,spearman,sign_accuracy,span_recovery,span_recovery_distance,slope_recovery_distance,n_curves
GEN10_SET_ATTENTION,acid,CC(C)(C)Cc1cc(-c2cccc(-c3cc(CC(C)(C)C)[nH]n3)n2)n[nH]1,tan095,104729,3.847257098255765,0.9461461543980919,0.9034390490805214,-1.0,0.0,0.0542359851920019,0.9457640148079981,1.0552383048368876,1
GEN10_SET_ATTENTION,acid,CC(C)(C)Cc1cc(-c2cccc(-c3cc(CC(C)(C)C)[nH]n3)n2)n[nH]1,tan095,130363,3.9675231815424463,0.9801839329702522,0.9704365530728971,-0.9642857142857145,0.047619047619047616,0.089097959637239,0.910902040362761,1.0882252809124784,1
GEN10_SET_ATTENTION,acid,CC(C)(C)Cc1cc(-c2cccc(-c3cc(CC(C)(C)C)[nH]n3)n2)n[nH]1,tan095,155921,3.7678210649246546,0.9253951999549972,0.9392690457311025,-1.0,0.0,0.034124770564619274,0.9658752294353807,1.0334503288803834,1
GEN10_SET_ATTENTION,acid,CC(C)(C)Cc1cc(-c2cccc(-c3cc(CC(C)(C)C)[nH]n3)n2)n[nH]1,tan095,196613,3.8896407951185785,0.9556607453134605,0.9499039558296781,-1.0,0.0,0.066128864907361,0.933871135092639,1.0668634443292582,1
GEN10_SET_ATTENTION,acid,CC(C)(C)Cc1cc(-c2cccc(-c3cc(CC(C)(C)C)[nH]n3)n2)n[nH]1,tan095,262147,3.945858990229943,0.9710248217234814,0.9470959127078074,-1.0,0.0,0.08080182401542149,0.9191981759845785,1.0822831554104857,1
GEN10_SET_ATTENTION,acid,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)c1,tan018,104729,0.4713948459832502,0.23625939537589732,0.40097691510048816,0.7999999999999998,0.8500000000000001,0.6024872183119451,0.39751278168805493,0.47762449430771275,2
GEN10_SET_ATTENTION,acid,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)c1,tan018,130363,0.9611140340549509,0.46534754444663706,0.6708447196908391,0.39999999999999997,0.7,0.14170286427105913,0.8582971357289408,0.9768411940028054,2
GEN10_SET_ATTENTION,acid,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)c1,tan018,155921,0.591579277020226,0.3007023494393128,0.48391254440166864,0.9999999999999999,1.0,0.49145612258857074,0.5085438774114293,0.5564987219126227,2
GEN10_SET_ATTENTION,acid,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)c1,tan018,196613,0.4009059782887027,0.2662836676948333,0.7824019049287926,0.7,0.8,0.6996165985627951,0.3003834014372048,0.3594795378441593,2
GEN10_SET_ATTENTION,acid,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)c1,tan018,262147,0.5050953444846171,0.2638372509629029,0.7715644400157918,0.9999999999999999,1.0,0.5935581208114016,0.40644187918859837,0.4631929452253889,2
