extractant,extractant_family,arm,n_rows,mae,r2,bias_mean_residual,sign_accuracy,baseline_mae,delta_mae_baseline_minus_candidate,improved_vs_baseline
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,H2_E3_RAW_SHUFFLED,298,0.6467514151884832,-20.229860802661147,0.6428381281216584,0.785234899328859,0.6357266262265545,-0.011024788961928711,False
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,H2_E3_COMPACT_REAL,298,0.6486452554616904,-20.388392125066016,0.6445472341800813,0.785234899328859,0.6357266262265545,-0.01291862923513587,False
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,H2_E3_COMPACT_SHUFFLED,298,0.6467514151884832,-20.229860802661147,0.6428381281216584,0.785234899328859,0.6357266262265545,-0.011024788961928711,False
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,H2_E3_STABLE_REAL,298,0.6486452554616903,-20.388392125066016,0.6445472341800813,0.785234899328859,0.6357266262265545,-0.012918629235135759,False
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,H2_E3_STABLE_SHUFFLED,298,0.6370127262872967,-19.68097311281922,0.6330397138587824,0.785234899328859,0.6357266262265545,-0.0012861000607421458,False
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,H3_A2,298,0.6340797531767164,-20.164879183495664,0.6256634261321812,0.785234899328859,0.6357266262265545,0.0016468730498381268,True
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,H3_A2_ELEC,298,0.6289746257589932,-19.621487549023573,0.6225018227098083,0.7818791946308725,0.6357266262265545,0.006752000467561303,True
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,H3_A2_LABEL_SHUFFLED,298,0.5512952973320966,-14.572408834400445,0.5455661686912588,0.785234899328859,0.6357266262265545,0.08443132889445792,True
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,H3_A2_ELEC_LABEL_SHUFFLED,298,0.5557470539628115,-14.92305756743004,0.5491569967115596,0.7818791946308725,0.6357266262265545,0.07997957226374297,True
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,A2_current_champion,2921,0.5047496195248569,0.026417977111831692,-0.3231988957195717,0.8894214310167751,0.5047496195248569,0.0,False
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,H1_CATBOOST_NONE_RMSE,2921,0.5314733653484106,-0.0526722325094533,-0.4198244234381033,0.8541595344060253,0.5047496195248569,-0.026723745823553746,False
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,H1_CATBOOST_NONE_MAE,2921,0.5069243248381456,0.03871575254615367,-0.3686710878239159,0.9082505991098939,0.5047496195248569,-0.002174705313288783,False
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,H1_CATBOOST_NONE_HUBER,2921,0.5269502061290661,-0.047161169244876566,-0.40672838860726884,0.8531324888736734,0.5047496195248569,-0.022200586604209205,False
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,H1_CATBOOST_GROUP_SQRT_RMSE,2921,0.5257945883365577,-0.04296804051442904,-0.4003816454253498,0.891133173570695,0.5047496195248569,-0.021044968811700815,False
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,H1_CATBOOST_GROUP_SQRT_MAE,2921,0.5286265756643904,-0.0413879470165901,-0.38502131313627513,0.9041424169804861,0.5047496195248569,-0.023876956139533556,False
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,H1_CATBOOST_GROUP_SQRT_HUBER,2921,0.5001349262432703,0.059161978850853725,-0.3633928210092739,0.8931872646353989,0.5047496195248569,0.00461469328158659,True
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,H1_CATBOOST_GROUP_EQUAL_RMSE,2921,0.5159076621335639,0.025307847100009884,-0.3770844012633565,0.8514207463197535,0.5047496195248569,-0.011158042608707008,False
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,H1_CATBOOST_GROUP_EQUAL_MAE,2921,0.5104783563880648,0.038366103016101216,-0.3705082087988759,0.8942143101677508,0.5047496195248569,-0.005728736863207962,False
