feature_set,endpoint,comparison,reference,candidate,statistic,pooled_point_delta,pooled_ci95_low,pooled_ci95_high,pooled_p_worse_one_sided,pooled_units_improved,pooled_units_total,pooled_blocks,bootstrap_replicates,block_macro_delta,n_blocks_positive,largest_block_unit_share,cluster_robust_se,cluster_robust_low,cluster_robust_high,cluster_robust_p_two_sided,bca_low,bca_high,bca_z0,bca_acceleration,preregistered,question,mean_point_delta,min_point_delta,max_point_delta,seeds_positive,n_seeds
MC_lig2d_ext_massaction,all,EXPANDED_SHUFFLED_vs_BASE,BASE,EXPANDED_SHUFFLED,offset_mae,-0.011221975122584932,-0.06194086870101301,0.04125773276094862,0.6878624275144971,61,131,79,5000,-0.022740919293069137,35,0.21374045801526717,0.02484363318080794,-0.06068184941922928,0.03823789917405942,0.6527355811903279,-0.058050555127320214,0.04538437540907358,0.04563647073493522,0.012542995702254287,True,how much of the apparent gain survives destroying the new labels?,-0.01122197512258494,-0.04595271443379945,0.034603277323050435,2,5
MC_lig2d_ext_massaction,all,EXPANDED_SHUFFLED_vs_BASE,BASE,EXPANDED_SHUFFLED,shape_mae,-0.008153401822375618,-0.02740837224271709,0.018065757103013707,0.7450509898020395,49,131,79,5000,0.006455932474192052,32,0.21374045801526717,0.01168737628045291,-0.03142118063241458,0.01511437698766334,0.4874863128933596,-0.029954561824713982,0.014201856269106392,-0.03510000177270885,-0.06256718644397886,True,how much of the apparent gain survives destroying the new labels?,-0.008153401822375622,-0.024917232228607113,0.0011435782141294966,1,5
MC_lig2d_ext_massaction,all,EXPANDED_vs_EXPANDED_ROWMATCHED,EXPANDED_ROWMATCHED,EXPANDED,mae,0.0018671592176994353,-0.0030672297070356864,0.0061115897613553865,0.20375924815036991,69,131,79,5000,0.00021155160125023144,42,0.21374045801526717,0.0022019661211411575,-0.0025166185801970865,0.006250937015595957,0.3990598926651379,-0.0030146252498090957,0.0061461678458694805,0.004511946203065805,0.000981399136398906,False,derived (not pre-registered): needed to score A4's first clause,0.001867159217699445,-0.010735325121299657,0.013903268063021215,4,5
MC_lig2d_ext_massaction,all,EXPANDED_vs_EXPANDED_ROWMATCHED,EXPANDED_ROWMATCHED,EXPANDED,offset_mae,0.0016883695401793326,-0.004334140837728225,0.006925972877364037,0.27214557088582286,72,131,79,5000,-0.0009832974217912943,44,0.21374045801526717,0.0027191382256774132,-0.0037250188261043677,0.007101757906463033,0.5364619876597482,-0.004263341592221517,0.006953252220737445,0.004511946203065805,0.002193268293793211,False,derived (not pre-registered): needed to score A4's first clause,0.0016883695401793415,-0.007421694425787601,0.013873892479714428,3,5
MC_lig2d_ext_massaction,all,EXPANDED_vs_EXPANDED_ROWMATCHED,EXPANDED_ROWMATCHED,EXPANDED,shape_mae,0.002757156686233199,-0.0006823485962223432,0.005527446414740247,0.06898620275944811,70,131,79,5000,0.0019570617593521293,39,0.21374045801526717,0.0016530183221776602,-0.0005337499951662151,0.006048063367632613,0.09933512821729464,-0.00012423801626100612,0.0062307135317023615,0.05718227193180193,0.08725052181251969,False,derived (not pre-registered): needed to score A4's first clause,0.0027571566862331968,0.0003060128505048808,0.006144058354464275,5,5
MC_lig2d_ext_massaction,nn<0.4,EXPANDED_vs_BASE,BASE,EXPANDED,mae,0.46296145433989677,0.25266641751473917,0.6902854834228449,0.0001999600079984003,36,42,37,5000,0.50609952429642,31,0.09523809523809523,0.11232210303791182,0.2351616709911998,0.6907612376885938,0.0002110090519623172,0.25053824752093995,0.6846249440996497,-0.009525331483604746,-0.0024134187191658645,True,"A1 primary: does adding 61 sparse, chemically distant extractants help?",0.4939199120019596,0.43281705268192405,0.5650536172577244,5,5
MC_lig2d_ext_massaction,nn<0.4,EXPANDED_vs_BASE,BASE,EXPANDED,offset_mae,0.467746428638605,0.2418903344096962,0.7024353478599137,0.0001999600079984003,32,42,37,5000,0.5084317473852017,28,0.09523809523809523,0.11815660424030604,0.2281137284026191,0.7073791288745909,0.00034004688693936325,0.2373102913682238,0.6953790527416216,-0.01855011304703817,-0.0034789674172404435,True,"A1 primary: does adding 61 sparse, chemically distant extractants help?",0.4946854731058085,0.40395687049405254,0.5895810334556565,5,5
MC_lig2d_ext_massaction,nn<0.4,EXPANDED_vs_BASE,BASE,EXPANDED,shape_mae,0.07424971128444857,0.04033528703804339,0.11543075258856299,0.0001999600079984003,32,42,37,5000,0.08062975614249687,28,0.09523809523809523,0.01893751730117602,0.03584264605247,0.11265677651642714,0.0003796623886527676,0.042652866984786694,0.1196562297664835,0.03108719706247349,0.02955985296212031,True,"A1 primary: does adding 61 sparse, chemically distant extractants help?",0.0794482250825943,0.06429489081415707,0.09223968115877941,5,5
MC_lig2d_ext_massaction,nn<0.4,EXPANDED_ROWMATCHED_vs_BASE,BASE,EXPANDED_ROWMATCHED,mae,0.4680845929481167,0.2575047000880148,0.6937527041052524,0.0001999600079984003,34,42,37,5000,0.5110504600089819,30,0.09523809523809523,0.11261948970041814,0.23968168149321908,0.6964875044030143,0.0001905527588832344,0.25391490703677916,0.6916321556108147,-0.009525331483604746,-0.0011892635371363572,True,row-budget-matched depth control: help at BASE's row count?,0.4979551546239292,0.4442088342453431,0.577135881698943,5,5
MC_lig2d_ext_massaction,nn<0.4,EXPANDED_ROWMATCHED_vs_BASE,BASE,EXPANDED_ROWMATCHED,offset_mae,0.470637044199078,0.2461392228736654,0.7086717750119327,0.0001999600079984003,31,42,37,5000,0.5113528777944845,27,0.09523809523809523,0.11895149029394628,0.22939224032624128,0.7118818480719147,0.00034218372384755446,0.23834895856069402,0.6987586153213348,-0.024065954281736145,-0.002417878218660985,True,row-budget-matched depth control: help at BASE's row count?,0.49523757560079373,0.41764256228835434,0.5984134788590211,5,5
MC_lig2d_ext_massaction,nn<0.4,EXPANDED_ROWMATCHED_vs_BASE,BASE,EXPANDED_ROWMATCHED,shape_mae,0.07559474426455766,0.04125545795263635,0.11706092978465679,0.0001999600079984003,32,42,37,5000,0.08144184791000485,29,0.09523809523809523,0.019112340505868724,0.036833121139909636,0.11435636738920568,0.0003434418458573858,0.04367504258652713,0.12181237541667098,0.02757640573939172,0.029936943424548522,True,row-budget-matched depth control: help at BASE's row count?,0.08131325789488081,0.07095408147916492,0.10040497635740436,5,5
MC_lig2d_ext_massaction,nn<0.4,EXPANDED_vs_EXPANDED_SHUFFLED,EXPANDED_SHUFFLED,EXPANDED,mae,0.49438566512902943,0.2558141473041242,0.7706961833815146,0.0001999600079984003,30,42,37,5000,0.5573507105568645,29,0.09523809523809523,0.13144426683610563,0.22780433609545003,0.7609669941626088,0.0006014515521010766,0.2513671801734571,0.7647787431351815,-0.010528033237178323,-0.006251254411338303,True,A4 information null: is the gain information or just rows/regularisation?,0.5673438861655629,0.4709846826401012,0.6536691149123985,5,5
MC_lig2d_ext_massaction,nn<0.4,EXPANDED_vs_EXPANDED_SHUFFLED,EXPANDED_SHUFFLED,EXPANDED,offset_mae,0.5358745046398732,0.2862545300011296,0.8166653201615992,0.0001999600079984003,30,42,37,5000,0.6048844947444942,28,0.09523809523809523,0.13583499356029652,0.26038836907701773,0.8113606402027287,0.000353826960725001,0.27846495317328435,0.8056265726720766,-0.016043109130585712,-0.009888668288815917,True,A4 information null: is the gain information or just rows/regularisation?,0.6004274189817623,0.4901919105145501,0.6947028705134567,5,5
MC_lig2d_ext_massaction,nn<0.4,EXPANDED_vs_EXPANDED_SHUFFLED,EXPANDED_SHUFFLED,EXPANDED,shape_mae,0.03461675246645962,0.007134451223933931,0.06656868576189007,0.0061987602479504095,24,42,37,5000,0.0396585426974285,23,0.09523809523809523,0.0154987674703604,0.003183795137230744,0.0660497097956885,0.03182000353907929,0.006354532289961789,0.06463460736285136,-0.050655546368613115,0.002566851618898175,True,A4 information null: is the gain information or just rows/regularisation?,0.04554532209276131,0.014993554495857047,0.08814067925655582,5,5
MC_lig2d_ext_massaction,nn<0.4,EXPANDED_SHUFFLED_vs_BASE,BASE,EXPANDED_SHUFFLED,mae,-0.0314242107891327,-0.14218397197783203,0.06746902901041872,0.7340531893621276,17,42,37,5000,-0.051251186260444566,13,0.09523809523809523,0.054129067567799706,-0.14120304800205274,0.07835462642378734,0.5651656545018963,-0.1358082939846154,0.07236152621846463,0.032090348787252906,0.011820428268722588,True,how much of the apparent gain survives destroying the new labels?,-0.07342397416360323,-0.16523765405872132,-0.03570374190988633,0,5
MC_lig2d_ext_massaction,nn<0.4,EXPANDED_SHUFFLED_vs_BASE,BASE,EXPANDED_SHUFFLED,offset_mae,-0.06812807600126825,-0.1927129423398899,0.04727278066513093,0.8782243551289742,16,42,37,5000,-0.09645274735929253,12,0.09523809523809523,0.060250307434570265,-0.190321363066548,0.054065211064011534,0.26563716138388604,-0.1813423074984998,0.0559498464186449,0.04112028899854659,0.023456877199616987,True,how much of the apparent gain survives destroying the new labels?,-0.10574194587595391,-0.18121347366408705,-0.06150836827891998,0,5
MC_lig2d_ext_massaction,nn<0.4,EXPANDED_SHUFFLED_vs_BASE,BASE,EXPANDED_SHUFFLED,shape_mae,0.03963295881798895,0.006365416464563817,0.07443787795873708,0.007998400319936013,24,42,37,5000,0.04097121344506839,19,0.09523809523809523,0.017248987306729524,0.004650391138222867,0.07461552649775503,0.02749814277446032,0.009569372074430956,0.07931188235164946,0.06572094093465736,0.0252572718721908,True,how much of the apparent gain survives destroying the new labels?,0.03390290298983299,-0.02384578844239874,0.07028479548996726,4,5
MC_lig2d_ext_massaction,nn<0.4,EXPANDED_vs_EXPANDED_ROWMATCHED,EXPANDED_ROWMATCHED,EXPANDED,mae,-0.005123138608219948,-0.016448593206790478,0.006064755098324323,0.8132373525294941,21,42,37,5000,-0.004950935712561974,17,0.09523809523809523,0.005713258981917645,-0.016710164875494798,0.006463887659054902,0.37583106863914173,-0.016972814902413168,0.005775308355721976,-0.02557039464076243,-0.009160230110620402,False,derived (not pre-registered): needed to score A4's first clause,-0.0040352426219695476,-0.012082264441218755,0.01551565262547782,1,5
MC_lig2d_ext_massaction,nn<0.4,EXPANDED_vs_EXPANDED_ROWMATCHED,EXPANDED_ROWMATCHED,EXPANDED,offset_mae,-0.002890615560473032,-0.016101391795266654,0.010631131026875755,0.6610677864427115,25,42,37,5000,-0.002921130409282763,21,0.09523809523809523,0.00681181705217064,-0.016705620859756642,0.010924389738810577,0.6738336308573897,-0.01655684098635119,0.010140807970797406,-0.024567428181125117,-0.004601776142538679,False,derived (not pre-registered): needed to score A4's first clause,-0.0005521024949852007,-0.013685691794301787,0.015571909790859657,2,5
MC_lig2d_ext_massaction,nn<0.4,EXPANDED_vs_EXPANDED_ROWMATCHED,EXPANDED_ROWMATCHED,EXPANDED,shape_mae,-0.0013450329801090902,-0.004572146044149904,0.002541878316693527,0.7732453509298141,17,42,37,5000,-0.0008120917675079642,15,0.09523809523809523,0.0018047805249821647,-0.005005297535911766,0.0023152315756935857,0.46095207680966127,-0.004362378702146135,0.003044340207861356,0.032090348787252906,0.031926629420056515,False,derived (not pre-registered): needed to score A4's first clause,-0.0018650328122865028,-0.00816529519862496,0.0051834972750573124,2,5
MC_lig2d_ext_massaction,nn<0.6,EXPANDED_vs_BASE,BASE,EXPANDED,mae,0.20966154029380155,0.05116559571970055,0.42667079187895685,0.0027994401119776045,62,105,65,5000,0.36219680400843496,46,0.21904761904761905,0.10064964762352753,0.0085907545396543,0.4107323260479488,0.04124382463034213,-0.010417361491864624,0.37204711816461233,-0.12465081188363736,-0.1175242957308899,True,"A1 primary: does adding 61 sparse, chemically distant extractants help?",0.23866566690160598,0.20807850527757382,0.27342859900767147,5,5
MC_lig2d_ext_massaction,nn<0.6,EXPANDED_vs_BASE,BASE,EXPANDED,offset_mae,0.21647631877474985,0.050804394566372486,0.4400447964110522,0.0027994401119776045,55,105,65,5000,0.3709883868110879,43,0.21904761904761905,0.10580379688557742,0.005108936197025876,0.42784370135247385,0.04486836152471269,-0.006154697481019087,0.3878511772141869,-0.11102061421827879,-0.11630452310945837,True,"A1 primary: does adding 61 sparse, chemically distant extractants help?",0.2519689993979447,0.19798786264737983,0.2914299046853397,5,5
MC_lig2d_ext_massaction,nn<0.6,EXPANDED_vs_BASE,BASE,EXPANDED,shape_mae,0.03575910639531399,0.010875464236869239,0.07205023035586532,0.001799640071985603,64,105,65,5000,0.05907059252945592,45,0.21904761904761905,0.015873181549223115,0.0040487809060625185,0.06746943188456546,0.02770768289032871,0.005265063712267065,0.06517630940916982,-0.06672579327973212,-0.08804693923942356,True,"A1 primary: does adding 61 sparse, chemically distant extractants help?",0.043661361933992275,0.035709325924876766,0.05202370123576653,5,5
MC_lig2d_ext_massaction,nn<0.6,EXPANDED_ROWMATCHED_vs_BASE,BASE,EXPANDED_ROWMATCHED,mae,0.20764475610518485,0.04954164946887758,0.42420578987703295,0.002999400119976005,58,105,65,5000,0.36168658191977,44,0.21904761904761905,0.10090891672841891,0.006056020771747689,0.409233491438622,0.04369288942127465,-0.01046578674112781,0.3718162512007184,-0.11859023764536891,-0.11653085147148563,True,row-budget-matched depth control: help at BASE's row count?,0.2393693930974682,0.19262906094225177,0.2767653542814772,5,5
MC_lig2d_ext_massaction,nn<0.6,EXPANDED_ROWMATCHED_vs_BASE,BASE,EXPANDED_ROWMATCHED,offset_mae,0.21325900721568472,0.046751990851217534,0.43854798371332154,0.003599280143971206,57,105,65,5000,0.37033477923275865,42,0.21904761904761905,0.10658196824089211,0.00033704864530800793,0.42618096578606146,0.0496491393766254,-0.009539401472504584,0.38538937464979545,-0.11102061421827879,-0.11544551709258391,True,row-budget-matched depth control: help at BASE's row count?,0.24899784703048713,0.18072971885798236,0.29642602297447773,5,5
MC_lig2d_ext_massaction,nn<0.6,EXPANDED_ROWMATCHED_vs_BASE,BASE,EXPANDED_ROWMATCHED,shape_mae,0.034127666936864406,0.0070797241719813666,0.07272028334801475,0.004199160167966407,60,105,65,5000,0.058444352425698114,43,0.21904761904761905,0.017222944879775708,-0.0002791207841425919,0.0685344546578714,0.0518316572212136,0.0008819649880067781,0.06474548479023233,-0.07426440435498625,-0.09640122530441847,True,row-budget-matched depth control: help at BASE's row count?,0.04345345012105323,0.03894209466498404,0.05125712079483692,5,5
MC_lig2d_ext_massaction,nn<0.6,EXPANDED_vs_EXPANDED_SHUFFLED,EXPANDED_SHUFFLED,EXPANDED,mae,0.21745337910082824,0.07225065946563126,0.4300457559013706,0.0005998800239952009,70,105,65,5000,0.3708156992725749,48,0.21904761904761905,0.09403532377972623,0.029596224232703444,0.405310533968953,0.023979622026189647,0.03598730753371581,0.3828288003771456,-0.09791473421149935,-0.10058262219073544,True,A4 information null: is the gain information or just rows/regularisation?,0.23895323934204526,0.16574787042372238,0.3190923761753328,5,5
MC_lig2d_ext_massaction,nn<0.6,EXPANDED_vs_EXPANDED_SHUFFLED,EXPANDED_SHUFFLED,EXPANDED,offset_mae,0.23735296412432663,0.0848635423550795,0.4580714573907953,0.0001999600079984003,68,105,65,5000,0.401446812088211,49,0.21904761904761905,0.09845320220346744,0.04067008251992371,0.43403584572872955,0.018798812582927645,0.04752325609799011,0.40856055620593473,-0.09640364162321052,-0.10277667402177627,True,A4 information null: is the gain information or just rows/regularisation?,0.2616756126113108,0.1753529437369197,0.3376722088268995,5,5
MC_lig2d_ext_massaction,nn<0.6,EXPANDED_vs_EXPANDED_SHUFFLED,EXPANDED_SHUFFLED,EXPANDED,shape_mae,0.036319336203058834,0.021451958597140264,0.05702382160028569,0.0001999600079984003,72,105,65,5000,0.04395541359777411,48,0.21904761904761905,0.008687990150518457,0.018963080642948077,0.05367559176316959,9.01157404723003e-05,0.02093119279940688,0.05640884166829642,0.0025066308995717666,-0.01768826512994016,True,A4 information null: is the gain information or just rows/regularisation?,0.032417821377253055,0.019893700712657246,0.05651024971010625,5,5
MC_lig2d_ext_massaction,nn<0.6,EXPANDED_SHUFFLED_vs_BASE,BASE,EXPANDED_SHUFFLED,mae,-0.007791838807026709,-0.062800972102335,0.05748352323703753,0.6016796640671865,48,105,65,5000,-0.008618895264140058,28,0.21904761904761905,0.029222192594269766,-0.06616987951678228,0.05058620190272887,0.7906027228898505,-0.06289739909112337,0.05721136973390364,0.006015944146675263,-0.005431535552871166,True,how much of the apparent gain survives destroying the new labels?,-0.00028757244043928627,-0.04566377716766139,0.05004331964775172,3,5
MC_lig2d_ext_massaction,nn<0.6,EXPANDED_SHUFFLED_vs_BASE,BASE,EXPANDED_SHUFFLED,offset_mae,-0.020876645349576783,-0.08314163299151288,0.051190889623285295,0.729254149170166,46,105,65,5000,-0.030458425277123096,28,0.21904761904761905,0.03228524738442978,-0.0853738414464349,0.04362055074728133,0.5201830437789875,-0.0819642982819541,0.0528275867548685,0.007018616792533281,0.0034319737286652983,True,how much of the apparent gain survives destroying the new labels?,-0.009706613213366126,-0.04624230414155984,0.05135621646522909,1,5
MC_lig2d_ext_massaction,nn<0.6,EXPANDED_SHUFFLED_vs_BASE,BASE,EXPANDED_SHUFFLED,shape_mae,-0.0005602298077448487,-0.021366406974420275,0.02899541313365311,0.5022995400919816,44,105,65,5000,0.015115178931681824,29,0.21904761904761905,0.012749065439526008,-0.026029415901122784,0.024908956285633086,0.9650868047424722,-0.023632767211948822,0.02485450938099433,-0.039615085989579545,-0.056086736452741405,True,how much of the apparent gain survives destroying the new labels?,0.01124354055673922,-0.02080092378522947,0.024449929471863096,4,5
MC_lig2d_ext_massaction,nn<0.6,EXPANDED_vs_EXPANDED_ROWMATCHED,EXPANDED_ROWMATCHED,EXPANDED,mae,0.002016784188616678,-0.004314060797055319,0.008519305919829884,0.25574885022995403,55,105,65,5000,0.0005102220886649197,34,0.21904761904761905,0.0031054021192350074,-0.004186969713560104,0.00822053809079346,0.5183756474964766,-0.003906482991861419,0.008862488568243433,0.032591936696663076,0.007970693234045485,False,derived (not pre-registered): needed to score A4's first clause,-0.0007037261958622369,-0.018537734307631677,0.01544944433532207,3,5
MC_lig2d_ext_massaction,nn<0.6,EXPANDED_vs_EXPANDED_ROWMATCHED,EXPANDED_ROWMATCHED,EXPANDED,offset_mae,0.0032173115590650933,-0.004753372775237413,0.010312235701448125,0.1905618876224755,58,105,65,5000,0.0006536075783292935,38,0.21904761904761905,0.0036193964470111815,-0.00401326405386124,0.010447887171991427,0.3773812873377261,-0.004347968794936208,0.010570340086538855,0.02256156839022472,0.0028430146153438454,False,derived (not pre-registered): needed to score A4's first clause,0.0029711523674575318,-0.0073011531793678525,0.017258143789397436,3,5
MC_lig2d_ext_massaction,nn<0.6,EXPANDED_vs_EXPANDED_ROWMATCHED,EXPANDED_ROWMATCHED,EXPANDED,shape_mae,0.0016314394584495797,-0.0025048076122886386,0.004732837395364495,0.2429514097180564,49,105,65,5000,0.0006262401037578254,29,0.21904761904761905,0.001939115376829308,-0.0022423888329857564,0.005505267749884916,0.403294722027204,-0.001677564970167448,0.005588685352838008,0.07778384164691524,0.09350900712976444,False,derived (not pre-registered): needed to score A4's first clause,0.00020791181293904336,-0.004024092579532025,0.0052057925969096995,3,5
MC_donors,all,EXPANDED_vs_BASE,BASE,EXPANDED,mae,0.17207029584786204,0.0580993765454887,0.34866969562816924,0.0001999600079984003,68,131,79,5000,0.27338512436814255,46,0.21374045801526717,0.07223728015009419,0.02825691840211808,0.315883673293606,0.019654501672649764,0.052837717381776,0.33460509162315927,0.0065172796505839885,-0.03679262390524746,True,"A1 primary: does adding 61 sparse, chemically distant extractants help?",0.17207029584786204,0.14211393618723792,0.19647423317090953,5,5
MC_donors,all,EXPANDED_vs_BASE,BASE,EXPANDED,offset_mae,0.17950932587125937,0.05954560236397258,0.36355768947651257,0.0005998800239952009,73,131,79,5000,0.2811177851844049,45,0.21374045801526717,0.07517275178742297,0.02985187332075956,0.3291667784217592,0.01936140773805935,0.05313725316704716,0.3500703309382086,0.007018616792533281,-0.03801232435093143,True,"A1 primary: does adding 61 sparse, chemically distant extractants help?",0.17950932587125934,0.1390802945349497,0.20726779188278113,5,5
MC_donors,all,EXPANDED_vs_BASE,BASE,EXPANDED,shape_mae,0.017875792390382245,-0.001670632614616467,0.04272364328058315,0.041191761647670466,65,131,79,5000,0.03265098235263076,50,0.21374045801526717,0.010777731707944955,-0.003581023188818786,0.03933260796958328,0.10121559874712628,-0.0028971727145882817,0.040961541119078765,-0.0040106159912038294,-0.029395072664259732,True,"A1 primary: does adding 61 sparse, chemically distant extractants help?",0.017875792390382252,0.011229032780552295,0.02660383405826463,5,5
MC_donors,all,EXPANDED_ROWMATCHED_vs_BASE,BASE,EXPANDED_ROWMATCHED,mae,0.17551453377330029,0.05989782524875924,0.3542167575972576,0.0001999600079984003,70,131,79,5000,0.2775516481102103,47,0.21374045801526717,0.07346724027423376,0.029252493819657804,0.3217765737269428,0.019309521045553002,0.052097191790370936,0.33762625512583977,0.0005013256759256267,-0.0407956188498415,True,row-budget-matched depth control: help at BASE's row count?,0.17551453377330029,0.14543086920982431,0.20254146303989584,5,5
MC_donors,all,EXPANDED_ROWMATCHED_vs_BASE,BASE,EXPANDED_ROWMATCHED,offset_mae,0.18461068787678533,0.06432502683900385,0.3696718806614634,0.0003999200159968006,79,131,79,5000,0.2849579222253466,47,0.21374045801526717,0.07544568932169188,0.03440985843621758,0.3348115173173531,0.0166568648342591,0.056854255996258006,0.35404736669916653,0.004511946203065805,-0.038528695983369,True,row-budget-matched depth control: help at BASE's row count?,0.18461068787678533,0.14498528393656915,0.21277686867216455,5,5
MC_donors,all,EXPANDED_ROWMATCHED_vs_BASE,BASE,EXPANDED_ROWMATCHED,shape_mae,0.011263951950396126,-0.009385071107735296,0.03850746991263431,0.15256948610277946,64,131,79,5000,0.02666026606627503,49,0.21374045801526717,0.01178108977915279,-0.012190396103837578,0.03471830000462983,0.34197346118891797,-0.01199066080158715,0.03532284880776333,-0.020555799371180145,-0.04381287643140753,True,row-budget-matched depth control: help at BASE's row count?,0.01126395195039612,-0.0008191177486664183,0.023292900780724993,4,5
