feature_set,split_seed,extractant,n_rows,mae,bias,offset_abs,shape_mae,sse,sse_centred,sse_offset,sst_centred,y_sd,rank_spearman,rank_kendall,sign_accuracy,n_sign_pairs,arm
MC_lig2d_ext_massaction,104729,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,19,0.33945119119572725,0.003291447414806312,0.003291447414806312,0.33997089341911774,3.0658649819338337,3.065659143038229,0.00020583889560426793,4.033237367028785,0.4607338178343889,0.6608162110484554,0.52786150730834,0.7647058823529411,170,BASE
MC_lig2d_ext_massaction,104729,CC1(C)OC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)OC6(C)C)n4)n3)nnc21,5,0.6103445899467563,0.6058870201754625,0.6058870201754625,0.25836691016893326,2.3770316205594595,0.5415362144739526,1.8354954060855064,1.260319723143677,0.5020597022553547,0.8944271909999159,0.8366600265340755,1.0,7,BASE
MC_lig2d_ext_massaction,104729,CC1(C)SC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)SC6(C)C)n4)n3)nnc21,11,0.603662392181011,0.5829782268715362,0.5829782268715362,0.19549679124910915,4.580836593674148,0.8423368506050632,3.738499743069084,1.8480267477236307,0.40988099688963275,0.7405698318790255,0.6261585997769191,0.8717948717948718,39,BASE
MC_lig2d_ext_massaction,104729,CC12CCC(c3nnc(-c4cccc(-c5cccc(-c6nnc7c(n6)C6(C)CCC7C6(C)C)n5)n4)nc31)C2(C)C,12,0.4626159745207961,-0.09859886848833001,0.09859886848833001,0.4626159745207961,3.232496213231882,3.115835370825734,0.11666084240614796,4.181639958886246,0.590313473142748,0.7342657342657343,0.606060606060606,0.803030303030303,66,BASE
MC_lig2d_ext_massaction,104729,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,22,0.715502397698838,-0.0993547242276347,0.0993547242276347,0.7245346453558957,15.502717004001672,15.285547057021985,0.2171699469796855,29.993700852017955,1.167625812804808,0.909655561829475,0.7922077922077922,0.8961038961038961,231,BASE
MC_lig2d_ext_massaction,104729,CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,14,1.2110275896392346,-1.2110275896392346,1.2110275896392346,0.31590628039887464,22.783463088097733,2.2512335679539364,20.532229520143805,5.4340626026721885,0.6230147099084412,0.9692307692307693,0.8901098901098902,0.945054945054945,91,BASE
MC_lig2d_ext_massaction,104729,CCCCC(CC)CN(CC(=O)N(CC(CC)CCCC)CC(CC)CCCC)CC(=O)N(CC(CC)CCCC)CC(CC)CCCC,17,0.42465212174665523,0.22466427083303808,0.22466427083303808,0.36923459654187585,5.363801792644361,4.505743204632369,0.8580585880119918,5.380409904057634,0.5625786169404987,0.5661764705882354,0.4264705882352941,0.7132352941176471,136,BASE
MC_lig2d_ext_massaction,104729,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CN(CC(=O)N(CC(CC)CCCC)CC(CC)CCCC)CC(=O)N(CC(CC)CCCC)CC(CC)CCCC,12,0.1787477501210142,0.0852076043708996,0.0852076043708996,0.19147077467389187,0.6782681904904855,0.5911441603789525,0.08712403011153297,0.9711874660650877,0.2844860081599046,0.547371790541553,0.40004734568283135,0.703125,64,BASE
MC_lig2d_ext_massaction,104729,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,184,1.1597957380526618,0.2728398423397357,0.2728398423397357,1.1578765514188576,356.7279198264038,343.030669185897,13.697250640506816,396.541647456664,1.4680318965271157,0.3462126400991289,0.25136807220458074,0.6256690852860711,16814,BASE
MC_lig2d_ext_massaction,104729,CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,6,0.186073500081292,0.186073500081292,0.186073500081292,0.058322442388599516,0.2460106887120739,0.03827060411705848,0.20774008459501545,0.12435445534533965,0.14396437947477358,0.9710083124552246,0.9309493362512627,1.0,13,BASE
MC_lig2d_ext_massaction,104729,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,103,0.648184038077289,-0.3928700800424975,0.3928700800424975,0.5585704973577629,62.6912679765558,46.79353729791815,15.897730678637636,74.27478002798863,0.8491845318914923,0.6520259977629426,0.4756914456620385,0.73757379546753,5251,BASE
MC_lig2d_ext_massaction,104729,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,14,0.3422434694488679,0.25209050084481743,0.25209050084481743,0.2816750866300381,2.32902985156005,1.4393351629333764,0.8896946886266727,10.456126909895572,0.8642142140983818,0.9868131868131869,0.9340659340659341,0.967032967032967,91,BASE
MC_lig2d_ext_massaction,104729,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,14,1.6868650700214438,-1.6868650700214438,1.6868650700214438,0.2661999355207812,41.08975879285302,1.2525660904347078,39.83719270241831,5.73634468043881,0.6401085109148521,0.9252747252747253,0.8241758241758242,0.9120879120879121,91,BASE
MC_lig2d_ext_massaction,104729,CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,44,1.0061037254330623,-0.6643095007226117,0.6643095007226117,0.9443398273032074,70.90731401568134,51.489801054667005,19.41751296101433,57.24156320708276,1.1405895924226164,0.2537366273266223,0.22505510754208677,0.6120507399577167,946,BASE
MC_lig2d_ext_massaction,104729,CCCCCCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCCCCCC,17,0.8671926588343747,0.49422702618863534,0.49422702618863534,0.8437651609590693,18.347229445890612,14.194803437831158,4.152426008059455,13.606943421610433,0.8946554848461611,-0.09687310220567691,-0.051660868323172224,0.4740740740740741,135,BASE
MC_lig2d_ext_massaction,104729,CCCCCCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCCCCCC,21,0.91551796788133,0.5609529371747777,0.5609529371747777,0.9208928623271769,28.85320229293412,22.24517014070891,6.608032152225212,24.87344695427512,1.0883243335354962,0.5224172642795482,0.421057451293024,0.7115384615384616,208,BASE
MC_lig2d_ext_massaction,104729,CCCCCCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCCCCCC,21,0.8694345302660897,0.39241696529725417,0.39241696529725417,0.7847673188698966,19.536564846534105,16.30275227881887,3.233812567715234,19.751501040532805,0.969818368869553,0.8213127139917273,0.6698641270570838,0.8365384615384616,208,BASE
MC_lig2d_ext_massaction,104729,CCCCCCCCCCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCCCCCCCCCC,16,0.963474022971323,0.32314173125255286,0.32314173125255286,0.8826885901581849,15.739671249037169,14.068941993406815,1.6707292556303535,16.566097740513367,1.0175367849773715,0.8550407024168906,0.6945667492672501,0.8487394957983193,119,BASE
MC_lig2d_ext_massaction,104729,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,13,1.855231332743942,-1.8013771812739146,1.8013771812739146,0.9856574208489738,59.83041039879875,17.645933659012158,42.1844767397866,24.805384477854197,1.3813422813685523,0.9505494505494506,0.846153846153846,0.9230769230769231,78,BASE
MC_lig2d_ext_massaction,104729,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,14,0.7462768022547026,0.19628173604500646,0.19628173604500646,0.7462768022547027,9.815642552557755,9.276271273889975,0.5393712786677822,19.85690395074286,1.1909451214039708,0.9604395604395607,0.8681318681318682,0.9340659340659341,91,BASE
MC_lig2d_ext_massaction,104729,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,35,1.176733399079218,-1.1343528564570695,1.1343528564570695,0.5598805284668433,63.5772753967994,18.540801293468444,45.03647410333095,16.69299783698548,0.6906104512259008,-0.09531879796213395,-0.08344955589480062,0.4626485568760611,589,BASE
MC_lig2d_ext_massaction,104729,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,151,1.737776929659352,-1.7309998149537749,1.7309998149537749,0.8072278953676495,601.1797240765698,148.72930981169927,452.4504142648704,171.14421770909823,1.0646151489115874,0.40817827479236407,0.29216566174243486,0.6459989401165872,11322,BASE
MC_lig2d_ext_massaction,104729,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,74,0.8510484509747105,-0.73472715538979,0.73472715538979,0.53561316675585,73.04208255917536,33.09510708700456,39.946975472170784,27.092699013533537,0.6050764862700745,-0.15184455666957922,-0.09744349759170064,0.45127825120414966,2699,BASE
MC_lig2d_ext_massaction,104729,CCCCCCCCCCCCNC(=O)c1cc(=O)cc(C(=O)NCCCCCCCCCCCC)o1,3,4.343828789529478,4.343828789529478,4.343828789529478,0.28395839649080246,56.888122246421,0.28157658818560716,56.60654565823538,0.4228889386841307,0.375450368972221,1.0,1.0,1.0,3,BASE
MC_lig2d_ext_massaction,104729,CCCCCCCCCCCCOCc1cc(-n2cccn2)nc(-n2cccn2)c1,6,1.5456855729672396,1.5456855729672396,1.5456855729672396,0.31367110563665257,15.07770404225192,0.7428406993775386,14.334863342874385,0.3645362430212653,0.24648740435069744,0.0,0.0,0.5,8,BASE
MC_lig2d_ext_massaction,104729,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,45,2.94843037720569,-2.94843037720569,2.94843037720569,0.44107852685085414,403.04379912152257,11.847923106204686,391.19587601531794,22.739197284157026,0.7108554671686007,0.9001186005144504,0.7631594583590948,0.8823529411764706,986,BASE
MC_lig2d_ext_massaction,104729,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,203,1.1974006845873317,-1.1907927961930982,1.1907927961930982,0.423166648983452,348.2027447946907,60.35128565121907,287.85145914347163,132.36300971023383,0.8074865513383396,0.7167244016257399,0.533721014449584,0.7671212787798798,20457,BASE
MC_lig2d_ext_massaction,104729,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,59,1.4453095853888254,-1.4453095853888254,1.4453095853888254,0.5907056308168419,155.59224161218697,32.34597355279462,123.24626805939226,39.09143699046291,0.8139820198578798,0.36814718118780737,0.2602848964454244,0.62953216374269,1710,BASE
MC_lig2d_ext_massaction,104729,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,14,2.119793933747681,-2.119793933747681,2.119793933747681,0.30878352983055896,64.82263307867285,1.9132645769242587,62.909368501748546,1.0028000442588523,0.2676351520072018,0.12101217443715337,0.1546984936307524,0.5769230769230769,91,BASE
MC_lig2d_ext_massaction,104729,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,13,2.516791364713283,2.516791364713283,2.516791364713283,0.40209531082802763,84.96108620495849,2.615982149518966,82.34510405543955,1.5580755658936882,0.3461964277793848,-0.03296703296703297,0.05128205128205127,0.5256410256410257,78,BASE
MC_lig2d_ext_massaction,104729,CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1,14,1.1064283732645064,1.1064283732645064,1.1064283732645064,0.2585720629787595,18.597634674791298,1.4590622424849093,17.138572432306386,1.308173061021517,0.3056810967824284,-0.30684625769584184,-0.22349507813383712,0.38636363636363635,88,BASE
MC_lig2d_ext_massaction,104729,CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,9,0.7672423558304743,-0.7672423558304743,0.7672423558304743,0.3040894666734484,6.4628229541898845,1.1648754609672196,5.297947493222665,0.3377767270966361,0.19372854063142525,-0.7999999999999999,-0.611111111111111,0.19444444444444445,36,BASE
MC_lig2d_ext_massaction,104729,CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,52,1.3339576332877772,1.1592494092398367,1.1592494092398367,1.078834073519515,153.06834537076526,83.18766734397391,69.88067802679133,94.62302540229808,1.3489527661963592,0.4950473931462728,0.39243881575255074,0.6964420893262679,1321,BASE
MC_lig2d_ext_massaction,104729,CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC,9,0.3545376885803854,-0.21417478662383221,0.21417478662383221,0.28643983848266424,1.4961056296381028,1.0832680766098264,0.4128375530282765,1.59591793067377,0.42109881799799415,0.6,0.3333333333333333,0.6666666666666666,36,BASE
MC_lig2d_ext_massaction,104729,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,425,1.422275028396276,-1.3484577164940283,1.3484577164940283,0.9441571612460609,1300.3009268074156,527.5071862091926,772.7937405982229,681.617880991095,1.2664149315301745,0.5918925184495976,0.4200355534638988,0.7100714309519313,90017,BASE
MC_lig2d_ext_massaction,104729,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,14,0.8904960197714101,-0.8049116606387743,0.8049116606387743,0.510268606302615,14.018816244286496,4.948457304234729,9.07035894005177,13.501446727849663,0.9820331216355493,0.9824175824175824,0.9340659340659341,0.967032967032967,91,BASE
MC_lig2d_ext_massaction,104729,CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,8,0.08086564124968458,-0.007187244378796913,0.007187244378796913,0.07932051478713185,0.06562042489631598,0.06520717304223159,0.0004132518540843826,0.4976115442328253,0.2494021712598011,0.9047619047619048,0.7857142857142856,0.8928571428571429,28,BASE
MC_lig2d_ext_massaction,104729,CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC,8,0.5627522922108764,0.5627522922108764,0.5627522922108764,0.20039631724183116,3.0236067478735094,0.4900856087647435,2.533521139108765,0.6185590692529739,0.2780645314609933,0.9761904761904763,0.9285714285714285,0.9642857142857143,28,BASE
MC_lig2d_ext_massaction,104729,CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,14,1.5832963994005405,-1.5832963994005405,1.5832963994005405,0.5933293401449011,42.04680451208614,6.951219675120114,35.09558483696602,11.964704844130344,0.924457556938521,0.9296703296703297,0.8681318681318682,0.9340659340659341,91,BASE
MC_lig2d_ext_massaction,104729,CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,14,0.6166712555888854,0.6166712555888854,0.6166712555888854,0.15410129291266467,5.8408836408924945,0.5169155163184809,5.323968124574013,9.51054963705591,0.8242117289115838,0.9824175824175824,0.9340659340659341,0.967032967032967,91,BASE
MC_lig2d_ext_massaction,104729,CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,14,1.2571936079912949,-1.2043562030040926,1.2043562030040926,0.6047743559195838,27.53258274866252,7.225948656660431,20.306634092002092,13.788717529152152,0.9924255110281271,0.9296703296703297,0.8681318681318682,0.9340659340659341,91,BASE
MC_lig2d_ext_massaction,104729,CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,14,0.8830539394196423,-0.17170256905321338,0.17170256905321338,0.8186717286856072,17.920810900396106,17.508066089323478,0.4127448110726291,26.944979736445706,1.3873144595750893,0.9824175824175824,0.9340659340659341,0.967032967032967,91,BASE
MC_lig2d_ext_massaction,104729,CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,14,1.056620276446756,-0.9193326303471042,0.9193326303471042,0.6740952422959033,20.630840620850783,8.798425827757828,11.832414793092955,17.830269647191514,1.128534753157876,0.9736263736263736,0.8901098901098902,0.945054945054945,91,BASE
MC_lig2d_ext_massaction,104729,CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,12,0.39418271054990556,0.3924053633016861,0.3924053633016861,0.2277540726800857,2.6456592562929426,0.7978756265178033,1.8477836297751393,28.69194170034043,1.546284301703615,0.9702291586486096,0.8702543635872545,0.9384615384615385,65,BASE
MC_lig2d_ext_massaction,104729,CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCC)CCCCCCCC,32,0.7965952913000183,0.7403591987996548,0.7403591987996548,0.6770667348300434,37.77496508440278,20.23474930049024,17.54021578391254,80.64685425556812,1.5875182504420235,0.7902117162690587,0.5913221981294561,0.795959595959596,495,BASE
MC_lig2d_ext_massaction,104729,CCCCCCCCN(CCCCCCCC)C(=O)C1CCC(C(=O)N(CCCCCCCC)CCCCCCCC)O1,5,0.6472772646184682,0.2218054225582434,0.2218054225582434,0.6029161801068196,2.3536341880446945,2.1076459606634903,0.24598822738120452,12.949821758359192,1.6093366185083338,0.7999999999999999,0.6,0.8,10,BASE
MC_lig2d_ext_massaction,104729,CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC,9,1.182777200024021,-1.182777200024021,1.182777200024021,0.31152806557962204,13.632149067243684,1.0414919231737216,12.590657144069969,0.5133490741321789,0.23882794228206747,-0.6666666666666667,-0.4444444444444444,0.2777777777777778,36,BASE
MC_lig2d_ext_massaction,104729,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,26,0.9058698190658858,0.12189852753198241,0.12189852753198241,0.8589857700151232,28.655782034266405,28.269441507890306,0.3863405263761023,21.14194042772692,0.9017491640764486,0.12104633447557007,0.0862866971905912,0.5432098765432098,324,BASE
MC_lig2d_ext_massaction,104729,CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(CCCC)CCCC,6,2.054636868939411,1.6214339358443812,1.6214339358443812,1.0974512841541144,28.10795043962196,12.333662389775151,15.774288049846806,6.654500041855929,1.0531302579972344,-0.8285714285714287,-0.7333333333333333,0.13333333333333333,15,BASE
MC_lig2d_ext_massaction,104729,CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(OCCCC)OCCCC,6,1.6017656682635775,1.217526005691482,1.217526005691482,1.0986028629726203,19.217548649277973,10.323331202067648,8.89421744721033,1.9379062584964735,0.5683171442214979,-0.9276336570439174,-0.8280786712108251,0.07142857142857142,14,BASE
MC_lig2d_ext_massaction,104729,CCCCCCCCN(CCCCCCCC)C(=O)CO,10,1.5188172276323304,-0.6286290846394673,0.6286290846394673,1.393091410704437,28.792261747779932,24.840516487233387,3.951745260546546,26.68296099504892,1.6334919955435632,0.21847084629350427,0.23544080467400555,0.6136363636363636,44,BASE
MC_lig2d_ext_massaction,104729,CCCCCCCCN(CCCCCCCC)C(=O)COC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,12,0.7075560449933649,0.3633722892961803,0.3633722892961803,0.6810652291557243,8.465979328375223,6.88150628083506,1.5844730475401634,42.76087014488564,1.8876985578760017,0.9352028352316923,0.8091838819320085,0.9076923076923077,65,BASE
MC_lig2d_ext_massaction,104729,CCCCCCCCN(CCCCCCCC)C(=O)COC(C)C(=O)N(CCCCCCCC)CCCCCCCC,12,1.0551440004202293,-0.5440860225007129,0.5440860225007129,0.9117609527027283,15.79189031403842,12.239535115470664,3.5523551985677555,62.422926282384005,2.280769721723787,0.9090909090909092,0.7272727272727272,0.8636363636363636,66,BASE
MC_lig2d_ext_massaction,104729,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,7,2.169871212493926,-2.169871212493926,2.169871212493926,0.8350605620925533,39.02394917305229,6.065561621383271,32.95838755166903,8.068112778727734,1.0735862982630915,0.8571428571428573,0.7142857142857143,0.8571428571428571,21,BASE
MC_lig2d_ext_massaction,104729,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1488,1.1985335404817712,-0.6168759590184812,0.6168759590184812,1.0719167970975085,3213.0241681465463,2646.7866763098696,566.2374918366768,2832.266982885918,1.379639529164805,0.35590590386812165,0.24823222530756592,0.6289668307059249,719340,BASE
MC_lig2d_ext_massaction,104729,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCC1,16,1.3344325320835666,-1.3327903852391414,1.3327903852391414,0.9021091472854194,46.32688220381087,17.90559882803649,28.421283375774383,18.92722974718231,1.087635903783474,0.08721381379783692,0.07692588674452777,0.538135593220339,118,BASE
MC_lig2d_ext_massaction,104729,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCCC1,12,1.7150303692557507,-1.57420944366725,1.57420944366725,1.2821370391586024,52.480313173090906,22.742688702717075,29.737624470373838,30.204599828508663,1.586521347385233,0.612960659796053,0.5038314736557788,0.75,66,BASE
MC_lig2d_ext_massaction,104729,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCOCC1,12,1.15252140041653,-0.7247715428581994,0.7247715428581994,1.264328512450856,31.183250257056095,24.879724785011447,6.303525472044658,29.278642699848245,1.5620137296624574,0.5874125874125874,0.4545454545454545,0.7272727272727273,66,BASE
MC_lig2d_ext_massaction,104729,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCCCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,11,2.5766929084447687,-2.5761246697961186,2.5761246697961186,0.8255360525240605,84.37235605875271,11.371754601098957,73.00060145765377,17.769864326260056,1.2710004765845633,0.92879698954084,0.8390470785361213,0.9,55,BASE
MC_lig2d_ext_massaction,104729,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,23,2.9204029646339,-2.903433837364466,2.903433837364466,0.7245197938384527,213.78164192553803,19.89329682262021,193.8883451029178,27.16000149245458,1.0866782550997884,0.642432541556398,0.5244026032458645,0.742914979757085,247,BASE
MC_lig2d_ext_massaction,104729,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOc1cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,15,1.8558148964000283,-1.8303975945740703,1.8303975945740703,1.0193203381627232,74.17730717805601,23.92197686471786,50.255330313338135,25.165026861100976,1.295248415326856,0.0,0.04761904761904762,0.5238095238095238,105,BASE
MC_lig2d_ext_massaction,104729,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCNC(=O)c1cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,15,1.6232608173324459,-1.5600194655569413,1.5600194655569413,1.0460689864936226,59.507601649415975,23.002690655667497,36.50491099374847,19.72675783912156,1.1467855899316013,-0.3989272930635978,-0.259627386898492,0.37142857142857144,105,BASE
MC_lig2d_ext_massaction,104729,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCc1c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1CC,15,1.8553587625501107,-1.8553587625501107,1.8553587625501107,0.9207618507264708,68.81949613807878,17.18415407150661,51.63534206657217,14.788387850152239,0.992921207016691,-0.3646114056465097,-0.22966770070528586,0.38571428571428573,105,BASE
