feature_set,split_seed,endpoint,comparison,reference,candidate,statistic,point_delta,ci95_low,ci95_high,p_worse_one_sided,units_improved,units_total,bootstrap_blocks,bootstrap_replicates,block_macro_delta,n_blocks_positive,largest_block_unit_share,cluster_robust_se,cluster_robust_low,cluster_robust_high,cluster_robust_p_two_sided,bca_low,bca_high,bca_z0,bca_acceleration,preregistered,question
MC_lig2d_ext_massaction,104729,all,EXPANDED_vs_EXPANDED_ROWMATCHED,EXPANDED_ROWMATCHED,EXPANDED,offset_mae,0.013873892479714428,-0.0006553644336861626,0.029193831699949,0.02979404119176165,77,131,79,5000,0.01385721315717499,50,0.21374045801526717,0.007155451836109533,-0.00037151783422746665,0.028119302793656323,0.05612721640323323,-3.599761169024239e-05,0.02953952051057187,-0.003007958465459176,0.018604808415142542,False,derived (not pre-registered): needed to score A4's first clause
MC_lig2d_ext_massaction,104729,all,EXPANDED_vs_EXPANDED_ROWMATCHED,EXPANDED_ROWMATCHED,EXPANDED,shape_mae,0.006144058354464275,0.0016850193965710157,0.011238264127515558,0.002999400119976005,81,131,79,5000,0.008894372951330635,47,0.21374045801526717,0.0022159492151148726,0.0017324423549172638,0.010555674354011287,0.006951455229029377,0.0018076114401420166,0.011348821649266,0.0010026514778481883,0.011397426094292475,False,derived (not pre-registered): needed to score A4's first clause
MC_lig2d_ext_massaction,104729,nn<0.4,EXPANDED_vs_BASE,BASE,EXPANDED,mae,0.4930839579671113,0.22121240642168774,0.7637210024169206,0.0005998800239952009,26,33,32,5000,0.5110360881392023,25,0.06060606060606061,0.13564423587905725,0.21643571496560793,0.7697322009686147,0.0009954818702505562,0.21840246511008637,0.7610676880189879,0.012533469508069276,-0.011891403320275301,True,"A1 primary: does adding 61 sparse, chemically distant extractants help?"
MC_lig2d_ext_massaction,104729,nn<0.4,EXPANDED_vs_BASE,BASE,EXPANDED,offset_mae,0.45797319969932904,0.1686908671779047,0.7475645769763636,0.0007998400319936012,23,33,32,5000,0.4754353136798307,23,0.06060606060606061,0.14585359263932987,0.16050283630619155,0.7554435630924665,0.003697323108229846,0.16462984507916134,0.7385221265113364,0.005514610154793434,-0.01269601981267355,True,"A1 primary: does adding 61 sparse, chemically distant extractants help?"
MC_lig2d_ext_massaction,104729,nn<0.4,EXPANDED_vs_BASE,BASE,EXPANDED,shape_mae,0.0833101401799966,0.03402122849581779,0.13896587810938185,0.0001999600079984003,20,33,32,5000,0.08564693651932612,20,0.06060606060606061,0.02658883033837596,0.029081863180926072,0.13753841717906715,0.0037615370867766233,0.03640406771133341,0.14447576697263495,0.010026681100274765,0.03039489142285429,True,"A1 primary: does adding 61 sparse, chemically distant extractants help?"
MC_lig2d_ext_massaction,104729,nn<0.4,EXPANDED_ROWMATCHED_vs_BASE,BASE,EXPANDED_ROWMATCHED,mae,0.4775683053416335,0.1964517552314596,0.7604117861190652,0.0005998800239952009,26,33,32,5000,0.5015073176288313,26,0.06060606060606061,0.1414056903156147,0.18916949854597098,0.7659671121372961,0.0019873646681165735,0.18975862321425357,0.7551010203194424,0.0025066308995717666,-0.010737547204911841,True,row-budget-matched depth control: help at BASE's row count?
MC_lig2d_ext_massaction,104729,nn<0.4,EXPANDED_ROWMATCHED_vs_BASE,BASE,EXPANDED_ROWMATCHED,offset_mae,0.44240128990846933,0.1372599295094105,0.7494736745870642,0.001999600079984003,24,33,32,5000,0.46719050256809685,24,0.06060606060606061,0.15363753734617658,0.12905546661971184,0.7557471131972269,0.007159451896751761,0.13226186076333157,0.7439100203612251,0.003007958465459176,-0.01199216646933666,True,row-budget-matched depth control: help at BASE's row count?
MC_lig2d_ext_massaction,104729,nn<0.4,EXPANDED_ROWMATCHED_vs_BASE,BASE,EXPANDED_ROWMATCHED,shape_mae,0.07812664290493929,0.026840122174769984,0.13521968179892319,0.001799640071985603,20,33,32,5000,0.08003901846248851,20,0.06060606060606061,0.027706399185301246,0.021619069215290908,0.13463421659458766,0.008302586331296047,0.02897092959827178,0.1396127392458644,0.005514610154793434,0.025944658685138376,True,row-budget-matched depth control: help at BASE's row count?
MC_lig2d_ext_massaction,104729,nn<0.4,EXPANDED_vs_EXPANDED_SHUFFLED,EXPANDED_SHUFFLED,EXPANDED,mae,0.5371975730368519,0.2589307319509144,0.8100356920759171,0.0001999600079984003,27,33,32,5000,0.5501790303340263,26,0.06060606060606061,0.1380515533766085,0.2556395736293474,0.8187555724443564,0.000493725369049134,0.2509074705401956,0.8042418157592967,-0.008021296494625931,-0.007354635566027478,True,A4 information null: is the gain information or just rows/regularisation?
MC_lig2d_ext_massaction,104729,nn<0.4,EXPANDED_vs_EXPANDED_SHUFFLED,EXPANDED_SHUFFLED,EXPANDED,offset_mae,0.5526042100577936,0.26577420919994643,0.8472101029373857,0.0001999600079984003,25,33,32,5000,0.5647455459469355,24,0.06060606060606061,0.14519935817206978,0.2564681666577291,0.8487402534578581,0.0006247313616958688,0.26071141090691263,0.8417964512030415,0.003007958465459176,-0.007790918712579203,True,A4 information null: is the gain information or just rows/regularisation?
MC_lig2d_ext_massaction,104729,nn<0.4,EXPANDED_vs_EXPANDED_SHUFFLED,EXPANDED_SHUFFLED,EXPANDED,shape_mae,0.05283535872874984,0.010489525641536017,0.09779958245191915,0.00639872025594881,21,33,32,5000,0.05320878310597952,21,0.06060606060606061,0.022644460702758863,0.006651676639078077,0.0990190408184216,0.026296569641870188,0.012677205430039877,0.1003451139831164,0.012032106029748954,0.021759744640958967,True,A4 information null: is the gain information or just rows/regularisation?
MC_lig2d_ext_massaction,104729,nn<0.4,EXPANDED_SHUFFLED_vs_BASE,BASE,EXPANDED_SHUFFLED,mae,-0.0441136150697407,-0.18456534341354802,0.08330752485844273,0.739252149570086,17,33,32,5000,-0.03914294219482392,17,0.06060606060606061,0.06728737948185104,-0.1813471302957537,0.09311990015627228,0.5169177737649918,-0.19165755470078805,0.07778477739524185,-0.0010026514778483275,-0.02362670830170225,True,how much of the apparent gain survives destroying the new labels?
MC_lig2d_ext_massaction,104729,nn<0.4,EXPANDED_SHUFFLED_vs_BASE,BASE,EXPANDED_SHUFFLED,offset_mae,-0.0946310103584646,-0.2602935390875526,0.05243173740131875,0.8964207158568286,16,33,32,5000,-0.08931023226710476,16,0.06060606060606061,0.07758081312629035,-0.2528581219119007,0.06359610119497153,0.2317498584489852,-0.2745398889460748,0.04374998689869257,-0.0015039775317649809,-0.03348897241580397,True,how much of the apparent gain survives destroying the new labels?
MC_lig2d_ext_massaction,104729,nn<0.4,EXPANDED_SHUFFLED_vs_BASE,BASE,EXPANDED_SHUFFLED,shape_mae,0.03047478145124677,-0.02679629068141156,0.09202169120224116,0.16016796640671865,15,33,32,5000,0.032438153413346604,14,0.06060606060606061,0.03062563972669673,-0.031986622575843233,0.09293618547833676,0.32740441227413614,-0.02461183251516882,0.09591060401715643,-0.0060159441466754015,0.0242853105065274,True,how much of the apparent gain survives destroying the new labels?
MC_lig2d_ext_massaction,104729,nn<0.4,EXPANDED_vs_EXPANDED_ROWMATCHED,EXPANDED_ROWMATCHED,EXPANDED,mae,0.01551565262547782,-0.019381286243076713,0.050355204655844116,0.20295940811837632,20,33,32,5000,0.00952877051037109,19,0.06060606060606061,0.017995995521335222,-0.02118742222157491,0.05221872747253055,0.39521334644943,-0.015937068132358595,0.054017709752300976,0.03309353280602721,0.03262421551198226,False,derived (not pre-registered): needed to score A4's first clause
MC_lig2d_ext_massaction,104729,nn<0.4,EXPANDED_vs_EXPANDED_ROWMATCHED,EXPANDED_ROWMATCHED,EXPANDED,offset_mae,0.015571909790859657,-0.025770426001536312,0.05758219569717791,0.24135172965406917,23,33,32,5000,0.008244811111733842,22,0.06060606060606061,0.021570762206428364,-0.028421949778170447,0.05956576935988976,0.47576705255904095,-0.021241878486265877,0.06311390681208015,0.0401168101849681,0.037626596814165025,False,derived (not pre-registered): needed to score A4's first clause
MC_lig2d_ext_massaction,104729,nn<0.4,EXPANDED_vs_EXPANDED_ROWMATCHED,EXPANDED_ROWMATCHED,EXPANDED,shape_mae,0.0051834972750573124,-0.0007451727578522568,0.012118967947219606,0.04599080183963208,19,33,32,5000,0.005607918056837614,18,0.06060606060606061,0.003259591666521081,-0.0014644837585741088,0.011831478308688734,0.1219310857426916,-1.9633910131775053e-05,0.013361498614469922,0.05818659283016712,0.04439611868880853,False,derived (not pre-registered): needed to score A4's first clause
MC_lig2d_ext_massaction,104729,nn<0.6,EXPANDED_vs_BASE,BASE,EXPANDED,mae,0.20807850527757382,0.03676873869792502,0.44119737515064017,0.0057988402319536095,50,88,57,5000,0.364016995349978,38,0.2159090909090909,0.10534832362605086,-0.0029595462724945343,0.41911655682764215,0.05318846651323115,-0.011382857621974234,0.3845092741026766,-0.09489276913113866,-0.10633840518624571,True,"A1 primary: does adding 61 sparse, chemically distant extractants help?"
MC_lig2d_ext_massaction,104729,nn<0.6,EXPANDED_vs_BASE,BASE,EXPANDED,offset_mae,0.19798786264737983,0.01543114286452931,0.4457623609462615,0.015996800639872025,48,88,57,5000,0.3584483365319724,38,0.2159090909090909,0.11316702197102814,-0.02871292379573548,0.42468864909049514,0.08567976481916585,-0.039405364783722474,0.3857998803177116,-0.09489276913113866,-0.1057986373989796,True,"A1 primary: does adding 61 sparse, chemically distant extractants help?"
MC_lig2d_ext_massaction,104729,nn<0.6,EXPANDED_vs_BASE,BASE,EXPANDED,shape_mae,0.04414788726189373,0.01845271311091118,0.08209819187611649,0.0003999200159968006,51,88,57,5000,0.06589847556097764,34,0.2159090909090909,0.01621876675203773,0.01165779329471571,0.07663798122907176,0.00863215024137987,0.015452801799319389,0.07773059880804536,-0.027074892876565244,-0.04598917593454761,True,"A1 primary: does adding 61 sparse, chemically distant extractants help?"
MC_lig2d_ext_massaction,104729,nn<0.6,EXPANDED_ROWMATCHED_vs_BASE,BASE,EXPANDED_ROWMATCHED,mae,0.19262906094225177,0.015397430435074744,0.4333680181027306,0.014197160567886422,51,88,57,5000,0.3537083139098867,39,0.2159090909090909,0.1086349866859409,-0.024992967878521483,0.41025108976302505,0.08163751742934086,-0.030854670574901807,0.3774941448644442,-0.09036143712925866,-0.10683357549606293,True,row-budget-matched depth control: help at BASE's row count?
MC_lig2d_ext_massaction,104729,nn<0.6,EXPANDED_ROWMATCHED_vs_BASE,BASE,EXPANDED_ROWMATCHED,offset_mae,0.18072971885798236,-0.005948441609866005,0.4377818880926952,0.030393921215756847,48,88,57,5000,0.34757127733957505,37,0.2159090909090909,0.11663967078884711,-0.05292761909924684,0.4143870568152116,0.12690212900745518,-0.06128925392233762,0.37614745994842386,-0.09388564134428469,-0.10534971038533095,True,row-budget-matched depth control: help at BASE's row count?
MC_lig2d_ext_massaction,104729,nn<0.6,EXPANDED_ROWMATCHED_vs_BASE,BASE,EXPANDED_ROWMATCHED,shape_mae,0.03894209466498404,0.011476849623158019,0.07856934330435598,0.0007998400319936012,48,88,57,5000,0.061153481937576866,34,0.2159090909090909,0.01728737493356378,0.004311321276079048,0.07357286805388902,0.02821969450049092,0.007721671833082207,0.07360401086328744,-0.03861166738810877,-0.0539292681630156,True,row-budget-matched depth control: help at BASE's row count?
MC_lig2d_ext_massaction,104729,nn<0.6,EXPANDED_vs_EXPANDED_SHUFFLED,EXPANDED_SHUFFLED,EXPANDED,mae,0.19767864432791038,0.03634528989828107,0.42642333793870074,0.004999000199960008,54,88,57,5000,0.35238060106423325,39,0.2159090909090909,0.1019520090045523,-0.006555771478353678,0.40191306013417444,0.05755413774848787,-0.004458197092426331,0.3756313659178092,-0.08784483789587168,-0.09677744657620099,True,A4 information null: is the gain information or just rows/regularisation?
MC_lig2d_ext_massaction,104729,nn<0.6,EXPANDED_vs_EXPANDED_SHUFFLED,EXPANDED_SHUFFLED,EXPANDED,offset_mae,0.20466154474286843,0.03137811215132665,0.4514234573200263,0.007998400319936013,51,88,57,5000,0.37158082841809975,37,0.2159090909090909,0.11025449661121703,-0.016204752304796205,0.42552784179053305,0.06867978709727933,-0.018907211182825175,0.3908233062382607,-0.10950746646938445,-0.10081259890793086,True,A4 information null: is the gain information or just rows/regularisation?
MC_lig2d_ext_massaction,104729,nn<0.6,EXPANDED_vs_EXPANDED_SHUFFLED,EXPANDED_SHUFFLED,EXPANDED,shape_mae,0.026397263968400028,0.005539499577475751,0.051011077116125514,0.006798640271945611,55,88,57,5000,0.03332627422536042,36,0.2159090909090909,0.010797241834502874,0.004767789474276175,0.04802673846252388,0.01766456103181982,0.006243471787762146,0.0518710656844337,0.0020053039636734648,0.017873036480473708,True,A4 information null: is the gain information or just rows/regularisation?
MC_lig2d_ext_massaction,104729,nn<0.6,EXPANDED_SHUFFLED_vs_BASE,BASE,EXPANDED_SHUFFLED,mae,0.010399860949663477,-0.06651098527232166,0.09075541089947173,0.3993201359728054,48,88,57,5000,0.011636394285744773,31,0.2159090909090909,0.03752734860547181,-0.06477645184721653,0.0855761737465435,0.7827026175041225,-0.06147547633427913,0.09538982343855328,0.024567428181125256,0.018245423853657714,True,how much of the apparent gain survives destroying the new labels?
MC_lig2d_ext_massaction,104729,nn<0.6,EXPANDED_SHUFFLED_vs_BASE,BASE,EXPANDED_SHUFFLED,offset_mae,-0.006673682095488621,-0.09411487961530209,0.07736746406777462,0.5722855428914218,48,88,57,5000,-0.01313249188612735,32,0.2159090909090909,0.040751982138637406,-0.08830971208936825,0.07496234789839101,0.8705070410237286,-0.09290885244347986,0.07918664723587737,0.005514610154793434,0.006744781000391642,True,how much of the apparent gain survives destroying the new labels?
MC_lig2d_ext_massaction,104729,nn<0.6,EXPANDED_SHUFFLED_vs_BASE,BASE,EXPANDED_SHUFFLED,shape_mae,0.017750623293493705,-0.012638396559218978,0.06072454838279103,0.14197160567886422,37,88,57,5000,0.03257220133561721,24,0.2159090909090909,0.017930064674742514,-0.01816761235452632,0.05366885894151373,0.326436379540889,-0.01385792287443986,0.058002132622264654,0.00150397753176512,-0.019133492003461632,True,how much of the apparent gain survives destroying the new labels?
MC_lig2d_ext_massaction,104729,nn<0.6,EXPANDED_vs_EXPANDED_ROWMATCHED,EXPANDED_ROWMATCHED,EXPANDED,mae,0.01544944433532207,-0.0033747413438180766,0.03137962878732775,0.05338932213557288,52,88,57,5000,0.010308681440091338,34,0.2159090909090909,0.008286631758382514,-0.001150673825167722,0.03204956249581186,0.06751251331860023,-0.0024328195910534095,0.03234619982471644,0.007519955698540524,0.02341601648197458,False,derived (not pre-registered): needed to score A4's first clause
MC_lig2d_ext_massaction,104729,nn<0.6,EXPANDED_vs_EXPANDED_ROWMATCHED,EXPANDED_ROWMATCHED,EXPANDED,offset_mae,0.017258143789397436,-0.004648914402934876,0.036970450846500066,0.0597880423915217,55,88,57,5000,0.010877059192397375,36,0.2159090909090909,0.009850872966057054,-0.0024755260524057625,0.03699181363120063,0.08525853494502406,-0.0036967889987335753,0.0380719900856966,0.004511946203065805,0.02488127191927057,False,derived (not pre-registered): needed to score A4's first clause
MC_lig2d_ext_massaction,104729,nn<0.6,EXPANDED_vs_EXPANDED_ROWMATCHED,EXPANDED_ROWMATCHED,EXPANDED,shape_mae,0.0052057925969096995,-0.00012594643590450188,0.009362019186975106,0.027794441111777646,56,88,57,5000,0.00474499362340076,34,0.2159090909090909,0.0023068244124975603,0.0005846680025622672,0.009826917191257133,0.027948631834024268,0.0003785587663977672,0.009781048831393482,0.02908098644911963,0.0313856751445718,False,derived (not pre-registered): needed to score A4's first clause
MC_lig2d_ext_massaction,130363,all,EXPANDED_vs_BASE,BASE,EXPANDED,mae,0.1583592995054061,0.043544269491902855,0.32022976535935327,0.002599480103979204,76,131,79,5000,0.2830176451465896,56,0.21374045801526717,0.07360979974807805,0.011813445441129361,0.30490515356968284,0.03454470533360661,0.010970246810441108,0.2881767818841737,-0.06622335874874474,-0.10812443037285846,True,"A1 primary: does adding 61 sparse, chemically distant extractants help?"
MC_lig2d_ext_massaction,130363,all,EXPANDED_vs_BASE,BASE,EXPANDED,offset_mae,0.16423119174810477,0.0453226806974234,0.3339330911781036,0.0023995200959808036,78,131,79,5000,0.2828320484025178,56,0.21374045801526717,0.07586696491287317,0.013191667031671822,0.31527071646453775,0.03346684877826016,0.012199601325559417,0.29635550277824513,-0.07074588669704919,-0.10782969854367065,True,"A1 primary: does adding 61 sparse, chemically distant extractants help?"
MC_lig2d_ext_massaction,130363,all,EXPANDED_vs_BASE,BASE,EXPANDED,shape_mae,0.02615816195062798,-0.0017448625905557298,0.06236328632061164,0.03219356128774245,67,131,79,5000,0.051844679149893734,48,0.21374045801526717,0.017357806632091848,-0.008398576503872206,0.06071490040512816,0.13585098088383185,-0.00911717173218527,0.05521107927526326,-0.05668013317416303,-0.11401356338875228,True,"A1 primary: does adding 61 sparse, chemically distant extractants help?"
MC_lig2d_ext_massaction,130363,all,EXPANDED_ROWMATCHED_vs_BASE,BASE,EXPANDED_ROWMATCHED,mae,0.15508420521912,0.031063674190330192,0.3259315331641602,0.005198960207958408,78,131,79,5000,0.29121232508689293,58,0.21374045801526717,0.07906721335375744,-0.002326524725316581,0.3124949351635566,0.0533982498856176,-0.006974061571699159,0.2905973337246285,-0.08130424267046012,-0.11589201128723416,True,row-budget-matched depth control: help at BASE's row count?
MC_lig2d_ext_massaction,130363,all,EXPANDED_ROWMATCHED_vs_BASE,BASE,EXPANDED_ROWMATCHED,offset_mae,0.16065033983510382,0.03593507095342918,0.33826368610330004,0.003799240151969606,75,131,79,5000,0.29085307470285865,56,0.21374045801526717,0.08013775146446779,0.0011083322309083377,0.3201923474392993,0.04846767096523562,-0.000502282972935048,0.2995990778168189,-0.06572094093465736,-0.1133944991154747,True,row-budget-matched depth control: help at BASE's row count?
MC_lig2d_ext_massaction,130363,all,EXPANDED_ROWMATCHED_vs_BASE,BASE,EXPANDED_ROWMATCHED,shape_mae,0.02403833221987187,-0.0060750542846187,0.06262289657388581,0.060787842431513694,68,131,79,5000,0.0518646197565875,49,0.21374045801526717,0.018680237997694298,-0.013151164842542588,0.06122782928228633,0.20195874482481257,-0.015027678850240984,0.05423482274371052,-0.07225371305299153,-0.12010903209452073,True,row-budget-matched depth control: help at BASE's row count?
MC_lig2d_ext_massaction,130363,all,EXPANDED_vs_EXPANDED_SHUFFLED,EXPANDED_SHUFFLED,EXPANDED,mae,0.12643236200292576,-0.00035366791001966997,0.30631419735459425,0.02559488102379524,73,131,79,5000,0.2597296995092038,52,0.21374045801526717,0.07864096644090825,-0.03012977552447496,0.2829944995303265,0.11193800312454119,-0.03063080876484368,0.2667839804133534,-0.0752698620998299,-0.08791129029718713,True,A4 information null: is the gain information or just rows/regularisation?
MC_lig2d_ext_massaction,130363,all,EXPANDED_vs_EXPANDED_SHUFFLED,EXPANDED_SHUFFLED,EXPANDED,offset_mae,0.1296279144250543,-0.001559748431765863,0.31547806888662344,0.027794441111777646,71,131,79,5000,0.25948855879787247,51,0.21374045801526717,0.08138495004236511,-0.03239707481217416,0.2916529036622828,0.11525536446810698,-0.028632817604419176,0.2729813645146622,-0.07577261944530014,-0.08633120005319195,True,A4 information null: is the gain information or just rows/regularisation?
MC_lig2d_ext_massaction,130363,all,EXPANDED_vs_EXPANDED_SHUFFLED,EXPANDED_SHUFFLED,EXPANDED,shape_mae,0.025014583736498487,0.003924230524960627,0.05367020051010777,0.009598080383923215,74,131,79,5000,0.028728225527637694,46,0.21374045801526717,0.012070324067809465,0.000984414446492811,0.04904475302650416,0.04153164246699735,0.005050376798258634,0.056037521777149574,0.045134628481421316,0.005703924152928293,True,A4 information null: is the gain information or just rows/regularisation?
MC_lig2d_ext_massaction,130363,all,EXPANDED_SHUFFLED_vs_BASE,BASE,EXPANDED_SHUFFLED,mae,0.03192693750248032,-0.038750904591550395,0.10178062911454876,0.1829634073185363,67,131,79,5000,0.02328794563738572,42,0.21374045801526717,0.034466130414362285,-0.03668985720623431,0.10054373221119495,0.35713295142527907,-0.03781925834464671,0.10215708120342648,0.003007958465459176,0.002253600294095944,True,how much of the apparent gain survives destroying the new labels?
MC_lig2d_ext_massaction,130363,all,EXPANDED_SHUFFLED_vs_BASE,BASE,EXPANDED_SHUFFLED,offset_mae,0.034603277323050435,-0.047215410802450807,0.11748345703655969,0.20175964807038593,74,131,79,5000,0.023343489604645305,46,0.21374045801526717,0.04030123221385281,-0.045630312699397726,0.1148368673454986,0.3931833981775658,-0.04688937681651378,0.11756226578641675,0.004010615991203968,-0.0009954725250517103,True,how much of the apparent gain survives destroying the new labels?
MC_lig2d_ext_massaction,130363,all,EXPANDED_SHUFFLED_vs_BASE,BASE,EXPANDED_SHUFFLED,shape_mae,0.0011435782141294966,-0.025789657944942906,0.037242316392663885,0.46030793841231754,56,131,79,5000,0.023116453622256034,41,0.21374045801526717,0.015902549367806055,-0.030515965581400392,0.03280312200965939,0.9428563098854466,-0.029591798787249816,0.032132952313636776,-0.029582527813948944,-0.06371010741325277,True,how much of the apparent gain survives destroying the new labels?
MC_lig2d_ext_massaction,130363,all,EXPANDED_vs_EXPANDED_ROWMATCHED,EXPANDED_ROWMATCHED,EXPANDED,mae,0.003275094286286059,-0.014482560795272215,0.01647512800759085,0.3775244951009798,69,131,79,5000,-0.008194679940303314,40,0.21374045801526717,0.008183981768356084,-0.013017961828453967,0.019568150401026087,0.6901152843274532,-0.011032198854754713,0.01989018750284126,0.060697654093910605,0.10086675182074767,False,derived (not pre-registered): needed to score A4's first clause
