grouping,extractant,n_rows,baseline_mae,baseline_rmse,baseline_sign_accuracy,baseline_r2,delta3d_mae,delta3d_rmse,delta3d_sign_accuracy,delta3d_r2,mae_reduction
extractant,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,28,0.09933448725944613,0.14554563743177454,0.6785714285714286,-2.602646143606838,0.07731804592072984,0.10039614867886257,0.6428571428571429,-0.7141835709263256,0.02201644133871629
extractant,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,24,0.36074874530119333,0.46779446329245694,0.125,-1.885594610386978,0.327803988944759,0.4383707414625088,0.125,-1.5340097613108594,0.032944756356434346
extractant,O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,24,0.10941434792067554,0.149296213530322,0.4583333333333333,-0.5805043709127646,0.08525495777550869,0.11543965360493219,0.2916666666666667,0.05505148992011877,0.024159390145166854
extractant,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,23,0.2663059500117458,0.3302739156818723,0.391304347826087,-0.623897688839196,0.20483746506984307,0.3015936194940522,0.782608695652174,-0.35411145393734267,0.06146848494190271
extractant,CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-],17,0.17646909045103173,0.19672300975122842,0.5882352941176471,0.0031181427420975405,0.15334713375141076,0.18297675265345875,0.4117647058823529,0.13756732321043652,0.02312195669962097
extractant,CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1,16,0.19740426823367307,0.24317941734090448,0.4375,-0.8768037277021703,0.1797451575070394,0.21465079792680491,0.5625,-0.46227900554896384,0.017659110726633676
extractant,CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,12,0.157944268468069,0.1990770171613338,0.75,0.2786402730129822,0.1621338177125187,0.18994579947408008,0.8333333333333334,0.3432969548244649,-0.004189549244449697
extractant,CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,12,0.12333403139760228,0.14656055573021398,0.75,0.7382674142160072,0.2252985518293025,0.2809311626545219,0.5,0.03833585776085635,-0.10196452043170022
extractant,CN(C(=O)CC(=O)N(C)c1ccccc1)c1ccccc1,12,0.28737858892392093,0.460980275792164,0.75,-0.14847248653399459,0.23048173749037834,0.4173904233337985,0.75,0.0584554598706154,0.05689685143354259
extractant,CCc1ccc(N(CC)C(=O)c2ccc3ccc4ccc(C(=O)N(CC)c5ccc(CC)cc5)nc4c3n2)cc1,12,0.18784686274438925,0.28067194936768575,0.8333333333333334,-2.3660855044076916,0.19071713459026537,0.2497099262166848,0.5833333333333334,-1.6643957626869126,-0.0028702718458761267
extractant,CCCCCCN(CCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCCC(C)C,12,0.027336489012937327,0.03320788076125935,0.9166666666666666,0.977360211633513,0.15230152100922414,0.22761266588656012,0.9166666666666666,-0.06361117522736737,-0.12496503199628682
extractant,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,12,0.0978196439786554,0.1159024100499687,0.9166666666666666,0.7049899454856083,0.1368380265103927,0.1614793277679564,0.6666666666666666,0.4273546347903455,-0.0390183825317373
extractant,CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,12,0.12827358167423028,0.1931661232376364,0.9166666666666666,-0.3480982452732917,0.11750348674751347,0.15648840044522438,0.6666666666666666,0.11524318076259499,0.010770094926716808
extractant,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,12,0.08488362670121376,0.10649887127336043,0.8333333333333334,0.012243300356947207,0.05892812244683065,0.07404579963607928,0.8333333333333334,0.5225137947036722,0.02595550425438311
extractant,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC,12,0.263251045160545,0.3196325333805405,0.16666666666666666,-0.1480881088588919,0.21830456391288774,0.3016693783882906,0.16666666666666666,-0.022670483985486323,0.04494648124765724
extractant,CCCCN(CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCC)CCCC)nc3c2n1,12,0.18529360106552253,0.23031892377892677,0.5,-0.5235624782896302,0.1633651896475547,0.2005211173200311,0.5,-0.15483850322639858,0.021928411417967836
extractant,CCCCCCN(CCC(C)CCC=C(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCC=C(C)C,12,0.0954669066504848,0.13989768343157,0.9166666666666666,0.6367497973832986,0.11164731804903237,0.14909622818666302,0.8333333333333334,0.5874105366323815,-0.016180411398547576
extractant,CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C,12,0.10442456477163704,0.17933268415358117,0.75,-3.8715924823338037,0.07053117175433256,0.10696179127890058,0.9166666666666666,-0.7330432006930425,0.033893393017304485
extractant,CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCC)CCCCCCCC,12,0.04796060940238933,0.06725883986656564,1.0,0.7935626626149994,0.06102069863490655,0.07635413660528456,0.8333333333333334,0.7339552787927384,-0.013060089232517218
extractant,CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,12,0.14660673852297648,0.16690508362862497,0.9166666666666666,0.36787484388490366,0.15388898687534566,0.18084875315743804,0.8333333333333334,0.2578443769397091,-0.0072822483523691806
extractant,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,12,0.07154944557023689,0.08668697442643811,0.75,0.7968477785359573,0.055293132052291534,0.07493052380121602,0.75,0.8482141027971069,0.016256313517945355
extractant,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,12,0.14808084710134276,0.17391267195107932,0.8333333333333334,0.31377962434940065,0.19251488373688716,0.21844295636813943,0.5,-0.08262299000767714,-0.044434036635544405
extractant,CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,12,0.12060987539476246,0.1851657413227203,0.5833333333333334,0.17835805823328577,0.13142167453618342,0.1705882452867815,0.6666666666666666,0.3026359940705975,-0.010811799141420955
extractant,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccccc3)n2)n1)c1ccccc1,12,0.046021479489360195,0.062242934398445096,0.8333333333333334,0.33586970722835274,0.05164302539880785,0.08078081591337744,0.75,-0.11863819235283102,-0.005621545909447655
extractant,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,12,0.13843665552558673,0.17721796812905186,0.75,-0.4309094053803699,0.12052152342851556,0.14773996312758925,0.8333333333333334,0.005527896245317576,0.01791513209707117
extractant,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,12,0.06020815679011018,0.07565306658729996,0.9166666666666666,0.06424468288047647,0.05436524509732965,0.08049882738311522,0.9166666666666666,-0.05946920576755921,0.005842911692780527
extractant,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,12,0.2063009742610016,0.24197586715607153,0.5,-2.2004931016090423,0.17082548223115115,0.20148449183881448,0.75,-1.2189935217529437,0.03547549202985045
extractant,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,12,0.13544558227855735,0.17917547490586536,0.9166666666666666,0.15995322013379742,0.1616897936731728,0.19986169814481589,0.6666666666666666,-0.0452146520451151,-0.02624421139461544
extractant,O=C(COCC(=O)N1CCCCC1)N1CCCCC1,12,0.10029803552056697,0.12958047008193144,0.5,-13.36671506023901,0.11083327628457333,0.15402322836279364,0.5,-19.297886524318542,-0.01053524076400636
extractant,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccc(C)cc3C)n2)n1)c1ccc(C)cc1C,12,0.06712526933110698,0.09181065113789404,0.6666666666666666,0.20606410654749197,0.08447501607154771,0.11298699511488419,0.6666666666666666,-0.20242007702305131,-0.017349746740440736
extractant,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)ccc3C)n2)n1)c1cc(C)ccc1C,12,0.0642916427440971,0.07533482575996524,0.75,0.36008161958310825,0.08867524338462812,0.10473835294396786,0.5833333333333334,-0.23692819367815465,-0.024383600640531022
extractant,CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1,12,0.24148752219130742,0.32125640052504956,0.16666666666666666,-0.08244509589129345,0.20047359405063672,0.32197608519062954,0.5,-0.08730035618975918,0.0410139281406707
extractant,CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,12,0.20968926070948216,0.2415993530035523,0.16666666666666666,-3.5992010433029913,0.19544679915995977,0.22262804300171696,0.16666666666666666,-2.9052657958239476,0.014242461549522384
extractant,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)cc(C)c3)n2)n1)c1cc(C)cc(C)c1,12,0.04824168827279735,0.0727821317198162,0.5833333333333334,-0.5891066384228831,0.046921419599131466,0.05320758262576903,0.6666666666666666,0.1507206682591007,0.0013202686736658864
extractant,CCCCCCc1ccc(N(CC)C(=O)c2cccc(-c3cccc(C(=O)N(CC)c4ccc(CCCCCC)cc4)n3)n2)cc1,12,0.08011863865241052,0.09517774828481335,0.5833333333333334,-0.21856841092374113,0.09780952508710077,0.10804348984735522,0.6666666666666666,-0.5702770045241476,-0.017690886434690245
extractant,CCCCCCCCN(CCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCC)CCCCCCCC,11,0.07917410424957794,0.10209706433338901,0.7272727272727273,0.11496769842883914,0.11796977419728007,0.1495323481966542,0.7272727272727273,-0.8984664167103635,-0.03879566994770213
extractant,COCCN(CCOC)C(=O)COCC(=O)N(CCOC)CCOC,11,0.09891629114400798,0.13856548986788408,0.09090909090909091,-13.183441958861644,0.10862553625211026,0.15753936656814818,0.36363636363636365,-17.333680673149622,-0.009709245108102282
extractant,CCCc1nnc(-c2cccc(-c3nnc(CCC)c(CCC)n3)n2)nc1CCC,11,0.213259726697249,0.25861867812449657,0.8181818181818182,0.5026593493845217,0.3118202621740641,0.3470431072490184,0.7272727272727273,0.10442692281138188,-0.09856053547681512
extractant,CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,11,0.17486580985159855,0.19580931245091696,0.8181818181818182,0.06632480768530657,0.14394535507626574,0.20306836379197626,0.7272727272727273,-0.004184870737240498,0.030920454775332812
extractant,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,10,0.4016352287584299,0.5005176506680036,0.8,-0.07750822265084989,0.4144016705019654,0.4854492741358225,0.7,-0.013606788016775173,-0.012766441743535528
extractant,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,10,0.06215294824957444,0.08647076241247356,0.6,-0.4570372285450264,0.050647584979277925,0.06027333430114186,0.8,0.29208273129484374,0.011505363270296512
extractant,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,10,0.2023222593699284,0.27556570249634516,0.9,0.29506473743775086,0.21342070620191014,0.34632151962652413,0.8,-0.11341704556447119,-0.011098446831981745
extractant,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccc(C)cc2)n1)c1ccc(C)cc1,9,0.17897807647310468,0.1889339607582902,0.2222222222222222,-0.6627472201924933,0.17291306348697677,0.1956751588637629,0.2222222222222222,-0.783518269620533,0.00606501298612791
extractant,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCC)CCCCCCCC,8,0.05312984919844053,0.06250995419634973,1.0,0.7740611572736321,0.08520217551081702,0.11478270605223793,0.875,0.23819212631185904,-0.03207232631237649
extractant,CCCCCCOP(=O)(O)OCCCCCC,8,0.35139936412638784,0.4401855736989896,0.25,-1.4990691957423614,0.34735049482384245,0.4328678049600098,0.5,-1.4166693974211992,0.004048869302545388
extractant,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,8,0.17775391264805837,0.21202745359170197,0.625,-0.1072627787898246,0.18523378780793553,0.23382400897009586,0.5,-0.34661891563500813,-0.007479875159877164
extractant,CCCCN(CCCC)C(=O)CC(=O)N(CCCC)CCCC,5,0.17679587442060662,0.24052281025006955,0.6,0.5521849614442591,0.2063695195248103,0.28897046533959103,0.8,0.3536123506908707,-0.029573645104203683
extractant,CCCCCCN(CCCCCC)C(=O)CC(=O)N(CCCCCC)CCCCCC,5,0.22670592717045723,0.25732787565365245,0.6,0.4487237888654052,0.2073562934817632,0.246686120726389,1.0,0.49337687014117193,0.019349633688694023
extractant,CCCCCCN(C)C(=O)CC(=O)N(C)CCCCCC,5,0.15989149146606776,0.1879166609532854,0.6,0.3106531249398946,0.13478723492253458,0.18091239103810589,0.6,0.3610838524377895,0.025104256543533182
extractant,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccccc2C)n1)c1ccccc1C,5,0.15191464688997375,0.19307469123692134,0.6,-0.6318493673860599,0.1249092363681523,0.14954046251107786,0.8,0.021080885826175066,0.027005410521821455
extractant,CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC,5,0.18737910817281628,0.22700737763505519,0.6,0.3137853370744722,0.2258183808916808,0.23792629490259024,0.8,0.24618472528267688,-0.03843927271886452
extractant,O=C(O)CN(CC(=O)O)C1CCCCC1N(CC(=O)O)CC(=O)O,5,0.18508401903132,0.23005884622778539,0.8,0.23004078064069744,0.2056857411597473,0.2622755392979606,0.8,-0.0007035169114448792,-0.020601722128427313
extractant,CCN(C(=O)c1cccc(C(=O)N(CC)c2cccc(C)c2)n1)c1cccc(C)c1,5,0.12621935359883185,0.17183205707882324,0.4,-2.501547330843378,0.18012547912258667,0.22095753350186662,0.2,-4.789875821399167,-0.053906125523754816
extractant,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,4,0.07770183590372254,0.09481673501029762,0.25,-1.5447292982587557,0.07059754718664171,0.0820137186796455,0.5,-0.90390206780757,0.0071042887170808255
extractant,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,4,0.288259072858733,0.4513754481748722,0.75,-0.07621555586701634,0.29704461014603156,0.40580695250376664,0.75,0.13011394958897027,-0.008785537287298584
extractant,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,4,0.15404319205538602,0.18297056719220187,1.0,-0.24445391218591128,0.15968920705883674,0.17603867144013965,1.0,-0.1519470401776537,-0.005646015003450716
extractant,O=C(O)CN(CCO)CCN(CC(=O)O)CC(=O)O,4,0.13847321728635878,0.17110843884996937,1.0,-0.5271821725295474,0.16872931547611822,0.19487410246657466,0.75,-0.9808712273421443,-0.03025609818975944
extractant,c1ccc2c(c1)OCCOCCOc1ccccc1OCCOCCO2,2,0.4762880648934317,0.47968909769074697,0.0,-94.6117779016328,0.5404665717332249,0.5434696623856085,0.0,-121.72761929633897,-0.0641785068397932
extractant,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,2,0.8357198004398654,1.130099351199957,1.0,-0.5711114184750228,0.853604289250911,1.1082833415041984,0.5,-0.5110378554833521,-0.01788448881104565
extractant,CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC,2,0.2698987339310628,0.27443716976391086,0.5,-36.897188518379096,0.24616574384740694,0.2465905274542439,0.5,-29.596652041290906,0.02373299008365584
extractant,CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC,2,0.16953152570068375,0.17048828430298912,0.5,0.060757315340104645,0.15409068750785312,0.15727940833402093,0.5,0.2006582921077894,0.015440838192830625
extractant,CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,2,0.07813777968422314,0.08115355166172367,0.5,0.7478295587199778,0.16438810953758515,0.18408057718645968,0.5,-0.29746320518385727,-0.086250329853362
extractant,CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,2,0.045625394575532295,0.04808985888660571,0.5,-0.3178728844752434,0.05280325395821349,0.0534559768905109,0.5,-0.6283923673395355,-0.007177859382681194
extractant,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,2,0.28321146541157444,0.3668509591534135,0.5,-0.6213339366015707,0.2847788592887271,0.2852605124574392,0.5,0.01966056815957329,-0.0015673938771526563
extractant,CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,2,0.0927983684097239,0.10596827953717168,0.5,-0.5100867334531514,0.07961809791178262,0.11116001204778894,0.5,-0.6616796293135321,0.01318027049794128
extractant,CCCCN(CCCC)C(=O)CCC(=O)N(CCCC)CCCC,1,0.08435830611476536,0.08435830611476536,1.0,,0.13233120924731773,0.13233120924731773,0.0,,-0.04797290313255237
extractant,CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,1,0.02163883144581282,0.02163883144581282,0.0,,0.11227972211662587,0.11227972211662587,0.0,,-0.09064089067081305
extractant,CC(C)CCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,1,0.010595225368626095,0.010595225368626095,1.0,,0.008071180258259661,0.008071180258259661,1.0,,0.002524045110366434
extractant,c1cc2nc(c1)COc1ccccc1OCCOCCOc1ccccc1OC2,1,0.2933626492029414,0.2933626492029414,0.0,,0.30976996504398085,0.30976996504398085,0.0,,-0.016407315841039438
extractant,C1COCCOCCOCCOCCOCCO1,1,0.5418532475544751,0.5418532475544751,0.0,,0.4790871153576314,0.4790871153576314,0.0,,0.06276613219684368
