comparison,dropped_chemotype,delta,n_units
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc085,0.10222898756933704,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc086,0.10028600453752973,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc092,0.10172828629766598,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc096,0.09908333834605229,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc097,0.10005651838510501,89
S2_M_SELECTED_vs_B3_NN_TANIMOTO,(none),0.11603526387819145,90
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc000,0.12278594208489739,89
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc001,0.11873518560050528,89
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc007,0.113192300025507,89
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc008,0.11898466982775972,88
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc009,0.07232154015459241,67
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc010,0.1170720473525075,89
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc012,0.11158508893991578,89
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc015,0.12045371290821238,89
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc016,0.11607113795739675,89
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc017,0.11780809738701664,89
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc018,0.11807131456174295,89
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc019,0.11945785823356532,89
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc020,0.11633584686559559,89
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc021,0.11836701817712846,89
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc027,0.10806795101357387,84
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc028,0.11735120256922073,88
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc029,0.11832989497128583,87
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc030,0.1156437668210317,87
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc031,0.10906219500631327,87
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc032,0.11700805220058756,89
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc033,0.11736237382277342,89
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc036,0.10695281937669662,86
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc055,0.1182690715300009,89
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc057,0.12008170691080582,89
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc058,0.11579469805538208,89
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc059,0.11885763732236544,89
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc060,0.11759234678482935,89
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc061,0.11610720738000353,88
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc062,0.10459343184361736,89
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc063,0.1154695019824625,89
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc068,0.12981616254740838,84
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc069,0.11989490590700326,88
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc070,0.1175279197686321,89
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc071,0.11731794367284921,89
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc075,0.11715370876278633,89
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc076,0.11614888913467734,89
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc077,0.11522476797121788,89
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc078,0.11969159788614106,89
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc083,0.1140104603851711,89
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc084,0.11659347854907379,89
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc085,0.11860659695656708,89
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc086,0.11737168962658291,89
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc092,0.11871763021979449,89
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc096,0.11787683135261535,89
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc097,0.11704165988719124,89
S3_M_SELECTED_vs_B2_PAIRMEAN,(none),0.1035761190973017,90
S3_M_SELECTED_vs_B2_PAIRMEAN,sc000,0.10476657159680883,89
S3_M_SELECTED_vs_B2_PAIRMEAN,sc001,0.10044238426059698,89
S3_M_SELECTED_vs_B2_PAIRMEAN,sc007,0.10370016020715137,89
S3_M_SELECTED_vs_B2_PAIRMEAN,sc008,0.10418381364168355,88
S3_M_SELECTED_vs_B2_PAIRMEAN,sc009,0.1139750744225169,67
S3_M_SELECTED_vs_B2_PAIRMEAN,sc010,0.10505896000910857,89
S3_M_SELECTED_vs_B2_PAIRMEAN,sc012,0.10841848692147549,89
S3_M_SELECTED_vs_B2_PAIRMEAN,sc015,0.10358515722118962,89
S3_M_SELECTED_vs_B2_PAIRMEAN,sc016,0.10350401508302985,89
S3_M_SELECTED_vs_B2_PAIRMEAN,sc017,0.10510581681077452,89
S3_M_SELECTED_vs_B2_PAIRMEAN,sc018,0.1042503094183759,89
S3_M_SELECTED_vs_B2_PAIRMEAN,sc019,0.10376964594131968,89
S3_M_SELECTED_vs_B2_PAIRMEAN,sc020,0.10331380527357294,89
S3_M_SELECTED_vs_B2_PAIRMEAN,sc021,0.1058911543233558,89
S3_M_SELECTED_vs_B2_PAIRMEAN,sc027,0.12290045117288645,84
S3_M_SELECTED_vs_B2_PAIRMEAN,sc028,0.10388159768177531,88
S3_M_SELECTED_vs_B2_PAIRMEAN,sc029,0.10261769169303361,87
S3_M_SELECTED_vs_B2_PAIRMEAN,sc030,0.10027888807545872,87
S3_M_SELECTED_vs_B2_PAIRMEAN,sc031,0.09600689789473323,87
S3_M_SELECTED_vs_B2_PAIRMEAN,sc032,0.10510514663896829,89
S3_M_SELECTED_vs_B2_PAIRMEAN,sc033,0.09869303069205507,89
S3_M_SELECTED_vs_B2_PAIRMEAN,sc036,0.09728004706689185,86
S3_M_SELECTED_vs_B2_PAIRMEAN,sc055,0.10206348625665958,89
S3_M_SELECTED_vs_B2_PAIRMEAN,sc057,0.09881610643971799,89
S3_M_SELECTED_vs_B2_PAIRMEAN,sc058,0.10733539331192245,89
S3_M_SELECTED_vs_B2_PAIRMEAN,sc059,0.10103516596173097,89
S3_M_SELECTED_vs_B2_PAIRMEAN,sc060,0.10010427393770095,89
S3_M_SELECTED_vs_B2_PAIRMEAN,sc061,0.10047042951544992,88
S3_M_SELECTED_vs_B2_PAIRMEAN,sc062,0.10209553957290622,89
S3_M_SELECTED_vs_B2_PAIRMEAN,sc063,0.1070086002340921,89
S3_M_SELECTED_vs_B2_PAIRMEAN,sc068,0.09180716725869338,84
S3_M_SELECTED_vs_B2_PAIRMEAN,sc069,0.10741830109093063,88
S3_M_SELECTED_vs_B2_PAIRMEAN,sc070,0.10489131459924139,89
S3_M_SELECTED_vs_B2_PAIRMEAN,sc071,0.10478178693262179,89
S3_M_SELECTED_vs_B2_PAIRMEAN,sc075,0.10248830686217447,89
S3_M_SELECTED_vs_B2_PAIRMEAN,sc076,0.10478903461665649,89
S3_M_SELECTED_vs_B2_PAIRMEAN,sc077,0.10400997097326663,89
S3_M_SELECTED_vs_B2_PAIRMEAN,sc078,0.10528927462774261,89
S3_M_SELECTED_vs_B2_PAIRMEAN,sc083,0.10683419011174135,89
S3_M_SELECTED_vs_B2_PAIRMEAN,sc084,0.1040891830092522,89
S3_M_SELECTED_vs_B2_PAIRMEAN,sc085,0.10423723638510479,89
S3_M_SELECTED_vs_B2_PAIRMEAN,sc086,0.10161946025749849,89
S3_M_SELECTED_vs_B2_PAIRMEAN,sc092,0.10286558024811358,89
S3_M_SELECTED_vs_B2_PAIRMEAN,sc096,0.10092918010303636,89
S3_M_SELECTED_vs_B2_PAIRMEAN,sc097,0.10175283966074622,89
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,(none),0.17282168898575134,90
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc000,0.17050466876662088,89
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc001,0.16665368603910413,89
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc007,0.17538121901276182,89
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc008,0.16970346899471977,88
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc009,0.23942515611771026,67
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc010,0.1747316008551862,89
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc012,0.1781580624082242,89
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc015,0.17653875679734907,89
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc016,0.1713063267902327,89
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc017,0.17366932162056808,89
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc018,0.17664700031998143,89
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc019,0.17731439905890536,89
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc020,0.17577555315896487,89
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc021,0.1798815248113546,89
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc027,0.1862399864157186,84
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc028,0.17010352302607348,88
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc029,0.1664016601950425,87
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc030,0.16314895358664105,87
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc031,0.15897234177032704,87
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc032,0.17458678559715485,89
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc033,0.1721787315165064,89
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc036,0.15891237536827107,86
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc055,0.16958068798532305,89
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc057,0.17221324093310955,89
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc058,0.18002746201700695,89
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc059,0.16751035613439028,89
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc060,0.16798794849970594,89
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc061,0.17689942819398138,88
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc062,0.16869391660777297,89
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc063,0.1796554831689892,89
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc068,0.14897139574204757,84
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc069,0.17342082833892192,88
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc070,0.17458838506141125,89
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc071,0.17306848653385035,89
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc075,0.16959478190142807,89
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc076,0.17504759409207107,89
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc077,0.17282184026848266,89
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc078,0.17180763574644511,89
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc083,0.1731439114909621,89
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc084,0.17403353238846533,89
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc085,0.1748441620318594,89
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc086,0.1683587429861684,89
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc092,0.1683181051272558,89
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc096,0.16671818504832317,89
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc097,0.16815776516805206,89
X_M_PHYSICS_radius+radius_sq_vs_C_DIRECT_ROW,(none),-0.0026091826515468623,90
X_M_PHYSICS_radius+radius_sq_vs_C_DIRECT_ROW,sc000,-0.0015566309201993096,89
X_M_PHYSICS_radius+radius_sq_vs_C_DIRECT_ROW,sc001,-0.0038737976787565926,89
X_M_PHYSICS_radius+radius_sq_vs_C_DIRECT_ROW,sc007,-0.001826704903833726,89
X_M_PHYSICS_radius+radius_sq_vs_C_DIRECT_ROW,sc008,-0.0034596080567839585,88
X_M_PHYSICS_radius+radius_sq_vs_C_DIRECT_ROW,sc009,-0.0008831704724728339,67
X_M_PHYSICS_radius+radius_sq_vs_C_DIRECT_ROW,sc010,-0.002307673599823651,89
X_M_PHYSICS_radius+radius_sq_vs_C_DIRECT_ROW,sc012,-0.0007738404804757517,89
X_M_PHYSICS_radius+radius_sq_vs_C_DIRECT_ROW,sc015,-0.0001878086888658685,89
X_M_PHYSICS_radius+radius_sq_vs_C_DIRECT_ROW,sc016,-0.003535605347685858,89
X_M_PHYSICS_radius+radius_sq_vs_C_DIRECT_ROW,sc017,-3.2693147834718866e-05,89
X_M_PHYSICS_radius+radius_sq_vs_C_DIRECT_ROW,sc018,-0.002181383679146582,89
X_M_PHYSICS_radius+radius_sq_vs_C_DIRECT_ROW,sc019,-0.003274286284442735,89
X_M_PHYSICS_radius+radius_sq_vs_C_DIRECT_ROW,sc020,-0.0019660305499727545,89
X_M_PHYSICS_radius+radius_sq_vs_C_DIRECT_ROW,sc021,0.0007412068794840048,89
X_M_PHYSICS_radius+radius_sq_vs_C_DIRECT_ROW,sc027,0.009605889686936809,84
X_M_PHYSICS_radius+radius_sq_vs_C_DIRECT_ROW,sc028,-0.0015501232901553004,88
X_M_PHYSICS_radius+radius_sq_vs_C_DIRECT_ROW,sc029,-0.0024838794036080936,87
X_M_PHYSICS_radius+radius_sq_vs_C_DIRECT_ROW,sc030,-0.008253580611053041,87
X_M_PHYSICS_radius+radius_sq_vs_C_DIRECT_ROW,sc031,-0.006820535506772437,87
X_M_PHYSICS_radius+radius_sq_vs_C_DIRECT_ROW,sc032,-0.0022933042659304633,89
X_M_PHYSICS_radius+radius_sq_vs_C_DIRECT_ROW,sc033,-0.0017886918670962483,89
X_M_PHYSICS_radius+radius_sq_vs_C_DIRECT_ROW,sc036,-0.00562532711321619,86
X_M_PHYSICS_radius+radius_sq_vs_C_DIRECT_ROW,sc055,-0.0041956255803635885,89
X_M_PHYSICS_radius+radius_sq_vs_C_DIRECT_ROW,sc057,-0.0015565523444314893,89
X_M_PHYSICS_radius+radius_sq_vs_C_DIRECT_ROW,sc058,-0.0015754706029504379,89
X_M_PHYSICS_radius+radius_sq_vs_C_DIRECT_ROW,sc059,-0.0017500470459602389,89
X_M_PHYSICS_radius+radius_sq_vs_C_DIRECT_ROW,sc060,-0.004826428060464566,89
X_M_PHYSICS_radius+radius_sq_vs_C_DIRECT_ROW,sc061,-0.010744903970477193,88
X_M_PHYSICS_radius+radius_sq_vs_C_DIRECT_ROW,sc062,-0.0013072000393051584,89
X_M_PHYSICS_radius+radius_sq_vs_C_DIRECT_ROW,sc063,-0.00192608470062849,89
X_M_PHYSICS_radius+radius_sq_vs_C_DIRECT_ROW,sc068,-0.00410648631044448,84
X_M_PHYSICS_radius+radius_sq_vs_C_DIRECT_ROW,sc069,-0.00041747741373694377,88
X_M_PHYSICS_radius+radius_sq_vs_C_DIRECT_ROW,sc070,-0.002620366315139079,89
X_M_PHYSICS_radius+radius_sq_vs_C_DIRECT_ROW,sc071,-0.003363540415499906,89
X_M_PHYSICS_radius+radius_sq_vs_C_DIRECT_ROW,sc075,-0.005124728395143621,89
X_M_PHYSICS_radius+radius_sq_vs_C_DIRECT_ROW,sc076,-0.0028281989048653706,89
X_M_PHYSICS_radius+radius_sq_vs_C_DIRECT_ROW,sc077,-0.0026004302491410636,89
X_M_PHYSICS_radius+radius_sq_vs_C_DIRECT_ROW,sc078,-0.0013682860137640255,89
X_M_PHYSICS_radius+radius_sq_vs_C_DIRECT_ROW,sc083,-0.0022198207584934655,89
X_M_PHYSICS_radius+radius_sq_vs_C_DIRECT_ROW,sc084,-0.0036602389989857055,89
X_M_PHYSICS_radius+radius_sq_vs_C_DIRECT_ROW,sc085,-0.0035489806743699607,89
X_M_PHYSICS_radius+radius_sq_vs_C_DIRECT_ROW,sc086,-0.0027539250854578434,89
X_M_PHYSICS_radius+radius_sq_vs_C_DIRECT_ROW,sc092,-0.003801143416376026,89
X_M_PHYSICS_radius+radius_sq_vs_C_DIRECT_ROW,sc096,-0.0030734859948927957,89
X_M_PHYSICS_radius+radius_sq_vs_C_DIRECT_ROW,sc097,-0.0030722142248322615,89
X_X_PHYSICS+RESID_K1_vs_C_DIRECT_ROW,(none),-0.005791284136246265,90
X_X_PHYSICS+RESID_K1_vs_C_DIRECT_ROW,sc000,-0.004927392987765428,89
X_X_PHYSICS+RESID_K1_vs_C_DIRECT_ROW,sc001,-0.008289056967344718,89
X_X_PHYSICS+RESID_K1_vs_C_DIRECT_ROW,sc007,-0.005111227733616332,89
X_X_PHYSICS+RESID_K1_vs_C_DIRECT_ROW,sc008,-0.007050630024212214,88
X_X_PHYSICS+RESID_K1_vs_C_DIRECT_ROW,sc009,-0.0020427846386449826,67
X_X_PHYSICS+RESID_K1_vs_C_DIRECT_ROW,sc010,-0.005341445061095321,89
X_X_PHYSICS+RESID_K1_vs_C_DIRECT_ROW,sc012,-0.004091497141737608,89
X_X_PHYSICS+RESID_K1_vs_C_DIRECT_ROW,sc015,-0.0035931913147013435,89
X_X_PHYSICS+RESID_K1_vs_C_DIRECT_ROW,sc016,-0.00681792054505385,89
X_X_PHYSICS+RESID_K1_vs_C_DIRECT_ROW,sc017,-0.0040790097131123085,89
X_X_PHYSICS+RESID_K1_vs_C_DIRECT_ROW,sc018,-0.005289079216056697,89
X_X_PHYSICS+RESID_K1_vs_C_DIRECT_ROW,sc019,-0.00640606540984528,89
X_X_PHYSICS+RESID_K1_vs_C_DIRECT_ROW,sc020,-0.004742330727869729,89
X_X_PHYSICS+RESID_K1_vs_C_DIRECT_ROW,sc021,-0.0020978794474341557,89
X_X_PHYSICS+RESID_K1_vs_C_DIRECT_ROW,sc027,0.006565696861297464,84
X_X_PHYSICS+RESID_K1_vs_C_DIRECT_ROW,sc028,-0.0046736910189519735,88
X_X_PHYSICS+RESID_K1_vs_C_DIRECT_ROW,sc029,-0.0046770452488069875,87
X_X_PHYSICS+RESID_K1_vs_C_DIRECT_ROW,sc030,-0.010370329919283328,87
X_X_PHYSICS+RESID_K1_vs_C_DIRECT_ROW,sc031,-0.010237716347310447,87
X_X_PHYSICS+RESID_K1_vs_C_DIRECT_ROW,sc032,-0.004971511102941923,89
X_X_PHYSICS+RESID_K1_vs_C_DIRECT_ROW,sc033,-0.005230953292284682,89
X_X_PHYSICS+RESID_K1_vs_C_DIRECT_ROW,sc036,-0.009313516478311952,86
X_X_PHYSICS+RESID_K1_vs_C_DIRECT_ROW,sc055,-0.007519171590425742,89
X_X_PHYSICS+RESID_K1_vs_C_DIRECT_ROW,sc057,-0.004945606344606185,89
X_X_PHYSICS+RESID_K1_vs_C_DIRECT_ROW,sc058,-0.004167451211786511,89
X_X_PHYSICS+RESID_K1_vs_C_DIRECT_ROW,sc059,-0.005081984993536457,89
X_X_PHYSICS+RESID_K1_vs_C_DIRECT_ROW,sc060,-0.007811879131561219,89
X_X_PHYSICS+RESID_K1_vs_C_DIRECT_ROW,sc061,-0.015306074323465117,88
X_X_PHYSICS+RESID_K1_vs_C_DIRECT_ROW,sc062,-0.004589226023906655,89
X_X_PHYSICS+RESID_K1_vs_C_DIRECT_ROW,sc063,-0.005821337407952577,89
X_X_PHYSICS+RESID_K1_vs_C_DIRECT_ROW,sc068,-0.00568566938071044,84
X_X_PHYSICS+RESID_K1_vs_C_DIRECT_ROW,sc069,-0.00364787627005881,88
X_X_PHYSICS+RESID_K1_vs_C_DIRECT_ROW,sc070,-0.005860835183527735,89
X_X_PHYSICS+RESID_K1_vs_C_DIRECT_ROW,sc071,-0.006703661267081028,89
