split_seed,extractant,chemotype,n_pairs,n_cells,n_adjacent,n_far,n_strong,y_abs_mean,arm,mae_all,mae_adjacent,mae_far,sign_acc_strong,pair_spearman,n_cells_spearman,curve_spearman
104729,C1CCC2OCCOCCOC3CCCCC3OCCOCCOC2C1,sc000,10,1,2,6,5,0.34647875220000035,B1_MEAN_CURVE,0.5733416516471903,0.20646101192567173,0.7452384608466626,0.0,-0.9393939393939393,1,-0.9999999999999999
104729,C1CCC2OCCOCCOC3CCCCC3OCCOCCOC2C1,sc000,10,1,2,6,5,0.34647875220000035,C_DIRECT_ROW,0.23566002703469016,0.07670455580257773,0.3166564603298241,1.0,0.9999999999999999,1,0.9999999999999999
104729,C1CCC2OCCOCCOC3CCCCC3OCCOCCOC2C1,sc000,10,1,2,6,5,0.34647875220000035,M_PHYSICS_radius+radius_sq,0.25808419113774994,0.09818340372395142,0.34007845431004413,1.0,0.9393939393939393,1,0.9999999999999999
104729,C1CCC2OCCOCCOC3CCCCC3OCCOCCOC2C1,sc000,10,1,2,6,5,0.34647875220000035,M_SELECTED,0.4093780579244384,0.1613315535923076,0.5280214309907456,0.0,-0.8666666666666665,1,-0.8999999999999998
104729,C1COCCOCCOCCOCCOCCO1,sc001,10,1,2,6,7,0.4034118878000001,B1_MEAN_CURVE,0.8649891471201985,0.2939530922503636,1.1158213639397656,0.0,-0.9393939393939393,1,-0.9999999999999999
104729,C1COCCOCCOCCOCCOCCO1,sc001,10,1,2,6,7,0.4034118878000001,C_DIRECT_ROW,0.3708838001737979,0.13873492133099566,0.46872984737676243,0.7142857142857143,0.19999999999999998,1,0.7
104729,C1COCCOCCOCCOCCOCCO1,sc001,10,1,2,6,7,0.4034118878000001,M_PHYSICS_radius+radius_sq,0.34285646771974104,0.154716742659071,0.42572301449863154,1.0,0.8787878787878788,1,0.9999999999999999
104729,C1COCCOCCOCCOCCOCCO1,sc001,10,1,2,6,7,0.4034118878000001,M_SELECTED,0.33562436346027585,0.15068604540340838,0.41938897921377133,1.0,0.8787878787878788,1,0.9999999999999999
104729,CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C,sc007,91,1,13,49,49,0.5615598713855251,B1_MEAN_CURVE,0.4252893209947258,0.10283894497458143,0.6438465969444707,0.9795918367346939,0.8742315655359134,1,0.6835164835164835
104729,CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C,sc007,91,1,13,49,49,0.5615598713855251,C_DIRECT_ROW,0.1566389497937872,0.041395879136747964,0.23491985713617144,1.0,0.9876094919573181,1,0.9736263736263736
104729,CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C,sc007,91,1,13,49,49,0.5615598713855251,M_PHYSICS_radius+radius_sq,0.4197680574428227,0.08302286480026495,0.6433505028729116,1.0,0.9618410574932316,1,0.8109890109890111
104729,CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C,sc007,91,1,13,49,49,0.5615598713855251,M_SELECTED,0.36299771231888467,0.06956168407712028,0.5566358941528351,1.0,0.9563624781016086,1,0.8285714285714285
104729,CC(C)CCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,sc008,15,1,5,3,5,0.2243023744352886,B1_MEAN_CURVE,0.12003397695248318,0.08226140674505775,0.10637091532901022,1.0,0.6487496868730518,1,0.9856107606091624
104729,CC(C)CCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,sc008,15,1,5,3,5,0.2243023744352886,C_DIRECT_ROW,0.10320891339191433,0.054004709757318595,0.19971734400567884,1.0,0.9211528703114603,1,0.9276336570439174
104729,CC(C)CCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,sc008,15,1,5,3,5,0.2243023744352886,M_PHYSICS_radius+radius_sq,0.11038500434250445,0.07191938310556464,0.20924899706124925,1.0,0.9014394820363122,1,0.9856107606091624
104729,CC(C)CCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,sc008,15,1,5,3,5,0.2243023744352886,M_SELECTED,0.09675506121009952,0.0644302684040196,0.18467932318711247,1.0,0.8853103461748276,1,0.9856107606091624
