design,arm,macro_mae_extractant,macro_mae_extractant_seed_sd,macro_mae_chemotype,macro_mae_adjacent,macro_mae_far,macro_sign_acc_strong,macro_pair_spearman,pooled_mae,pooled_mae_adjacent,pooled_mae_far,pooled_sign_acc_strong,n_units_mae_all,n_units_adjacent,n_units_far,n_units_sign,n_seeds
BP,M_TAN_GP,0.49846140113534076,0.013874394925269836,0.539235837910155,0.1902191205109315,0.6547472688034869,0.8160556229220729,0.5042142595974227,0.5052630534150556,0.16557776943412045,0.762905888039303,0.9007786429365963,90,83,88,86,5
BP,M_TANlin_KRR_a1,0.4992941751514416,0.013715594682309387,0.5400798736945666,0.19022178878179777,0.6565348717781336,0.8158375849102523,0.5048828251551405,0.5054212954525535,0.1655173334692814,0.7633136539221764,0.9006797676430602,90,83,88,86,5
BP,M_TANlin_KRR_a10,0.49960216875718333,0.012465468032218957,0.543588908405671,0.19006399506511523,0.6579666601009092,0.8141766060129185,0.5049218858038026,0.5053649207911333,0.1651312322712835,0.7638669501971126,0.9028797429242368,90,83,88,86,5
BP,G14,0.5000794414203691,0.01579982613981003,0.5491389793670566,0.19012718046266608,0.6587344933567273,0.8122458223013377,0.5037694544333655,0.5106278431235807,0.16563653089157898,0.7734534206797732,0.9026819923371647,90,83,88,86,5
BP,M_TANlin_KRR_a0.1,0.5003771966085904,0.017028947794168643,0.5392757175661235,0.1907201340066174,0.6578754531973233,0.8129597626426849,0.500533993879839,0.5109965823706286,0.16673415809274378,0.7722203759606852,0.8892349524162649,90,83,88,86,5
BP,M_MAT_GP,0.5027288660923082,0.015830188327347706,0.5449122591960806,0.19003400330801506,0.662878361181645,0.8199859163583723,0.5113816947400872,0.5177467461668391,0.16673712998800824,0.7848188481062621,0.9039673711531331,90,83,88,86,5
BP,M_RBF_KRR_a0.1,0.5034039836750891,0.015938682882285962,0.5449206363714477,0.19150541669630944,0.6641113167947508,0.8004314728228872,0.4975699938327308,0.5380408581175519,0.16954549359404103,0.8191361969074777,0.8790260783586701,90,83,88,86,5
BP,M_TANlin_KRR_a0.01,0.5034290252739619,0.018030897955037845,0.5420801766379375,0.19132724489165873,0.6636245777729568,0.8117175195997361,0.4995532208045505,0.5141225901378613,0.16755935323499718,0.7769355610707323,0.8836484983314794,90,83,88,86,5
BP,M_KNN_TAN_k10,0.5037819402192442,0.018293367512803204,0.5394306922770575,0.19143263337345848,0.6645668239445368,0.8106948236736551,0.5034252219643927,0.5208320328102792,0.16803428522899144,0.7886503834390746,0.8986775429489556,90,83,88,86,5
BP,M_TAN_KRR_a0.1,0.5045297731478346,0.012638019143249819,0.538815415464074,0.19236545370695432,0.6653165985626415,0.7915423271153198,0.4745235394917797,0.5319009188230747,0.16949208977057084,0.8075800333734767,0.864293659621802,90,83,88,86,5
BP,M_TAN_KRR_a1,0.5046264353873192,0.010429919119059715,0.5409957380560534,0.19230114266416973,0.6656599181121855,0.7939710470369835,0.4778616260195855,0.5285998694850194,0.16868244858804565,0.8024977290855061,0.8772957607217896,90,83,88,86,5
BP,M_TAN_KRR_a10,0.5046832152923406,0.008767393828710326,0.5436413707615086,0.1922156243591367,0.6659593189958684,0.8009705900219173,0.4873659388289215,0.5322599364434007,0.1688821246905593,0.8091826041987266,0.882017055988135,90,83,88,86,5
BP,M_TAN_KRR_a0.01,0.5053002287463607,0.013880285627610922,0.538643065020703,0.19244005624562838,0.6672834677600605,0.791305748700694,0.4774835449521923,0.5340232116156628,0.17021864577433032,0.8104104227235097,0.857174638487208,90,83,88,86,5
BP,M_RBF_KRR_a10,0.506327415751932,0.010017886984004007,0.5445736976051208,0.19208663614099586,0.6687470242834699,0.8027060923542232,0.4900349451239888,0.5385399898005073,0.1694967785966285,0.8202828232456456,0.8795698924731182,90,83,88,86,5
BP,M_RBF_KRR_a1,0.5064936699525259,0.012614922978463707,0.5436253990883464,0.19198178315305076,0.6686566199827565,0.7984697492966708,0.49141231158714566,0.5379985145766252,0.1693712664804511,0.8194014658287135,0.882091212458287,90,83,88,86,5
BP,M_RBF_GP,0.5066191153458498,0.01663873954654932,0.5493650231795163,0.19064339873180525,0.6688029896888366,0.8184089028640462,0.5085438550337602,0.5229420500770439,0.16749498253785547,0.793784235506376,0.9022370535162526,90,83,88,86,5
BP,M_KNN_TAN_k5,0.5166699242904877,0.01750969349031674,0.5524963570228343,0.1941645636872848,0.6863268884882301,0.7896207338532779,0.47678113059435645,0.5260409405726192,0.16986479531335671,0.7956258862493313,0.8652329749103943,90,83,88,86,5
BP,M_KNN_TAN_k3,0.5311773999195207,0.017913504002863085,0.5721768100822613,0.19783846319736326,0.7100177250691931,0.7742248289666985,0.4566638900764837,0.5328860049434702,0.17194710371633715,0.8055276626454938,0.8350018539117539,90,83,88,86,5
BP,M_LIG2D_RIDGE_a1000,0.5318250662722941,0.021155864437598572,0.5728916824750474,0.19633272532696233,0.7071332535604264,0.7579022156535726,0.44803365527010053,0.5551970580775129,0.17205373707645297,0.8484767333896206,0.8600667408231368,90,83,88,86,5
BP,M_KNN_TAN_k1,0.5597053345587106,0.01658334540182115,0.6222545371914163,0.20546183311894484,0.7579490918160957,0.7440650293777396,0.4182085350500489,0.5633033690299323,0.17624671853705803,0.8570141862766553,0.8169818316648128,90,83,88,86,5
BP,M_LIG2D_RIDGE_a100,0.5763622290968838,0.0465440334223315,0.653565991328823,0.2037496997377259,0.7739248162645322,0.7445745170353106,0.42421990650512836,0.603949582316088,0.1799486679990839,0.9312431339458845,0.8493387714744778,90,83,88,86,5
BP,FLAT,0.5885062528901843,0.0,0.6092005776059211,0.20691787779638152,0.8071706996999868,0.0,,0.6499911278057761,0.18946933882956532,1.0118291621647848,0.0,90,83,88,86,5
BP,M_LIG2D_RIDGE_a10,0.6198904924877289,0.07732977981121408,0.7302206508145004,0.2104987276727158,0.8395521248086146,0.7441144446469753,0.40518561595805974,0.6321035972978161,0.18470318241790357,0.9792393585948771,0.8438264738598442,90,83,88,86,5
