design,arm,macro_mae_extractant,macro_mae_extractant_seed_sd,macro_mae_chemotype,macro_mae_adjacent,macro_mae_far,macro_sign_acc_strong,macro_pair_spearman,pooled_mae,pooled_mae_adjacent,pooled_mae_far,pooled_sign_acc_strong,n_units_mae_all,n_units_adjacent,n_units_far,n_units_sign,n_seeds
BR,M_TANlin_KRR_a0.1,0.4771537882787268,0.011615203718347728,0.5272756173776088,0.18746685817530626,0.6198745076208654,0.8134429155994045,0.5061177607854783,0.4707991274858785,0.161180761823938,0.7029600557238553,0.903398838215301,90,83,88,86,5
BR,M_MAT_GP,0.4782316586328414,0.008252921500834195,0.5314305036825753,0.186396999632986,0.6236708971254449,0.82686010523331,0.5214557439416666,0.4895497659492279,0.16396873155807287,0.7342773025980519,0.9047830923248054,90,83,88,86,5
BR,M_TAN_GP,0.4784718590416489,0.011520439926375822,0.5292492184514767,0.18758113391556927,0.622701225561294,0.8141701167654674,0.5082379921917434,0.4686790963313676,0.1608854425360795,0.6992587752139503,0.9038932146829811,90,83,88,86,5
BR,M_TANlin_KRR_a0.01,0.4786869654375784,0.013756667765764508,0.527639096533941,0.1877949272249349,0.6230092602319713,0.8106162371941013,0.5030765227845129,0.4734911523965136,0.1615618889518326,0.7076417885823227,0.9025583982202448,90,83,88,86,5
BR,M_TANlin_KRR_a1,0.47978601649547103,0.0111592167621339,0.5306880961710678,0.1877120039021963,0.6254509377740075,0.8122446487831919,0.505565753064512,0.4690658708843691,0.16088842111829932,0.7000501125950924,0.903868495859597,90,83,88,86,5
BR,M_RBF_KRR_a0.1,0.4823437326122765,0.005205330508458358,0.5356727018434921,0.18869055839389787,0.6304213559506394,0.806727947197517,0.5075797907219699,0.518868561708079,0.16861621616209332,0.7834934951350172,0.8909158324063775,90,83,88,86,5
BR,M_RBF_GP,0.48291002348638257,0.009693255169370765,0.5390585413842178,0.18725200169423992,0.6306927346766472,0.8247008597255636,0.5180083252194128,0.49137371670046187,0.1644894587682913,0.7369690726207283,0.9040909652700532,90,83,88,86,5
BR,M_TANlin_KRR_a10,0.48648488135089885,0.010974607337630202,0.5362899093095241,0.18860654285495934,0.6380052403758516,0.8090429478346586,0.500774748150782,0.4806159645904812,0.162045303701842,0.721015004586253,0.9051044370287974,90,83,88,86,5
BR,M_TAN_KRR_a0.1,0.4892180540576794,0.011107313473275683,0.5302053559487039,0.1898632888423675,0.6408619991436326,0.8064157651186397,0.49097096142918495,0.5115231971941782,0.16648851326065742,0.7734028952479753,0.8808305524657026,90,83,88,86,5
BR,M_TAN_KRR_a0.01,0.48963398754961585,0.012939018086060178,0.5286209331449749,0.18978414010416092,0.6419203620538904,0.8072302039985715,0.49029977097090055,0.513970567495428,0.1668934226146019,0.7775086220425241,0.8756890372018292,90,83,88,86,5
BR,M_RBF_KRR_a1,0.490197687562279,0.009742699090170254,0.5352039635592705,0.1896657576128607,0.6428444790783356,0.8075199973495983,0.5030069920255308,0.517465933314832,0.16716351411203723,0.7831554276293915,0.8906439253491534,90,83,88,86,5
BR,G14,0.4905920517292001,0.014039710819326394,0.5434608395188645,0.18884160020533114,0.6457480237299666,0.8092998975051431,0.5025068226822679,0.4928720161505613,0.16338999353985065,0.7430150532971037,0.9053763440860215,90,83,88,86,5
BR,M_KNN_TAN_k3,0.49096289221454625,0.010821917691035235,0.5423119323571794,0.19125267371419502,0.6410876226010634,0.7963771298121268,0.48165080334546656,0.4740970214262702,0.16302584454492158,0.70523301155771,0.8834013100976393,90,83,88,86,5
BR,M_TAN_KRR_a1,0.4912199191478381,0.010544596770079288,0.5344209095301111,0.1902739408132809,0.6446452931027364,0.8103857447207764,0.4942227594979684,0.50966983762236,0.16603640964361557,0.7705205582850345,0.8897787665307131,90,83,88,86,5
BR,M_KNN_TAN_k5,0.4932542196887705,0.017122371225618393,0.5421681732187253,0.19149682396196194,0.6466648709969555,0.7976866096584561,0.4849479747039875,0.49651650605101055,0.16532826059276606,0.7460109489649196,0.8828822148065752,90,83,88,86,5
BR,M_KNN_TAN_k10,0.49414155815665844,0.014906146071610449,0.5366876249251497,0.1912415691057573,0.6487937833754209,0.8027325931736188,0.49333710851267626,0.5010554682388327,0.1653478235233813,0.7551140394637308,0.9022123346928687,90,83,88,86,5
BR,M_TAN_KRR_a10,0.4947104113519222,0.009143019684970898,0.5381534832515726,0.19098444064573955,0.6510040284661811,0.8130342803344014,0.49904434110801194,0.5189237120807784,0.16702510064265105,0.7869144946676587,0.8921270547521938,90,83,88,86,5
BR,M_RBF_KRR_a10,0.49520754313143345,0.009428840143249427,0.5370194376230251,0.19050479247669508,0.6515302280203145,0.8129150032713423,0.5027693967843907,0.5246010079441266,0.16761854885411193,0.7966408534955888,0.8910888641700655,90,83,88,86,5
BR,M_LIG2D_RIDGE_a1000,0.5029116194588059,0.012987371346646338,0.5520894785942521,0.1916670312174608,0.659368081096648,0.7782797305951719,0.4783907328310638,0.5114476414128594,0.16639418798388,0.7727148258930667,0.8807563959955507,90,83,88,86,5
BR,M_KNN_TAN_k1,0.5098947412632631,0.012268644586139096,0.5600150529372373,0.1949345638785742,0.6729290428478383,0.7807050523380158,0.4693736859782457,0.5338634025085326,0.1702540229606235,0.8100231960421194,0.8382647385984427,90,83,88,86,5
BR,M_LIG2D_RIDGE_a100,0.5110887877798704,0.026030025217310543,0.5824428491719024,0.19170605587211603,0.6704287817558415,0.7752551612421261,0.4648165093311018,0.5450976279648134,0.17233358042909439,0.8279870218046852,0.8803114571746384,90,83,88,86,5
BR,M_LIG2D_RIDGE_a10,0.5678147076670773,0.056468360238468816,0.6742575047442397,0.1987728870365521,0.7608886076949599,0.7849357440296962,0.4601040660802366,0.6175036700834609,0.18545848982766444,0.9482830255944632,0.882066493634903,90,83,88,86,5
BR,FLAT,0.5885062528901843,0.0,0.6092005776059211,0.20691787779638152,0.8071706996999868,0.0,,0.6499911278057761,0.18946933882956532,1.0118291621647848,0.0,90,83,88,86,5
