design,comparison,value,reference,candidate,point,ci95_low,ci95_high,bca_low,bca_high,p_two_sided,bootstrap_se,mde_80,block_macro,n_units,units_improved,seeds_positive,n_seeds,loco_min,loco_max,loco_sign_stable,margin,passes_intervals,passes_P1
B,D_TAN_SVC_C1_vs_G14,mae_all,G14,D_TAN_SVC_C1,-0.07745405266669039,-0.14849121185638556,-0.028447116907502793,-0.15534822110009597,-0.031808889304642984,0.0008,0.03073292842931176,0.08605219960207292,-0.07333812803778987,90,8,0,5,-0.09586635717675179,-0.05526430631442021,True,0.02,False,False
B,D_TAN_SVC_C1_vs_FLAT,mae_all,FLAT,D_TAN_SVC_C1,0.017844243174059318,-0.09311576681737559,0.10346554145553125,-0.07005084344507934,0.1341121824529904,0.8578,0.053571418663212016,0.14999997225699363,-0.011957189004966246,90,45,4,5,-0.04674536563017565,0.03909719031437153,False,0.02,False,False
B,D_TAN_KLR_l0.1_vs_G14,mae_all,G14,D_TAN_KLR_l0.1,-0.07522816108074606,-0.14576354041216227,-0.02626926780743759,-0.1557076859711025,-0.031097767275716184,0.0016,0.030557809861953843,0.08556186761347076,-0.07191145925839568,90,8,0,5,-0.09105055018020408,-0.052879422472337,True,0.02,False,False
B,D_TAN_KLR_l0.1_vs_FLAT,mae_all,FLAT,D_TAN_KLR_l0.1,0.020070134760003636,-0.08900462065595363,0.10264792901973249,-0.06644997902184654,0.13204400510857942,0.823,0.05218131458900437,0.14610768084921225,-0.010530520225572057,90,46,4,5,-0.041929558633627934,0.04148207415645474,False,0.02,False,False
B,D_ECFPraw_LOGIT_C0.1_vs_G14,mae_all,G14,D_ECFPraw_LOGIT_C0.1,-0.08037058498352351,-0.1515264796239747,-0.03142130723049393,-0.1587165308113447,-0.03499179252654472,0.0008,0.03080638680293515,0.08625788304821842,-0.08166929148794126,90,7,0,5,-0.0979582837809499,-0.05838916236816997,True,0.02,False,False
B,D_ECFPraw_LOGIT_C0.1_vs_FLAT,mae_all,FLAT,D_ECFPraw_LOGIT_C0.1,0.014927710857226198,-0.09666814601446036,0.09982532966500261,-0.07338224594370475,0.1306449968419637,0.8914,0.05337539126219785,0.14945109553415398,-0.02028835245511764,90,46,4,5,-0.04883729223437373,0.035972334260621776,False,0.02,False,False
BR,D_TAN_SVC_C1_vs_G14,mae_all,G14,D_TAN_SVC_C1,-0.10393153769114703,-0.1564456797658926,-0.04639855400870299,-0.17361434520732408,-0.058371357084345134,0.0004,0.027520621552082646,0.0770577403458314,-0.07841960507651609,90,7,0,5,-0.11013246002270308,-0.08402603242166336,True,0.02,False,False
BR,D_TAN_SVC_C1_vs_FLAT,mae_all,FLAT,D_TAN_SVC_C1,-0.006017336530162854,-0.0912622856316493,0.055351971834514214,-0.07600935585067567,0.06896694474348872,0.8228,0.039011560780812075,0.10923237018627381,-0.01267986698945965,90,43,3,5,-0.046909962837630735,0.012922319423741122,False,0.02,False,False
BR,D_TAN_KLR_l0.1_vs_G14,mae_all,G14,D_TAN_KLR_l0.1,-0.09687470730396572,-0.15357716879609468,-0.04266937039136462,-0.17274552921729694,-0.05436235874668706,0.0002,0.02761120682193133,0.07731137910140773,-0.08092653095905719,90,8,0,5,-0.10283229065665346,-0.07646514272111196,True,0.02,False,False
BR,D_TAN_KLR_l0.1_vs_FLAT,mae_all,FLAT,D_TAN_KLR_l0.1,0.00103949385701845,-0.08955431183673593,0.06573514705221499,-0.07155312205943304,0.08440699917703642,0.9474,0.04153095394833866,0.11628667105534823,-0.015186792872000737,90,43,2,5,-0.04479077586256159,0.02048320912429252,False,0.02,False,False
BR,D_ECFPraw_LOGIT_C0.1_vs_G14,mae_all,G14,D_ECFPraw_LOGIT_C0.1,-0.09977665500518036,-0.15723081184962523,-0.0471948469351715,-0.17478383641076392,-0.05736914908794229,0.0,0.027639547049788406,0.07739073173940754,-0.08887762063059768,90,8,0,5,-0.10540471485339206,-0.07957437240098478,True,0.02,False,False
BR,D_ECFPraw_LOGIT_C0.1_vs_FLAT,mae_all,FLAT,D_ECFPraw_LOGIT_C0.1,-0.0018624538441961898,-0.09467713617727389,0.06508410244178127,-0.0759662113185696,0.08483179960534877,0.8912,0.04277736460301914,0.11977662088845359,-0.023137882543541228,90,43,2,5,-0.04955745781635943,0.017373979444419693,False,0.02,False,False
BQ,D_TAN_SVC_C1_vs_G14,mae_all,G14,D_TAN_SVC_C1,-0.08245146845740448,-0.15406397592109566,-0.03339539061955763,-0.15931339202837486,-0.0357957073126359,0.0002,0.030986526482350257,0.08676227415058071,-0.08197239670166968,90,6,0,5,-0.10200266734098262,-0.060633185517194654,True,0.02,False,False
BQ,D_TAN_SVC_C1_vs_FLAT,mae_all,FLAT,D_TAN_SVC_C1,0.015511579542805104,-0.0941732364643333,0.1007532908905455,-0.0717617795722328,0.1314033105652396,0.89,0.05345695817603358,0.149679482892894,-0.01599737577006411,90,44,4,5,-0.04933860019401651,0.03658010642600308,False,0.02,False,False
BQ,D_TAN_KLR_l0.1_vs_G14,mae_all,G14,D_TAN_KLR_l0.1,-0.07973985515582005,-0.14792181947861088,-0.031219874212430346,-0.16120925152888094,-0.03759042620615501,0.0008,0.029699522882900082,0.08315866407212022,-0.0774064202153321,90,6,0,5,-0.09275288101356916,-0.05772788555121133,True,0.02,False,False
BQ,D_TAN_KLR_l0.1_vs_FLAT,mae_all,FLAT,D_TAN_KLR_l0.1,0.01822319284438954,-0.08696505687932737,0.09641488644662928,-0.06516083790260978,0.12256533814984691,0.8298,0.04972431705640967,0.13922808775794707,-0.01143139928372655,90,45,4,5,-0.040088813866603054,0.0394854063919864,False,0.02,False,False
BQ,D_ECFPraw_LOGIT_C0.1_vs_G14,mae_all,G14,D_ECFPraw_LOGIT_C0.1,-0.08651959734615841,-0.15717737915467753,-0.0372972652888158,-0.1649532986870196,-0.04077671045392525,0.0002,0.030834957419518742,0.08633788077465247,-0.09010344514043159,90,7,0,5,-0.10392011162266616,-0.06499189504085956,True,0.02,False,False
BQ,D_ECFPraw_LOGIT_C0.1_vs_FLAT,mae_all,FLAT,D_ECFPraw_LOGIT_C0.1,0.01144345065405119,-0.09810054527483344,0.09441626982930072,-0.07532028961789017,0.12456711665854212,0.9328,0.05233070060614885,0.14652596169721677,-0.02412842420882604,90,44,3,5,-0.051256044475700084,0.032221396902338176,False,0.02,False,False
