design,comparison,value,reference,candidate,point,ci95_low,ci95_high,bca_low,bca_high,p_two_sided,bootstrap_se,mde_80,block_macro,n_units,units_improved,seeds_positive,n_seeds,loco_min,loco_max,loco_sign_stable,margin,passes_intervals,passes_P1
B,C_TAN_KRR_a1_vs_G14,mae_all,G14,C_TAN_KRR_a1,0.005735083497104081,-0.002601392211308701,0.016754073277866436,-0.002029617528484952,0.017760517632830302,0.1886,0.004905441689860951,0.013735236731610662,0.006497054359223831,90,45,5,5,0.002503368143107291,0.008197968517673555,True,0.02,False,False
B,C_TAN_KRR_a1_vs_FLAT,mae_all,FLAT,C_TAN_KRR_a1,0.10103337933785378,0.009978378252000562,0.16206811857474399,0.03083414776564781,0.17956574709801768,0.0304,0.040097380048182245,0.11227266413491027,0.06787799339204746,90,58,5,5,0.0573189600642497,0.11071895075541917,True,0.02,True,True
B,C_TAN_GP_vs_G14,mae_all,G14,C_TAN_GP,0.005402873968111718,-0.0022543653496664715,0.015436385811375419,-0.001702630761555095,0.01647690101999406,0.173,0.004474408741182864,0.01252834447531202,0.005870705259284474,90,46,5,5,0.0024469575307720557,0.007557639058301197,True,0.02,False,False
B,C_TAN_GP_vs_FLAT,mae_all,FLAT,C_TAN_GP,0.10070116980886144,0.00959297576987635,0.16198649743690718,0.03032208841897629,0.17971359193416775,0.0306,0.04018922580445528,0.11252983225247479,0.0672516442921081,90,58,5,5,0.05667863060487733,0.11038874925025786,True,0.02,True,True
B,C_RBF_KRR_a1_vs_G14,mae_all,G14,C_RBF_KRR_a1,0.0043125640285695335,-0.005007207581763731,0.018325868565788824,-0.005618317416880899,0.017328163416914063,0.4326,0.006074114230001815,0.01700751984400508,0.008968495339644542,90,47,5,5,0.0005750193518116737,0.009035602698998562,True,0.02,False,False
B,C_RBF_KRR_a1_vs_FLAT,mae_all,FLAT,C_RBF_KRR_a1,0.09961085986931924,0.01154759161476079,0.15824407320466158,0.03116166999717039,0.17378993428068287,0.027,0.03859295351326631,0.10806026983714566,0.07034943437246817,90,56,5,5,0.05815659424557469,0.10933302766150209,True,0.02,True,True
B,J_TAN_KRR_a0.1_vs_G14,mae_all,G14,J_TAN_KRR_a0.1,-0.023919680464021844,-0.08086676475285196,0.0241374349170263,-0.08812038048572624,0.018478546971082893,0.3176,0.026077865481560467,0.07301802334836931,-0.014244016878221865,90,41,0,5,-0.03182671814838787,-0.008467800659686098,True,0.02,False,False
B,J_TAN_KRR_a0.1_vs_FLAT,mae_all,FLAT,J_TAN_KRR_a0.1,0.07137861537672788,-0.02490611968319652,0.14224852491430748,-0.004894553013131207,0.16749562353981853,0.1924,0.04534296647095464,0.12696030611867298,0.047136922154601746,90,59,5,5,0.018486520915971576,0.08526145064293263,True,0.02,False,False
BR,C_TAN_KRR_a1_vs_G14,mae_all,G14,C_TAN_KRR_a1,0.0039418806382181286,-0.004684749963326727,0.015294526189923429,-0.004040875888538612,0.01642620775150003,0.4076,0.005067893722925332,0.014190102424190928,0.003692404458285962,90,45,4,5,0.0005511991664715778,0.006355567281854039,True,0.02,False,False
BR,C_TAN_KRR_a1_vs_FLAT,mae_all,FLAT,C_TAN_KRR_a1,0.10185608179920232,0.010479431016572305,0.1626804133579854,0.031185109117220416,0.17996267040282102,0.028,0.040075155335938,0.1122104349406264,0.06943214254534241,90,58,5,5,0.05833825046152082,0.11160838857814386,True,0.02,True,True
