column,rho_within,n_pub,n_cells,loco_min,loco_max,loco_sign_stable,lopo_min,lopo_max
log_acid_M,0.35594755799225886,19,223,0.19513819282834438,0.45018816026930797,True,0.19513819282834438,0.41097878811676675
log_extr_M,-0.3594695090973917,12,148,-0.3905463708571649,0.23033847017032744,False,-0.38741278477540175,-0.14449044328715077
temp_C,-0.12650088692470807,5,47,-0.19622463977481616,0.21715360605514816,False,-0.19622463977481616,-0.07118267781832278
is_hno3,0.16267419623556367,4,29,0.16053687777361444,0.3651483716701107,True,0.1604324582834727,0.4472135954999579
modifier,-0.0600455976379119,3,50,-0.10244568378473846,-0.05914815850568569,True,-0.4403577591138031,-0.05728202134622753
max_logD,0.31338465370756785,32,279,0.2931981893395746,0.454242928452579,True,0.2931981893395746,0.3442334532816888
