design,comparison,value,reference,candidate,point,ci95_low,ci95_high,bca_low,bca_high,p_two_sided,bootstrap_se,mde_80,block_macro,n_units,units_improved,seeds_positive,n_seeds,loco_min,loco_max,loco_sign_stable,margin,passes_intervals,passes_P1
B,FE_ACID_S1_vs_G14,mae_all,G14,FE_ACID_S1,-0.0004979900002189116,-0.0025887192695782015,0.0025617702168699184,-0.002933879290134676,0.002066139355603911,0.786,0.0013556113198225617,0.0037957116955031726,0.0005824543260992769,90,44,2,5,-0.0011920857006542103,0.000838848528084511,False,0.02,False,False
B,FE_PHYS4_S1_vs_G14,mae_all,G14,FE_PHYS4_S1,-0.016909524145482538,-0.028732031481911346,-0.0008325095096321804,-0.033274910166337546,-0.00470680104200637,0.0336,0.0075330548113187205,0.021092553471692418,-0.009288577757610668,90,24,0,5,-0.018523851243061544,-0.007990191505803582,True,0.02,False,False
B,FE_C64_S1_vs_G14,mae_all,G14,FE_C64_S1,-0.03772896509284514,-0.080830044785154,-0.009963414264998284,-0.07770813682988571,-0.00850304395992836,0.0032,0.018432480280370398,0.05161094478503711,-0.038824027636690905,90,28,0,5,-0.05241821093992041,-0.028112480273373017,True,0.02,False,False
B,META_ACID_S1_vs_G14,mae_all,G14,META_ACID_S1,0.0001634946672443027,-0.0020956175371257056,0.0018100387855862713,-0.0015949184673575317,0.0023946230023607854,0.9712,0.0010529201598647934,0.0029481764476214215,-0.001050020703201688,90,37,3,5,-0.0010927349341958968,0.0004098210745803261,False,0.02,False,False
B,META_PHYS4_S1_vs_G14,mae_all,G14,META_PHYS4_S1,-0.00411391230524969,-0.010837526344896603,0.000722329526409324,-0.009655666269306565,0.0018062399607626468,0.1042,0.003014379144479741,0.008440261604543274,-0.0060144625130132265,90,31,0,5,-0.0068454197720525765,-0.0032711341324309076,True,0.02,False,False
B,FE_ACID_MIN4_S1_vs_G14,mae_all,G14,FE_ACID_MIN4_S1,-0.008177954329806846,-0.0278562521152254,0.006263444041219017,-0.023589355857185582,0.01118904060210585,0.2866,0.009177847203257528,0.025697972169121078,-0.015508722470372611,90,33,0,5,-0.019108358789580775,-0.005668431299213889,True,0.02,False,False
B,FE_CURV_PHYS4_vs_G14,mae_all,G14,FE_CURV_PHYS4,-0.023008286970014415,-0.03468679560640798,-0.007542731514260358,-0.03774494232815739,-0.010159783887753711,0.0012,0.007131897552816714,0.0199693131478868,-0.020264668747130683,90,26,0,5,-0.024824120927973883,-0.01636511568923667,True,0.02,False,False
B,O_WITHIN_vs_G14,mae_all,G14,O_WITHIN,0.033297721188553925,-0.00262999162549704,0.0547788500858943,0.004261017479848446,0.05867709557797862,0.0676,0.014916523630421015,0.04176626616517884,0.015202934588802052,90,48,5,5,0.020165034357473265,0.038119646982228035,True,0.02,False,False
BR,FE_ACID_S1_vs_G14,mae_all,G14,FE_ACID_S1,-0.002117517820146249,-0.0048846926066281144,-0.00013687059986413724,-0.004826133671302778,-9.720295839624028e-05,0.038,0.0012014661188208553,0.0033641051326983944,-0.0027557974126354934,90,37,3,5,-0.0027289195031528373,-0.0014884695151515283,True,0.02,False,False
BR,FE_PHYS4_S1_vs_G14,mae_all,G14,FE_PHYS4_S1,-0.027860359083872924,-0.038373098608767184,-0.013550964077948565,-0.04140342460201547,-0.01661588883720799,0.0,0.00663972456023028,0.018591228768644785,-0.022859278059659656,90,19,0,5,-0.029327086841824886,-0.0205389444921706,True,0.02,False,False
BR,FE_C64_S1_vs_G14,mae_all,G14,FE_C64_S1,-0.04636406656347859,-0.10130006161191314,-0.011040061736837487,-0.09306461655448335,-0.006891056134597333,0.0042,0.02333796766597937,0.06534630946474224,-0.05420776703009375,90,30,0,5,-0.06843825737285379,-0.0360012982599742,True,0.02,False,False
BR,META_ACID_S1_vs_G14,mae_all,G14,META_ACID_S1,0.00018762398663927895,-0.0031456143311327333,0.0027001004197723783,-0.0024176908659426554,0.00368002024672131,0.9882,0.0016024759371523535,0.004486932624026589,-0.0016733911328094214,90,38,3,5,-0.0018160642283438523,0.0005681010259113392,False,0.02,False,False
BR,META_PHYS4_S1_vs_G14,mae_all,G14,META_PHYS4_S1,-0.003454177250320324,-0.010253524700629872,0.001431227765798827,-0.008809470896695242,0.0027476972398824966,0.1812,0.0030632194080648573,0.0085770143425816,-0.005590308780086577,90,33,0,5,-0.00670803603918511,-0.002508726949568369,True,0.02,False,False
BR,FE_ACID_MIN4_S1_vs_G14,mae_all,G14,FE_ACID_MIN4_S1,-0.009137898595647075,-0.03129027701084499,0.007467039180575883,-0.026653439339580844,0.013117362289172464,0.3026,0.010479800288507885,0.029343440807822075,-0.016883931371545913,90,36,0,5,-0.02180989842316942,-0.006119646777019948,True,0.02,False,False
BR,FE_CURV_PHYS4_vs_G14,mae_all,G14,FE_CURV_PHYS4,-0.033596563179980735,-0.04600786269093435,-0.018791372578239266,-0.04782519281219524,-0.020377360687683147,0.0,0.006948156402181637,0.019454837926108585,-0.03507717746490893,90,21,0,5,-0.0354919773982327,-0.029092037953195666,True,0.02,False,False
BR,O_WITHIN_vs_G14,mae_all,G14,O_WITHIN,0.03334078992914229,-0.0024360567720400593,0.05484041312111527,0.00495615615512045,0.058969932489199274,0.0628,0.014805725164666956,0.041456030461067474,0.016424550458760262,90,47,5,5,0.020153197104908233,0.03816210316228359,True,0.02,False,False
BQ,FE_ACID_S1_vs_G14,mae_all,G14,FE_ACID_S1,-0.0006101225452155557,-0.0035846042818765632,0.003617505856396778,-0.004552364993207262,0.0027414244861812486,0.8684,0.001935078773674585,0.0054182205662888375,0.0014607720954825777,90,47,2,5,-0.0013165528487701392,0.0016169747712623315,False,0.02,False,False
BQ,FE_PHYS4_S1_vs_G14,mae_all,G14,FE_PHYS4_S1,-0.01903119952108703,-0.034291802461457174,0.0004522464757233221,-0.04079622382059417,-0.0036947112495339745,0.0592,0.009623279680548609,0.026945183105536105,-0.008485012858667132,90,25,0,5,-0.02075953715554855,-0.006976532592606219,True,0.02,False,False
BQ,FE_C64_S1_vs_G14,mae_all,G14,FE_C64_S1,-0.03858322210758816,-0.0746807553812319,-0.013035646793565394,-0.07887794788040962,-0.014972645251879134,0.0014,0.015853462444605473,0.04438969484489532,-0.0327345358362627,90,24,0,5,-0.04710440181744856,-0.027771076480418835,True,0.02,False,False
BQ,META_ACID_S1_vs_G14,mae_all,G14,META_ACID_S1,-0.00038236485601680654,-0.0018527358974983925,0.0006201290042710736,-0.0015798456286894962,0.0008761961879004057,0.496,0.0006554167815378732,0.0018351669883060447,-0.0010061300753460398,90,37,2,5,-0.001080152069726671,-0.00018055695399183704,True,0.02,False,False
BQ,META_PHYS4_S1_vs_G14,mae_all,G14,META_PHYS4_S1,-0.004518002535722358,-0.010579162666747124,-7.513219040913481e-05,-0.009766905586089381,0.0006483983923217269,0.0474,0.0027044092944530354,0.007572346024468498,-0.005508507119846997,90,35,0,5,-0.006635486266346069,-0.00365803387487326,True,0.02,False,False
BQ,FE_ACID_MIN4_S1_vs_G14,mae_all,G14,FE_ACID_MIN4_S1,-0.010769873933698867,-0.023498873854713907,-0.0020135196793209537,-0.021372621873810085,-0.00048149495992230414,0.0104,0.005611406799620368,0.015711939038937032,-0.013462766282264007,90,33,0,5,-0.016484724460009002,-0.008514506036899998,True,0.02,False,False
BQ,FE_CURV_PHYS4_vs_G14,mae_all,G14,FE_CURV_PHYS4,-0.02499758766650126,-0.03948936759170452,-0.006067303929819901,-0.044024754193516584,-0.009673786968827595,0.0054,0.008967023281579825,0.025107665188423507,-0.018865160298972696,90,26,0,5,-0.02710508120613361,-0.015068420573210721,True,0.02,False,False
BQ,O_WITHIN_vs_G14,mae_all,G14,O_WITHIN,0.033719711817641704,-0.0021956458024825817,0.05530691016328122,0.0045502702769876485,0.05923381906247295,0.0662,0.014962781940809203,0.041895789434265765,0.015407215139842096,90,48,5,5,0.020526662948490575,0.03852661158059365,True,0.02,False,False
A,FE_ACID_S1_vs_G14,mae_all,G14,FE_ACID_S1,-0.0005554915155786983,-0.0022355667512394886,0.0012542528615108897,-0.002258949198383426,0.0012292463323596273,0.489,0.0008604836885591062,0.002409354327965497,0.00014797805792840906,90,43,2,5,-0.0009624840752543373,-0.00022724730429963538,True,0.02,False,False
A,FE_PHYS4_S1_vs_G14,mae_all,G14,FE_PHYS4_S1,-0.017641415244391133,-0.027116702872239846,-0.003816528022523712,-0.029664312544004943,-0.00713768378799704,0.009,0.006050062554824449,0.016940175153508454,-0.010633993711266368,90,29,0,5,-0.01910611057543624,-0.011308847156483079,True,0.02,False,False
A,FE_C64_S1_vs_G14,mae_all,G14,FE_C64_S1,-0.05016173855291331,-0.0902104119831209,-0.02265101778088794,-0.09494720638625082,-0.02503153876872239,0.0006,0.017008496962778043,0.047623791495778514,-0.04488193066350211,90,21,0,5,-0.05850912353078805,-0.04061220628955501,True,0.02,False,False
A,META_ACID_S1_vs_G14,mae_all,G14,META_ACID_S1,-0.0003681860699744335,-0.0015613121544734599,0.0004515872970290965,-0.0013233749221050997,0.0006500216794903507,0.4122,0.0005302717747724171,0.001484760969362768,-0.0007738242954050996,90,36,0,5,-0.0009316998437415656,-0.0001807084446161194,True,0.02,False,False
A,META_PHYS4_S1_vs_G14,mae_all,G14,META_PHYS4_S1,-0.010824282034349432,-0.017039773286996643,-0.0018331987877711069,-0.01903814325245173,-0.00384979936501747,0.0162,0.0040489507850455485,0.011337062198127535,-0.0064483107005449385,90,26,0,5,-0.012063302147453681,-0.0064641999213657176,True,0.02,False,False
A,FE_ACID_MIN4_S1_vs_G14,mae_all,G14,FE_ACID_MIN4_S1,-0.009884256589395915,-0.026958974525095214,0.0022713861520940576,-0.023497337481976292,0.0053863087139882065,0.1212,0.007780272219310649,0.021784762214069817,-0.014442355743992195,90,32,0,5,-0.018615823951775797,-0.007034815459776474,True,0.02,False,False
A,FE_CURV_PHYS4_vs_G14,mae_all,G14,FE_CURV_PHYS4,-0.01970042100723791,-0.028512721191781536,-0.0076339679239927904,-0.029961170510957,-0.009214540904658357,0.0018,0.005358169377648662,0.015002874257416253,-0.01571843646578928,90,25,0,5,-0.02124515817286599,-0.015533738759509145,True,0.02,False,False
A,O_WITHIN_vs_G14,mae_all,G14,O_WITHIN,0.04026452706050072,0.004350394062676718,0.06364147301654731,0.009927760779255997,0.0669687069209385,0.0298,0.015045879715032266,0.04212846320209034,0.028735367024972813,90,49,5,5,0.02996575021258234,0.045234355565853986,True,0.02,True,True
BP,FE_ACID_S1_vs_G14,mae_all,G14,FE_ACID_S1,-0.00031326091747561777,-0.002444194172493776,0.0028023756885429255,-0.002789627133095895,0.0023400007766930324,0.8722,0.001378627104100744,0.0038601558914820827,0.0008808522309740629,90,45,2,5,-0.0010045739413127469,0.000944021198578821,False,0.02,False,False
BP,FE_PHYS4_S1_vs_G14,mae_all,G14,FE_PHYS4_S1,-0.004372763585917512,-0.03229690621126224,0.01292806663030868,-0.02519494036027587,0.01787451296307742,0.6382,0.011802581526838796,0.033047228275148624,-0.020370930453336215,90,40,2,5,-0.017215057739106927,0.0010306697219032298,False,0.02,False,False
BP,FE_C64_S1_vs_G14,mae_all,G14,FE_C64_S1,-0.05195887992804092,-0.12520855743679907,-0.0016118245425943653,-0.10726433158894692,0.013957919817192098,0.0402,0.032748228211981,0.09169503899354679,-0.08496783398807176,90,30,0,5,-0.08966185365076369,-0.04223467139330836,True,0.02,False,False
BP,META_ACID_S1_vs_G14,mae_all,G14,META_ACID_S1,7.180279467522452e-05,-0.0026697777188677847,0.0020846802609268255,-0.0020843125246197036,0.002800413325557038,0.95,0.0012855761977967613,0.0035996133538309313,-0.0012885971495276488,90,40,3,5,-0.0014686525589135432,0.00038879207311098493,False,0.02,False,False
BP,META_PHYS4_S1_vs_G14,mae_all,G14,META_PHYS4_S1,-0.0049036430375942,-0.012558373743008746,0.0005447290786320641,-0.011173371206071401,0.001789869835799442,0.0822,0.00342684826438084,0.009595175140266352,-0.007254996879845139,90,33,0,5,-0.008153880637032537,-0.003889562404628673,True,0.02,False,False
BP,FE_ACID_MIN4_S1_vs_G14,mae_all,G14,FE_ACID_MIN4_S1,-0.007201384733465425,-0.026545333202418378,0.007104737232276806,-0.02233673677985159,0.01166563575963847,0.3546,0.009045378496426483,0.025327059789994152,-0.01345672048734808,90,37,0,5,-0.017946763218389308,-0.004345164675786827,True,0.02,False,False
BP,FE_CURV_PHYS4_vs_G14,mae_all,G14,FE_CURV_PHYS4,-0.01400403723801428,-0.044040959717701174,0.0035628130285415963,-0.03715130251942084,0.007467762285866481,0.1358,0.01235409191694399,0.03459145736744317,-0.032917765589914855,90,33,1,5,-0.026443860056184376,-0.008094691995884496,True,0.02,False,False
BP,O_WITHIN_vs_G14,mae_all,G14,O_WITHIN,0.0418762962567386,0.0064765606621315815,0.06515330429962082,0.012412363491815542,0.06881842329034618,0.0238,0.014971725172268288,0.04192083048235121,0.03148369478430011,90,47,5,5,0.03127226039923109,0.04689713774339546,True,0.02,True,True
