design,arm,macro_mae_extractant,macro_mae_extractant_seed_sd,macro_mae_chemotype,macro_mae_adjacent,macro_mae_far,macro_sign_acc_strong,macro_pair_spearman,pooled_mae,pooled_mae_adjacent,pooled_mae_far,pooled_sign_acc_strong,n_units_mae_all,n_units_adjacent,n_units_far,n_units_sign,n_seeds
B,O_PUBMAG,0.4396001414390101,0.013168150085699678,0.5185066556155722,0.1826559862601736,0.5522676127655456,0.8091945565968777,0.5064028147312982,0.39550748710639766,0.156188009601857,0.5643605657676392,0.8865900383141763,90,83,88,86,5
B,O_WITHIN,0.4599102358608807,0.015844881160589,0.5326167039842953,0.18686681359428295,0.5952306448138012,0.7919238045892856,0.48110017384227294,0.4299579117245547,0.15768870211777772,0.6309598559461266,0.8697318007662835,90,83,88,86,5
B,FE_ACID,0.4929573009690592,0.010330249978287584,0.5476996173179968,0.18975570554316395,0.6499254666866563,0.8081712030442245,0.5070579285002415,0.49739681797611834,0.16383085638908484,0.7514942849001521,0.9055246570263256,90,83,88,86,5
B,G14,0.4932079570494346,0.010659810361846232,0.5478196385730973,0.1898140285832599,0.6502393412817644,0.8081496698831565,0.5062372365904857,0.4975640701507178,0.16385099716971985,0.7517962575010522,0.9054999382029415,90,83,88,86,5
B,FE_C64,0.4932079570494346,0.010659810361846232,0.5478196385730973,0.1898140285832599,0.6502393412817644,0.8081496698831565,0.5062372365904857,0.4975640701507178,0.16385099716971985,0.7517962575010522,0.9054999382029415,90,83,88,86,5
B,META_PHYS4,0.4932222552512241,0.010659022528391923,0.5478032733290129,0.18981646296288948,0.6502649713549659,0.8081496698831565,0.5062507435979111,0.49755668896114263,0.1638486302962853,0.7517955127731029,0.9054999382029415,90,83,88,86,5
B,RESID_PHYS4,0.4932297562669735,0.010687116439535937,0.5477991334251284,0.18981940607975997,0.650279453791681,0.8081496698831565,0.5063359127543523,0.4975725534287614,0.16385578107229679,0.7518093963723471,0.9054999382029415,90,83,88,86,5
B,FE_PHYS4,0.4932297562669735,0.010687116439535937,0.5477991334251284,0.18981940607975997,0.650279453791681,0.8081496698831565,0.5063359127543523,0.4975725534287614,0.16385578107229679,0.7518093963723471,0.9054999382029415,90,83,88,86,5
B,META_ACID,0.4932601533625185,0.010666520598582864,0.5478598845386784,0.18982296989723052,0.6503305710220881,0.8081496698831565,0.5062149798562678,0.4975741136868932,0.16385028570805582,0.7518304994133355,0.9054999382029415,90,83,88,86,5
B,FE_NUM14,0.49360296376786367,0.010428891142328792,0.5481888388428134,0.18979795766014304,0.6509199210490075,0.8079918186289599,0.5071631664445394,0.49763744330002807,0.16385428257040466,0.751913785873884,0.9055493758497095,90,83,88,86,5
