split_seed,model,macro_mae,offset_mae,shape_mae,shape_r2,macro_mae_ligand,pooled_mae,pooled_r2,offset_share_of_sse,median_ligand_mae,worst_quartile_ligand_mae,rank_spearman,sign_accuracy,frac_within_0_5_log,frac_within_1_log,prediction_dispersion_ratio,n_rows,n_ligands,n_ecfp_clusters,n_superclusters,n_eff_pooled_rows,n_macro_units,nn_lt_0_4__macro_mae,nn_lt_0_4__offset_mae,nn_lt_0_4__shape_mae,nn_lt_0_4__n_rows,nn_lt_0_6__macro_mae,nn_lt_0_6__offset_mae,nn_lt_0_6__shape_mae,nn_lt_0_6__n_rows
104729,MET_all,1.0201783807535416,0.8785217791045042,0.5040742644071031,0.17998477118359635,1.0368176927505974,1.1989662982305898,0.19009794668660362,0.5002578825867766,0.8777472060311142,2.076940277217354,0.47505673425746486,0.6344913637082095,0.2741996951219512,0.4801829268292683,0.46847699293819256,5248,152,131,79,6.256051615740402,131,0.8861192149184025,0.7698152520951226,0.3713298132216155,396,1.1248605549751087,1.022615044457672,0.5192520306127074,1282
130363,MET_all,1.0069311074147558,0.8347342579409572,0.512734537441839,0.14487006759173182,1.0187034521061562,1.112564692412405,0.28643434168291093,0.4085000632599557,0.9134981005933283,2.002940706938334,0.40440675537690457,0.6167477382137463,0.2932545731707317,0.5135289634146342,0.5459426470528463,5248,152,131,79,6.256051615740402,131,0.7937801380702156,0.6772417227445061,0.35143698838342247,433,1.08573173250334,0.9181431400837238,0.5131190686510116,1372
155921,MET_all,0.9568696927938971,0.8010621993404033,0.49383308547560045,0.1990146263009398,0.9780828622037487,1.1104985844940392,0.30465245903899585,0.43143621012526107,0.9165132733076249,1.8807167757845917,0.4014381983581147,0.6373165684282588,0.2844893292682927,0.5104801829268293,0.5208045588208319,5248,152,131,79,6.256051615740402,131,0.8367589908077923,0.7033948433249313,0.421371572717842,397,1.0814538995412473,0.90635311465363,0.5335748168959066,1829
104729,MET_continuous,1.0200125616804903,0.8847024896605877,0.5024538765344,0.1653523274622244,1.0373861117231578,1.194440504525882,0.1984492881548926,0.4860407138823073,0.9157310864198176,2.0471113927711846,0.476383109179813,0.6222003100502549,0.2783917682926829,0.4803734756097561,0.47064116430566605,5248,152,131,79,6.256051615740402,131,0.8807111769993646,0.7768057669311057,0.3796787376945763,396,1.1253223360822922,1.0344351557507918,0.5217120241994754,1282
130363,MET_continuous,1.0087111340776418,0.8486769823062468,0.514119811630311,0.1393828470812759,1.02273261626883,1.1227806044597102,0.2730313310934408,0.41567988296054326,0.8930438615225726,2.0059073255034114,0.4153520682403705,0.6119912616491282,0.2848704268292683,0.5144817073170732,0.5367617224745052,5248,152,131,79,6.256051615740402,131,0.8106629173563873,0.7029241646695142,0.3618184922694737,433,1.0914216345475947,0.9348749608183282,0.5175083205384562,1372
155921,MET_continuous,0.964179554498216,0.8070301575046951,0.49702279823871065,0.20627922745346583,0.981828578555597,1.1122109752081548,0.303159604219047,0.4377998432399603,0.9187748077846681,1.886718721153475,0.4056965030928548,0.6456451128354734,0.2926829268292683,0.5083841463414634,0.4899763679286236,5248,152,131,79,6.256051615740402,131,0.8312291287321019,0.6983690667052015,0.4303551252424901,397,1.0854451009640889,0.908384229549687,0.5397663679412092,1829
104729,MET_continuous_physical,1.023994487251824,0.8846876362538689,0.501367205957602,0.17354582629560988,1.041731780421575,1.1935615596845763,0.2036665548109885,0.4877519003556079,0.9028080756764283,2.070841822513988,0.4714330009205402,0.6284410920217014,0.2684832317073171,0.4817073170731707,0.48574191089224256,5248,152,131,79,6.256051615740402,131,0.8966410080564818,0.7860358990968035,0.36043781078836246,396,1.1300849720665964,1.0362460290896445,0.5149945052740497,1282
130363,MET_continuous_physical,1.0090708539952176,0.8392347789895565,0.5143837816820893,0.14124429143920791,1.0198875506855887,1.116905921651608,0.27925633187847,0.4119079127622855,0.9063886894034827,2.0144151151639553,0.4143601961807137,0.6163075757147538,0.28715701219512196,0.514672256097561,0.5446425572704444,5248,152,131,79,6.256051615740402,131,0.8029099100003758,0.6901436957222707,0.3519771853364289,433,1.094356569535332,0.932570571651889,0.5155890615580434,1372
155921,MET_continuous_physical,0.9596696074711794,0.7978997687626498,0.49781696126618813,0.19319952744744562,0.9787664781105407,1.1112734230505785,0.3037763387988457,0.4280291447725678,0.884513893774014,1.886786830478485,0.40048075246074694,0.6362504435644684,0.2865853658536585,0.5100990853658537,0.5099195989157606,5248,152,131,79,6.256051615740402,131,0.8447393626360423,0.7057931298800891,0.431392516949394,397,1.0894308565488622,0.9080813251934081,0.5392313055513468,1829
104729,MET_none,1.0442535380928895,0.9092156679698754,0.5270662385462144,0.11317902588725326,1.0608585037546328,1.2333839514961493,0.14713534133557682,0.48676960057818003,0.958700591329386,2.066439676803667,0.3765659535627939,0.5905813599294065,0.26391006097560976,0.4685594512195122,0.4663616318035182,5248,152,131,79,6.256051615740402,131,0.8803147528167763,0.7758344840986123,0.4182039728121879,396,1.1596405430502792,1.0670971165981924,0.551666389023629,1282
130363,MET_none,1.0297425470723416,0.8568332745815607,0.5353803818457731,0.08373871560652024,1.0476919854380193,1.1546100740371754,0.23752212673385453,0.4068717276517795,0.9328561442825567,2.0208564086093914,0.34473434633014305,0.583643435926262,0.2732469512195122,0.5005716463414634,0.5496677420634067,5248,152,131,79,6.256051615740402,131,0.7921905938823616,0.6692625551839544,0.39199578538231966,433,1.1034121277100652,0.930110319519005,0.5384745054054583,1372
155921,MET_none,0.9853757910474414,0.8232444531564344,0.523972637518583,0.12550170301829866,1.0033259674827482,1.1633469136735828,0.23552452930115475,0.43538560326015546,0.913372628079931,1.917219121541659,0.37737914073887424,0.5954283812173607,0.27496189024390244,0.5015243902439024,0.46726833359673065,5248,152,131,79,6.256051615740402,131,0.8437075148065055,0.7030175227995654,0.4413107670106001,397,1.107359419422586,0.9298185137814429,0.5567512958019036,1829
104729,MET_onehot,1.0329621127160986,0.8992897470466922,0.5142409630013642,0.14963521803577107,1.0505881252407887,1.2143171178975665,0.16735400641521903,0.4959177519013599,0.9349643716953966,2.070160251095803,0.4549910413888965,0.6191244063563442,0.2776295731707317,0.47503810975609756,0.45484573804832296,5248,152,131,79,6.256051615740402,131,0.8818816968649889,0.7695512655907477,0.39204018915740885,396,1.1470691995696884,1.0460036924294918,0.5389540597649326,1282
130363,MET_onehot,1.021588131679388,0.8510130697823088,0.5290981412844175,0.10002283765616582,1.037948945741919,1.1523678634412589,0.23803643326241308,0.41701978288464864,0.9337325883365538,2.014156228326968,0.38982221873636874,0.5929025498022147,0.2658155487804878,0.5036204268292683,0.5396878418427529,5248,152,131,79,6.256051615740402,131,0.7992619370753372,0.6904259847810239,0.38200117964169156,433,1.09560610098907,0.9256951238821545,0.5326291429602766,1372
155921,MET_onehot,0.9688169901787739,0.8157716529501751,0.5067677453395621,0.16570871374548712,0.9874273199671562,1.1407150351697315,0.26228088464539634,0.4418085171615439,0.8979909773456565,1.9036751312238307,0.39213273145288097,0.6199037190329195,0.2852515243902439,0.5007621951219512,0.47049466350206004,5248,152,131,79,6.256051615740402,131,0.8397283727405174,0.7035832479298442,0.44052754922005266,397,1.0969668321304145,0.9167399645942096,0.5502148784392503,1829
104729,MET_physical,1.0077904488007527,0.8689930662360649,0.498858484427985,0.1820657130423281,1.024315296796521,1.1769264328772222,0.22738010200633285,0.47747261079384484,0.907061007922608,2.010787763858658,0.49608636124537686,0.6312296601484934,0.27458079268292684,0.4809451219512195,0.48125405794039683,5248,152,131,79,6.256051615740402,131,0.8885868855410424,0.7765904388561892,0.3709376657198654,396,1.0966040539057844,1.0002911514687027,0.5141912604845135,1282
130363,MET_physical,1.0092393298161528,0.83770637703412,0.512543005725104,0.14205273192807855,1.0203861702642139,1.12520672048026,0.26884551323576544,0.420827435658992,0.9025984188603791,2.0064413698948207,0.41452288872231013,0.6143396672769277,0.2884908536585366,0.5112423780487805,0.5378372146608088,5248,152,131,79,6.256051615740402,131,0.831584737734285,0.7221772745843664,0.35048227442538,433,1.093402047207915,0.9290686345269306,0.5135106964267062,1372
155921,MET_physical,0.9624528334093512,0.8029849956013542,0.49625448760929164,0.20041228666216582,0.9802455964029847,1.1109874139790958,0.306515114498629,0.43090385120505126,0.8935364910667252,1.8851315125696555,0.403376947464091,0.6380404028350443,0.28315548780487804,0.5118140243902439,0.5076905237838275,5248,152,131,79,6.256051615740402,131,0.8392892097467212,0.708420365298141,0.4364067069843257,397,1.090695966956451,0.9105520028237393,0.5419525123012862,1829
