comparison,dropped_chemotype,delta,n_units
P1_M_SELECTED_vs_C_DIRECT_ROW,sc078,0.0007797560559908921,89
P1_M_SELECTED_vs_C_DIRECT_ROW,sc083,-0.0006375335818090146,89
P1_M_SELECTED_vs_C_DIRECT_ROW,sc084,-0.0019795480410996114,89
P1_M_SELECTED_vs_C_DIRECT_ROW,sc085,-0.003157066175269645,89
P1_M_SELECTED_vs_C_DIRECT_ROW,sc086,-0.0016871591104724907,89
P1_M_SELECTED_vs_C_DIRECT_ROW,sc092,-0.0012526080977634517,89
P1_M_SELECTED_vs_C_DIRECT_ROW,sc096,0.00016265732687067397,89
P1_M_SELECTED_vs_C_DIRECT_ROW,sc097,-0.0008644641438091018,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,(none),0.05346667603145351,90
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc000,0.05614364653569948,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc001,0.05751845184762474,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc007,0.05173952729759175,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc008,0.05462322787084919,88
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc009,0.06227958420746824,67
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc010,0.053607032353467234,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc012,0.05742130671005415,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc015,0.051057131693589095,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc016,0.05279175492040385,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc017,0.05523247859907525,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc018,0.05290056106438209,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc019,0.05441976724850262,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc020,0.0539840754850379,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc021,0.05470128553028185,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc027,0.060440116351052495,84
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc028,0.054662731922534055,88
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc029,0.04907140100397566,87
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc030,0.0502618545519185,87
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc031,0.04717476436280033,87
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc032,0.05425807383309996,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc033,0.053386362880024164,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc036,0.05051489435460827,86
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc055,0.05257253003396259,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc057,0.053742148620191846,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc058,0.05310512888995411,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc059,0.05112549140911183,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc060,0.05149185441945344,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc061,0.04504395114357307,88
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc062,0.05414812388604823,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc063,0.05542427372700519,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc068,0.04736769765296087,84
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc069,0.05553646312725327,88
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc070,0.05533111909402595,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc071,0.0540088482506119,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc075,0.0520794979628664,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc076,0.05289927142550253,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc077,0.05404158207132384,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc078,0.05584861115593508,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc083,0.055729485010885496,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc084,0.05365976064404289,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc085,0.052663964749500636,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc086,0.05144924111954272,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc092,0.054970198725805226,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc096,0.0543877830949674,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc097,0.052954337589588577,89
S2_M_SELECTED_vs_B3_NN_TANIMOTO,(none),0.13277063637774764,90
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc000,0.13205363035152876,89
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc001,0.13380510130237278,89
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc007,0.1291890557629671,89
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc008,0.13165047918109343,88
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc009,0.1049325270394852,67
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc010,0.1330710416206322,89
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc012,0.12830669991536556,89
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc015,0.13653674345060574,89
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc016,0.1335007062211631,89
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc017,0.13537463161535154,89
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc018,0.13379729758780204,89
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc019,0.13485617413073217,89
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc020,0.1344668574249533,89
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc021,0.1353672418174529,89
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc027,0.13776735873668672,84
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc028,0.13446626486074945,88
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc029,0.12988928426491816,87
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc030,0.13175748360594672,87
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc031,0.12817848448667857,87
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc032,0.13383391605254435,89
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc033,0.1371331568219176,89
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc036,0.12739467411221775,86
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc055,0.1356844110192841,89
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc057,0.1380093922076529,89
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc058,0.12980827373278464,89
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc059,0.13395089898871307,89
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc060,0.13603177254323884,89
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc061,0.13196544201908858,88
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc062,0.1233481732978458,89
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc063,0.1313657011127803,89
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc068,0.14285037203936174,84
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc069,0.13282136316727441,88
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc070,0.13599676448654413,89
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc071,0.1326593653316682,89
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc075,0.1336034472167112,89
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc076,0.13446165445113598,89
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc077,0.13268070800551623,89
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc078,0.1357928079183629,89
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc083,0.13334834458516037,89
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc084,0.13201478728388363,89
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc085,0.1335128247101263,89
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc086,0.13473319146389057,89
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc092,0.13738282225360582,89
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc096,0.13719297225107976,89
S2_M_SELECTED_vs_B3_NN_TANIMOTO,sc097,0.12172606338156892,89
S3_M_SELECTED_vs_B2_PAIRMEAN,(none),0.057145273189967635,90
S3_M_SELECTED_vs_B2_PAIRMEAN,sc000,0.05982354675894006,89
S3_M_SELECTED_vs_B2_PAIRMEAN,sc001,0.06119913272217864,89
S3_M_SELECTED_vs_B2_PAIRMEAN,sc007,0.05584640828830784,89
S3_M_SELECTED_vs_B2_PAIRMEAN,sc008,0.057974464882378,88
S3_M_SELECTED_vs_B2_PAIRMEAN,sc009,0.07379328523380882,67
S3_M_SELECTED_vs_B2_PAIRMEAN,sc010,0.05772471368733131,89
S3_M_SELECTED_vs_B2_PAIRMEAN,sc012,0.061243540677312455,89
S3_M_SELECTED_vs_B2_PAIRMEAN,sc015,0.055036644854621806,89
S3_M_SELECTED_vs_B2_PAIRMEAN,sc016,0.05706573169153104,89
S3_M_SELECTED_vs_B2_PAIRMEAN,sc017,0.05881340033957313,89
S3_M_SELECTED_vs_B2_PAIRMEAN,sc018,0.057290625669456585,89
S3_M_SELECTED_vs_B2_PAIRMEAN,sc019,0.058555127356251374,89
S3_M_SELECTED_vs_B2_PAIRMEAN,sc020,0.057980239624197495,89
S3_M_SELECTED_vs_B2_PAIRMEAN,sc021,0.05870239131127216,89
S3_M_SELECTED_vs_B2_PAIRMEAN,sc027,0.06416243151532933,84
S3_M_SELECTED_vs_B2_PAIRMEAN,sc028,0.057227301451099645,88
S3_M_SELECTED_vs_B2_PAIRMEAN,sc029,0.050898134778886994,87
S3_M_SELECTED_vs_B2_PAIRMEAN,sc030,0.05311496392837538,87
S3_M_SELECTED_vs_B2_PAIRMEAN,sc031,0.04992924418673476,87
S3_M_SELECTED_vs_B2_PAIRMEAN,sc032,0.058099600820315074,89
S3_M_SELECTED_vs_B2_PAIRMEAN,sc033,0.05747763870266695,89
S3_M_SELECTED_vs_B2_PAIRMEAN,sc036,0.05311251660349269,86
S3_M_SELECTED_vs_B2_PAIRMEAN,sc055,0.05564473009016489,89
S3_M_SELECTED_vs_B2_PAIRMEAN,sc057,0.05762039761116365,89
S3_M_SELECTED_vs_B2_PAIRMEAN,sc058,0.05728830690408679,89
S3_M_SELECTED_vs_B2_PAIRMEAN,sc059,0.05441206221503927,89
S3_M_SELECTED_vs_B2_PAIRMEAN,sc060,0.05451172572111011,89
S3_M_SELECTED_vs_B2_PAIRMEAN,sc061,0.04940109536650678,88
S3_M_SELECTED_vs_B2_PAIRMEAN,sc062,0.05760010673262901,89
S3_M_SELECTED_vs_B2_PAIRMEAN,sc063,0.05917421585197414,89
S3_M_SELECTED_vs_B2_PAIRMEAN,sc068,0.048438699838439056,84
S3_M_SELECTED_vs_B2_PAIRMEAN,sc069,0.05880839983477438,88
S3_M_SELECTED_vs_B2_PAIRMEAN,sc070,0.05900693120374243,89
S3_M_SELECTED_vs_B2_PAIRMEAN,sc071,0.05782111467798203,89
S3_M_SELECTED_vs_B2_PAIRMEAN,sc075,0.05548269554628916,89
S3_M_SELECTED_vs_B2_PAIRMEAN,sc076,0.056917949012841536,89
S3_M_SELECTED_vs_B2_PAIRMEAN,sc077,0.057594756713427724,89
S3_M_SELECTED_vs_B2_PAIRMEAN,sc078,0.059156375892235095,89
S3_M_SELECTED_vs_B2_PAIRMEAN,sc083,0.05926978763633483,89
S3_M_SELECTED_vs_B2_PAIRMEAN,sc084,0.05750147356801814,89
S3_M_SELECTED_vs_B2_PAIRMEAN,sc085,0.05651706860602879,89
S3_M_SELECTED_vs_B2_PAIRMEAN,sc086,0.05488486981805731,89
S3_M_SELECTED_vs_B2_PAIRMEAN,sc092,0.058493270481759535,89
S3_M_SELECTED_vs_B2_PAIRMEAN,sc096,0.058058386247548374,89
S3_M_SELECTED_vs_B2_PAIRMEAN,sc097,0.05629498142800636,89
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,(none),0.10077562219253347,90
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc000,0.09999472737232219,89
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc001,0.1016606309343953,89
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc007,0.1017503679955087,89
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc008,0.09801973436769017,88
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc009,0.19120221391673273,67
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc010,0.10236311561993353,89
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc012,0.10491075595893579,89
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc015,0.10219696455628503,89
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc016,0.09907713919579235,89
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc017,0.10132041926800119,89
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc018,0.10405135956935518,89
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc019,0.10612688923380917,89
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc020,0.10449231718854896,89
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc021,0.10689168334479071,89
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc027,0.10033531171290672,84
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc028,0.09633997348427072,88
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc029,0.09079717177903096,87
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc030,0.08995812612623164,87
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc031,0.08631500301490438,87
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc032,0.10160861699009528,89
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc033,0.10620551469332234,89
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc036,0.08694577419818701,86
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc055,0.0970419758956137,89
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc057,0.10596168068608838,89
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc058,0.1042013138770568,89
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc059,0.09441311429627289,89
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc060,0.096442078080345,89
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc061,0.10099836171295042,88
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc062,0.09756416855862993,89
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc063,0.10585114312145895,89
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc068,0.07796009145764013,84
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc069,0.09879491959871486,88
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc070,0.10289312688972112,89
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc071,0.10013057104857886,89
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc075,0.09685951947028697,89
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc076,0.10160239161140638,89
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc077,0.10044947502887752,89
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc078,0.09968509166044574,89
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc083,0.09903527968852417,89
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc084,0.10175243799252803,89
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc085,0.10154863978728329,89
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc086,0.09581425972856117,89
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc092,0.09728721830573614,89
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc096,0.09783244340841189,89
S4_M_SELECTED_vs_B4_HEAVIER_ALWAYS,sc097,0.0979070057541766,89
