grouping,extractant,n_rows,baseline_mae,baseline_rmse,baseline_sign_accuracy,baseline_r2,2d_second_unshrunk_mae,2d_second_unshrunk_rmse,2d_second_unshrunk_sign_accuracy,2d_second_unshrunk_r2,2d_ensemble_mae,2d_ensemble_rmse,2d_ensemble_sign_accuracy,2d_ensemble_r2,delta3d_unshrunk_mae,delta3d_unshrunk_rmse,delta3d_unshrunk_sign_accuracy,delta3d_unshrunk_r2,delta3d_mae,delta3d_rmse,delta3d_sign_accuracy,delta3d_r2,mae_reduction_delta3d_vs_2d_ensemble
extractant,CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,12,0.11567917144483493,0.17300791430832163,0.8333333333333334,0.28271249613224536,0.1151587554470506,0.16814075541196896,0.75,0.32250310005155103,0.11567917144483493,0.17300791430832163,0.8333333333333334,0.28271249613224536,0.11876411738323994,0.17878832654968366,0.6666666666666666,0.23398082211929205,0.11297019871988118,0.17224552548906893,0.6666666666666666,0.28902026623830945,0.0027089727249537537
extractant,O=C(COCC(=O)N1CCCCC1)N1CCCCC1,12,0.06669080113490612,0.0878877379584072,0.3333333333333333,-5.608987793322485,0.07082219433596144,0.08976608244936699,0.3333333333333333,-5.894502295877268,0.06669080113490612,0.0878877379584072,0.3333333333333333,-5.608987793322485,0.08850580655762848,0.11591946488065623,0.5833333333333334,-10.497174193127446,0.07199241296628635,0.09633381720565094,0.5833333333333334,-6.940281786020772,-0.005301611831380226
extractant,CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,11,0.09902308133439118,0.11916622183045168,0.9090909090909091,0.6541916502834193,0.0992991085174359,0.11740399653722362,0.9090909090909091,0.6643436275362227,0.0992991085174359,0.11740399653722362,0.9090909090909091,0.6643436275362227,0.12979316260515358,0.19662774324759588,0.8181818181818182,0.05850346874474477,0.09642591069933287,0.1294256075006591,0.9090909090909091,0.5920851094099775,0.0028731978181030238
extractant,COCCN(CCOC)C(=O)COCC(=O)N(CCOC)CCOC,11,0.07591156718488429,0.09388066909192516,0.18181818181818182,-5.510642146073612,0.078171177559317,0.09854725422077945,0.18181818181818182,-6.173986074780531,0.07591156718488429,0.09388066909192516,0.18181818181818182,-5.510642146073612,0.10032853931247092,0.13450345884861403,0.2727272727272727,-12.364058812644359,0.08243114231222652,0.11007232326305728,0.36363636363636365,-7.9500969363355924,-0.006519575127342234
extractant,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,10,0.3735789696811457,0.46894226787348725,0.8,0.05415372667729501,0.3705496534714655,0.46986776962018206,0.8,0.05041660907074297,0.3720643115763056,0.4693395539206299,0.8,0.05255041331030619,0.4193685244033312,0.4805631886362943,0.7,0.006694593360714318,0.4193685244033312,0.4805631886362943,0.7,0.006694593360714318,-0.04730421282702563
extractant,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,4,0.2811904252830809,0.4480395970032015,0.75,-0.06036698105146132,0.2882860813904514,0.44832688558999484,0.75,-0.06172725813506963,0.2882860813904514,0.44832688558999484,0.75,-0.06172725813506963,0.27927143477741495,0.43923815270753624,0.75,-0.01911574793662596,0.2686507066759681,0.4449778177290904,0.75,-0.0459239878478932,0.019635374714483345
extractant,CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,2,0.08304727034486414,0.11584973407328485,0.5,-0.8048462354947699,0.0820816420046704,0.10267589995061442,0.5,-0.4177092132971625,0.0820816420046704,0.10267589995061442,0.5,-0.4177092132971625,0.07761278368484921,0.0935848108979141,0.5,-0.17777100861163508,0.08168864867986042,0.10998980832264842,0.5,-0.6268781109160375,0.00039299332480997873
extractant,CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC,2,0.19549362500559375,0.1958783371446772,0.5,-0.23982833565574868,0.19440709619306562,0.19952115940864523,0.5,-0.2863722425179609,0.19440709619306562,0.19952115940864523,0.5,-0.2863722425179609,0.1969148530839257,0.19692631402369432,0.5,-0.25313033932703877,0.19584893202517673,0.19604082056141794,0.5,-0.24188609355094348,-0.0014418358321111047
extractant,CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,2,0.17975264255313028,0.1813129709300538,0.5,-0.25874240764121725,0.18390107587325516,0.18397665966835527,0.5,-0.29599872586541265,0.18390107587325516,0.18397665966835527,0.5,-0.29599872586541265,0.17212587821541736,0.178201643827964,0.5,-0.21591307202635912,0.17784595146870205,0.18024917256858816,0.5,-0.2440151669321,0.006055124404553108
extractant,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,2,0.11108676961542188,0.11112651078845315,0.5,-2.495481064555367,0.1390783759368644,0.14035840473382052,0.5,-4.576329709504265,0.12508257277614315,0.12556026794486122,0.5,-3.4624777608345507,0.11181017724523816,0.13674515419791133,0.5,-4.292921924043465,0.11181017724523816,0.13674515419791133,0.5,-4.292921924043465,0.013272395530904993
extractant,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,2,0.20945955982224274,0.21043556681173783,1.0,0.034937722921215664,0.21320479430486294,0.21427562219300475,1.0,-0.0006047991927289331,0.21133217706355284,0.21235523770701412,1.0,0.017250104302167335,0.21024073988666844,0.21032132731051628,1.0,0.035985248389762026,0.21024073988666844,0.21032132731051628,1.0,0.035985248389762026,0.0010914371768843967
