comparison,value,reference,candidate,point,ci95_low,ci95_high,bca_low,bca_high,p_two_sided,bootstrap_se,mde_80,block_macro,n_units,units_improved,seeds_positive,n_seeds,loco_min,loco_max,loco_sign_stable,margin,passes_intervals,passes_P1
B|AMP_DESHRINK_vs_BASE,mae_all,AMP_BASE,AMP_DESHRINK,-0.0025285882633961586,-0.015365377597568156,0.014717256991830123,-0.01954456307686111,0.011209243437289988,0.8332,0.007885986357320313,0.022080761800496874,0.001499601751559708,90,50,1,5,-0.004485057760394686,0.005214166951586356,False,0.02,False,False
B|AMP_PRECISION_vs_BASE,mae_all,AMP_BASE,AMP_PRECISION,-0.0028238613337142394,-0.007162595498595761,0.0009259920576075336,-0.008024909867947098,0.00045617004529536456,0.1356,0.0020033558805464444,0.005609396465530044,-0.0035551498437603863,90,45,1,5,-0.003680306001902239,-0.0015553227057716554,True,0.02,False,False
B|AMP_WELLONLY80_vs_BASE,mae_all,AMP_BASE,AMP_WELLONLY80,0.00393584370676612,-0.01921205918412208,0.018495701724539362,-0.016107580427712,0.02018886557998089,0.7182,0.009764502315973735,0.027340606484726457,-0.006560702776505976,90,53,3,5,-0.003980755916009201,0.007982942797722879,False,0.02,False,False
B|AMP_WELLONLY95_vs_BASE,mae_all,AMP_BASE,AMP_WELLONLY95,-0.06698309176546907,-0.16846305312362392,-0.004277406149058942,-0.15814169843026904,0.0010544457710090628,0.0324,0.042038514509349284,0.11770784062617799,-0.12449618992320947,90,42,0,5,-0.09692175765795945,-0.05536948556369752,True,0.02,False,False
