arm,macro_mae_extractant,macro_mae_extractant_seed_sd,macro_mae_chemotype,macro_mae_adjacent,macro_mae_far,macro_sign_acc_strong,macro_pair_spearman,pooled_mae,pooled_mae_adjacent,pooled_mae_far,pooled_sign_acc_strong,n_units_mae_all,n_units_adjacent,n_units_far,n_units_sign,n_seeds
AMP_BASE,0.5394165233961027,0.019568748339173297,0.5903140725160926,0.1968295454159113,0.7182348777414107,0.6969461144133293,0.38465616529363156,0.5441014758918595,0.17024651130044072,0.8286948595551126,0.7973056482511433,90,83,88,86,5
AMP_PRECISION,0.5448221202100854,0.01566568317466378,0.5951135047403324,0.19783150104724934,0.7266317900620491,0.6911623974445811,0.37715024385702584,0.5493093733347999,0.17092422513995514,0.837836925497673,0.7870967741935484,90,83,88,86,5
AMP_DESHRINK,0.5508410413760443,0.02419554507507293,0.616158098297721,0.19812022363552523,0.7299950910976859,0.7088954841031583,0.38707074849225354,0.5394420262803717,0.16970934461345522,0.8203441773042817,0.8027190705722408,90,83,88,86,5
AMP_WELLONLY80,0.5522991850437784,0.02579208604112441,0.6042590173961105,0.19736606645880603,0.7366643879171793,0.6818224901888625,0.3657261639878827,0.5420470313353426,0.16883197036215877,0.827996274284015,0.8119639105178593,90,83,88,86,5
AMP_WELLONLY95,0.637532306357362,0.041194436577694324,0.6833078204492141,0.21099672007428394,0.8659856898087224,0.6204752608063657,0.2830667993428434,0.588875528210901,0.1770015830667728,0.9053373795249905,0.728414287479916,90,83,88,86,5
