candidate,reference,arm,band_scheme,stratum_kind,stratum,n_rows,n_ligands,n_units,abs_reference,abs_candidate,abs_improvement,level_reference,level_candidate,level_improvement,shape_reference,shape_candidate,shape_improvement,gen10_tercile_near_min_tanimoto,gen10_tercile_mid_min_tanimoto,gen11_analysis_bands
B_LN_EXPANDED|JOINT|GENERAL|ANNOTATION_SAFE|HIERARCHICAL|lam1,A_GEN10_CONTROL|JOINT|GENERAL|ANNOTATION_SAFE|HIERARCHICAL|lam1,B_LN_EXPANDED,GEN11_ANALYSIS,band,far,2138,30,30,0.8586626656159008,0.8772931825522823,-0.018630516936381514,0.6997761747963752,0.7025706998256492,-0.00279452502927402,0.39082068700875433,0.38216682053742723,0.008653866471327099,0.6571428571428571,0.5882843443819054,"(('far', -inf, 0.4), ('mid', 0.4, 0.6), ('near', 0.6, inf))"
B_LN_EXPANDED|JOINT|GENERAL|ANNOTATION_SAFE|HIERARCHICAL|lam1,A_GEN10_CONTROL|JOINT|GENERAL|ANNOTATION_SAFE|HIERARCHICAL|lam1,B_LN_EXPANDED,GEN11_ANALYSIS,band,mid,5367,75,71,1.1047356301630944,1.12104664613771,-0.016311015974615595,0.9500308701015984,0.9504724053061293,-0.00044153520453094064,0.5272700954653593,0.5299440131857455,-0.0026739177203861653,0.6571428571428571,0.5882843443819054,"(('far', -inf, 0.4), ('mid', 0.4, 0.6), ('near', 0.6, inf))"
B_LN_EXPANDED|JOINT|GENERAL|ANNOTATION_SAFE|HIERARCHICAL|lam1,A_GEN10_CONTROL|JOINT|GENERAL|ANNOTATION_SAFE|HIERARCHICAL|lam1,B_LN_EXPANDED,GEN11_ANALYSIS,band,near,18735,92,71,0.8823531016026745,0.8753394824348356,0.007013619167838936,0.7152071509648238,0.7137541503053431,0.0014530006594807299,0.4401980199748763,0.4340584473934741,0.006139572581402186,0.6571428571428571,0.5882843443819054,"(('far', -inf, 0.4), ('mid', 0.4, 0.6), ('near', 0.6, inf))"
B_LN_EXPANDED|JOINT|GENERAL|ANNOTATION_SAFE|HIERARCHICAL|lam1,A_GEN10_CONTROL|JOINT|GENERAL|ANNOTATION_SAFE|HIERARCHICAL|lam1,B_LN_EXPANDED,N/A,extractant_in_aux,False,7195,80,73,0.8210265035629614,0.8259966240122328,-0.004970120449271476,0.6858669455861653,0.6846483664177028,0.0012185791684625746,0.40314125300789144,0.40304384286853273,9.741013935871123e-05,0.6571428571428571,0.5882843443819054,"(('far', -inf, 0.4), ('mid', 0.4, 0.6), ('near', 0.6, inf))"
B_LN_EXPANDED|JOINT|GENERAL|ANNOTATION_SAFE|HIERARCHICAL|lam1,A_GEN10_CONTROL|JOINT|GENERAL|ANNOTATION_SAFE|HIERARCHICAL|lam1,B_LN_EXPANDED,N/A,extractant_in_aux,True,19045,72,61,1.154424296351286,1.1574528443439407,-0.0030285479926546177,0.9473933999307905,0.9509957369855329,-0.003602337054742333,0.5778487703468066,0.5694291940527896,0.008419576294017017,0.6571428571428571,0.5882843443819054,"(('far', -inf, 0.4), ('mid', 0.4, 0.6), ('near', 0.6, inf))"
B_LN_EXPANDED|JOINT|GENERAL|ANNOTATION_SAFE|HIERARCHICAL|lam1,A_GEN10_CONTROL|JOINT|GENERAL|ANNOTATION_SAFE|HIERARCHICAL|lam1,B_LN_EXPANDED,N/A,ALL,ALL,26240,152,131,0.9732444846179571,0.9769541792022797,-0.003709694584322576,0.8089484288621168,0.809304314255628,-0.0003558853935111683,0.475729312600142,0.47147691506034095,0.004252397539801056,0.6571428571428571,0.5882843443819054,"(('far', -inf, 0.4), ('mid', 0.4, 0.6), ('near', 0.6, inf))"
B_LN_EXPANDED|JOINT|GENERAL|ANNOTATION_SAFE|HIERARCHICAL|lam1,A_GEN10_CONTROL|JOINT|GENERAL|ANNOTATION_SAFE|HIERARCHICAL|lam1,B_LN_EXPANDED,GEN10_TERCILE,band,far,6736,91,87,1.0502660004858249,1.065663139783556,-0.015397139297731233,0.9046577872356938,0.903883828528428,0.0007739587072658205,0.48264713729228337,0.4849458772844133,-0.002298739992129928,0.6571428571428571,0.5882843443819054,"(('far', -inf, 0.4), ('mid', 0.4, 0.6), ('near', 0.6, inf))"
B_LN_EXPANDED|JOINT|GENERAL|ANNOTATION_SAFE|HIERARCHICAL|lam1,A_GEN10_CONTROL|JOINT|GENERAL|ANNOTATION_SAFE|HIERARCHICAL|lam1,B_LN_EXPANDED,GEN10_TERCILE,band,mid,3951,62,51,0.7980728990745859,0.7906074491650463,0.007465449909539568,0.6583724394356131,0.6532904413664723,0.005081998069140781,0.3900355010287735,0.38986154696623726,0.00017395406253623014,0.6571428571428571,0.5882843443819054,"(('far', -inf, 0.4), ('mid', 0.4, 0.6), ('near', 0.6, inf))"
B_LN_EXPANDED|JOINT|GENERAL|ANNOTATION_SAFE|HIERARCHICAL|lam1,A_GEN10_CONTROL|JOINT|GENERAL|ANNOTATION_SAFE|HIERARCHICAL|lam1,B_LN_EXPANDED,GEN10_TERCILE,band,near,15553,54,38,1.020480633110205,1.0090769217961362,0.01140371131406881,0.8049027045497124,0.8004170358726941,0.004485668677018273,0.5496748366852152,0.5364440430374902,0.013230793647725059,0.6571428571428571,0.5882843443819054,"(('far', -inf, 0.4), ('mid', 0.4, 0.6), ('near', 0.6, inf))"
