grouping,pair_label,n_rows,baseline_mae,baseline_rmse,baseline_sign_accuracy,baseline_r2,2d_second_unshrunk_mae,2d_second_unshrunk_rmse,2d_second_unshrunk_sign_accuracy,2d_second_unshrunk_r2,2d_ensemble_mae,2d_ensemble_rmse,2d_ensemble_sign_accuracy,2d_ensemble_r2,delta3d_unshrunk_mae,delta3d_unshrunk_rmse,delta3d_unshrunk_sign_accuracy,delta3d_unshrunk_r2,delta3d_mae,delta3d_rmse,delta3d_sign_accuracy,delta3d_r2,delta3d_extended_unshrunk_mae,delta3d_extended_unshrunk_rmse,delta3d_extended_unshrunk_sign_accuracy,delta3d_extended_unshrunk_r2,delta3d_extended_mae,delta3d_extended_rmse,delta3d_extended_sign_accuracy,delta3d_extended_r2,mae_reduction_delta3d_vs_2d_ensemble,mae_reduction_extended_vs_delta3d
pair_type,Sm-Eu,106,0.16537982340422014,0.21755790650259077,0.6698113207547169,-0.134488532037629,0.16132992605226726,0.21698146077857086,0.7358490566037735,-0.12848457027478588,0.1651068724213099,0.21927933063345417,0.6981132075471698,-0.15251281124644822,0.16273656271583867,0.20930799456967145,0.7358490566037735,-0.05007906766808978,0.16193650126240602,0.21044255494985867,0.7169811320754716,-0.061493892595446686,0.15899467291532804,0.20970434655184186,0.7641509433962265,-0.05405975637632876,0.16144499725356481,0.21077791213738598,0.7264150943396226,-0.06487974055374379,0.0031703711589038674,0.0004915040088412093
pair_type,Gd-Tb,98,0.11944296406089248,0.16757702195192553,0.8979591836734694,-0.02870130562003692,0.12194939103044568,0.16976315504854564,0.8979591836734694,-0.05571630875735267,0.119273884368089,0.1674582609847736,0.8979591836734694,-0.02724375171347382,0.1266321964688419,0.1697738850175677,0.9387755102040817,-0.05584976717800583,0.1254176161386135,0.1724214272021253,0.8877551020408163,-0.0890374781382115,0.13026101582671612,0.1734317404027297,0.9387755102040817,-0.10183742420490094,0.12491374487426386,0.17076935610591504,0.8877551020408163,-0.06826804212109883,-0.006143731770524491,0.0005038712643496285
pair_type,Dy-Ho,96,0.10926387707517626,0.17714446730987238,0.7291666666666666,-0.22762993677967813,0.10498270902798208,0.1733833818474078,0.78125,-0.17605389428335028,0.10861825409309595,0.17636589032959984,0.7291666666666666,-0.21686240934404344,0.10195717945308824,0.16559023105301926,0.7916666666666666,-0.07270846892937533,0.1041268798642107,0.17015931209005267,0.8125,-0.13272302199835018,0.0979104228371001,0.16509101303670212,0.7916666666666666,-0.06625025988940991,0.1029557665968985,0.17034738249836776,0.8125,-0.1352283143201698,0.00449137422888525,0.0011711132673122016
pair_type,Ho-Er,96,0.11256304378816617,0.15580512876341523,0.6666666666666666,-0.4578459361038849,0.11190468544678212,0.15531792118871077,0.6770833333333334,-0.44874273052329494,0.11250260230198916,0.15564897544319947,0.6770833333333334,-0.45492519264726106,0.08197958816784932,0.13397221079151522,0.6875,-0.07789778517559376,0.09611700836619773,0.14367367063450232,0.6770833333333334,-0.23965976634689623,0.08313136140988636,0.13505617757788996,0.6875,-0.09541085247522596,0.0944340250294281,0.1422670693108639,0.6875,-0.2155054255348352,0.016385593935791434,0.001682983336769625
pair_type,La-Ce,95,0.2077173171370095,0.27347896150600254,0.8210526315789474,-0.3820222143358023,0.20700286695684791,0.2717877762451855,0.8210526315789474,-0.3649823014388731,0.20708099229674592,0.27218626837432064,0.8210526315789474,-0.3689878786320271,0.19394981722768356,0.2582424876439352,0.8315789473684211,-0.2323173781378054,0.20069932847215852,0.26518779596940595,0.8315789473684211,-0.2994939064332136,0.1826254284313919,0.24705335919748564,0.8210526315789474,-0.12784315082829645,0.19265775405980412,0.2570385622687579,0.8210526315789474,-0.22085404486102966,0.006381663824587408,0.008041574412354396
pair_type,Er-Tm,89,0.0742104418719522,0.09817919349921822,0.5168539325842697,-0.060438314680981486,0.07406553249405283,0.0976498825939636,0.5056179775280899,-0.04903491077891031,0.07428718386006121,0.09808542937803154,0.5168539325842697,-0.058413780087499756,0.06966910482406995,0.09718007830803894,0.5168539325842697,-0.03896514873014034,0.07327807443666233,0.09808835757425988,0.5168539325842697,-0.05847697580413613,0.0715233074935624,0.09650641561264323,0.5168539325842697,-0.024610640233626135,0.07322225310867773,0.09701338627244127,0.5393258426966292,-0.035403952126822125,0.0010091094233988795,5.582132798459538e-05
pair_type,Tb-Dy,88,0.14783311475161434,0.18654200542432997,0.6818181818181818,-0.5214049808997308,0.1427817475083797,0.17943116965659625,0.7954545454545454,-0.40762615361681087,0.14698867757775796,0.1850543155048541,0.6818181818181818,-0.4972350517784123,0.13712487185742192,0.1731057549223645,0.7727272727272727,-0.3101305194595203,0.14109605850370002,0.17864231029132027,0.7840909090909091,-0.3952762578019804,0.13463521506718326,0.17445415495439812,0.6818181818181818,-0.3306204261736987,0.14028862805089964,0.1795337545354536,0.7727272727272727,-0.4092361574688079,0.005892619074057942,0.0008074304528003784
pair_type,Tm-Yb,86,0.055816722067937787,0.07641932718257952,0.5116279069767442,-0.23059773262920324,0.054291564990148256,0.07343212405220738,0.5,-0.13627086776341102,0.05580675596490693,0.0763572862768018,0.5,-0.22860042620061094,0.06394926049969354,0.08037440620828303,0.5116279069767442,-0.3612730482617499,0.058731274642386144,0.07767277921742907,0.5,-0.2712980506543521,0.06699160870947521,0.08171919759874534,0.5116279069767442,-0.40720664878992574,0.059393397465030986,0.07729425908302665,0.4883720930232558,-0.2589374945636511,-0.0029245186774792126,-0.0006621228226448422
pair_type,Eu-Gd,83,0.10144573591867324,0.15895172707525407,0.7469879518072289,-0.028533206660936505,0.10170690454976344,0.1588263179937647,0.7349397590361446,-0.02691087108617518,0.10217119162048863,0.15907721807908828,0.7469879518072289,-0.030157883755473458,0.10052132730697949,0.15187713474134032,0.7469879518072289,0.06098483500380936,0.09758893758936521,0.15201329562035826,0.7469879518072289,0.0593003886422423,0.10342440228483384,0.15464176048518546,0.7469879518072289,0.026487828156105397,0.10038433052806639,0.15291786938517268,0.7228915662650602,0.0480715816656605,0.004582254031123417,-0.00279539293870118
pair_type,Yb-Lu,82,0.09776906669357548,0.12957307784590527,0.573170731707317,-0.05399548889951977,0.0905400579076972,0.12256470100088475,0.573170731707317,0.056938485052285936,0.09793957839913697,0.12956819646016163,0.573170731707317,-0.05391607638997176,0.09156345379381728,0.13342444157065936,0.5487804878048781,-0.11758352174496123,0.09445325741266547,0.13019490461241404,0.5487804878048781,-0.06413610252591129,0.08580276567661536,0.13182793682359004,0.5365853658536586,-0.09099839696860235,0.09036001525838765,0.12809237891444009,0.5487804878048781,-0.030044019342549744,0.003486320986471503,0.0040932421542778236
