grouping,extractant,n_rows,baseline_mae,baseline_rmse,baseline_sign_accuracy,baseline_r2,2d_second_unshrunk_mae,2d_second_unshrunk_rmse,2d_second_unshrunk_sign_accuracy,2d_second_unshrunk_r2,2d_ensemble_mae,2d_ensemble_rmse,2d_ensemble_sign_accuracy,2d_ensemble_r2,delta3d_unshrunk_mae,delta3d_unshrunk_rmse,delta3d_unshrunk_sign_accuracy,delta3d_unshrunk_r2,delta3d_mae,delta3d_rmse,delta3d_sign_accuracy,delta3d_r2,delta3d_extended_unshrunk_mae,delta3d_extended_unshrunk_rmse,delta3d_extended_unshrunk_sign_accuracy,delta3d_extended_unshrunk_r2,delta3d_extended_mae,delta3d_extended_rmse,delta3d_extended_sign_accuracy,delta3d_extended_r2,mae_reduction_delta3d_vs_2d_ensemble,mae_reduction_extended_vs_delta3d
extractant,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,471,0.12228887375125103,0.1675544473798949,0.7770700636942676,-0.0675959094710159,0.11930009565838072,0.1652970234462649,0.7983014861995754,-0.03902272880705704,0.12228887375125103,0.1675544473798949,0.7770700636942676,-0.0675959094710159,0.11257618884526413,0.15708776145857753,0.8110403397027601,0.061617967829060705,0.1157538729044045,0.16088724857939904,0.8067940552016986,0.015675645126201343,0.10904784326233319,0.15346426897355608,0.8110403397027601,0.104409389913797,0.11375682241972268,0.15817611150902663,0.8067940552016986,0.04857015284606714,0.006535000846846523,0.0019970504846818227
extractant,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,95,0.14698662163105955,0.22449501504151467,0.8526315789473684,0.030077897766880635,0.14576348253442856,0.22474154854569575,0.8526315789473684,0.027946450965966374,0.14576348253442856,0.22474154854569575,0.8526315789473684,0.027946450965966374,0.14929463065482043,0.22255166675789975,0.8315789473684211,0.04679753957300081,0.14698780270196185,0.22357435467780323,0.8526315789473684,0.038016940779557196,0.1567297873023725,0.23126910005112794,0.7473684210526316,-0.02933958137783521,0.149322527549257,0.22652734952506476,0.8526315789473684,0.012437161147353604,-0.0012243201675332938,-0.002334724847295161
extractant,CCN(CC)C(=O)COCC(=O)N(CC)CC,66,0.07985269626296056,0.09922017692751975,0.4393939393939394,0.18745223089758722,0.0789048205101771,0.09889846845462304,0.4393939393939394,0.192712848781319,0.07985269626296056,0.09922017692751975,0.4393939393939394,0.18745223089758722,0.08773774988218487,0.10532617250430855,0.4393939393939394,0.08436683899006114,0.08511273188745772,0.10226033169798565,0.4393939393939394,0.13689565642133483,0.08795774003206186,0.11208707631612645,0.4393939393939394,-0.03695519172276107,0.0853710945209631,0.10710991638845815,0.4393939393939394,0.05309094717432683,-0.0052600356244971586,-0.00025836263350538513
extractant,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,57,0.13667786929415782,0.17065419443599936,0.2631578947368421,-1.3566747177237328,0.13340779829251043,0.16862223527567213,0.3333333333333333,-1.3008875423317634,0.13667786929415782,0.17065419443599936,0.2631578947368421,-1.3566747177237328,0.10782559965619083,0.14125303093621955,0.40350877192982454,-0.614586286615934,0.13667786929415782,0.17065419443599936,0.2631578947368421,-1.3566747177237328,0.10808777075170661,0.14216802353168892,0.45614035087719296,-0.6355715970294642,0.12953034465854504,0.16287895007676417,0.2631578947368421,-1.1468199920679925,0.0,0.007147524635612773
extractant,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,40,0.11918833431560957,0.16784746895602215,0.625,-0.8302108586183958,0.1161693230855517,0.16643178232641892,0.725,-0.7994677283432907,0.11918833431560957,0.16784746895602215,0.625,-0.8302108586183958,0.08310127465198576,0.14434293177647714,0.725,-0.35351345830731407,0.10034397355525448,0.15409925771836447,0.725,-0.542668557179314,0.08506148134806413,0.14854793140840994,0.725,-0.4335232832718847,0.10167573461630286,0.15588638051830608,0.725,-0.5786573685434442,0.01884436076035509,-0.0013317610610483754
extractant,CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,39,0.06813669054118836,0.11532135631823409,0.6666666666666666,0.13361525552631026,0.069375689158224,0.11257825650684991,0.6666666666666666,0.17434170134402582,0.06815508112874767,0.11454759669421456,0.6666666666666666,0.14520243396285126,0.0801574480506694,0.1135169408615083,0.6153846153846154,0.16051552059505436,0.07659940467825149,0.11163555701499438,0.6410256410256411,0.18811147976417675,0.08221617074861991,0.1158462663030892,0.6410256410256411,0.1257102322322342,0.07407072265480884,0.11137640655421321,0.6666666666666666,0.19187653593935394,-0.008444323549503821,0.002528682023442655
extractant,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,30,0.11732594573195199,0.14090956307848476,0.8333333333333334,-0.020551808697724105,0.11761667035592144,0.139816863090139,0.8333333333333334,-0.004785197596033797,0.11732594573195199,0.14090956307848476,0.8333333333333334,-0.020551808697724105,0.09913470601966798,0.12031162574373175,0.8,0.2560062094537018,0.11732594573195199,0.14090956307848476,0.8333333333333334,-0.020551808697724105,0.10287899491423455,0.12415171209205608,0.8333333333333334,0.2077549284854424,0.1104364315329308,0.13409943436823601,0.8333333333333334,0.07571051546534857,0.0,0.006889514199021188
extractant,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,26,0.057570793190569895,0.07808831906882387,0.6538461538461539,0.009321940172388077,0.0628209878268068,0.08365408161592032,0.6538461538461539,-0.13693246480134458,0.058714261497530736,0.07936545637175442,0.6538461538461539,-0.02334820505707902,0.06133914889080645,0.078913088693431,0.6538461538461539,-0.01171567956767694,0.05965692268912925,0.07780258385787266,0.6538461538461539,0.016558712843647516,0.06277894169216222,0.07837041258876232,0.6538461538461539,0.0021513762517699764,0.05842577000146062,0.07584722094420673,0.6538461538461539,0.06536994638117011,-0.0009426611915985122,0.0012311526876686296
extractant,CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,25,0.14026845211517525,0.1927700941790018,0.52,-0.5673025205887583,0.14369657891884915,0.1947136954777813,0.52,-0.5990664507235546,0.14026845211517525,0.1927700941790018,0.52,-0.5673025205887583,0.12182576834780852,0.16511601401096504,0.52,-0.14987837059214626,0.12642233317464002,0.1715516167089904,0.52,-0.2412610948117666,0.12045654349244656,0.16730196994447918,0.52,-0.18052617921093095,0.1253409671293837,0.17322096961676678,0.52,-0.2655358242286987,0.013846118940535224,0.0010813660452563267
extractant,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,22,0.2443310407400933,0.30514469034526187,0.7272727272727273,-0.36577048072898455,0.23669572805309624,0.2993238474538728,0.8181818181818182,-0.3141614544157256,0.24239255364181347,0.3036403615251865,0.8181818181818182,-0.35233748604214354,0.2336736533629673,0.2996449003464634,0.8181818181818182,-0.31698208906773706,0.23632811389840533,0.30057570739468487,0.8181818181818182,-0.32517685686884534,0.23542108217293958,0.2994159965471138,0.8181818181818182,-0.3149707279033689,0.23985628883882945,0.3016708118914757,0.8181818181818182,-0.3348506311080959,0.006064439743408145,-0.0035281749404241225
