design,comparison,value,reference,candidate,point,ci95_low,ci95_high,bca_low,bca_high,p_two_sided,bootstrap_se,mde_80,block_macro,n_units,units_improved,seeds_positive,n_seeds,loco_min,loco_max,loco_sign_stable,margin,passes_intervals,passes_P1
B,LOGK_DIR_vs_FLAT,mae_all,FLAT,LOGK_DIR,0.05007205038561631,-0.08201149063717551,0.14337750351520326,-0.05577059457963141,0.1680606467576033,0.529,0.060071948676752675,0.1682014562949075,0.029239468563162997,90,54,5,5,-0.016494524214121262,0.06596791914693324,False,0.02,False,False
B,LOGK_DIR_vs_ALWAYS_HEAVY,mae_all,ALWAYS_HEAVY,LOGK_DIR,0.0751010628040234,0.020661985585442723,0.15591005230570956,0.02520692131752516,0.16527590703315115,0.0058,0.034440777891666885,0.09643417809666727,0.09204768277337562,90,16,5,5,0.051600494848975526,0.09300650955834167,True,0.02,True,True
B,LOGK_DIR_vs_G14,mae_all,G14,LOGK_DIR,-0.0452262454551334,-0.1223142595295749,0.007241500072554763,-0.12570751658493565,0.00538419639984378,0.0956,0.03316120731152293,0.0928513804722642,-0.03214147046966063,90,12,0,5,-0.0656155157606974,-0.02824051302096921,True,0.02,False,False
B,LOGK_DIR_CB_vs_ALWAYS_HEAVY,mae_all,ALWAYS_HEAVY,LOGK_DIR_CB,-0.09608630969780728,-0.25392430038130503,0.11236872038144892,-0.3117969954692152,0.06970025653797561,0.5186,0.10058505466858392,0.28163815307203494,0.004910868003069598,90,22,0,5,-0.12711528344537665,0.026633291782824735,False,0.02,False,False
B,LOGK_NN_vs_ALWAYS_HEAVY,mae_all,ALWAYS_HEAVY,LOGK_NN,-0.06123255058746692,-0.1768104566142271,0.1005566286404188,-0.20358597633030182,0.07247359786801372,0.5198,0.07406148350761772,0.20737215382132962,-0.007108847711402189,90,22,0,5,-0.08977197011286912,0.016350180829005374,False,0.02,False,False
B,G14_vs_ALWAYS_HEAVY,mae_all,ALWAYS_HEAVY,G14,0.12032730825915679,0.047525386223210675,0.223922340015564,0.04032680429258367,0.21135352300255295,0.0006,0.04570990338122195,0.12798772946742146,0.12418915324303624,90,33,5,5,0.10005718640804703,0.15862202531903905,True,0.02,True,True
B,G14_AUG_0.25_vs_G14,mae_all,G14,G14_AUG_0.25,0.004802921016774174,-0.01748111507511768,0.021193407327760167,-0.019863679336272352,0.019700568842027914,0.598,0.009726913228097342,0.027235357038672556,0.0035821755607416,90,11,2,5,0.0015878421866411298,0.009819093041808594,True,0.02,False,False
B,G14_AUG_1.0_vs_G14,mae_all,G14,G14_AUG_1.0,0.00824079587859179,-0.015521189964350443,0.03133819364626623,-0.014651253146726079,0.03185262297100752,0.4458,0.011558974923209285,0.03236512978498599,0.010457925284376833,90,10,4,5,0.002549897628417433,0.01329559571106236,True,0.02,False,False
BR,LOGK_DIR_vs_FLAT,mae_all,FLAT,LOGK_DIR,0.05175185469488034,-0.08186400503001835,0.14642207829012188,-0.05508665531689126,0.1719475568856941,0.5228,0.06102485633682387,0.17086959774310684,0.02964170281592745,90,55,5,5,-0.016222498879265926,0.06785805516467862,False,0.02,False,False
BR,LOGK_DIR_vs_ALWAYS_HEAVY,mae_all,ALWAYS_HEAVY,LOGK_DIR,0.0758045497384351,0.02049245552858621,0.15797760566158034,0.0255264629471942,0.16921150405743837,0.0062,0.03505846684376546,0.09816370716254327,0.09141226637921754,90,16,5,5,0.05125793419826566,0.0936383942308818,True,0.02,True,True
BR,LOGK_DIR_vs_G14,mae_all,G14,LOGK_DIR,-0.046162346466103836,-0.12462059025071885,0.006895179469688096,-0.1257832838137158,0.0061574027662967806,0.0902,0.033644663598015274,0.09420505807444277,-0.036098035271128995,90,10,0,5,-0.06820518205893271,-0.029323653048396504,True,0.02,False,False
