design,confidence,arm,coverage,n_pairs,mae,mae_sd,sign_acc,n_strong
B,|prediction|,FLAT,1.0,70750,0.5885062528901843,0.0,0.5,40455
B,|prediction|,FLAT,0.5,35375,0.5706998949694698,0.015701942939085785,0.5,20307
B,|prediction|,FLAT,0.25,17688,0.559209711617024,0.01518629095764497,0.5,10147
B,|prediction|,FLAT,0.1,7075,0.5478872541704845,0.02328596938446203,0.5,4026
B,|prediction|,MEAN_CURVE,1.0,70750,0.5968578598032309,0.010543859036935218,0.5785303068521226,40455
B,|prediction|,MEAN_CURVE,0.5,35375,0.761202805321374,0.015041310881949356,0.6164267264805405,24742
B,|prediction|,MEAN_CURVE,0.25,17688,0.8944681437530082,0.02307549384455467,0.6457068991212148,13409
B,|prediction|,MEAN_CURVE,0.1,7075,0.9829531324723126,0.06042577717389142,0.6046339059434276,5316
B,|prediction|,G14,1.0,70750,0.4932079570494346,0.010659810361846232,0.8081496698831565,40455
B,|prediction|,G14,0.5,35375,0.6559910988594994,0.020607436648229477,0.8333343822842385,26391
B,|prediction|,G14,0.25,17688,0.7843198912604106,0.025661296001792525,0.8764198805194544,14449
B,|prediction|,G14,0.1,7075,0.9643352423290358,0.04295401140127046,0.8749473380624855,6027
B,|prediction|,G13_FULL,1.0,70750,0.4822949212489055,0.0042240802213796376,0.7706117451475348,40455
B,|prediction|,G13_FULL,0.5,35375,0.643474126556504,0.016424032788879557,0.8203734177917944,26973
B,|prediction|,G13_FULL,0.25,17688,0.7829556155687019,0.05462300043266692,0.8521901989668542,15185
B,|prediction|,G13_FULL,0.1,7075,0.9760448036641816,0.06123540543951358,0.9941810491291708,6509
B,|prediction|,O_BOTH,1.0,70750,0.18111057110671816,0.0,0.9721828318299754,40455
B,|prediction|,O_BOTH,0.5,35375,0.2046536768871312,0.0,0.9963391673435827,32470
B,|prediction|,O_BOTH,0.25,17688,0.20610667863114504,6.710224012081409e-07,1.0,17663
B,|prediction|,O_BOTH,0.1,7075,0.22432254869257875,0.0,1.0,7075
B,|prediction|,HEAVIER_ALWAYS,1.0,70750,1.008308603012117,0.0,0.6297949895142496,40455
B,|prediction|,HEAVIER_ALWAYS,0.5,35375,1.405052806303429,0.000686068571116908,0.6348867622406831,26995
B,|prediction|,HEAVIER_ALWAYS,0.25,17688,1.756891684561922,0.01631566894165331,0.6492373406449206,14198
B,|prediction|,HEAVIER_ALWAYS,0.1,7075,2.091354873538397,0.007030050292765013,0.6483953449372264,5863
B,|prediction|,G14_TIED,1.0,70750,0.48636106501958115,0.007129549271486199,0.8096218692455256,40455
B,|prediction|,G14_TIED,0.5,35375,0.6290587170883313,0.013419766405348463,0.8524096900309865,26579
B,|prediction|,G14_TIED,0.25,17688,0.7623606573096351,0.019255020554449033,0.8853573855676027,14654
B,|prediction|,G14_TIED,0.1,7075,0.9698053709317611,0.01883498620375087,0.8672123033733495,6149
B,gen14 |p-0.5|,G14,1.0,70750,0.4932079570494346,0.010659810361846232,0.8081496698831565,40455
B,gen14 |p-0.5|,G14,0.5,35375,0.472743196765549,0.01535197075845603,0.7495158200433452,20986
B,gen14 |p-0.5|,G14,0.25,17688,0.4457537172074887,0.030967076802297377,0.7132262201384024,10585
B,gen14 |p-0.5|,G14,0.1,7075,0.3537132740393749,0.024587323050388594,0.8015886234664105,4169
BR,|prediction|,FLAT,1.0,70750,0.5885062528901843,0.0,0.5,40455
BR,|prediction|,FLAT,0.5,35375,0.5706998949694698,0.015701942939085785,0.5,20307
BR,|prediction|,FLAT,0.25,17688,0.559209711617024,0.01518629095764497,0.5,10147
BR,|prediction|,FLAT,0.1,7075,0.5478872541704845,0.02328596938446203,0.5,4026
BR,|prediction|,MEAN_CURVE,1.0,70750,0.5968603448718662,0.006574362056207366,0.5705652539119956,40455
BR,|prediction|,MEAN_CURVE,0.5,35375,0.759705595177279,0.011305825149409825,0.6158429380115299,24789
BR,|prediction|,MEAN_CURVE,0.25,17688,0.8879653114144865,0.01583616647248682,0.647677205474271,13454
BR,|prediction|,MEAN_CURVE,0.1,7075,0.9859225296669063,0.07348644029034301,0.6054237293546235,5331
BR,|prediction|,G14,1.0,70750,0.4905920517292001,0.014039710819326394,0.8092998975051431,40455
BR,|prediction|,G14,0.5,35375,0.6526849188550845,0.03174758516187264,0.8347322681641016,26441
BR,|prediction|,G14,0.25,17688,0.7882766512375824,0.04984644107886432,0.8711098138404804,14547
BR,|prediction|,G14,0.1,7075,0.9746333395893441,0.056541900342827994,0.8713071301181063,6152
BR,|prediction|,G13_FULL,1.0,70750,0.48456207068775603,0.015220490629898768,0.7618002576105113,40455
BR,|prediction|,G13_FULL,0.5,35375,0.6075859017453098,0.026165429867379294,0.8110566297318009,26873
BR,|prediction|,G13_FULL,0.25,17688,0.7819297451901855,0.05006849282432507,0.8449480311703571,14991
BR,|prediction|,G13_FULL,0.1,7075,0.9680482417141875,0.08403896239340558,0.9311068242906856,6439
BR,|prediction|,O_BOTH,1.0,70750,0.18111057110671816,0.0,0.9721828318299754,40455
BR,|prediction|,O_BOTH,0.5,35375,0.2046536768871312,0.0,0.9963391673435827,32470
BR,|prediction|,O_BOTH,0.25,17688,0.20610667863114504,6.710224012081409e-07,1.0,17663
BR,|prediction|,O_BOTH,0.1,7075,0.22432254869257875,0.0,1.0,7075
BR,|prediction|,HEAVIER_ALWAYS,1.0,70750,1.008308603012117,0.0,0.6297949895142496,40455
BR,|prediction|,HEAVIER_ALWAYS,0.5,35375,1.405052806303429,0.000686068571116908,0.6348867622406831,26995
BR,|prediction|,HEAVIER_ALWAYS,0.25,17688,1.756891684561922,0.01631566894165331,0.6492373406449206,14198
BR,|prediction|,HEAVIER_ALWAYS,0.1,7075,2.091354873538397,0.007030050292765013,0.6483953449372264,5863
BR,|prediction|,G14_TIED,1.0,70750,0.4860974842833891,0.012140236964600062,0.8088674685544343,40455
BR,|prediction|,G14_TIED,0.5,35375,0.6329843535260353,0.01998226140614832,0.8502993827792537,26595
BR,|prediction|,G14_TIED,0.25,17688,0.7695061263053021,0.0278404906135606,0.8807973427753101,14658
BR,|prediction|,G14_TIED,0.1,7075,0.97908318150465,0.036403478534215515,0.8614404073403105,6151
BR,gen14 |p-0.5|,G14,1.0,70750,0.4905920517292001,0.014039710819326394,0.8092998975051431,40455
BR,gen14 |p-0.5|,G14,0.5,35375,0.46215805348976663,0.02528540201899411,0.7803712729882202,20849
BR,gen14 |p-0.5|,G14,0.25,17688,0.42923363971332007,0.02133141613092973,0.7613805212434435,11168
BR,gen14 |p-0.5|,G14,0.1,7075,0.3415467623783603,0.04411017484908872,0.805134348266132,4164
BQ,|prediction|,FLAT,1.0,70750,0.5885062528901843,0.0,0.5,40455
BQ,|prediction|,FLAT,0.5,35375,0.5706998949694698,0.015701942939085785,0.5,20307
BQ,|prediction|,FLAT,0.25,17688,0.559209711617024,0.01518629095764497,0.5,10147
BQ,|prediction|,FLAT,0.1,7075,0.5478872541704845,0.02328596938446203,0.5,4026
BQ,|prediction|,MEAN_CURVE,1.0,70750,0.5968492850136082,0.008581770968157251,0.567659989233427,40455
BQ,|prediction|,MEAN_CURVE,0.5,35375,0.7575863763049286,0.016404799372080413,0.6119502903871045,24639
BQ,|prediction|,MEAN_CURVE,0.25,17688,0.8843816263218638,0.019513347047363665,0.6458642217528718,13383
BQ,|prediction|,MEAN_CURVE,0.1,7075,0.9760073397122285,0.06352229665796165,0.604459845130957,5362
BQ,|prediction|,G14,1.0,70750,0.49054320488997466,0.009134233360714087,0.8101769497198481,40455
BQ,|prediction|,G14,0.5,35375,0.652119906088114,0.020073603439609088,0.8349642021931812,26323
BQ,|prediction|,G14,0.25,17688,0.7751811808621997,0.016939730753930703,0.8810975700155076,14489
BQ,|prediction|,G14,0.1,7075,0.9799382721431952,0.025550775571992347,0.8834404040190943,6072
BQ,|prediction|,G13_FULL,1.0,70750,0.4803309845035805,0.008239004596561458,0.7738031850858691,40455
BQ,|prediction|,G13_FULL,0.5,35375,0.6112444929030507,0.016868477659904364,0.8168874517075728,26827
BQ,|prediction|,G13_FULL,0.25,17688,0.7730514130286802,0.04954683105294446,0.8524921570206132,15159
BQ,|prediction|,G13_FULL,0.1,7075,0.9171573161191852,0.05743758805248585,0.9716344612407406,6542
