band,comparison,value,reference,candidate,point,ci95_low,ci95_high,bca_low,bca_high,p_two_sided,bootstrap_se,mde_80,block_macro,n_units,units_improved,seeds_positive,n_seeds,loco_min,loco_max,loco_sign_stable,margin,passes_intervals,passes_P1
far,X_V2_BAG4@lean_vs_V2_DIRECT@cond,mae_all,V2_DIRECT@cond,V2_BAG4@lean,0.02829655576177377,-0.07111380617255031,0.12823912978855936,-0.06676160886125646,0.13122719231130006,0.555,0.04984712715900577,0.13957195604521616,0.019593304232207467,19,11,4,5,-0.0010678942892079861,0.04797234816314613,False,0.02,False,False
far,X_V2_LOWRANK_K2@lean_vs_V2_DIRECT@cond,mae_all,V2_DIRECT@cond,V2_LOWRANK_K2@lean,0.027997032792113366,-0.06609566815776234,0.12632636709739037,-0.058781754252180865,0.13788838475017776,0.549,0.048327121960819674,0.13531594149029508,0.015112022498261454,19,10,5,5,-0.0009416452403964653,0.04445567849781063,False,0.02,False,False
far,X_V2_BAG_MIX5_vs_V2_BAG_MIX3,mae_all,V2_BAG_MIX3,V2_BAG_MIX5,-0.007843368593997617,-0.024263314646476793,0.008739026243731197,-0.024299618942685217,0.008716946150988664,0.361,0.008400135752556987,0.023520380107159563,-0.008449469687491733,19,7,1,5,-0.011337010222356954,-0.004531110971959512,True,0.02,False,False
mid,X_V2_DIRECT@cond_vs_C_DIRECT_ROW,mae_all,C_DIRECT_ROW,V2_DIRECT@cond,0.026905095075216035,-0.13391634331725963,0.14575421081337425,-0.1111684776765332,0.16056194562182766,0.772,0.07355023576567124,0.20594066014387946,0.007194418558996038,30,18,3,5,-0.046571797366121985,0.07220190235773323,False,0.02,False,False
mid,X_V2_BAG_MIX3_vs_C_DIRECT_ROW,mae_all,C_DIRECT_ROW,V2_BAG_MIX3,0.03871166419560994,-0.03222175285066763,0.09258453441847997,-0.0273693906412993,0.09909782909974973,0.291,0.03289595876582161,0.0921086845443005,0.017831085948859373,30,14,4,5,0.017135946249604097,0.053375087506918446,True,0.02,False,False
mid,X_V2_BAG_MIX5_vs_C_DIRECT_ROW,mae_all,C_DIRECT_ROW,V2_BAG_MIX5,0.038285122262063404,-0.01781807395259608,0.08505593548050915,-0.01339965100586651,0.09016710795700797,0.191,0.02675773392034512,0.07492165497696633,0.023654649182362153,30,15,4,5,0.019378633593315184,0.048839326617270716,True,0.02,False,False
mid,X_V2_BAG4@lean_vs_C_DIRECT_ROW,mae_all,C_DIRECT_ROW,V2_BAG4@lean,0.026214617113119818,-0.023578112667090992,0.08092232417977635,-0.013458004953929096,0.09981564973822488,0.32,0.026446344152939307,0.07404976362823006,0.012875200327209815,30,16,3,5,0.0032675953524451263,0.036971064758554446,True,0.02,False,False
mid,X_V2_BAG4@cond_vs_C_DIRECT_ROW,mae_all,C_DIRECT_ROW,V2_BAG4@cond,0.006572201940193504,-0.1212994310461438,0.10230805453853734,-0.10822912498497202,0.11381238318353976,0.953,0.05906950305177159,0.16539460854496044,-0.01784510225805669,30,15,3,5,-0.04981402529082663,0.04001861117194864,False,0.02,False,False
mid,X_V2_CAL_BAG4@lean_vs_C_DIRECT_ROW,mae_all,C_DIRECT_ROW,V2_CAL_BAG4@lean,0.005949435381014456,-0.08679451751500221,0.07282640786485375,-0.0936952087310227,0.06855563022923067,0.848,0.04052290086364311,0.1134641224182007,-0.02146256524439922,30,15,3,5,-0.017896469981060873,0.033080742958678085,False,0.02,False,False
mid,X_V2_LOWRANK_K2@lean_vs_C_DIRECT_ROW,mae_all,C_DIRECT_ROW,V2_LOWRANK_K2@lean,0.00975890888456095,-0.052214955339153275,0.07706664088680945,-0.03622143604336019,0.09844585825242577,0.815,0.032283491535641126,0.09039377629979514,-0.013490810587271716,30,13,3,5,-0.018705032983420293,0.02375190097481793,False,0.02,False,False
mid,X_V2_PHYSICS@lean_vs_C_DIRECT_ROW,mae_all,C_DIRECT_ROW,V2_PHYSICS@lean,0.014096277601529239,-0.0481696216473809,0.08228613164517021,-0.0345254005585375,0.10392995059166373,0.725,0.03267293137216526,0.09148420784206272,-0.007074982560973442,30,13,3,5,-0.01530643249485919,0.027005109567447477,False,0.02,False,False
mid,X_V2_BAG_MIX3_vs_V2_DIRECT@cond,mae_all,V2_DIRECT@cond,V2_BAG_MIX3,0.0118065691203939,-0.07782422347871358,0.12770019843761032,-0.08965567076283651,0.11040761332952502,0.824,0.05380503763270691,0.15065410537157933,0.010636667389863352,30,14,4,5,-0.01882681485081479,0.06370774361572608,False,0.02,False,False
mid,X_V2_BAG_MIX5_vs_V2_DIRECT@cond,mae_all,V2_DIRECT@cond,V2_BAG_MIX5,0.011380027186847356,-0.09055535605444467,0.14111936499523284,-0.10500176974138462,0.12292945465332807,0.832,0.06095898977291627,0.17068517136416556,0.016460230623366122,30,16,4,5,-0.023362575740462518,0.07208762675256387,False,0.02,False,False
mid,X_V2_BAG4@lean_vs_V2_DIRECT@cond,mae_all,V2_DIRECT@cond,V2_BAG4@lean,-0.0006904779620962207,-0.12397066700810219,0.15461516717528037,-0.1423250215060503,0.13229827859080381,0.96,0.07383135494858374,0.20672779385603446,0.005680781768213787,30,15,4,5,-0.04201392978625416,0.07358510382167112,False,0.02,False,False
mid,X_V2_LOWRANK_K2@lean_vs_V2_DIRECT@cond,mae_all,V2_DIRECT@cond,V2_LOWRANK_K2@lean,-0.017146186190655093,-0.14942123651947845,0.14511474400418356,-0.16288687612773525,0.12370991191933516,0.904,0.07741650839131282,0.2167662234956759,-0.020685229146267747,30,11,3,5,-0.060077684490247585,0.058685755201951656,False,0.02,False,False
mid,X_V2_BAG_MIX5_vs_V2_BAG_MIX3,mae_all,V2_BAG_MIX3,V2_BAG_MIX5,-0.0004265419335465421,-0.014711406946412667,0.01872862425989509,-0.016999646186971376,0.015330706131667576,0.996,0.008763404930060276,0.02453753380416877,0.005823563233502776,30,14,2,5,-0.0045357608896477225,0.008379883136837803,False,0.02,False,False
near,X_V2_DIRECT@cond_vs_C_DIRECT_ROW,mae_all,C_DIRECT_ROW,V2_DIRECT@cond,0.01681068309602017,-0.05940138610337484,0.06307049190255527,-0.04674244451951137,0.06854082895575475,0.667,0.03252560662925545,0.09107169856191526,-0.016797341377154648,55,34,4,5,-0.018075457625510508,0.03446630816163293,False,0.02,False,False
near,X_V2_BAG_MIX3_vs_C_DIRECT_ROW,mae_all,C_DIRECT_ROW,V2_BAG_MIX3,0.012370137034239717,-0.03912084163551519,0.04518979857757901,-0.03662257294301099,0.04690975314696702,0.594,0.022224604473528232,0.06222889252587905,-0.006533496806173349,55,29,4,5,-0.005123559689627651,0.025431448631778052,False,0.02,False,False
near,X_V2_BAG_MIX5_vs_C_DIRECT_ROW,mae_all,C_DIRECT_ROW,V2_BAG_MIX5,0.013308631998347245,-0.02851205184949877,0.04131555484353608,-0.026425757352153183,0.04349789319437747,0.48,0.01814406711836757,0.05080338793142919,-0.0032513153633474583,55,30,4,5,0.00018702372828966518,0.02254610007164142,True,0.02,False,False
near,X_V2_BAG4@lean_vs_C_DIRECT_ROW,mae_all,C_DIRECT_ROW,V2_BAG4@lean,0.0041420044970725215,-0.030362384590777933,0.03104609249029088,-0.029333363232990795,0.03192912426929215,0.756,0.015206361730620694,0.04257781284573794,-0.007147204707333256,55,26,3,5,-0.00312858087416458,0.01096419579223202,False,0.02,False,False
near,X_V2_BAG4@cond_vs_C_DIRECT_ROW,mae_all,C_DIRECT_ROW,V2_BAG4@cond,0.0033461481308001274,-0.058016366985611356,0.044012479539513545,-0.0599353419783885,0.04183667759261985,0.878,0.026532484871273205,0.07429095763956498,-0.011415094059726776,55,29,3,5,-0.01566928555332584,0.022887791653780645,False,0.02,False,False
near,X_V2_CAL_BAG4@lean_vs_C_DIRECT_ROW,mae_all,C_DIRECT_ROW,V2_CAL_BAG4@lean,-0.003836057344549218,-0.04008224483069975,0.02569606059466475,-0.03934486459354214,0.026832148520307336,0.819,0.01616783575055992,0.04526994010156778,-0.01293195365631793,55,27,1,5,-0.011533207076110953,0.002752982221912,False,0.02,False,False
near,X_V2_LOWRANK_K2@lean_vs_C_DIRECT_ROW,mae_all,C_DIRECT_ROW,V2_LOWRANK_K2@lean,-0.004806120358261902,-0.04693826902438587,0.025041050033793182,-0.0469536222980436,0.024970877341551928,0.794,0.018549362123763766,0.051938213946538546,-0.018544236534361668,55,25,2,5,-0.014363172960599597,0.004721130387589618,False,0.02,False,False
near,X_V2_PHYSICS@lean_vs_C_DIRECT_ROW,mae_all,C_DIRECT_ROW,V2_PHYSICS@lean,-0.010777064021991054,-0.049116953547065655,0.025178907586390454,-0.05317628825487152,0.021240725541538066,0.553,0.018216122718775343,0.051005143612570955,-0.014236610409826336,55,24,1,5,-0.018112364320808136,0.0002456646893184439,False,0.02,False,False
near,X_V2_BAG_MIX3_vs_V2_DIRECT@cond,mae_all,V2_DIRECT@cond,V2_BAG_MIX3,-0.004440546061780453,-0.026678564925020406,0.03071117585938219,-0.03185192874458783,0.02282936093274501,0.857,0.015261727333746266,0.04273283653448954,0.010263844570981302,55,26,2,5,-0.009034859529854875,0.012951897935882856,False,0.02,False,False
near,X_V2_BAG_MIX5_vs_V2_DIRECT@cond,mae_all,V2_DIRECT@cond,V2_BAG_MIX5,-0.003502051097672927,-0.030614016795068994,0.038597507913622986,-0.03645272851441487,0.030765199326568623,0.926,0.018605250546428392,0.052094701529999496,0.013546026013807189,55,26,3,5,-0.011920208089991504,0.018262481353800163,False,0.02,False,False
near,X_V2_BAG4@lean_vs_V2_DIRECT@cond,mae_all,V2_DIRECT@cond,V2_BAG4@lean,-0.012668678598947651,-0.047630247204008935,0.041934574846278806,-0.054405496561697256,0.031521946182625514,0.699,0.02392856150012459,0.06699997220034884,0.009650136669821396,55,25,0,5,-0.023502112369400908,0.015422534365478099,False,0.02,False,False
near,X_V2_LOWRANK_K2@lean_vs_V2_DIRECT@cond,mae_all,V2_DIRECT@cond,V2_LOWRANK_K2@lean,-0.021616803454282067,-0.05442082139920776,0.030929124819433256,-0.06263970294833393,0.02006517414522878,0.447,0.02272115166384562,0.06361922465876774,-0.0017468951572070163,55,22,1,5,-0.029745177774043306,0.003712284664910907,False,0.02,False,False
near,X_V2_BAG_MIX5_vs_V2_BAG_MIX3,mae_all,V2_BAG_MIX3,V2_BAG_MIX5,0.0009384949641075272,-0.005845645879661122,0.012553331356119378,-0.005808157087979651,0.012739831139543417,0.894,0.0048555660977256535,0.013595585073631828,0.0032821814428258904,55,27,3,5,-0.0028853485601366296,0.005310583417917314,False,0.02,False,False
