comparison,arm_scored,support_design,value,reference,candidate,point,ci95_low,ci95_high,bca_low,bca_high,p_two_sided,bootstrap_se,mde_80,block_macro,n_units,units_improved,seeds_positive,n_seeds,loco_min,loco_max,loco_sign_stable,margin,passes_intervals,passes_P1
V2_BAG4@lean|widest|vs_rescale,V2_BAG4@lean,widest,mae_all,rescale,conditional,0.09795398253128645,0.0669407954066669,0.1393399741637721,0.07138777289459122,0.14679163100198725,0.0,0.01816188917728971,0.05085328969641119,0.11502305805910423,89,78,5,5,0.08943439062243456,0.10356687018854045,True,0.02,True,True
V2_BAG4@lean|widest|vs_no_model_linear,V2_BAG4@lean,widest,mae_all,no_model_linear,conditional,0.01947136173079398,0.007271481958673733,0.03576542777054326,0.006992059872420557,0.03541781792060489,0.0055,0.007132781749986679,0.0199717888999627,0.02249484733554549,89,58,5,5,0.01697442021877856,0.022401213941775345,True,0.02,True,False
V2_BAG_MIX3|random|vs_zero_shot,V2_BAG_MIX3,random,mae_all,zero_shot,conditional,0.08644884403700857,0.045610179702092295,0.11276319022686325,0.049013750273127474,0.11486112386971327,0.0,0.017082252924031326,0.04783030818728771,0.0745165065388368,89,78,5,5,0.0737127680689655,0.09565337616872878,True,0.02,True,True
V2_BAG_MIX3|random|vs_rescale,V2_BAG_MIX3,random,mae_all,rescale,conditional,0.04224921216485145,0.018162323780825083,0.07081874285457367,0.013640872737588726,0.06776651849614515,0.0025,0.013075887948612808,0.03661248625611586,0.043457304959294445,89,72,5,5,0.037003436212870076,0.05014975606030209,True,0.02,True,True
V2_BAG_MIX3|random|vs_no_model_linear,V2_BAG_MIX3,random,mae_all,no_model_linear,conditional,0.13011474163948478,0.07746532425301995,0.21618587210541282,0.08280090201952825,0.23194040628996068,0.0,0.0357288810214963,0.10004086686018963,0.15242686427430274,89,66,5,5,0.10595605306550994,0.14942396054933615,True,0.02,True,True
V2_BAG_MIX3|widest|vs_zero_shot,V2_BAG_MIX3,widest,mae_all,zero_shot,conditional,0.1860303432557519,0.13207214408952947,0.22840056018126687,0.13767571882314264,0.2342397457734265,0.0,0.024444764010502933,0.06844533922940821,0.18539665414526396,89,83,5,5,0.17090679654262977,0.19459577453713117,True,0.02,True,True
V2_BAG_MIX3|widest|vs_rescale,V2_BAG_MIX3,widest,mae_all,rescale,conditional,0.09320761792897606,0.06554785930126746,0.13255705335750012,0.06793611955523382,0.13794174226821057,0.0,0.016857506213119006,0.047201017396733214,0.1080473460214778,89,81,5,5,0.08521419745210398,0.09901512747683969,True,0.02,True,True
V2_BAG_MIX3|widest|vs_no_model_linear,V2_BAG_MIX3,widest,mae_all,no_model_linear,conditional,0.02330721963568869,0.009090682583688047,0.03982417762826294,0.008925249242785078,0.0395835635931293,0.0035,0.007643588597705771,0.02140204807357616,0.024054394909691034,89,56,5,5,0.020508358957457427,0.025457322289922944,True,0.02,True,True
V2_BAG_MIX5|random|vs_zero_shot,V2_BAG_MIX5,random,mae_all,zero_shot,conditional,0.08675898156864834,0.04334877223764732,0.11463730395117765,0.0481168910068772,0.11727077323904556,0.0,0.018076658652458905,0.050614644226884935,0.07351134987224056,89,77,5,5,0.07174460976301829,0.09633288496608018,True,0.02,True,True
V2_BAG_MIX5|random|vs_rescale,V2_BAG_MIX5,random,mae_all,rescale,conditional,0.04116023526005274,0.01311681208336707,0.06941887704209886,0.006289897089484646,0.06493834516107222,0.0105,0.013832770462129775,0.038731757293963366,0.04012109886165097,89,72,5,5,0.03571539459765941,0.05049567350063889,True,0.02,True,True
V2_BAG_MIX5|random|vs_no_model_linear,V2_BAG_MIX5,random,mae_all,no_model_linear,conditional,0.12925768423795678,0.07806467790850677,0.21350695605943681,0.08081305160209976,0.2213859428256101,0.0,0.03504168509091152,0.09811671825455225,0.15081814342952615,89,67,5,5,0.1063176959927601,0.15005231212927497,True,0.02,True,True
V2_BAG_MIX5|widest|vs_zero_shot,V2_BAG_MIX5,widest,mae_all,zero_shot,conditional,0.1859324943742298,0.12851696242283792,0.229666683650557,0.13617319998570607,0.23649212332322214,0.0,0.02575460802094353,0.07211290245864188,0.18529179882026334,89,83,5,5,0.16726184353862922,0.19415548295372953,True,0.02,True,True
V2_BAG_MIX5|widest|vs_rescale,V2_BAG_MIX5,widest,mae_all,rescale,conditional,0.09254754772713465,0.0643958567301657,0.13050361747929512,0.06782016768399991,0.13741900366954918,0.0,0.016759970982667998,0.04692791875147039,0.10541716814816847,89,81,5,5,0.08421490613192249,0.09736651725148547,True,0.02,True,True
V2_BAG_MIX5|widest|vs_no_model_linear,V2_BAG_MIX5,widest,mae_all,no_model_linear,conditional,0.022703378650726722,0.010839377593154481,0.03721067901330767,0.010661291087463488,0.03696315020346806,0.001,0.0066272307665410585,0.018556246146314962,0.02423251383367703,89,55,5,5,0.020324206110282655,0.02472113437267988,True,0.02,True,True
