cell_id,smiles,n_metals,sd_logD,range_logD,slope_lin,R2_lin,R2_quad,b,c,rmse_quad
266,CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,6,0.15770507623113447,0.40792422957863855,0.05468449815722317,0.6452703915256566,0.933648565751901,-0.11968554891812332,-0.022157519794104796,0.03708345648062954
280,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,6,0.5834020983346064,1.667175572519084,0.1530470088798878,0.963477893695883,0.9635536864921562,0.1521176390403485,0.0004646849197696423,0.10167265560328673
281,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,6,0.38365497709888907,1.039701923388003,0.10178698310504211,0.9854414986062774,0.9854502626303305,0.1015791574109838,0.00010391284702912507,0.04224524086883794
282,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,6,0.6257086985905944,1.735877862595411,0.16556453497429427,0.9802080792553243,0.9840037146396194,0.15851076881134069,0.003526883081476778,0.07224222959486185
283,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,6,0.6580766433940645,1.90992366412213,0.17258899361271182,0.9629445385262795,0.9646348065966914,0.16763835877862565,0.0024753174170430714,0.11297279478388575
284,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,5,0.5883160460784639,1.5297709923664091,0.1811450381679386,0.9480505567806259,0.9728821800691918,0.13159097990341134,0.01238851456613177,0.08665289436857093
286,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,5,0.3649317691013424,0.898514851485148,0.11237215409358187,0.9481871538753632,0.9987013785095474,0.11237215409358185,-0.010960352063125095,0.011762454561866358
292,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,5,0.5354096859056537,1.28836633663366,0.15909653465346496,0.8829761910486806,0.9961308822509033,0.15909653465346493,-0.024067362093352113,0.02978771503499408
300,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,6,0.649045160231986,1.851258348717936,0.07566218066822729,0.19025492679475875,0.6171969717364909,-0.0019385841007680815,0.03880038238449764,0.366582708072143
302,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,6,0.4691902486580445,1.236789099409276,0.12348402475362046,0.9697317901393478,0.9912615138936731,0.13608124808044533,-0.006298611663412473,0.04003837606897295
304,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,6,0.547044526207805,1.6470851730345144,0.1250838338697705,0.7319561265884651,0.731994860330637,0.12446085397935064,0.0003114899452098807,0.2585256359708413
306,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,6,0.5758222432578728,1.6732675879072947,0.11050781537361404,0.5156287784742919,0.6021609029500112,0.14150225171664219,-0.015497218171514116,0.3315519177888389
307,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,14,0.8968374739089305,2.5696246811446213,0.19156583753753675,0.9488621604266895,0.9906693813135323,0.19036762828225928,-0.010425797772930456,0.08347888233112322
308,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,14,0.6642719948264247,1.9014554980111802,0.14061216997533538,0.9318551938244505,0.9887853974971053,0.13957652575529053,-0.009011295110044948,0.06778686419881277
324,CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,7,0.559495249183784,1.3907838994724302,0.20981836452359187,0.9777498313195748,0.9874675870043568,0.13045651598816638,-0.011449436646415151,0.05798829738973937
325,CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,7,0.6343368502658124,1.6069571185182583,0.23649592306042388,0.9663645610642466,0.9851476940274931,0.11140196284102652,-0.018047152363668023,0.07157205555736479
327,CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,7,0.779682513710928,2.065041703240489,0.2852646779914119,0.9306662660383702,0.9918523326564993,0.0077560785415645775,-0.04003582561232979,0.06515699458792648
413,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,13,1.4377466303749478,4.615047401138958,0.3082310705479952,0.9410190729340998,0.964438178402708,0.3052717220155381,-0.012087160118500362,0.2604913489562618
414,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,14,1.2359021603901914,3.33067,0.2646064095112286,0.9532943799327087,0.9858947351097512,0.2631483054121949,-0.012687181643314449,0.14144329760555094
453,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,8,0.3605479172614138,1.0559796437659035,0.13093723494486859,0.7913190101633354,0.9645631909619233,0.34536683630195186,-0.030632800193869048,0.06348839114745754
454,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,6,0.6309682248341897,1.5776081424936352,0.2691906500403011,0.9768088500367712,0.9967074741426001,0.4524491094147584,0.02328698655034539,0.03305076096063053
475,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,8,0.30050941606613807,0.8763628030415607,0.10652336238193909,0.7539192179555929,0.958696417880251,0.30083164078584107,-0.027758325486271718,0.057128914241951004
476,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,6,0.7887975185644582,1.953831328841699,0.3342971677000301,0.9639154560096613,0.9879785460611672,0.5862308602182057,0.03201367363490648,0.07895023209268548
477,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,5,0.40460455378562565,1.0261096605744122,0.07207781213519994,0.9298422561432909,0.9872621723982967,0.07258108442090189,-0.004096077214185048,0.04084354629520872
478,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,8,0.34713312422439846,0.8846065812979305,0.07021762446078968,0.8117572635643223,0.8150451053109253,0.0701029073786164,0.0009729059411797275,0.1396474462309413
495,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,8,0.1475203674310858,0.44628410615670544,-0.05147212685799041,0.7304517054358035,0.9482896027855304,0.046908848247464524,-0.01405442501506498,0.031379422657131804
496,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,6,0.6475234243405998,1.6743978642983686,0.2782884333700783,0.9912517467962234,0.9934528141307238,0.2157398949085853,-0.007948156821073665,0.047829098578044155
502,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,8,0.1066960081723878,0.3014048531289908,0.0171501550811897,0.1550211700858526,0.16457305044172743,0.002250197652496665,0.002128565346956131,0.09122343854185151
503,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,6,0.3435354121933103,0.9553001277139213,0.11838525181853522,0.6373189073469028,0.84283976812632,-0.20227452411360317,-0.040746822356017565,0.12432321112154746
506,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,5,0.27891913000320445,0.6266318537859009,0.04998707883691712,0.9410799757774224,0.9428615883663712,0.04992596691955613,0.0004973831051884453,0.05963309870633623
520,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,8,0.10576467367604475,0.27835051546391854,-0.016016200294550937,0.1375906636854458,0.7752074816947592,-0.13668998527246023,0.01723911213970132,0.04690677628084684
521,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,6,0.2515332849347877,0.5920471281296024,-0.09956183280125112,0.8408130850769164,0.9949411128611393,-0.302882390069429,-0.02583631390700597,0.016331735393402054
522,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,8,0.06089867889639676,0.19882179675993794,-0.024037450031558723,0.934786208872123,0.9350055277304121,-0.022748790237743843,-0.0001840942562592665,0.014522791715381981
523,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,6,0.23849920686944967,0.561119293078058,-0.09381260348155424,0.830334571341709,0.988629116440021,-0.28918577740374557,-0.024826425415527098,0.023216322195043524
524,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,8,0.11945572905549826,0.3609284231126477,-0.04851416593085845,0.9896335783591096,0.9906498142676973,-0.04307294110784452,-0.0007773178318591367,0.010804909374248968
525,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,6,0.17247725313569168,0.426091511133686,-0.0716884205024107,0.9271264917855618,0.9986804240574404,-0.16668185675727892,-0.012070989137358962,0.005719504402293177
526,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,8,0.3445789099352558,1.0354391371340523,-0.13684056056937402,0.9462449048769805,0.9865692516416067,-0.2357106170665499,0.014124293785310799,0.0373544912038849
527,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,6,0.31678947352960546,0.8073959938366728,-0.12181186536381812,0.7934915835280519,0.9885519257667735,-0.4098833370019813,-0.03660576711424174,0.030941854356870545
528,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,9,0.6960574970550567,2.193862257881216,-0.16454202417718636,0.9779158584694075,0.979084278878827,-0.16454202417718633,0.0012071164578599247,0.09490853627622328
529,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,7,0.5901433986329165,1.7850941929989261,-0.16484345400409256,0.5424526882571733,0.7296090563971961,-0.5322037714674263,-0.05299862287514495,0.28410588466434616
547,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,8,0.24702993746837876,0.7201593034059569,0.08278821624857828,0.9446496196617304,0.9613881270433992,0.06169297811131777,-0.005134809903178134,0.0454060841038869
549,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,8,0.3375698808598704,0.967815316628599,0.11285197418240764,0.9399912715643554,0.9520425605622385,0.08839194781287413,-0.005953835875994948,0.06915056142859562
551,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,8,0.4039462042201241,1.153076895633566,0.13478837984354441,0.9364632164768513,0.9553156422677729,0.09817973680337028,-0.008910941019081131,0.07987397868268409
553,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,8,0.36020317952720277,1.0367619308914302,0.11932266403208246,0.9229616967460255,0.9548204734464817,0.07688626056578067,-0.010329481153813005,0.07161803587561831
555,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,8,0.32232198984273713,0.9263613294049313,0.10574620000610747,0.9052792146568199,0.9304671352464544,0.07198152506543135,-0.008218688318893233,0.0795040080440388
557,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,6,0.2427445022071686,0.49485002168006437,0.005449681497720221,0.004788142226548775,0.3495572935111607,0.004330651388450509,0.02126157207612514,0.17871594573352745
558,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,6,0.014318986901271806,0.035074211541711975,-0.0025844155872840366,0.30947368421052623,0.6219362898188616,-0.0025215751083391617,-0.0011939690999521043,0.008037188696736449
579,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,14,0.18646075140572077,0.5196527608741051,0.04050971324493331,0.9816077390544186,0.9900149200741833,0.04039799968206976,-0.0009720364033061688,0.01795439853868934
609,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,6,0.1555068601579427,0.42320261437908346,0.049552803577571226,0.9646304384586438,0.970027467435625,0.04946311129073744,0.00170415344984539,0.02457653485579744
610,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,6,0.11802227291192693,0.3095107279504563,0.03816188570035985,0.9932425353354327,0.9942723130191014,0.03813215097840988,0.0005649597170539131,0.008153855091233897
611,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,6,0.06839773255339633,0.18287581699346367,0.021986240110079186,0.9816171309588241,0.9843108430984856,0.021958369564773848,0.0005295403608038193,0.007820794686074625
612,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,6,0.10251890236970915,0.27882989453180373,0.03264939659418745,0.963531746776091,0.986346052052754,0.03277096920448225,-0.002309879595599078,0.01093559571436252
637,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,6,0.10170177720060607,0.26162032620359277,0.03283151417174049,0.9900299804934388,0.9958130169734329,0.032892234579265336,-0.001153687742969138,0.006007427237067964
640,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,6,0.21579987071688297,0.4771212547197452,-0.041732025958742494,0.35527134705220986,0.6568112838155481,-0.04080166437465696,-0.017676870097624635,0.11540564621993961
641,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,6,0.14921551752354592,0.30102999566398125,0.005560776601753773,0.013193697498454449,0.13576592323569214,0.0059709223324961955,-0.007792768884105567,0.1266307152090907
642,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,6,0.08634058518725905,0.176091259055703,0.01603546160436006,0.3276850003091488,0.34218856025268896,0.01595382583978964,0.0015510795268382158,0.06392563867840646
643,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,6,0.18559464235965165,0.46288081560505234,0.059390635436709555,0.9728114620039405,0.9791410119610363,0.059506561215100416,-0.0022025897894235452,0.024469293467748707
644,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,6,0.1420471930399575,0.3838153659804324,0.043979075983407695,0.9106479071689572,0.9744500433680534,0.044260770527564074,-0.005352196338964853,0.020727031946757454
645,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,6,0.1039576802339201,0.288989377447868,0.03208842313697322,0.9051221589772929,0.9447589255274311,0.03225091583840544,-0.0030873613272096277,0.022304732312622023
646,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,6,0.09093313516469975,0.1760912590556551,0.01853592200585842,0.39473684210526316,0.39475327920049963,0.01853302757706303,5.49941471129356e-05,0.06457995891065951
647,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,6,0.03595119646000958,0.08715017571890304,0.008532004356682592,0.5350557624744527,0.5351567402866376,0.008529168041456502,5.388998929635978e-05,0.02237566721517674
648,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,6,0.07270851083775833,0.20687159364670382,0.022808376343685256,0.9348498146529914,0.9555452487667072,0.02289049667441938,-0.0015602862839459233,0.013994381820488858
649,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,6,0.07057008781688932,0.19318697906153615,0.021967219368789846,0.9205183780064008,0.9666927738730033,0.022086274861980684,-0.0022620543706210992,0.011757074430984464
650,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,6,0.05333590195161149,0.13875010160742018,0.017128404135148597,0.9797564257390865,0.9855008511642073,0.017160141518028728,-0.0006030102747198521,0.005862735141970091
651,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,6,0.05670362293412507,0.13715295138647887,0.018224152944749404,0.9812884621593321,0.9843895879817708,0.018248944208807887,-0.0004710340171091218,0.006467364938110901
667,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,8,0.34713312422439846,0.8846065812979305,0.07021762446078968,0.8117572635643223,0.8150451053109253,0.0701029073786164,0.0009729059411797275,0.1396474462309413
691,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,14,0.27773812295575956,1.052733006849215,0.03016286185021995,0.24528364632416177,0.798972496959647,0.028812464245640355,-0.011750011340997301,0.1199971395332026
692,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,13,0.36033266642248885,0.9952553363560341,-0.058883469368439585,0.4912887374551711,0.8373066095268631,-0.07444882521246035,-0.013873469339235958,0.13963925953040446
693,CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1,14,0.3172202657486674,0.9777236049999998,-0.017566153013474223,0.0637714026671019,0.2109762615962043,-0.01677088178460411,0.006919773796030338,0.27152737287509787
694,CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,9,0.2054801471847816,0.6569086599999999,-0.04795462630000003,0.6808184220799602,0.75369147107974,-0.0628097351420861,-0.004740992183644481,0.09614646740761522
712,CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,14,0.368964053239654,1.151267676,-0.06907917881426685,0.7289885635836084,0.9510989187889077,-0.07021539699323766,-0.009886404154952885,0.07862324160757257
734,CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC,9,0.4466427446340322,1.312929219,-0.11842114970333337,0.8787149030363213,0.8954562231535392,-0.13389782366613642,-0.004939364030681792,0.1361548497563728
737,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,10,1.0026181433075296,2.8,0.19567267827529025,0.9073430811190736,0.9869742965798128,0.18675820587137165,-0.015769495737624983,0.10855689347642625
743,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,5,1.1627473850675738,2.5555555555555554,0.22877689942907334,0.9794316134213708,0.982616891741538,0.21215935334872962,-0.005362549946845568,0.13711787762659802
744,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,6,0.6017531283856733,1.5227563915728362,0.12904677336683365,0.30659588921783465,0.9237681760736246,-0.2771958662111756,0.08463388324541862,0.15166867375464424
745,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,14,0.9315317211099402,2.50060235,0.19954193514214008,0.9542618428380251,0.9696729126701776,0.1987863084058092,-0.006574821142556225,0.1563221996904022
748,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,5,0.9837758669242462,2.552631578947368,0.2541957599342528,0.9814351534794078,0.9934774863082503,0.2915491058912983,0.008928360740952324,0.07106383780137127
759,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,9,0.826506501642011,2.1222222222222227,0.1858996683250414,0.9415361152564601,0.9867025871927977,0.2115675429600014,-0.012009410618312316,0.08985734629454568
761,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,8,0.3199657738570205,0.8562344061322164,0.0675391506200206,0.8839550288310759,0.9089338478749451,0.067830601961406,-0.0024717743532761682,0.09032044005421776
762,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,6,0.5743278042869395,1.5871518103052271,0.14405945038139226,0.4194426266510509,0.961676791286855,-0.21936757634642506,0.07571396390162863,0.10263610230613522
764,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,6,0.9895680349856674,2.8245614035087727,0.2870632672332391,0.9901873667871562,0.9909769677336236,0.296806013223924,0.0023475695117486928,0.08580869367415443
765,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,6,1.1770197595636587,2.7055555555555557,0.2509485094850947,0.99399527096412,0.9988317456578405,0.2436281298390159,-0.006939550647149795,0.036725002385104635
766,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,7,1.1997243951585816,3.0833333333333326,0.23052480524805236,0.952910998590016,0.9803916815186511,0.23308786398099537,-0.009261185555033913,0.15553504928436576
767,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,8,0.48975838641148667,1.7020354130320632,0.0583243571727026,0.2631259489832488,0.6782354731234894,0.07872079884836586,0.01863843702815675,0.25986930778005624
768,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,14,1.1627803266630394,3.176091259,0.25067069041638046,0.966509795146325,0.9861411095764496,0.24960614146029939,-0.009262799537394062,0.1319075226804514
792,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,6,0.5462363949433678,1.635363202301681,0.1818880162574538,0.739189258569252,0.9323890768079396,-0.024435119779140806,0.04298398667429058,0.12965773875203276
796,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,11,1.1596876393561417,3.188888888888887,0.2528444444444445,0.9723320648527394,0.9908128539764155,0.24511260197954204,-0.008786184619207327,0.1059827038852531
798,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,5,0.26757945629681423,0.594444444444444,0.029444444444444395,0.030272006207431534,0.8433424063650812,0.029444444444444426,0.12896825396825393,0.09472693513388299
803,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,5,0.12862041003100247,0.30000000000000027,0.025555555555554894,0.09869402985074216,0.5625799573560943,0.0255555555555549,0.04682539682539785,0.07608590707701188
816,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,5,0.21314806770278885,0.4888888888888898,0.03111111111111087,0.05326086956521692,0.752018633540381,0.03111111111111088,0.09523809523809637,0.09493709046723671
819,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,5,0.2133868567116647,0.41666666666667007,0.007222222222222595,0.0028638243069211144,0.9722671417919828,0.0072222222222226296,0.11230158730158768,0.03178410415437261
823,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,6,0.5127273503405675,1.1814179991667029,0.11015719021397458,0.8616274031453115,0.9888758560268004,0.1554254018335871,0.01527120391986933,0.04936613903878765
824,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,14,1.166288327413962,3.243038049,0.2520108463025099,0.9710041884820378,0.9904228354441739,0.25094888501393436,-0.009240283855765224,0.10998464622249622
842,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,14,1.2146731009195058,3.2888888888888888,0.26129458388375165,0.9623576061728056,0.9856498304964254,0.2600832658867387,-0.010539858893548859,0.14021535887913736
844,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,14,1.2221965843855918,3.273001272,0.26295538622457076,0.962667935586953,0.9847943933636039,0.26176745776780463,-0.010336343008872706,0.1452280812882532
