feature_set,split_seed,endpoint,comparison,reference,candidate,statistic,point_delta,ci95_low,ci95_high,p_worse_one_sided,units_improved,units_total,bootstrap_blocks,bootstrap_replicates,block_macro_delta,n_blocks_positive,largest_block_unit_share,cluster_robust_se,cluster_robust_low,cluster_robust_high,cluster_robust_p_two_sided,bca_low,bca_high,bca_z0,bca_acceleration,preregistered,question
MC_lig2d_ext_massaction,104729,all,EXPANDED_SHUFFLED_vs_BASE,BASE,EXPANDED_SHUFFLED,offset_mae,-0.01576730792632714,-0.0672341925478864,0.03706514791516614,0.7334533093381324,68,131,79,5000,-0.010798828847711566,40,0.21374045801526717,0.024991610320210047,-0.06552178207720132,0.03398716622454703,0.52994762894533,-0.06780818260871614,0.036106030381474176,-0.003007958465459176,-0.005213071536797188,True,how much of the apparent gain survives destroying the new labels?
MC_lig2d_ext_massaction,104729,all,EXPANDED_SHUFFLED_vs_BASE,BASE,EXPANDED_SHUFFLED,shape_mae,0.002959201146458506,-0.02460583218036804,0.031761733859125445,0.4107178564287143,58,131,79,5000,0.009391743200710949,37,0.21374045801526717,0.013661680593509633,-0.024239115618171707,0.03015751791108872,0.829080978650196,-0.025835214161933986,0.03099103218227128,0.007018616792533281,-0.018303995785195072,True,how much of the apparent gain survives destroying the new labels?
MC_lig2d_ext_massaction,104729,all,EXPANDED_vs_EXPANDED_ROWMATCHED,EXPANDED_ROWMATCHED,EXPANDED,mae,-0.012004518085411345,-0.02758145826117389,0.006878527311612188,0.871625674865027,63,131,79,5000,-0.005144577868782106,35,0.21374045801526717,0.009360735790920015,-0.03064031149668514,0.006631275325862452,0.203488935451185,-0.031590403150966756,0.00380127845236745,-0.059693184547680134,-0.1017456315981005,False,derived (not pre-registered): needed to score A4's first clause
MC_lig2d_ext_massaction,104729,all,EXPANDED_vs_EXPANDED_ROWMATCHED,EXPANDED_ROWMATCHED,EXPANDED,offset_mae,-0.021112205358403784,-0.03959685326045344,0.0020986292055250265,0.9602079584083183,59,131,79,5000,-0.01142750808094986,35,0.21374045801526717,0.01135461497137224,-0.04371750729164555,0.001493096574837982,0.06674851541006839,-0.04532102914129251,-0.002688362938098521,-0.08683835485087771,-0.11082548476911244,False,derived (not pre-registered): needed to score A4's first clause
MC_lig2d_ext_massaction,104729,all,EXPANDED_vs_EXPANDED_ROWMATCHED,EXPANDED_ROWMATCHED,EXPANDED,shape_mae,0.002649168815364484,-0.0020390630270289267,0.008953670669331951,0.14277144571085784,63,131,79,5000,0.005375664493484374,38,0.21374045801526717,0.0026533494177242685,-0.0026332440954450827,0.007931581726174051,0.32116096305714087,-0.0020693225567959984,0.008915739096979396,0.008021296494625931,-0.00587500102983417,False,derived (not pre-registered): needed to score A4's first clause
MC_lig2d_ext_massaction,104729,nn<0.4,EXPANDED_vs_BASE,BASE,EXPANDED,mae,0.4004960699679559,0.15284327491511526,0.6391560912090883,0.0007998400319936012,25,33,32,5000,0.4220866248191262,25,0.06060606060606061,0.12289595709831554,0.14984811295818523,0.6511440269777266,0.0027148114347477713,0.14537092233660287,0.6323220324018878,0.00150397753176512,-0.014760202021199806,True,"A1 primary: does adding 61 sparse, chemically distant extractants help?"
MC_lig2d_ext_massaction,104729,nn<0.4,EXPANDED_vs_BASE,BASE,EXPANDED,offset_mae,0.3571771782896803,0.0890971210901497,0.6222936436650003,0.005398920215956809,23,33,32,5000,0.3787882298112516,23,0.06060606060606061,0.13609761217804756,0.0796042682301088,0.6347500883492518,0.013351749808328154,0.08428075704481987,0.6164785558976944,0.004010615991203968,-0.014827539588699423,True,"A1 primary: does adding 61 sparse, chemically distant extractants help?"
MC_lig2d_ext_massaction,104729,nn<0.4,EXPANDED_vs_BASE,BASE,EXPANDED,shape_mae,0.07100375872508372,0.024165657162577982,0.12391530772059511,0.0011997600479904018,23,33,32,5000,0.07475826632886917,22,0.06060606060606061,0.025182271835023504,0.019644176706743725,0.1223633407434237,0.008306933477364166,0.026397900818520014,0.1272928596383072,0.012032106029748954,0.021757470078125885,True,"A1 primary: does adding 61 sparse, chemically distant extractants help?"
MC_lig2d_ext_massaction,104729,nn<0.4,EXPANDED_ROWMATCHED_vs_BASE,BASE,EXPANDED_ROWMATCHED,mae,0.42145919899989553,0.1771682228178234,0.6601037937605592,0.0005998800239952009,26,33,32,5000,0.44487306942863847,26,0.06060606060606061,0.1214890196473042,0.1736807098397012,0.6692376881600899,0.0015565457715845641,0.17447183058268154,0.6542051152367839,0.012032106029748954,-0.015691278174739413,True,row-budget-matched depth control: help at BASE's row count?
MC_lig2d_ext_massaction,104729,nn<0.4,EXPANDED_ROWMATCHED_vs_BASE,BASE,EXPANDED_ROWMATCHED,offset_mae,0.39027165251662044,0.12415630413943052,0.6517641317134142,0.002999400119976005,25,33,32,5000,0.4144252170662581,25,0.06060606060606061,0.13523098018551963,0.11446625005888689,0.666077054974354,0.007045235008623613,0.12143181523558959,0.6483188877498836,0.013536206042278273,-0.016714700244775203,True,row-budget-matched depth control: help at BASE's row count?
MC_lig2d_ext_massaction,104729,nn<0.4,EXPANDED_ROWMATCHED_vs_BASE,BASE,EXPANDED_ROWMATCHED,shape_mae,0.0697096465022087,0.02201464455642684,0.12258954441225509,0.001999600079984003,22,33,32,5000,0.072038862820628,21,0.06060606060606061,0.02532304924490332,0.018062947063469975,0.12135634594094744,0.009788040306369327,0.02451838120403123,0.1253268257435188,0.017547298372150792,0.02079174985715457,True,row-budget-matched depth control: help at BASE's row count?
MC_lig2d_ext_massaction,104729,nn<0.4,EXPANDED_vs_EXPANDED_SHUFFLED,EXPANDED_SHUFFLED,EXPANDED,mae,0.4148661716684952,0.1635938265591503,0.6683712359239501,0.0011997600479904018,22,33,32,5000,0.43250944372705585,22,0.06060606060606061,0.12849694747499202,0.15279491947235602,0.6769374238646344,0.0029377292810938223,0.1606896648136174,0.6665733935726502,0.0010026514778481883,-0.005915369504960158,True,A4 information null: is the gain information or just rows/regularisation?
MC_lig2d_ext_massaction,104729,nn<0.4,EXPANDED_vs_EXPANDED_SHUFFLED,EXPANDED_SHUFFLED,EXPANDED,offset_mae,0.41882165725087656,0.15517590949397217,0.6910210610600276,0.001799640071985603,21,33,32,5000,0.43740428161707734,21,0.06060606060606061,0.13471432817733542,0.14406997351094242,0.6935733409908107,0.004004520355849909,0.15273081488347978,0.6863390473844402,-0.0040106159912038294,-0.005234150513850337,True,A4 information null: is the gain information or just rows/regularisation?
MC_lig2d_ext_massaction,104729,nn<0.4,EXPANDED_vs_EXPANDED_SHUFFLED,EXPANDED_SHUFFLED,EXPANDED,shape_mae,0.03836681406175131,-0.005094305943328523,0.08421431991526569,0.04359128174365127,18,33,32,5000,0.04010792936970513,17,0.06060606060606061,0.02304313838348018,-0.00862997651852971,0.08536360464203233,0.10598934419155226,-0.002716857412498877,0.0878259973059097,0.020054370352950636,0.022226090228150027,True,A4 information null: is the gain information or just rows/regularisation?
MC_lig2d_ext_massaction,104729,nn<0.4,EXPANDED_SHUFFLED_vs_BASE,BASE,EXPANDED_SHUFFLED,mae,-0.014370101700539284,-0.13368386920012798,0.10350824340850456,0.6014797040591882,12,33,32,5000,-0.010422818907929725,12,0.06060606060606061,0.05893149027087516,-0.1345616685241683,0.10582146512308971,0.8089580742438415,-0.13290692504339818,0.10387073713916743,0.015541720951108279,-0.004177662860873309,True,how much of the apparent gain survives destroying the new labels?
MC_lig2d_ext_massaction,104729,nn<0.4,EXPANDED_SHUFFLED_vs_BASE,BASE,EXPANDED_SHUFFLED,offset_mae,-0.06164447896119621,-0.2041750112272162,0.06582831962456216,0.8288342331533693,12,33,32,5000,-0.05861605180582579,12,0.06060606060606061,0.06616046075395254,-0.19657962828866427,0.07329067036627185,0.35867006361465303,-0.20491820471242703,0.06471905126888956,0.017547298372150792,-0.015329414868010146,True,how much of the apparent gain survives destroying the new labels?
MC_lig2d_ext_massaction,104729,nn<0.4,EXPANDED_SHUFFLED_vs_BASE,BASE,EXPANDED_SHUFFLED,shape_mae,0.03263694466333241,-0.025822332142221488,0.09893151208463652,0.15196960607878424,14,33,32,5000,0.03465033695916405,14,0.06060606060606061,0.03207317552380697,-0.032776728086104066,0.09805061741276888,0.31675512519482857,-0.021517617335559923,0.10870714092420819,0.024567428181125256,0.035484727192601755,True,how much of the apparent gain survives destroying the new labels?
MC_lig2d_ext_massaction,104729,nn<0.4,EXPANDED_vs_EXPANDED_ROWMATCHED,EXPANDED_ROWMATCHED,EXPANDED,mae,-0.02096312903193968,-0.04788300979190222,0.0035249603899723723,0.9502099580083984,14,33,32,5000,-0.022786444609512305,13,0.06060606060606061,0.012946380267214258,-0.04736744566908428,0.0054411876052049245,0.1155288860218885,-0.04610385355403095,0.004614509821163191,0.05366759628332598,-0.0020337552522174686,False,derived (not pre-registered): needed to score A4's first clause
MC_lig2d_ext_massaction,104729,nn<0.4,EXPANDED_vs_EXPANDED_ROWMATCHED,EXPANDED_ROWMATCHED,EXPANDED,offset_mae,-0.03309447422694006,-0.061794754745207216,-0.005874077248251917,0.9928014397120576,13,33,32,5000,-0.035636987255006525,12,0.06060606060606061,0.014010649060942026,-0.06166938137947253,-0.004519567074407593,0.02463187033309172,-0.05890208609829093,-0.004294597484562287,0.0551738021383168,0.01047244677367107,False,derived (not pre-registered): needed to score A4's first clause
MC_lig2d_ext_massaction,104729,nn<0.4,EXPANDED_vs_EXPANDED_ROWMATCHED,EXPANDED_ROWMATCHED,EXPANDED,shape_mae,0.0012941122228750169,-0.006531306783878929,0.009318724534236465,0.3573285342931414,15,33,32,5000,0.002719403508241166,15,0.06060606060606061,0.0040852436826302185,-0.007037797199655294,0.009626021645405328,0.753536122213043,-0.00758060254641238,0.008485002776289375,-0.04714206696487159,-0.028347645238321593,False,derived (not pre-registered): needed to score A4's first clause
MC_lig2d_ext_massaction,104729,nn<0.6,EXPANDED_vs_BASE,BASE,EXPANDED,mae,0.1967073047914677,0.0812324454056285,0.3677170335814611,0.0001999600079984003,59,88,57,5000,0.30261046474048975,43,0.2159090909090909,0.06978205347871766,0.05691705381808071,0.3364975557648547,0.006649618157458911,0.06776792188786733,0.34847723894920707,-0.026573386823392654,-0.04018544544855043,True,"A1 primary: does adding 61 sparse, chemically distant extractants help?"
MC_lig2d_ext_massaction,104729,nn<0.6,EXPANDED_vs_BASE,BASE,EXPANDED,offset_mae,0.18402760533032225,0.05905058647982526,0.3525085606230988,0.001799640071985603,58,88,57,5000,0.2763427746323677,40,0.2159090909090909,0.07014370056994197,0.04351288817794183,0.32454232248270265,0.011190805423402502,0.051553452318275315,0.3410297857623763,-0.017547298372150792,-0.020644228691519183,True,"A1 primary: does adding 61 sparse, chemically distant extractants help?"
MC_lig2d_ext_massaction,104729,nn<0.6,EXPANDED_vs_BASE,BASE,EXPANDED,shape_mae,0.034691617963514165,0.00604655769472946,0.0759838985417541,0.007998400319936013,48,88,57,5000,0.06080702245111294,38,0.2159090909090909,0.018613705166975286,-0.002596114155599752,0.07197935008262808,0.06760025214296345,-0.0011842085173834073,0.06740253075149824,-0.07577261944530014,-0.08810776969998071,True,"A1 primary: does adding 61 sparse, chemically distant extractants help?"
MC_lig2d_ext_massaction,104729,nn<0.6,EXPANDED_ROWMATCHED_vs_BASE,BASE,EXPANDED_ROWMATCHED,mae,0.2191494686827326,0.10701541463306005,0.37559831882357914,0.0001999600079984003,60,88,57,5000,0.3149581708633081,44,0.2159090909090909,0.0641009770217919,0.09073978139474728,0.34755915597071796,0.001179235085650637,0.10102083157816924,0.3641527939893968,-0.017547298372150792,-0.02427965236003599,True,row-budget-matched depth control: help at BASE's row count?
MC_lig2d_ext_massaction,104729,nn<0.6,EXPANDED_ROWMATCHED_vs_BASE,BASE,EXPANDED_ROWMATCHED,offset_mae,0.2142023781678219,0.09202559891898002,0.36708716681366504,0.0009998000399920016,58,88,57,5000,0.2921816535670623,41,0.2159090909090909,0.06571558541218073,0.08255824160721625,0.34584651472842753,0.001900524400521457,0.09066082506228965,0.3658549005927687,0.004511946203065805,-0.01120253498265575,True,row-budget-matched depth control: help at BASE's row count?
MC_lig2d_ext_massaction,104729,nn<0.6,EXPANDED_ROWMATCHED_vs_BASE,BASE,EXPANDED_ROWMATCHED,shape_mae,0.03757147228266932,0.00898833456217693,0.07794034287455187,0.002999400119976005,52,88,57,5000,0.06271322785389306,39,0.2159090909090909,0.018391157330133922,0.0007295570522075356,0.0744133875131311,0.04577870734142753,0.0017201088618530572,0.06994544714395862,-0.08331635009329552,-0.08720881043700753,True,row-budget-matched depth control: help at BASE's row count?
MC_lig2d_ext_massaction,104729,nn<0.6,EXPANDED_vs_EXPANDED_SHUFFLED,EXPANDED_SHUFFLED,EXPANDED,mae,0.20003335565661998,0.09456937529782013,0.3489292020440864,0.0001999600079984003,47,88,57,5000,0.2815100021386608,34,0.2159090909090909,0.06304740140279326,0.07373423394899808,0.32633247736424187,0.0024520059542100106,0.09200276290459788,0.34505273114762114,-0.00852263930681318,-0.011225379185155974,True,A4 information null: is the gain information or just rows/regularisation?
MC_lig2d_ext_massaction,104729,nn<0.6,EXPANDED_vs_EXPANDED_SHUFFLED,EXPANDED_SHUFFLED,EXPANDED,offset_mae,0.20952079588604305,0.10013693249655284,0.3603235588275825,0.0001999600079984003,49,88,57,5000,0.2864273180542435,33,0.2159090909090909,0.06405783592909732,0.08119753059159912,0.337844061180487,0.0018381684163591297,0.0985804527898351,0.3591928458252704,-0.0060159441466754015,-0.004151010884407835,True,A4 information null: is the gain information or just rows/regularisation?
MC_lig2d_ext_massaction,104729,nn<0.6,EXPANDED_vs_EXPANDED_SHUFFLED,EXPANDED_SHUFFLED,EXPANDED,shape_mae,0.011847790875350168,-0.008017240130203059,0.04014630321215527,0.14097180563887224,41,88,57,5000,0.02468366875349571,30,0.2159090909090909,0.012112131576797908,-0.01241572429133448,0.036111306042034816,0.33219447387333917,-0.009151422089364753,0.0380947028075227,-0.015040336678635672,-0.03456055138131014,True,A4 information null: is the gain information or just rows/regularisation?
MC_lig2d_ext_massaction,104729,nn<0.6,EXPANDED_SHUFFLED_vs_BASE,BASE,EXPANDED_SHUFFLED,mae,-0.0033260508651522273,-0.06553183797782951,0.07202933167858351,0.5332933413317337,43,88,57,5000,0.021100462601828986,26,0.2159090909090909,0.033362810562993755,-0.07015979148014921,0.06350768974984476,0.9209438061883812,-0.06652062120927477,0.07031754444110289,0.003007958465459176,-0.012140453513510147,True,how much of the apparent gain survives destroying the new labels?
MC_lig2d_ext_massaction,104729,nn<0.6,EXPANDED_SHUFFLED_vs_BASE,BASE,EXPANDED_SHUFFLED,offset_mae,-0.025493190555720788,-0.09778322983679484,0.0478802788760037,0.7664467106578684,43,88,57,5000,-0.010084543421875676,26,0.2159090909090909,0.03456973991478208,-0.0947447011929928,0.04375832008155123,0.4639321959506364,-0.09843169140106572,0.047259092737639924,0.009023984261129213,-0.008482796696874984,True,how much of the apparent gain survives destroying the new labels?
MC_lig2d_ext_massaction,104729,nn<0.6,EXPANDED_SHUFFLED_vs_BASE,BASE,EXPANDED_SHUFFLED,shape_mae,0.022843827088164,-0.0061819415416591635,0.0638375021131482,0.0643871225754849,43,88,57,5000,0.03612335369761722,29,0.2159090909090909,0.016921596910111757,-0.011054204870102204,0.056741859046430206,0.18245376029165827,-0.006224988440654876,0.06376118367651204,0.0065172796505839885,-0.004524986601608875,True,how much of the apparent gain survives destroying the new labels?
MC_lig2d_ext_massaction,104729,nn<0.6,EXPANDED_vs_EXPANDED_ROWMATCHED,EXPANDED_ROWMATCHED,EXPANDED,mae,-0.02244216389126483,-0.04152600436761125,0.003138175305374632,0.9546090781843631,39,88,57,5000,-0.012347706122818323,25,0.2159090909090909,0.011989597732985614,-0.046460214272587744,0.0015758864900580864,0.06645998469854694,-0.04603610866563065,-0.002004675219491505,-0.07778384164691524,-0.10381459196818835,False,derived (not pre-registered): needed to score A4's first clause
MC_lig2d_ext_massaction,104729,nn<0.6,EXPANDED_vs_EXPANDED_ROWMATCHED,EXPANDED_ROWMATCHED,EXPANDED,offset_mae,-0.030174772837499607,-0.05321124000828175,0.0011549623216296125,0.9686062787442512,36,88,57,5000,-0.015838878934694652,24,0.2159090909090909,0.014543184551112464,-0.0593082723120074,-0.0010412733629918125,0.04260838904162896,-0.0603664309394129,-0.006290931539063259,-0.10648191949286799,-0.10993355250749275,False,derived (not pre-registered): needed to score A4's first clause
MC_lig2d_ext_massaction,104729,nn<0.6,EXPANDED_vs_EXPANDED_ROWMATCHED,EXPANDED_ROWMATCHED,EXPANDED,shape_mae,-0.002879854319155149,-0.007758512386758331,0.002760031828026678,0.8668266346730654,37,88,57,5000,-0.0019062054027801241,24,0.2159090909090909,0.002452801370607984,-0.007793405900002933,0.0020336972616926343,0.24532071397259195,-0.007935622836458253,0.0025438121555439314,-0.0025066308995717666,-0.012429355546520053,False,derived (not pre-registered): needed to score A4's first clause
MC_lig2d_ext_massaction,130363,all,EXPANDED_vs_BASE,BASE,EXPANDED,mae,0.1385445764756295,0.0431006561677019,0.2695301835200417,0.0005998800239952009,72,131,79,5000,0.2326708225602665,50,0.21374045801526717,0.05985817695831738,0.019376100333751853,0.25771305261750715,0.023269783195775575,0.014756446701122462,0.24319396213220223,-0.06974075868817967,-0.10760967170400403,True,"A1 primary: does adding 61 sparse, chemically distant extractants help?"
MC_lig2d_ext_massaction,130363,all,EXPANDED_vs_BASE,BASE,EXPANDED,offset_mae,0.13699585014733145,0.03498054195305631,0.28092609166575744,0.0021995600879824036,71,131,79,5000,0.2361544137285839,49,0.21374045801526717,0.0635374152211679,0.010502573294398021,0.2634891270002649,0.03415412407330657,0.006004973044654057,0.24869276391414769,-0.06974075868817967,-0.10426361640133024,True,"A1 primary: does adding 61 sparse, chemically distant extractants help?"
MC_lig2d_ext_massaction,130363,all,EXPANDED_vs_BASE,BASE,EXPANDED,shape_mae,0.027348083936825484,0.003131943877742884,0.05989534159142939,0.010997800439912017,74,131,79,5000,0.048828035855184984,46,0.21374045801526717,0.015125353667722474,-0.0027641820772999585,0.05746034995095092,0.07444618377937579,-0.0025138796359617916,0.05317764072608343,-0.06371143428922371,-0.09618955011631058,True,"A1 primary: does adding 61 sparse, chemically distant extractants help?"
MC_lig2d_ext_massaction,130363,all,EXPANDED_ROWMATCHED_vs_BASE,BASE,EXPANDED_ROWMATCHED,mae,0.12948558486563116,0.03275196492059769,0.2631254188110714,0.0027994401119776045,73,131,79,5000,0.22472110141088802,51,0.21374045801526717,0.060686184957554415,0.00866867142551983,0.25030249830574247,0.036010828409156724,0.005042411359056634,0.23692608288769823,-0.06270677794321385,-0.10752375819261539,True,row-budget-matched depth control: help at BASE's row count?
MC_lig2d_ext_massaction,130363,all,EXPANDED_ROWMATCHED_vs_BASE,BASE,EXPANDED_ROWMATCHED,offset_mae,0.13068625337640122,0.029790565291988837,0.2751548231870798,0.004199160167966407,68,131,79,5000,0.22930028760462987,48,0.21374045801526717,0.0632092880740647,0.004846227492475735,0.2565262792603267,0.042001775631123985,0.0036617446332953348,0.24452546954614837,-0.05818659283016712,-0.09979216040402317,True,row-budget-matched depth control: help at BASE's row count?
MC_lig2d_ext_massaction,130363,all,EXPANDED_ROWMATCHED_vs_BASE,BASE,EXPANDED_ROWMATCHED,shape_mae,0.024888399015511545,0.0006501329061130313,0.05648425885725096,0.021395720855828835,69,131,79,5000,0.04582657953170671,46,0.21374045801526717,0.015087457754230756,-0.005148422030318973,0.05492522006134207,0.10304482117159477,-0.005494044643784427,0.05013497558728409,-0.06672579327973212,-0.10150951485947128,True,row-budget-matched depth control: help at BASE's row count?
MC_lig2d_ext_massaction,130363,all,EXPANDED_vs_EXPANDED_SHUFFLED,EXPANDED_SHUFFLED,EXPANDED,mae,0.13961748355072043,0.04062379547377491,0.287868739603081,0.0011997600479904018,76,131,79,5000,0.24637750567361044,53,0.21374045801526717,0.06225717308312771,0.015672973005673524,0.2635619940957673,0.02776246962476548,0.021514820287600833,0.26058016318941996,-0.04463279759461025,-0.0657968206617142,True,A4 information null: is the gain information or just rows/regularisation?
MC_lig2d_ext_massaction,130363,all,EXPANDED_vs_EXPANDED_SHUFFLED,EXPANDED_SHUFFLED,EXPANDED,offset_mae,0.14329014880813004,0.04169560221538271,0.2920552423759822,0.001799640071985603,72,131,79,5000,0.25242231666412485,51,0.21374045801526717,0.06273898928664264,0.018386415886609483,0.2681938817296506,0.025097574796161825,0.027775584736731924,0.26935602835163447,-0.04262558517694437,-0.05632795395098455,True,A4 information null: is the gain information or just rows/regularisation?
MC_lig2d_ext_massaction,130363,all,EXPANDED_vs_EXPANDED_SHUFFLED,EXPANDED_SHUFFLED,EXPANDED,shape_mae,0.017969300717245906,-0.00434136943185256,0.04668553750926432,0.0613877224555089,75,131,79,5000,0.020619404147298768,45,0.21374045801526717,0.012810018101454674,-0.007533486271459833,0.043472087705951644,0.16465818857745187,-0.005078426619759979,0.04559194745285653,0.013536206042278273,-0.030252642712376352,True,A4 information null: is the gain information or just rows/regularisation?
MC_lig2d_ext_massaction,130363,all,EXPANDED_SHUFFLED_vs_BASE,BASE,EXPANDED_SHUFFLED,mae,-0.001072907075090877,-0.06519311782173823,0.06457764659139825,0.519496100779844,59,131,79,5000,-0.013706683113343901,36,0.21374045801526717,0.03133845039614716,-0.06346296918736102,0.06131715503717927,0.9727763219235053,-0.0647077933900919,0.0655492299312353,0.017547298372150792,-0.004124257165648357,True,how much of the apparent gain survives destroying the new labels?
MC_lig2d_ext_massaction,130363,all,EXPANDED_SHUFFLED_vs_BASE,BASE,EXPANDED_SHUFFLED,offset_mae,-0.006294298660798638,-0.07532959957100442,0.07215963638403343,0.5766846630673865,67,131,79,5000,-0.016267902935540972,38,0.21374045801526717,0.03614213457140835,-0.07824776133288464,0.06565916401128735,0.8621956244741384,-0.07495898914884291,0.07271012837808258,0.020054370352950636,-0.006848142250400816,True,how much of the apparent gain survives destroying the new labels?
MC_lig2d_ext_massaction,130363,all,EXPANDED_SHUFFLED_vs_BASE,BASE,EXPANDED_SHUFFLED,shape_mae,0.009378783219579578,-0.01302503135224218,0.039008614122327236,0.22415516896620677,61,131,79,5000,0.028208631707886206,42,0.21374045801526717,0.01276195021820873,-0.01602830796466199,0.03478587440382115,0.4646029888444334,-0.01564452340116105,0.036318780332395405,-0.024567428181125117,-0.027212164275165523,True,how much of the apparent gain survives destroying the new labels?
MC_lig2d_ext_massaction,130363,all,EXPANDED_vs_EXPANDED_ROWMATCHED,EXPANDED_ROWMATCHED,EXPANDED,mae,0.009058991609998337,-0.0031165738914106607,0.02057144200798066,0.06718656268746251,66,131,79,5000,0.007949721149378431,42,0.21374045801526717,0.005580785987205641,-0.0020514998142953707,0.020169483034292043,0.10857168366199,-0.002589131511877682,0.020933069062002294,0.004511946203065805,0.014074134660070865,False,derived (not pre-registered): needed to score A4's first clause
