arm,macro_mae,sign_acc,cell_spearman,cell_top1,cross_spearman,cross_top1,cross_regret,calib_slope,rep,design
G13_PERM,0.6678907105212871,0.49363964328860643,0.07676938468356434,0.20680294242794242,-0.1621039454635221,0.02967032967032967,1.8880513176776006,-0.1267866611855187,5,BP
G14_PERM,0.7611550813650979,0.3314998535466883,-0.15961838483566765,0.23517650669436385,-0.21082647280877315,0.004233385661957091,1.8965819758701137,-0.4498570569304825,5,BP
G13_PERM,0.6678907105212871,0.49363964328860643,0.07676938468356434,0.20680294242794242,-0.1621039454635221,0.02967032967032967,1.8880513176776006,-0.12678666118551868,5,BP
G14_PERM,0.7420433600116562,0.3628045304678087,-0.11316877437051784,0.2346774224452796,-0.10437655231243828,0.007232172589315447,1.8505000375645726,-0.40212174664367994,6,BP
G13_PERM,0.6744931099204342,0.49063619175590717,0.08972084504818126,0.18840819233676379,-0.20901905935858692,0.002197802197802198,2.003356712041877,-0.08373903930804513,6,BP
G14_PERM,0.7420433600116562,0.3628045304678087,-0.11316877437051784,0.2346774224452796,-0.10437655231243828,0.007232172589315447,1.8505000375645726,-0.40212174664367994,6,BP
G13_PERM,0.6744931099204342,0.49063619175590717,0.08972084504818126,0.18840819233676379,-0.20901905935858692,0.002197802197802198,2.003356712041877,-0.08373903930804509,6,BP
G14_PERM,0.7174240118776449,0.4164220963055856,-0.03965268066738279,0.2586020427984714,-0.15127675683606817,0.006242884100026956,1.9428290070731147,-0.2087159670823924,7,BP
G13_PERM,0.6929439441747409,0.44045413343630324,-0.01930810255954758,0.18453015569087,-0.25575258698614783,0.015384615384615382,1.9888468373556107,-0.20404503652587175,7,BP
G14_PERM,0.7174240118776449,0.4164220963055856,-0.03965268066738279,0.2586020427984714,-0.15127675683606817,0.006242884100026956,1.9428290070731147,-0.2087159670823924,7,BP
G13_PERM,0.6929439441747409,0.44045413343630324,-0.01930810255954758,0.18453015569087,-0.25575258698614783,0.015384615384615382,1.9888468373556107,-0.20404503652587175,7,BP
G14_PERM,0.7321368685648058,0.3999699982208421,-0.0756790342112785,0.22525101551887267,-0.06957069594360385,0.008961249373337286,1.6977056734306697,-0.259495475996608,8,BP
G13_PERM,0.6604902664157564,0.4890513479390471,0.07668372807856474,0.21173059744488318,-0.1583991425669721,0.019780219780219783,1.8778442003935207,-0.01824525518831938,8,BP
G14_PERM,0.7321368685648058,0.3999699982208421,-0.0756790342112785,0.22525101551887267,-0.06957069594360385,0.008961249373337286,1.6977056734306697,-0.259495475996608,8,BP
G13_PERM,0.6604902664157564,0.4890513479390471,0.07668372807856474,0.21173059744488318,-0.1583991425669721,0.019780219780219783,1.8778442003935207,-0.018245255188319418,8,BP
G14_PERM,0.735157359441019,0.37684027213518245,-0.07984284169949332,0.2283859361537933,-0.11041519664741309,0.014259284671372583,1.6856707108259132,-0.34167071616805145,9,BP
G13_PERM,0.680291508375457,0.4923922992128288,0.05586734868264779,0.21138107593464736,-0.1581310701222335,0.010989010989010988,2.0248148088494657,-0.14298223307232416,9,BP
G14_PERM,0.735157359441019,0.37684027213518245,-0.07984284169949332,0.2283859361537933,-0.11041519664741309,0.014259284671372583,1.6856707108259132,-0.34167071616805145,9,BP
G13_PERM,0.680291508375457,0.4923922992128288,0.05586734868264779,0.21138107593464736,-0.1581310701222335,0.010989010989010988,2.0248148088494657,-0.1429822330723241,9,BP
G14_PERM,0.7490173777011673,0.36667192348150207,-0.114118982529298,0.23365559704845423,-0.1761809930198203,0.008954735740450026,1.805156145826185,-0.4210166238065843,10,BP
G13_PERM,0.6685766908238318,0.528564390056719,0.1282787304280405,0.20442365504865506,-0.07434636847282008,0.013186813186813187,2.298037023528615,-0.10118373179578533,10,BP
G14_PERM,0.7490173777011673,0.36667192348150207,-0.114118982529298,0.23365559704845423,-0.1761809930198203,0.008954735740450026,1.805156145826185,-0.4210166238065843,10,BP
G13_PERM,0.6685766908238318,0.528564390056719,0.1282787304280405,0.20442365504865506,-0.07434636847282008,0.013186813186813187,2.298037023528615,-0.10118373179578533,10,BP
G14_PERM,0.7381659112433661,0.38109117843437884,-0.07934447959733873,0.23304953974596834,-0.13713176603289082,0.009930228501657073,1.928216935831519,-0.30330446657526267,11,BP
G13_PERM,0.6695798488986188,0.44824925730756354,-0.024098514965069172,0.20089461464461467,-0.18490073240486643,0.021978021978021976,1.989726635230499,-0.2541176005108816,11,BP
G14_PERM,0.7381659112433661,0.38109117843437884,-0.07934447959733873,0.23304953974596834,-0.13713176603289082,0.009930228501657073,1.928216935831519,-0.30330446657526267,11,BP
G13_PERM,0.6695798488986188,0.44824925730756354,-0.024098514965069172,0.20089461464461467,-0.18490073240486643,0.021978021978021976,1.989726635230499,-0.2541176005108816,11,BP
G14_PERM,0.7264363807144502,0.3945025274373152,-0.07836577416992965,0.23625480339766053,-0.0301350255275598,0.004930664573521717,1.8198510868051703,-0.2764845432817208,12,BP
G13_PERM,0.6632120960099955,0.4776137906439266,0.049749826812334,0.2312511463404321,-0.09983817793855465,0.006593406593406593,1.933096407720243,-0.020554096904631673,12,BP
G14_PERM,0.7264363807144502,0.3945025274373152,-0.07836577416992965,0.23625480339766053,-0.0301350255275598,0.004930664573521717,1.8198510868051703,-0.2764845432817208,12,BP
G13_PERM,0.6632120960099955,0.4776137906439266,0.049749826812334,0.2312511463404321,-0.09983817793855465,0.006593406593406593,1.933096407720243,-0.020554096904631693,12,BP
G14_PERM,0.7239523302871518,0.38598494392112154,-0.0700047390408776,0.23276059258202117,-0.07814991141217757,0.014057331557331559,1.8361171812426154,-0.17079156322352015,13,BP
G13_PERM,0.6705519054101331,0.4466569395290601,0.017608886592863825,0.20977765950980237,-0.18472643622941337,0.002197802197802198,1.8109627450866703,-0.07637165256852119,13,BP
G14_PERM,0.7239523302871518,0.38598494392112154,-0.0700047390408776,0.23276059258202117,-0.07814991141217757,0.014057331557331559,1.8361171812426154,-0.17079156322352015,13,BP
G13_PERM,0.6705519054101331,0.4466569395290601,0.017608886592863825,0.20977765950980237,-0.18472643622941337,0.002197802197802198,1.8109627450866703,-0.07637165256852119,13,BP
G14_PERM,0.7177229098125585,0.40126028991893226,-0.04839913183226445,0.22047919012204725,-0.03216638511255382,0.015358926787498218,1.7943111423356608,-0.214273421369207,14,BP
G13_PERM,0.675763120126173,0.48432165523269316,0.06299135724002311,0.2055243797208083,-0.16207288345640927,0.004395604395604396,2.0153408460795648,-0.10800405494878762,14,BP
G14_PERM,0.7177229098125585,0.40126028991893226,-0.04839913183226445,0.22047919012204725,-0.03216638511255382,0.015358926787498218,1.7943111423356608,-0.214273421369207,14,BP
G13_PERM,0.675763120126173,0.48432165523269316,0.06299135724002311,0.2055243797208083,-0.16207288345640927,0.004395604395604396,2.0153408460795648,-0.1080040549487876,14,BP
G14_PERM,0.7342259514082567,0.3769856315759873,-0.09627600837276559,0.2316714700643272,-0.03548208408232072,0.021825396825396824,1.549718263325995,-0.2384274990569054,15,BP
G13_PERM,0.6620258167578685,0.5096693294936794,0.06447761139145951,0.2081496017210303,-0.11027947475904236,0.014285714285714285,1.9731433331872534,-0.08191872042606016,15,BP
G14_PERM,0.7323562969374894,0.3819908123558565,-0.10787503568907911,0.2262331583760155,-0.04798110381766039,0.01871838478981336,1.5952955776259334,-0.3475316056680936,16,BP
G13_PERM,0.6850753864713764,0.4519998977887985,-0.01783300048403911,0.20580696419982134,-0.19452955769063895,0.046153846153846156,1.74599185852925,-0.20929039446516146,16,BP
G14_PERM,0.6854497471853533,0.4688595372665555,0.027640859769118543,0.2399326566290852,0.03700398348980795,0.008318070818070818,1.8759369601705913,-0.04235970544646412,17,BP
G13_PERM,0.6622449490198117,0.5063026052419672,0.11427053668285052,0.18399460328031755,-0.058076829980607536,0.007692307692307693,1.8129746043334787,0.036512737542746955,17,BP
G14_PERM,0.7126845182202095,0.41545000330805415,-0.05213196572123182,0.22380565532351246,-0.059638506296409766,0.023150750348552546,1.616346365717775,-0.19403831472045183,18,BP
G13_PERM,0.6666960813714782,0.4829929463056065,0.06024073606749632,0.20736037771752058,-0.14666389804783297,0.025274725274725275,2.099279745605461,-0.028483065403638062,18,BP
G14_PERM,0.6995073261947201,0.43629102850205215,-0.006860195999514382,0.24910799517942378,0.08661515677227284,0.024755403326831897,1.5959225373000783,-0.006267746617134468,19,BP
G13_PERM,0.661004807323845,0.48680738347363556,0.05488903257464265,0.17416424844996273,-0.08441101351308959,0.04395604395604395,1.4720579268143719,-0.02172749460771756,19,BP
