arm,macro_mae_extractant,macro_mae_extractant_seed_sd,macro_mae_chemotype,macro_mae_adjacent,macro_mae_far,macro_sign_acc_strong,macro_pair_spearman,pooled_mae,pooled_mae_adjacent,pooled_mae_far,pooled_sign_acc_strong,n_units_mae_all,n_units_adjacent,n_units_far,n_units_sign,n_seeds,macro_curve_spearman
M_SELECTED,0.4243517910442892,0.010888317921287386,0.5054419082552792,0.17704380188744143,0.54459437138907,0.8394300634011017,0.5636765427099389,0.48715856159118753,0.16739341336277816,0.7248225406171026,0.8794215795328142,90,83,88,86,5,0.6097628846497104
C_DIRECT_ROW,0.42492473687782245,0.0053409646045112485,0.5071121814565147,0.1698565907654738,0.5454951804947631,0.809177312989321,0.5673037640474263,0.4395611060777495,0.15449707397188525,0.6540464445912373,0.8773204795451737,90,83,88,86,5,0.5586947128604619
B1_MEAN_CURVE,0.5868968525852951,0.003142040319249402,0.6361682728573707,0.2073698358473631,0.7916669443237774,0.6315044966619506,0.2927722907676655,0.5704952358683162,0.18115156968660864,0.8738557793834986,0.8157458904956124,90,83,88,86,5,0.23563862293420462
