split_seed,model,macro_mae,offset_mae,shape_mae,shape_r2,macro_mae_ligand,pooled_mae,pooled_r2,offset_share_of_sse,median_ligand_mae,worst_quartile_ligand_mae,rank_spearman,sign_accuracy,frac_within_0_5_log,frac_within_1_log,prediction_dispersion_ratio,n_rows,n_ligands,n_ecfp_clusters,n_superclusters,n_eff_pooled_rows,n_macro_units,nn_lt_0_4__macro_mae,nn_lt_0_4__offset_mae,nn_lt_0_4__shape_mae,nn_lt_0_4__n_rows,nn_lt_0_6__macro_mae,nn_lt_0_6__offset_mae,nn_lt_0_6__shape_mae,nn_lt_0_6__n_rows
104729,GEN9_A0_ROW_ONLY,1.0140880582206933,0.8806254903208376,0.4975091315578453,0.18523200930501327,1.0378973987827966,1.2400912725430981,0.1411203567292515,0.5317711341099053,0.9292290537291924,2.0046441312399126,0.5137145549065247,0.6267940154648294,0.2684832317073171,0.4639862804878049,0.43686428279650713,5248,152,131,79,6.256051615740402,131,0.9177381026042939,0.7899809587338857,0.3605511962144016,396,1.1027684690927149,0.9764958299316101,0.5208303443386657,1282
130363,GEN9_A0_ROW_ONLY,0.9697800054001512,0.8039366160412235,0.5107737883339108,0.17381329137539558,0.9856639418403668,1.1341022474649904,0.2669431881332255,0.4437153133622178,0.9130415432252214,1.8671640589564558,0.4712222925214425,0.6141648583890995,0.2884908536585366,0.5150533536585366,0.4682152756583199,5248,152,131,79,6.256051615740402,131,0.8341681661890066,0.7072840212591783,0.3600478225879687,433,1.0331734213749586,0.8543691137093881,0.5166827597273899,1372
155921,GEN9_A0_ROW_ONLY,0.9556488992736585,0.7949470440095359,0.4921943508088851,0.19736371030026112,0.9713827480610725,1.1399950125417833,0.2692973501454138,0.45783104734124275,0.8904337860007837,1.869050720388302,0.4709738496983656,0.6340103775767301,0.28220274390243905,0.4963795731707317,0.46611478625129965,5248,152,131,79,6.256051615740402,131,0.8741169499798561,0.7394514416773559,0.4103935488916429,397,1.0947793173351472,0.9031628255872965,0.5374907771946973,1829
196613,GEN9_A0_ROW_ONLY,0.9998425264225932,0.82691460407565,0.5001053447381107,0.19499167520975824,0.9970478523071294,1.1645038644945511,0.20540445195227708,0.4999530544993567,0.9001800603280405,1.9134037897129637,0.4454037909305913,0.6369873624688458,0.2854420731707317,0.5034298780487805,0.4429565000923757,5248,152,131,79,6.256051615740402,131,0.9258065113926164,0.7499990068058914,0.41705665327142954,406,1.1281258591774483,0.9419136801361181,0.5504295245517001,1159
262147,GEN9_A0_ROW_ONLY,1.007578411110977,0.8734550531696278,0.49707802928817335,0.21272349579237737,1.0403282099404176,1.1880019769205423,0.20187716877202222,0.5131287941694626,0.9325474555607298,2.043664048176577,0.4609727865189127,0.6424750007589008,0.27439024390243905,0.4872332317073171,0.43234709008991173,5248,152,131,79,6.256051615740402,131,0.9860901656487742,0.8469215512614465,0.3818133481718989,406,1.1640089574999182,1.0219137472554245,0.5515836780276712,1273
104729,GEN9_A1_ADJ_d05,1.0238539838925649,0.8930412548544325,0.49807027575135904,0.16208514612933356,1.045743015032255,1.2381922187494656,0.14155082601140667,0.5182276880713004,0.9421117097153549,2.027962125678582,0.4838563636449733,0.6168654986920736,0.2690548780487805,0.4716082317073171,0.47328472047051,5248,152,131,79,6.256051615740402,131,0.9207204914299192,0.8118880884256408,0.36811160331441795,396,1.1264238814861816,1.01574573254834,0.5188041361756729,1282
130363,GEN9_A1_ADJ_d05,0.979886711988029,0.8083016648441571,0.5293367656651673,0.13819807838496578,0.9974956770227842,1.1469702109993902,0.2539779590309007,0.429819534677501,0.9333098890789795,1.8751254361546135,0.39664942884948495,0.6109293238245672,0.2804878048780488,0.5024771341463414,0.49680973889136515,5248,152,131,79,6.256051615740402,131,0.8289097294041696,0.704984855972447,0.3659922794070908,433,1.043974929133977,0.8741172394625434,0.5172655743858343,1372
155921,GEN9_A1_ADJ_d05,0.9574917540201571,0.7920127184757305,0.5092836795903753,0.17692160037319193,0.9724085622650318,1.1386602658586042,0.26129003743793366,0.4500492697940114,0.890719624088412,1.859784848863309,0.4021252460368804,0.6345217197426227,0.2858231707317073,0.4994283536585366,0.482882836216324,5248,152,131,79,6.256051615740402,131,0.8866375343681246,0.7355481747858994,0.424874235983087,397,1.0884416297477184,0.8906513232024104,0.5435108372896299,1829
196613,GEN9_A1_ADJ_d05,1.0196697854819712,0.853016106879647,0.5244099261725097,0.1415565224386799,1.0218977878808204,1.165679390471915,0.1895878129644193,0.47716786061212785,0.8835038270435118,1.9645876375868683,0.3975326106499903,0.6315520621691585,0.28734756097560976,0.5097179878048781,0.47436558679846874,5248,152,131,79,6.256051615740402,131,0.9301074879887319,0.7573472290634864,0.44411039199409186,406,1.1412127981758837,0.9645257620014561,0.5558088553216989,1159
262147,GEN9_A1_ADJ_d05,1.002442871632651,0.8695835467914665,0.4973992688285492,0.2003253227479379,1.0328121896552882,1.1835618787081799,0.2069154041717669,0.5023197989084419,0.9268797671678723,2.022948689980933,0.4234552731116457,0.6423090893294352,0.2730564024390244,0.4889481707317073,0.4437329350387611,5248,152,131,79,6.256051615740402,131,0.9607697523434614,0.8237002950965124,0.3806048426788655,406,1.1509618582366756,1.010457079367681,0.544620755645103,1273
