claim,design,arm,split,n_tasks,e_random,e_model,saved,saved_frac,saved_frac_task_mean,saved_frac_ci_low,saved_frac_ci_high,saved_heavy,saved_light,e_random_heavy,e_random_light,e_model_heavy,e_model_light,saved_sd_seed,saved_ci_low,saved_ci_high,p_perm,metric,n_seeds,saved_seed_137171,saved_seed_506411,saved_seed_721632,saved_seed_937310,saved_seed_939478
C1_L3A_measurements_saved,BR,G14,all,455,6.905645338426908,4.735282144748411,2.1703631936784973,0.3142882507448466,0.3838783570986366,0.03513356217203124,0.4036641739905276,0.6405119413490775,3.700214446007917,5.049243086614564,8.762047590239252,4.408731145265487,5.0618331442313345,0.2212055026499885,0.2521036799613133,4.195166577260915,0.0,"measurements saved = E_random - E_model, seed-macro over tasks",5,2.0271160006400017,2.248403347155815,1.8586632546658242,2.380394293039592,2.3372390728912547
C1_L3A_measurements_saved,BR,G14,dZ=1,60,17.609568191311613,13.933633853169036,3.6759343381425764,0.20874642116189118,0.2035964762840659,-0.11534040173688892,0.23932600289151726,0.9055393112057871,6.446329365079366,15.441358604845448,19.77777777777778,14.535819293639662,13.331448412698412,0.2756870781649897,-1.9097754802489177,5.386508165106454,0.0,"measurements saved = E_random - E_model, seed-macro over tasks",5,3.605999085296854,3.6321999576933788,3.272540793757899,3.914387230094467,3.954544623870282
C1_L3A_measurements_saved,BR,G14,dZ 2-4,150,7.693637481061924,5.37487904440419,2.318758436657734,0.30138649531712586,0.34800979722773867,0.01392388259438667,0.4224153326273518,0.8748430438769322,3.7626738294385356,5.9225381956223755,9.464736766501474,5.047695151745442,5.702062937062937,0.26267261105494055,0.11297147231416382,4.775345112493833,0.0,"measurements saved = E_random - E_model, seed-macro over tasks",5,2.327830973305759,2.4526794921956676,1.8639764547724207,2.5102741933265174,2.439031069688304
C1_L3A_measurements_saved,BR,G14,dZ 5-8,150,4.0457999163253255,2.2578013455094004,1.7879985708159254,0.4419394453000802,0.4416583987440946,0.15610270666648055,0.6387930096700846,0.46485834524305447,3.111138796388796,2.1170513718521913,5.97454846079846,1.6521930266091371,2.8634096644096645,0.20155348142684476,0.6250389592784912,4.047948932614739,0.0,"measurements saved = E_random - E_model, seed-macro over tasks",5,1.5462528658683916,1.8304106935860802,1.613098603573063,2.003751652771259,1.9464790382808335
C1_L3A_measurements_saved,BR,G14,dZ 9-13,90,3.390923272934729,1.8313532609738092,1.5595700119609193,0.45992488960422995,0.45855695158183885,0.152147727296982,0.6735292784318282,0.38897374865752393,2.7301662752643145,1.7540072555301667,5.027839290339291,1.365033506872643,2.297673015074976,0.24135568329800677,0.4840525302211627,3.8385651175039834,0.0,"measurements saved = E_random - E_model, seed-macro over tasks",5,1.279819018646882,1.684171314021681,1.3159212981999535,1.7719957463787028,1.7459426825573765
C1_L3A_measurements_saved,BR,HEAVIER_ALWAYS,all,455,6.905645338426908,6.905645338426908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.049243086614564,8.762047590239252,5.049243086614564,8.762047590239252,0.0,0.0,0.0,,"measurements saved = E_random - E_model, seed-macro over tasks",5,0.0,0.0,0.0,0.0,0.0
C1_L3A_measurements_saved,BR,HEAVIER_ALWAYS,dZ=1,60,17.609568191311613,17.609568191311613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.441358604845448,19.77777777777778,15.441358604845448,19.77777777777778,0.0,0.0,0.0,,"measurements saved = E_random - E_model, seed-macro over tasks",5,0.0,0.0,0.0,0.0,0.0
C1_L3A_measurements_saved,BR,HEAVIER_ALWAYS,dZ 2-4,150,7.693637481061924,7.693637481061924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9225381956223755,9.464736766501474,5.9225381956223755,9.464736766501474,0.0,0.0,0.0,,"measurements saved = E_random - E_model, seed-macro over tasks",5,0.0,0.0,0.0,0.0,0.0
C1_L3A_measurements_saved,BR,HEAVIER_ALWAYS,dZ 5-8,150,4.0457999163253255,4.0457999163253255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1170513718521913,5.97454846079846,2.1170513718521913,5.97454846079846,0.0,0.0,0.0,,"measurements saved = E_random - E_model, seed-macro over tasks",5,0.0,0.0,0.0,0.0,0.0
C1_L3A_measurements_saved,BR,HEAVIER_ALWAYS,dZ 9-13,90,3.390923272934729,3.390923272934729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7540072555301667,5.027839290339291,1.7540072555301667,5.027839290339291,0.0,0.0,0.0,,"measurements saved = E_random - E_model, seed-macro over tasks",5,0.0,0.0,0.0,0.0,0.0
C1_L3A_measurements_saved,BQ,G14,all,455,6.905645338426908,4.783068845922614,2.1225764925042943,0.3073683035375537,0.38963370204844694,0.033089272596214955,0.3940040417903702,0.5796636246598229,3.665489360348765,5.049243086614564,8.762047590239252,4.469579461954741,5.096558229890486,0.2771765177682402,0.24824478837510874,4.195569945284751,0.0,"measurements saved = E_random - E_model, seed-macro over tasks",5,1.804789387766406,1.887688232326055,2.126239471542359,2.411667471387347,2.3824978994993042
C1_L3A_measurements_saved,BQ,G14,dZ=1,60,17.609568191311613,14.55571529739436,3.053852893917253,0.1734200896205958,0.18183347519842213,-0.1436037224015793,0.20744975456143996,0.07946504709376563,6.02824074074074,15.441358604845448,19.77777777777778,15.361893557751682,13.749537037037035,0.9506467301151219,-2.4291800903037575,4.818111112558288,0.0,"measurements saved = E_random - E_model, seed-macro over tasks",5,2.8936453762040144,1.5858575269759478,2.9912512651821856,3.8779119941948887,3.9205983070292283
C1_L3A_measurements_saved,BQ,G14,dZ 2-4,150,7.693637481061924,5.334543296106149,2.359094184955775,0.3066292362699364,0.35811677623988913,0.03147323302822509,0.4079601076320457,0.9750365554950295,3.743151814416521,5.9225381956223755,9.464736766501474,4.947501640127345,5.721584952084952,0.17909808380801734,0.26380166360599266,4.79464380198021,0.0,"measurements saved = E_random - E_model, seed-macro over tasks",5,2.2856641367864357,2.2295643968891876,2.18248818732962,2.587020037070474,2.510734166703158
C1_L3A_measurements_saved,BQ,G14,dZ 5-8,150,4.0457999163253255,2.221818670483919,1.823981245841407,0.4508332798370495,0.44991476638220973,0.17935014196336513,0.6498199122639378,0.49802164549196803,3.1499408461908462,2.1170513718521913,5.97454846079846,1.6190297263602236,2.824607614607615,0.2868548482043973,0.710725211192526,4.23782436733941,0.0,"measurements saved = E_random - E_model, seed-macro over tasks",5,1.33619633172284,1.7943644711073206,1.970008052995044,2.014570736272417,2.004766637109414
C1_L3A_measurements_saved,BQ,G14,dZ 9-13,90,3.390923272934729,1.7887393112651027,1.6021839616696258,0.4724919535802383,0.47070031359558867,0.18623480389338523,0.6856676326183255,0.40844166731495657,2.7959262560242952,1.7540072555301667,5.027839290339291,1.3455655882152102,2.231913034314995,0.30696881500455414,0.5967422724903613,4.0062639780208835,0.0,"measurements saved = E_random - E_model, seed-macro over tasks",5,1.0627013445480524,1.6599164770882322,1.7065372344546066,1.8057330873689328,1.7760316648883054
C1_L3A_measurements_saved,BQ,HEAVIER_ALWAYS,all,455,6.905645338426908,6.905645338426908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.049243086614564,8.762047590239252,5.049243086614564,8.762047590239252,0.0,0.0,0.0,,"measurements saved = E_random - E_model, seed-macro over tasks",5,0.0,0.0,0.0,0.0,0.0
C1_L3A_measurements_saved,BQ,HEAVIER_ALWAYS,dZ=1,60,17.609568191311613,17.609568191311613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.441358604845448,19.77777777777778,15.441358604845448,19.77777777777778,0.0,0.0,0.0,,"measurements saved = E_random - E_model, seed-macro over tasks",5,0.0,0.0,0.0,0.0,0.0
C1_L3A_measurements_saved,BQ,HEAVIER_ALWAYS,dZ 2-4,150,7.693637481061924,7.693637481061924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9225381956223755,9.464736766501474,5.9225381956223755,9.464736766501474,0.0,0.0,0.0,,"measurements saved = E_random - E_model, seed-macro over tasks",5,0.0,0.0,0.0,0.0,0.0
C1_L3A_measurements_saved,BQ,HEAVIER_ALWAYS,dZ 5-8,150,4.0457999163253255,4.0457999163253255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1170513718521913,5.97454846079846,2.1170513718521913,5.97454846079846,0.0,0.0,0.0,,"measurements saved = E_random - E_model, seed-macro over tasks",5,0.0,0.0,0.0,0.0,0.0
C1_L3A_measurements_saved,BQ,HEAVIER_ALWAYS,dZ 9-13,90,3.390923272934729,3.390923272934729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7540072555301667,5.027839290339291,1.7540072555301667,5.027839290339291,0.0,0.0,0.0,,"measurements saved = E_random - E_model, seed-macro over tasks",5,0.0,0.0,0.0,0.0,0.0
C1_L3A_measurements_saved,A,G14,all,455,6.905645338426908,4.621032346005723,2.284612992421185,0.33083265653802246,0.41165717274159885,0.09086265327408209,0.410655006910999,0.7563649402990366,3.8128610445433324,5.049243086614564,8.762047590239252,4.292878146315528,4.949186545695918,0.23759224399761147,0.6196230147672721,4.365712115005996,0.0,"measurements saved = E_random - E_model, seed-macro over tasks",5,2.2373024852461287,2.539634861429041,1.9087321696602342,2.3293341410107686,2.408061304759751
C1_L3A_measurements_saved,A,G14,dZ=1,60,17.609568191311613,13.757423044791466,3.8521451465201464,0.21875295888406604,0.2171257572553255,-0.13380328213484785,0.2467333568462797,0.95882733007733,6.7454629629629625,15.441358604845448,19.777777777777775,14.482531274768116,13.032314814814814,0.7894738467003124,-2.165800287097162,5.795655993466011,0.0,"measurements saved = E_random - E_model, seed-macro over tasks",5,4.204509336910653,4.821564528307949,2.7495521656705866,3.4348098478032685,4.050289853908275
C1_L3A_measurements_saved,A,G14,dZ 2-4,150,7.693637481061924,5.360491462103572,2.3331460189583524,0.30325655773377,0.3569354329974496,0.044254043397234176,0.418681593168043,1.059546113906075,3.6067459240106303,5.922538195622375,9.464736766501472,4.8629920817163,5.8579908424908425,0.38879745107570457,0.4043243631584916,4.911378479997614,0.0,"measurements saved = E_random - E_model, seed-macro over tasks",5,2.220144764097582,2.5977267732183864,1.6972653507931725,2.563817545306568,2.5867756613760537
C1_L3A_measurements_saved,A,G14,dZ 5-8,150,4.0457999163253255,2.1144982868354907,1.9313016294898353,0.4773596493728678,0.47742617747863586,0.26644504011721376,0.6705910615259829,0.5609386550650667,3.301664603914604,2.1170513718521913,5.97454846079846,1.556112716787125,2.672883856883857,0.07609884668350038,1.0755813897102209,4.410738288893948,0.0,"measurements saved = E_random - E_model, seed-macro over tasks",5,1.8189373994579006,2.014570736272417,1.89511886486317,1.9730202141804118,1.9548609326752782
C1_L3A_measurements_saved,A,G14,dZ 9-13,90,3.390923272934729,1.6440374147109842,1.746885858223744,0.5151652566623466,0.5129107790333158,0.2940325936605802,0.7205580397592992,0.4675887617841414,3.026182954663347,1.7540072555301667,5.027839290339291,1.2864184937460255,2.0016563356759436,0.06457524219586856,0.9624787371702566,4.260015037666084,0.0,"measurements saved = E_random - E_model, seed-macro over tasks",5,1.6555115139757457,1.8057330873689328,1.703659020485076,1.7928154822638278,1.7767101870251385
C1_L3A_measurements_saved,A,HEAVIER_ALWAYS,all,455,6.905645338426908,6.905645338426908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.049243086614564,8.762047590239252,5.049243086614564,8.762047590239252,0.0,0.0,0.0,,"measurements saved = E_random - E_model, seed-macro over tasks",5,0.0,0.0,0.0,0.0,0.0
C1_L3A_measurements_saved,A,HEAVIER_ALWAYS,dZ=1,60,17.609568191311613,17.609568191311613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.441358604845448,19.777777777777775,15.441358604845448,19.777777777777775,0.0,0.0,0.0,,"measurements saved = E_random - E_model, seed-macro over tasks",5,0.0,0.0,0.0,0.0,0.0
C1_L3A_measurements_saved,A,HEAVIER_ALWAYS,dZ 2-4,150,7.693637481061924,7.693637481061924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.922538195622375,9.464736766501472,5.922538195622375,9.464736766501472,0.0,0.0,0.0,,"measurements saved = E_random - E_model, seed-macro over tasks",5,0.0,0.0,0.0,0.0,0.0
C1_L3A_measurements_saved,A,HEAVIER_ALWAYS,dZ 5-8,150,4.0457999163253255,4.0457999163253255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1170513718521913,5.97454846079846,2.1170513718521913,5.97454846079846,0.0,0.0,0.0,,"measurements saved = E_random - E_model, seed-macro over tasks",5,0.0,0.0,0.0,0.0,0.0
C1_L3A_measurements_saved,A,HEAVIER_ALWAYS,dZ 9-13,90,3.390923272934729,3.390923272934729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7540072555301667,5.027839290339291,1.7540072555301667,5.027839290339291,0.0,0.0,0.0,,"measurements saved = E_random - E_model, seed-macro over tasks",5,0.0,0.0,0.0,0.0,0.0
C1_L3A_measurements_saved,BP,G14,all,455,6.905645338426908,4.996660146163701,1.9089851922632064,0.2764383484394334,0.37740659987367786,0.05262499874516077,0.35522044089380084,0.7272170150416273,3.0907533694847857,5.049243086614564,8.762047590239252,4.322026071572937,5.671294220754467,0.21358549402641672,0.3597825823743442,3.760156005486706,0.0,"measurements saved = E_random - E_model, seed-macro over tasks",5,1.7749538716306383,1.6656050546331946,1.893362315132284,1.9876153419262343,2.22338937799368
C1_L3A_measurements_saved,BP,G14,dZ=1,60,17.609568191311613,15.198889351892069,2.4106788394195426,0.13689596549045124,0.1570745320068542,-0.13456684395735008,0.1761087969661814,1.2357227582041657,3.585634920634921,15.441358604845448,19.77777777777778,14.20563584664128,16.19214285714286,0.8623482567264849,-2.1922224063965867,4.118167404148796,0.001,"measurements saved = E_random - E_model, seed-macro over tasks",5,2.512147556390977,1.1892491006800212,3.0887348579782787,1.9552469916779123,3.3080156903705245
C1_L3A_measurements_saved,BP,G14,dZ 2-4,150,7.693637481061924,5.795261556557286,1.8983759245046392,0.24674621454124107,0.3096212055091897,-0.01502287417931222,0.3347133836037949,0.8735648290575526,2.9231870199517256,5.9225381956223755,9.464736766501474,5.048973366564821,6.541549746549746,0.3874859128035393,-0.15311470588520978,3.777192115347451,0.0,"measurements saved = E_random - E_model, seed-macro over tasks",5,1.8624383726284153,1.5493040854166393,1.5176706928486292,2.1409785407985935,2.421487930830919
C1_L3A_measurements_saved,BP,G14,dZ 5-8,150,4.0457999163253255,2.195600999229061,1.8501989170962652,0.45731349927377113,0.45874203719990847,0.23498114178498444,0.641602297942844,0.5474694755141716,3.152928358678359,2.1170513718521913,5.97454846079846,1.5695818963380197,2.8216201021201024,0.1508393815899343,0.9995278906756938,4.186179906807954,0.0,"measurements saved = E_random - E_model, seed-macro over tasks",5,1.5891160539305993,1.8884480686459237,1.8871310294500498,1.9801573773778827,1.9061420560768707
C1_L3A_measurements_saved,BP,G14,dZ 9-13,90,3.390923272934729,1.716159774311727,1.6747634986230016,0.49389601704952485,0.4913640135773907,0.2548947717054453,0.7009303902960481,0.4679873132553386,2.881539683990664,1.7540072555301667,5.027839290339291,1.286019942274828,2.146299606348626,0.13327105115703836,0.837247361611377,4.064227115731302,0.0,"measurements saved = E_random - E_model, seed-macro over tasks",5,1.4418645101437924,1.7688872807702372,1.712471561095862,1.7518892249057894,1.6987049161993268
C1_L3A_measurements_saved,BP,HEAVIER_ALWAYS,all,455,6.905645338426908,6.905645338426908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.049243086614564,8.762047590239252,5.049243086614564,8.762047590239252,0.0,0.0,0.0,,"measurements saved = E_random - E_model, seed-macro over tasks",5,0.0,0.0,0.0,0.0,0.0
C1_L3A_measurements_saved,BP,HEAVIER_ALWAYS,dZ=1,60,17.609568191311613,17.609568191311613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.441358604845448,19.77777777777778,15.441358604845448,19.77777777777778,0.0,0.0,0.0,,"measurements saved = E_random - E_model, seed-macro over tasks",5,0.0,0.0,0.0,0.0,0.0
C1_L3A_measurements_saved,BP,HEAVIER_ALWAYS,dZ 2-4,150,7.693637481061924,7.693637481061924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9225381956223755,9.464736766501474,5.9225381956223755,9.464736766501474,0.0,0.0,0.0,,"measurements saved = E_random - E_model, seed-macro over tasks",5,0.0,0.0,0.0,0.0,0.0
C1_L3A_measurements_saved,BP,HEAVIER_ALWAYS,dZ 5-8,150,4.0457999163253255,4.0457999163253255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1170513718521913,5.97454846079846,2.1170513718521913,5.97454846079846,0.0,0.0,0.0,,"measurements saved = E_random - E_model, seed-macro over tasks",5,0.0,0.0,0.0,0.0,0.0
C1_L3A_measurements_saved,BP,HEAVIER_ALWAYS,dZ 9-13,90,3.390923272934729,3.390923272934729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7540072555301667,5.027839290339291,1.7540072555301667,5.027839290339291,0.0,0.0,0.0,,"measurements saved = E_random - E_model, seed-macro over tasks",5,0.0,0.0,0.0,0.0,0.0
