cell_id,extractant,chemotype,amp,amp_dev,quad,quad_dev,amp_dev_hat_global,amp_dev_hat_local,quad_dev_hat_global,quad_dev_hat_local
b0a65fc4ebf31640,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,sc009,-0.228886968417165,0.04805925677435818,-0.054389473426689594,-0.017199885980711718,-0.08950992294890776,-0.008780465479862231,-0.00937962932801798,0.007314834787977528
5336017ed36fd28f,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,sc009,-0.25718998234181645,0.01975624284970673,-0.05818411491274844,-0.020994527466770566,-0.06639394342601387,0.013291002695852247,-0.02640694139361998,-0.01358696066800718
5a6a2f3bf13a7d55,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,sc009,-0.3108539750035556,-0.03390774981203243,-0.018092380722236734,0.019097206723741142,0.07795193318746084,-0.005032634390736068,0.017893285360818984,0.005770712982245877
c61ecb085d8df371,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,sc009,-0.3108539750035556,-0.03390774981203243,-0.018092380722236734,0.019097206723741142,0.07795193318746084,-0.005032634390736068,0.017893285360818984,0.005770712982245877
4f2be71378594542,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,sc018,-0.6895709290580362,-0.1075310616975248,0.0664447526850157,0.04708578937597849,-0.013749737278200976,0.09128168480564063,0.0818175535428487,-0.12116679532092985
b35f13943d04ca50,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,sc018,-0.45749897739893003,0.12454088996158136,0.04985502697428801,0.03049606366525079,-0.007133394810225751,0.01156148645713492,0.05330606777025039,0.005748110921588112
d871da32cd728745,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,sc018,-0.7198141775310241,-0.13777431017051267,0.15021225460761523,0.130853291298578,-0.0005170523422505254,-0.004233734400512855,0.02479458199765209,0.09525509753500958
ee9ed6c5b9f7b397,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,sc018,-0.7647728259575238,-0.18273295859701244,0.11352482949291487,0.09416586618387765,0.0060992901257247,-0.0023864987865991373,-0.003716903774946214,0.20948955432230604
9ed4efa5a12f8c67,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,sc018,-0.5605269125134498,0.021512954847061616,0.38951258551901724,0.37015362220998005,0.012715632593699925,-0.1597669040843963,-0.03222838954754451,0.1762014125670309
0f9c166921b14844,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,sc018,-0.4975516273673968,0.08448823999311461,-0.1714126432653627,-0.19077160657439993,0.01214482984485788,0.00242944639750446,0.029095499519747502,-0.025671663994565615
71dc32e0ed7e16a2,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,sc018,-0.7032666914653731,-0.12122682410486174,-0.4054741993861292,-0.42483316269516647,0.08581912922820474,-0.027307264012399003,-0.06342840687938993,-0.1391201027359505
519ef744e75b8881,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,sc018,-0.7170879058482682,-0.13504803848775682,-0.40165203296623186,-0.42101099627526906,0.10509160636849338,-0.03012837425781989,-0.0876317571105106,-0.16317001247505478
815c365f83ac70cf,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,sc018,-0.04737404681909141,0.53466582054142,0.8838912691477623,0.8645323058387251,-0.03202690110070032,0.012916925051574185,0.022144068948963678,-0.029794163115002447
9a5a0eda0a6fd590,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,sc018,-0.6030623279975212,-0.021022460637009854,-0.07243159383265552,-0.09179055714169274,-0.046588668792094154,0.03722073256174968,0.003915468190994087,-0.00571478893637449
e7c3a51331914d65,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,sc018,-0.5800866017497827,0.001953265610728727,0.004638341921794353,-0.014720621387242866,-0.05692040739117488,0.0420881779957062,-0.009017929872323027,-0.015978894582159415
a155938e4ae9d704,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,sc018,-0.6438653846197394,-0.061825517259228024,-0.37480103118958175,-0.39415999449861894,-0.06493432644633394,0.06008001941000976,-0.019049852785742092,0.05020443739197243
a1da294020dc650f,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,-0.30714440385437736,0.4158698501532363,-0.0440287256113443,-0.1167064761937691,0.12835604469857556,-0.21832356697475117,0.016391207346824394,0.07643007164105496
26cbed1ed70886fe,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,-0.3329203074515154,0.39009394655609825,0.06294412329109883,-0.009733627291325972,0.03075202447274787,-0.055326660806494045,0.0004953718513738785,0.019346929133776142
ac59b211ab998989,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,-0.419073133230413,0.30394112077720065,0.10431259918565505,0.03163484860323025,-0.03857328688628644,0.04718913541816914,-0.010794980149336978,-0.01690088984408792
34036c3b224f37de,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,-0.2393538766146196,0.48366037739299406,0.044102236990877036,-0.028575513591547766,-0.26005241818949615,0.3585847406755899,-0.04686517304431669,-0.14538207528457822
492b7bdb48f08e41,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,-1.7862947262675428,-1.0632804722599292,0.41313877484070227,0.34046102425827746,0.29617278675005315,-0.32191858498111386,0.04372191891854766,0.12137684558973107
d107e225e8d2b292,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,-2.299516136084347,-1.5765018820767334,0.5556349379198653,0.4829571873374405,0.18626746247707954,-0.15455157718154577,0.06192602306233414,0.05725897051347798
754e9dee83f16dd1,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,-1.0081377598476755,-0.28512350584006185,-0.010404546712339369,-0.08308229729476417,-0.13670983166362075,0.20649147671197304,-0.026777542837463083,-0.06740993499703252
ad16fef01adc5432,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,0.6083263112895817,1.3313405652971952,-0.5442773952451164,-0.6169551458275412,-0.20621278165905266,0.21492474634946185,-0.038096825147963226,-0.06505924879586254
