split_seed,extractant,chemotype,n_pairs,n_cells,n_adjacent,n_far,n_strong,y_abs_mean,arm,mae_all,mae_adjacent,mae_far,sign_acc_strong,pair_spearman,n_cells_spearman
104729,CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,sc009,91,1,13,49,47,0.6605436359176023,FLAT,0.6605436359176023,0.17795010645570952,0.9982252485405079,0.0,,0
104729,CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,sc009,91,1,13,49,47,0.6605436359176023,G14,0.3136726463487828,0.1249483541895364,0.44455746009728947,1.0,0.9417741678611244,1
104729,CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,sc009,91,1,13,49,47,0.6605436359176023,O_CURV,0.21158615667363176,0.11044078040771188,0.28630822747102985,1.0,0.915527950310559,1
104729,CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,sc009,91,1,13,49,47,0.6605436359176023,O_CURV_LPO,0.2266183022964461,0.11378119697574164,0.30749321458257556,1.0,0.9127090301003346,1
104729,CCCCC(CC)CN(CC(=O)N(CC(CC)CCCC)CC(CC)CCCC)CC(=O)N(CC(CC)CCCC)CC(CC)CCCC,sc016,1,1,0,0,1,1.8249684352973585,FLAT,1.8249684352973585,,,0.0,,0
104729,CCCCC(CC)CN(CC(=O)N(CC(CC)CCCC)CC(CC)CCCC)CC(=O)N(CC(CC)CCCC)CC(CC)CCCC,sc016,1,1,0,0,1,1.8249684352973585,G14,2.1205981749972587,,,0.0,,0
104729,CCCCC(CC)CN(CC(=O)N(CC(CC)CCCC)CC(CC)CCCC)CC(=O)N(CC(CC)CCCC)CC(CC)CCCC,sc016,1,1,0,0,1,1.8249684352973585,O_CURV,1.47595814827711,,,1.0,,0
104729,CCCCC(CC)CN(CC(=O)N(CC(CC)CCCC)CC(CC)CCCC)CC(=O)N(CC(CC)CCCC)CC(CC)CCCC,sc016,1,1,0,0,1,1.8249684352973585,O_CURV_LPO,2.0274902395512444,,,0.0,,0
104729,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,sc009,242,6,32,129,130,0.3431918738880579,FLAT,0.3431918738880579,0.08202217941648735,0.49997012761415655,0.0,,0
104729,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,sc009,242,6,32,129,130,0.3431918738880579,G14,0.12272347124883062,0.06258864069345488,0.14214674883693051,1.0,0.9030361276737227,4
104729,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,sc009,242,6,32,129,130,0.3431918738880579,O_CURV,0.10973843284207511,0.06071634175262857,0.12059621167245335,1.0,0.9232505976378469,4
104729,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,sc009,242,6,32,129,130,0.3431918738880579,O_CURV_LPO,0.11197155305221056,0.06105397565266914,0.12341853008028307,1.0,0.9188632712909619,4
104729,CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,sc017,15,1,5,3,4,0.1669551351900281,FLAT,0.1669551351900281,0.0815848459157277,0.32358347304767343,0.0,,0
104729,CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,sc017,15,1,5,3,4,0.1669551351900281,G14,0.24275185356505166,0.11254448268360477,0.4645196806725313,0.25,0.08869595524635956,1
104729,CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,sc017,15,1,5,3,4,0.1669551351900281,O_CURV,0.20562632942680112,0.09700307780664094,0.3956935374133756,0.5,0.33125224102211837,1
104729,CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,sc017,15,1,5,3,4,0.1669551351900281,O_CURV_LPO,0.239987063859489,0.10915683183482236,0.4908136791826216,0.0,-0.23169555656191881,1
104729,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,sc018,170,17,12,64,130,0.6534342867416089,FLAT,0.6534342867416089,0.5897171214324387,0.9631262953626378,0.0,,0
104729,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,sc018,170,17,12,64,130,0.6534342867416089,G14,0.42359645709289045,0.37632338013768746,0.5753075369690908,0.9615384615384616,0.7219363969363969,13
104729,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,sc018,170,17,12,64,130,0.6534342867416089,O_CURV,0.3552310477664532,0.48367963159254607,0.46924524530131523,0.9692307692307692,0.7965118215118215,13
104729,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,sc018,170,17,12,64,130,0.6534342867416089,O_CURV_LPO,0.37753894587503656,0.49711226592983776,0.5138662128633578,0.9538461538461539,0.739935064935065,13
104729,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,sc009,91,1,13,49,75,1.0311703719666234,FLAT,1.0311703719666234,0.20638913796085598,1.5581159727388607,0.0,,0
104729,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,sc009,91,1,13,49,75,1.0311703719666234,G14,0.6342502536558124,0.1531302921896255,0.9523166025542905,1.0,0.9666666666666668,1
104729,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,sc009,91,1,13,49,75,1.0311703719666234,O_CURV,0.6246286810924737,0.1503613442560698,0.9350422794559095,1.0,0.9496416626851409,1
104729,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,sc009,91,1,13,49,75,1.0311703719666234,O_CURV_LPO,0.6203662052458884,0.15036902908374175,0.9303968430823907,1.0,0.9418697244784201,1
104729,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,sc019,91,1,13,49,62,0.7532106162744967,FLAT,0.7532106162744967,0.14626580753932156,1.1466385437460058,0.0,,0
104729,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,sc019,91,1,13,49,62,0.7532106162744967,G14,1.1045295538246995,0.21182570851114887,1.6637662439342844,0.0,-0.766013696448479,1
104729,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,sc019,91,1,13,49,62,0.7532106162744967,O_CURV,1.0967286017810978,0.2091016420550573,1.649888756001988,0.016129032258064516,-0.6763019589106547,1
104729,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,sc019,91,1,13,49,62,0.7532106162744967,O_CURV_LPO,1.091356612763532,0.2049553800979919,1.6440746814052585,0.03225806451612903,-0.6668896321070235,1
104729,CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,sc020,63,3,18,18,49,0.7955269945786231,FLAT,0.7955269945786231,0.2943023582018955,1.3791355890457606,0.0,,0
104729,CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,sc020,63,3,18,18,49,0.7955269945786231,G14,0.8951529218663362,0.31372422122709853,1.5619937723546247,0.10204081632653061,-0.5913419913419914,3
104729,CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,sc020,63,3,18,18,49,0.7955269945786231,O_CURV,0.3248297173411705,0.13049982921522008,0.5291275940781877,1.0,0.8190476190476191,3
104729,CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,sc020,63,3,18,18,49,0.7955269945786231,O_CURV_LPO,0.3524908194474427,0.136347716207981,0.5617947600578912,1.0,0.7419913419913419,3
104729,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,sc009,78,1,11,42,74,1.701473929716398,FLAT,1.701473929716398,0.5504057894598793,2.482433800774416,0.0,,0
104729,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,sc009,78,1,11,42,74,1.701473929716398,G14,1.299550965372305,0.50051501748153,1.8736695915907862,0.972972972972973,0.9069032233589194,1
104729,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,sc009,78,1,11,42,74,1.701473929716398,O_CURV,1.2884750617034408,0.4968573957930383,1.855857892594204,0.972972972972973,0.8837870989769723,1
104729,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,sc009,78,1,11,42,74,1.701473929716398,O_CURV_LPO,1.3014111486560136,0.4940528494476176,1.8766978775319625,0.918918918918919,0.8066490471553762,1
104729,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,sc021,91,1,13,49,76,1.4236340659340663,FLAT,1.4236340659340663,0.2588423076923077,2.162848775510204,0.0,,0
104729,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,sc021,91,1,13,49,76,1.4236340659340663,G14,1.0360138089637336,0.18406734208585362,1.5784956483955899,1.0,0.9709030100334449,1
104729,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,sc021,91,1,13,49,76,1.4236340659340663,O_CURV,1.0186643090918184,0.17544448775983762,1.548709847894011,1.0,0.940770823379519,1
104729,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,sc021,91,1,13,49,76,1.4236340659340663,O_CURV_LPO,0.9996838236947979,0.1773294542993779,1.5197847096721433,1.0,0.9212454212454213,1
104729,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,247,21,51,79,122,0.4093764317408666,FLAT,0.4093764317408666,0.21149259620860544,0.619155728629926,0.0,,0
104729,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,247,21,51,79,122,0.4093764317408666,G14,0.2609723928670392,0.1604650414676371,0.3480291182529013,0.9508196721311475,0.6587133651788822,12
104729,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,247,21,51,79,122,0.4093764317408666,O_CURV,0.23575515508185413,0.17879585846052629,0.24779179586249073,0.9672131147540983,0.6713513418254796,12
104729,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,247,21,51,79,122,0.4093764317408666,O_CURV_LPO,0.25499146756689334,0.20032113799540363,0.25295166397348,0.9508196721311475,0.5079621129190095,12
104729,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,229,10,61,56,86,0.3427822731303943,FLAT,0.3427822731303943,0.14670632518521395,0.701639675905554,0.0,,0
104729,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,229,10,61,56,86,0.3427822731303943,G14,0.5617769408430385,0.2131977098773472,1.15824445616525,0.011627906976744186,-0.6767540666092825,10
104729,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,229,10,61,56,86,0.3427822731303943,O_CURV,0.4237836243216783,0.17176664909022546,0.8767775358172365,0.313953488372093,-0.6058995298593393,10
104729,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,229,10,61,56,86,0.3427822731303943,O_CURV_LPO,0.4756716024176642,0.17648649977515182,1.041249074134394,0.2441860465116279,-0.7062704135346668,10
104729,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc027,140,5,35,45,80,0.40067146092629824,FLAT,0.40067146092629824,0.17458366281961715,0.6829541410476306,0.0,,0
104729,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc027,140,5,35,45,80,0.40067146092629824,G14,0.10441485987082563,0.0991461268555099,0.12003922215231479,1.0,0.9123886289514014,5
104729,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc027,140,5,35,45,80,0.40067146092629824,O_CURV,0.1286638856028853,0.10459735888776678,0.15871291683816063,1.0,0.9079009216928069,5
104729,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc027,140,5,35,45,80,0.40067146092629824,O_CURV_LPO,0.12959010687033792,0.10683667649127285,0.15328097458392023,1.0,0.8978837890814841,5
104729,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,sc009,376,20,70,144,58,0.1499428256116678,FLAT,0.1499428256116678,0.07285972816559315,0.22984656789089375,0.0,,0
104729,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,sc009,376,20,70,144,58,0.1499428256116678,G14,0.19114176299992938,0.0687926288174841,0.30126239818707706,0.7413793103448276,0.6585457336587383,20
104729,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,sc009,376,20,70,144,58,0.1499428256116678,O_CURV,0.186138183598404,0.06366730674677606,0.2847831746763128,0.7413793103448276,0.6771484422944981,20
104729,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,sc009,376,20,70,144,58,0.1499428256116678,O_CURV_LPO,0.18927150677297944,0.06836739671142845,0.287969954143682,0.7413793103448276,0.6512038207707719,20
104729,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc009,41,14,3,15,19,0.3176554662312331,FLAT,0.3176554662312331,0.22540485843112276,0.5361994947148179,0.0,,0
104729,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc009,41,14,3,15,19,0.3176554662312331,G14,0.27780184902193866,0.29384228346695856,0.23521347656088035,1.0,0.5298303229337711,1
104729,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc009,41,14,3,15,19,0.3176554662312331,O_CURV,0.2000861550346133,0.26875441773496705,0.13475246179232434,1.0,0.7646414887794198,1
104729,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc009,41,14,3,15,19,0.3176554662312331,O_CURV_LPO,0.20276461865833664,0.27138240176466694,0.1949128764371878,1.0,0.6447728516694033,1
104729,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc027,91,1,13,49,21,0.2563453078834993,FLAT,0.2563453078834993,0.11793718642607343,0.34037902676364024,0.0,,0
104729,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc027,91,1,13,49,21,0.2563453078834993,G14,0.33286920560218053,0.10562694419893112,0.45694944618366484,1.0,0.6653288740245263,1
104729,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc027,91,1,13,49,21,0.2563453078834993,O_CURV,0.34723272719471177,0.09877742145944593,0.5076653728718499,1.0,0.8441949354992834,1
104729,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc027,91,1,13,49,21,0.2563453078834993,O_CURV_LPO,0.3358917948179748,0.1038493657665117,0.4793398076640043,1.0,0.8320114667940756,1
104729,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc028,78,1,12,40,47,0.4254558723247345,FLAT,0.4254558723247345,0.14532276042913475,0.5527347936108739,0.0,,0
104729,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc028,78,1,12,40,47,0.4254558723247345,G14,0.702958940626024,0.15324329160340963,1.0517985754145964,0.14893617021276595,0.0559314103617901,1
104729,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc028,78,1,12,40,47,0.4254558723247345,O_CURV,0.781989539834449,0.1739151981304254,1.185733311423454,0.3404255319148936,0.2920244312649376,1
104729,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc028,78,1,12,40,47,0.4254558723247345,O_CURV_LPO,0.7697264416424835,0.16777930035048563,1.16946641403085,0.3191489361702128,0.28168034497148414,1
104729,CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1,sc029,91,1,13,49,46,0.344101734945055,FLAT,0.344101734945055,0.16587400399999996,0.34658519504081636,0.0,,0
104729,CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1,sc029,91,1,13,49,46,0.344101734945055,G14,0.6508272193332941,0.21779436113815948,0.8377541012398647,0.32608695652173914,-0.21043829486939117,1
104729,CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1,sc029,91,1,13,49,46,0.344101734945055,O_CURV,0.5562118827951761,0.20723142001497108,0.7063877546596278,0.32608695652173914,-0.0594426064526618,1
104729,CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1,sc029,91,1,13,49,46,0.344101734945055,O_CURV_LPO,0.5541619420871577,0.20688056916396008,0.6965971725029461,0.32608695652173914,-0.13717034479376297,1
104729,CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,sc030,36,1,6,15,11,0.23226484772222225,FLAT,0.23226484772222225,0.09335123983333334,0.3183773171333334,0.0,,0
104729,CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,sc030,36,1,6,15,11,0.23226484772222225,G14,0.13815006585127085,0.10998483682861597,0.13572685073603766,1.0,0.6334620334620336,1
104729,CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,sc030,36,1,6,15,11,0.23226484772222225,O_CURV,0.20578016883400807,0.12374806076960221,0.2635576105525256,1.0,0.5145431145431145,1
104729,CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,sc030,36,1,6,15,11,0.23226484772222225,O_CURV_LPO,0.22550655538212527,0.12698549929018094,0.2991624777878853,1.0,0.4581724581724582,1
104729,CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,sc030,91,1,13,49,39,0.3876806246153847,FLAT,0.3876806246153847,0.0961691626923077,0.5404660284693877,0.0,,0
104729,CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,sc030,91,1,13,49,39,0.3876806246153847,G14,0.1839293367286336,0.07176978791558783,0.21233977690365585,1.0,0.8068960025481765,1
104729,CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,sc030,91,1,13,49,39,0.3876806246153847,O_CURV,0.13139704285862747,0.06571382790582332,0.1317125422859356,1.0,0.8992992514731646,1
104729,CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,sc030,91,1,13,49,39,0.3876806246153847,O_CURV_LPO,0.14603716628086638,0.07114420712949796,0.150725189868807,1.0,0.880442745660137,1
