design,comparison,value,reference,candidate,point,ci95_low,ci95_high,bca_low,bca_high,p_two_sided,bootstrap_se,mde_80,block_macro,n_units,units_improved,seeds_positive,n_seeds,loco_min,loco_max,loco_sign_stable,margin,passes_intervals,passes_P1
B,DIR_mf_mean_C1_vs_G14,mae_all,G14,DIR_mf_mean_C1,-0.09530490102661626,-0.13407878187510092,-0.03863380160803069,-0.14090071632529602,-0.0479554868718464,0.0012,0.024550590558126566,0.06874165356275438,-0.07003835176334998,90,8,0,5,-0.10032816480773317,-0.0791123549613909,True,0.02,False,False
B,DIR_mf_mean_C0.1_vs_G14,mae_all,G14,DIR_mf_mean_C0.1,-0.09093669878106515,-0.1291577651977397,-0.038399606672103986,-0.13477770167206157,-0.04504254058943841,0.0012,0.023088246965759267,0.06464709150412594,-0.07047776181761359,90,9,0,5,-0.09591088163807475,-0.07864924441807128,True,0.02,False,False
B,DIR_mf_mean_C0.01_vs_G14,mae_all,G14,DIR_mf_mean_C0.01,-0.09811052374986153,-0.13729191951307476,-0.04516298466562711,-0.14106038133024593,-0.05085501224821923,0.001,0.023186429800467936,0.06492200344131022,-0.07961071409783223,90,9,0,5,-0.10316531138180142,-0.08679138453512346,True,0.02,False,False
B,DIR_mf_mean_P16_vs_G14,mae_all,G14,DIR_mf_mean_P16,-0.10406331859836054,-0.15591033175245136,-0.0597062773705822,-0.15599717124832158,-0.05990324666897921,0.0,0.023983610857622285,0.06715411040134239,-0.0948060488988456,90,12,0,5,-0.11371713304928413,-0.09527307328892072,True,0.02,False,False
B,DIR_mf_cls_C1_vs_G14,mae_all,G14,DIR_mf_cls_C1,-0.1339547229897676,-0.18413929606257892,-0.05284519024520962,-0.19825222774616674,-0.0715364916478659,0.0002,0.03446582768770546,0.09650431752557528,-0.08000442389755408,90,9,0,5,-0.1401851752218498,-0.09974280138858081,True,0.02,False,False
B,MAG_mf_mean_ridge_vs_G14,mae_all,G14,MAG_mf_mean_ridge,-0.00012653221256800443,-0.024459343273557543,0.029794110304691562,-0.024022778517439298,0.030288016182248863,0.986,0.013569263210913538,0.037993936990557906,0.00022065861454923077,90,40,2,5,-0.004740355141378403,0.003950115061454222,False,0.02,False,False
B,MAG_mf_mean_rbf_vs_G14,mae_all,G14,MAG_mf_mean_rbf,0.008061130125824394,-0.00827234686885667,0.03396443105054491,-0.009232786420660895,0.03188606399078054,0.4008,0.01093350571944156,0.030613816014436364,0.015595508949221095,90,47,4,5,0.004218876033860114,0.015576857005884234,True,0.02,False,False
B,MAG_mf_mean_cos_vs_G14,mae_all,G14,MAG_mf_mean_cos,0.007113889104694576,-0.0117450283998056,0.0349490950010604,-0.01144766077892285,0.035318006303313144,0.4986,0.011910234062752515,0.03334865537570704,0.016116661659920276,90,43,4,5,0.0031310407639350392,0.012860784711185624,True,0.02,False,False
B,CUR_mf_mean_ridge_vs_G14,mae_all,G14,CUR_mf_mean_ridge,0.0015433157784725204,-0.014833731532168588,0.026392083259818823,-0.01728838885830405,0.02254520869705137,0.8452,0.010681591859908576,0.02990845720774401,0.014180410836472602,90,45,3,5,-0.003046915977593508,0.01056905576858193,False,0.02,False,False
B,CUR_mf_mean_sign_vs_G14,mae_all,G14,CUR_mf_mean_sign,-0.026356603950464925,-0.05036255042550026,0.007921370462981909,-0.05545970256412109,0.0016502929328861653,0.1412,0.015291559507847944,0.04281636662197424,-0.01708541901397974,90,36,0,5,-0.03353749078555318,-0.01113385194647432,True,0.02,False,False
