design,comparison,value,reference,candidate,point,ci95_low,ci95_high,bca_low,bca_high,p_two_sided,bootstrap_se,mde_80,block_macro,n_units,units_improved,seeds_positive,n_seeds,loco_min,loco_max,loco_sign_stable,margin,passes_intervals,passes_P1
BP,DIR_morgan2_C0.01_vs_G14,mae_all,G14,DIR_morgan2_C0.01,-0.19173128887050112,-0.2806745359637799,-0.07773834529684565,-0.3207998360678906,-0.10071330433729078,0.0,0.05659803259299461,0.1584744912603849,-0.1131436379430342,90,14,0,5,-0.20000252869273621,-0.11981761924481381,True,0.02,False,False
BP,DIR_morgan2_C0.1_vs_G14,mae_all,G14,DIR_morgan2_C0.1,-0.1657145585942061,-0.22933029178894043,-0.0753802693039095,-0.25071338850390634,-0.09599685222951801,0.0,0.04104385238072111,0.11492278666601911,-0.10751355789469061,90,10,0,5,-0.17369347560434803,-0.11870665555618136,True,0.02,False,False
BP,DIR_morgan2_C1_vs_G14,mae_all,G14,DIR_morgan2_C1,-0.13943331066474657,-0.18633095589626422,-0.06803944023899738,-0.19706872165595424,-0.08381998784084649,0.0,0.030256786803324557,0.08471900304930875,-0.0986380260569349,90,11,0,5,-0.14711693275433277,-0.11297759238217045,True,0.02,False,False
BP,DIR_morgan2_P8_C1_vs_G14,mae_all,G14,DIR_morgan2_P8_C1,-0.1602370657954405,-0.2206265779463699,-0.07263402805376566,-0.23522296670693035,-0.08927711265591165,0.0,0.03876538258957453,0.10854307125080867,-0.12639470761730887,90,13,0,5,-0.17168257049511484,-0.12389438936393826,True,0.02,False,False
BP,DIR_morgan2_P16_C1_vs_G14,mae_all,G14,DIR_morgan2_P16_C1,-0.19924212502554353,-0.2689233294715447,-0.09661846069815169,-0.2930086618170493,-0.12111447533273227,0.0,0.04608711326479528,0.1290439171414268,-0.1256446688880707,90,12,0,5,-0.2064906305417629,-0.14652559155771236,True,0.02,False,False
BP,DIR_morgan3_C0.01_vs_G14,mae_all,G14,DIR_morgan3_C0.01,-0.17422434455496003,-0.2508071621791475,-0.07326728748309111,-0.281339538892136,-0.09452734148056668,0.0,0.048840374579956984,0.13675304882387954,-0.11148904461179318,90,15,0,5,-0.18229887713769463,-0.11398318993000625,True,0.02,False,False
BP,DIR_morgan3_C0.1_vs_G14,mae_all,G14,DIR_morgan3_C0.1,-0.16287707169418342,-0.22916867892772894,-0.07150410576148164,-0.25440638479961625,-0.09092702640856871,0.0,0.042768049429542876,0.11975053840272004,-0.1061537773650958,90,12,0,5,-0.17082410682904417,-0.11256648009162386,True,0.02,False,False
BP,DIR_morgan3_C1_vs_G14,mae_all,G14,DIR_morgan3_C1,-0.16955713400881736,-0.2256552205462446,-0.08489850236845227,-0.24146252042505648,-0.10321509273437138,0.0,0.036652705601771196,0.10262757568495934,-0.11566045691751273,90,12,0,5,-0.17757922602361786,-0.13429306183282982,True,0.02,False,False
BP,DIR_morgan3_P8_C1_vs_G14,mae_all,G14,DIR_morgan3_P8_C1,-0.17149216694289493,-0.24605717979917546,-0.06676870907303552,-0.27117849766692165,-0.08952072488208226,0.0,0.048155964370218726,0.13483670023661243,-0.11937464174739891,90,13,0,5,-0.18160698156268185,-0.11711582526544327,True,0.02,False,False
BP,DIR_morgan3_P16_C1_vs_G14,mae_all,G14,DIR_morgan3_P16_C1,-0.1809082437230056,-0.2409717093922501,-0.09265746011771352,-0.26235296585198836,-0.11341606641435212,0.0,0.039616121141423176,0.11092513919598489,-0.1217394498859597,90,12,0,5,-0.18760043454445638,-0.13528063448149455,True,0.02,False,False
BP,DIR_morgan2_C0.01_vs_FLAT,mae_all,FLAT,DIR_morgan2_C0.01,-0.10330447740068587,-0.14769828977651075,-0.03541954564724573,-0.16030628362301838,-0.049902075230270716,0.0022,0.029601600640607607,0.0828844817937013,-0.05308203970416968,90,24,0,5,-0.10897337923838106,-0.07300177787277637,True,0.02,False,False
BP,DIR_morgan2_C0.1_vs_FLAT,mae_all,FLAT,DIR_morgan2_C0.1,-0.07728774712439092,-0.11981442511767233,-0.027128789660464947,-0.12444467181480437,-0.03243525042367062,0.0066,0.023012664795924957,0.06443546142858987,-0.04745195965582611,90,25,0,5,-0.08299043485318712,-0.06651650943197397,True,0.02,False,False
BP,DIR_morgan2_C1_vs_FLAT,mae_all,FLAT,DIR_morgan2_C1,-0.05100649919493137,-0.10853476095532662,-0.008440764287564914,-0.10760042171506021,-0.007873416220795225,0.02,0.02552536674758899,0.07147102689324918,-0.038576427818070386,90,32,0,5,-0.06616175101013302,-0.03932901157391239,True,0.02,False,False
BP,DIR_morgan2_P8_C1_vs_FLAT,mae_all,FLAT,DIR_morgan2_P8_C1,-0.07181025432562531,-0.13234041846591438,-0.01726787488394429,-0.13386819557371382,-0.01890293242889274,0.0148,0.028868610680139347,0.08083210990439017,-0.06633310937844436,90,27,0,5,-0.08466645117142131,-0.059658774845008145,True,0.02,False,False
BP,DIR_morgan2_P16_C1_vs_FLAT,mae_all,FLAT,DIR_morgan2_P16_C1,-0.11081531355572835,-0.15546319078607737,-0.048127986083997557,-0.15865769349529266,-0.05379032667222568,0.0018,0.0270860667465349,0.07584098689029771,-0.06558307064920618,90,22,0,5,-0.12115778849920339,-0.09952629916072657,True,0.02,False,False
BP,DIR_morgan3_C0.01_vs_FLAT,mae_all,FLAT,DIR_morgan3_C0.01,-0.0857975330851448,-0.1248946583790393,-0.026577190334235383,-0.1313413235889864,-0.03490532691177793,0.0052,0.02520330367709287,0.07056925029586003,-0.05142744637292864,90,26,0,5,-0.09336356719777728,-0.0671673485579688,True,0.02,False,False
BP,DIR_morgan3_C0.1_vs_FLAT,mae_all,FLAT,DIR_morgan3_C0.1,-0.07445026022436821,-0.11709351849699902,-0.0216306198769591,-0.1202303377752973,-0.026139935680591215,0.0104,0.023746002057777042,0.06648880576177571,-0.04609217912623131,90,27,0,5,-0.08175840177198303,-0.06358117815608841,True,0.02,False,False
BP,DIR_morgan3_C1_vs_FLAT,mae_all,FLAT,DIR_morgan3_C1,-0.08113032253900218,-0.13744563415207334,-0.0323621808111223,-0.14398246688913846,-0.03707947630274514,0.0038,0.02613551512044842,0.07317944233725557,-0.055598858678648215,90,30,0,5,-0.08859028368467686,-0.0688176877641133,True,0.02,False,False
BP,DIR_morgan3_P8_C1_vs_FLAT,mae_all,FLAT,DIR_morgan3_P8_C1,-0.08306535547307976,-0.1331025481922506,-0.017297524317878687,-0.13627123447312078,-0.022020789339154603,0.0156,0.029424951635007947,0.08238986457802225,-0.059313043508534384,90,24,0,5,-0.09277714955104006,-0.07029998389340586,True,0.02,False,False
BP,DIR_morgan3_P16_C1_vs_FLAT,mae_all,FLAT,DIR_morgan3_P16_C1,-0.09248143225319037,-0.1353233015947374,-0.03977801764611271,-0.13842973885826215,-0.043056380419490725,0.001,0.02385525659471525,0.0667947184652027,-0.061677851647095196,90,26,0,5,-0.10131319607288955,-0.08224206053357616,True,0.02,False,False
