comparison,reference,candidate,outer_fold,delta_mae,delta_rmse,delta_r2,delta_spearman
A2_vs_A2+D5,A2,A2+D5,2,-0.003321000098749416,-0.0004874686626665792,-0.0006905370368983643,0.004486219282928472
A2_vs_A2+D5,A2,A2+D5,3,-0.007190768227340549,-0.015022654619512688,-0.041461407550449025,0.022098084901164494
A2_vs_A2+D5,A2,A2+D5,4,-0.0007047241952864436,0.003747254303583858,0.005554131037662224,0.0037667169701157688
A2_vs_A5s,A2,A5s,0,0.004568321970980449,0.024156407145190295,0.1011177980550182,-0.013439539735478734
A2_vs_A5s,A2,A5s,1,-0.0034656215070676955,0.0015363064226417422,0.003682084424338261,-0.007480958166236951
A2_vs_A5s,A2,A5s,2,-0.03658089355222938,-0.052907012850754276,-0.07813669382365607,-0.018355367495555774
A2_vs_A5s,A2,A5s,3,0.01951041537148268,0.024437647918606253,0.06559903723037297,0.010829067104935919
A2_vs_A5s,A2,A5s,4,-0.004903043837576171,0.0022446386390307382,0.003332669568182789,0.0018705363987777668
A2_vs_A6s,A2,A6s,0,0.008018540191510215,0.028889820909341335,0.12043196888493823,-0.003414884467372481
A2_vs_A6s,A2,A6s,1,-0.007923718971063864,-0.0026679114190467645,-0.006431266678761816,-0.00476276636753159
A2_vs_A6s,A2,A6s,2,-0.035726568816299376,-0.048173082753513174,-0.07088300955719629,-0.016411918776613854
A2_vs_A6s,A2,A6s,3,0.010262831936869388,0.011698902308478254,0.031689320835459056,0.00731729187082486
A2_vs_A6s,A2,A6s,4,-0.004724379153277447,0.003217578520858355,0.004771930569678728,0.00418451322663238
A5_vs_A5s,A5,A5s,0,-4.81592422265642e-05,-0.0004185774950337118,-0.0017145591635348012,-0.008588919624586022
A5_vs_A5s,A5,A5s,1,0.008567426461123129,0.009447491503989436,0.022889805395181928,0.01340783869585449
A5_vs_A5s,A5,A5s,2,-0.01435450802566901,-0.023155336365228596,-0.03498974354196194,-0.010315195812236166
A5_vs_A5s,A5,A5s,3,0.011314892414549804,0.016237285144177105,0.04333140979404371,0.012211324878305785
A5_vs_A5s,A5,A5s,4,-0.0011781359044883977,-0.0006581089286726849,-0.000973884361004651,-0.002749127879465574
A2_vs_C1,A2,C1,0,0.007431168033910418,0.028431155851316392,0.11856760183057014,-0.0013568240314738578
A2_vs_C1,A2,C1,1,-0.02093742910445151,-0.018372861538187624,-0.045242748129323274,-0.033382843824542596
A2_vs_C1,A2,C1,2,-0.02906293047473918,-0.03458509917310437,-0.05034882004157637,-0.009547241687473007
A2_vs_C1,A2,C1,3,0.010763200597408706,0.012145909930103449,0.03288975034806041,-0.01983376131910708
A2_vs_C1,A2,C1,4,-0.003987529451874583,0.0030424555971630407,0.004513108781169839,0.008664395351229759
A2_vs_C2,A2,C2,0,0.006528349679302048,0.022195014906931987,0.09306656883659548,0.006802966387215781
A2_vs_C2,A2,C2,1,-0.0027502215332829705,0.0030695498895977336,0.007341281577784353,-0.007787754916814826
A2_vs_C2,A2,C2,2,-0.005639791197765531,-0.001660155640349159,-0.002353977966133236,0.004995656667953319
A2_vs_C2,A2,C2,3,0.02758312832012899,0.0388139257872403,0.10312111143283831,-5.3338367502209216e-05
A2_vs_C2,A2,C2,4,6.310418651711558e-05,0.002522594650699761,0.0037441735497720785,0.009251488173113831
A2_vs_C3,A2,C3,0,0.004718421774813242,0.02665921141714722,0.11135061503989929,-0.008339230739415726
A2_vs_C3,A2,C3,1,-0.015482930787777016,-0.011091684224238896,-0.02704624564029212,-0.0333319861812984
A2_vs_C3,A2,C3,2,-0.028732557479024368,-0.030564549099950877,-0.04435438328133445,-0.011880588611867249
A2_vs_C3,A2,C3,3,0.03797347248106475,0.049610673566092944,0.13078003505524827,0.0325151961214053
A2_vs_C3,A2,C3,4,-0.006217836623719664,-0.0025424913278611627,-0.0037954522886241016,0.01010534888944925
A2_vs_E2,A2,E2,0,-0.0023706837295219274,-0.0007432166627551196,-0.003178702670101341,-0.003912295564515833
A2_vs_E2,A2,E2,1,-2.1211769635542943e-05,-0.000830239988131587,-0.001996336556011058,-0.005262049282408032
A2_vs_E2,A2,E2,2,-0.005908979631148892,-0.010569181328852983,-0.015094618496961365,-0.004869001636059522
A2_vs_E2,A2,E2,3,-0.01904048573105066,-0.02835494582468656,-0.07898162800303987,-0.030545792672288297
A2_vs_E2,A2,E2,4,-0.001072409328814361,0.0015214461214254626,0.0022607861282298858,-0.0014280911470596624
A2_vs_E3,A2,E3,0,-0.0007005674407449258,0.013295268267045857,0.05618117499887276,0.00027883448345700224
A2_vs_E3,A2,E3,1,0.0018166640928674593,0.008128632932631386,0.019304984875935793,-0.003730694090051556
A2_vs_E3,A2,E3,2,-0.011031425931911865,-0.0049607945776323215,-0.007052872517985254,0.0007005086081236511
A2_vs_E3,A2,E3,3,0.021177121297689838,0.03134510163529769,0.08372630255687974,0.015044814975783805
A2_vs_E3,A2,E3,4,-0.0019187962532397074,0.0006039031276311446,0.0008983029005560361,0.006867321965821405
A2_vs_E4,A2,E4,0,-0.0044678764318475395,-0.001848505387842203,-0.007913436751888714,-0.010898840215435524
A2_vs_E4,A2,E4,1,-0.008887914947696918,-0.005812742918326341,-0.014072580293895132,-0.00547189392848324
A2_vs_E4,A2,E4,2,-0.0026953015347696563,-0.00012837291434497633,-0.00018179713459387514,0.0011554259519236387
A2_vs_E4,A2,E4,3,-0.019070416827171366,-0.029006732565679427,-0.08083336818835452,-0.011560306952355659
A2_vs_E4,A2,E4,4,0.0009938931056248101,0.0010619652524109235,0.0015788465718848954,0.0026292620885519646
A2_vs_G2,A2,G2,0,-0.0038266127604296707,0.01190581228275811,0.050370269636720755,-0.012284505454584316
A2_vs_G2,A2,G2,1,-0.02724353778159727,-0.023431872712029844,-0.05809201924938079,-0.04093607513178543
A2_vs_G2,A2,G2,2,-0.02063899291331084,-0.011500760394580811,-0.016437397192293868,-0.0021651158651454505
A2_vs_G2,A2,G2,3,0.007287127357878287,0.003729620047042359,0.010159512748621258,0.005255243761082218
A2_vs_G2,A2,G2,4,-0.0036870470083899543,0.0016311520157269443,0.0024235009280333397,0.007087222885091338
A2_vs_G4,A2,G4,0,-0.003327085413394104,0.008156822946857378,0.034621058767912105,-0.008795424379815453
A2_vs_G4,A2,G4,1,-0.020687610275703316,-0.02408376789172667,-0.05976005112898053,-0.01868816572220422
A2_vs_G4,A2,G4,2,-0.013135704439840301,-0.0136977890976403,-0.019612101666169335,-0.002001221435161793
A2_vs_G4,A2,G4,3,-0.01274975386214472,-0.02996867011709159,-0.083569226789168,0.013728670885274852
A2_vs_G4,A2,G4,4,0.00025898235333982056,0.008126382363282336,0.011984722105258805,0.0052635115302698265
A2_vs_S1,A2,S1,0,-0.02704446569040364,-0.03231406906016365,-0.14193382162303458,0.015468705310738573
A2_vs_S1,A2,S1,1,-0.056004534850754184,-0.052714428965002724,-0.1357879039369162,0.0033359835847494024
A2_vs_S1,A2,S1,2,0.01708548527771525,0.028418609113812998,0.03931233032505266,0.02794265602857049
A2_vs_S1,A2,S1,3,0.010881384580122055,0.019700668395559506,0.05306210592192917,0.09089202069829916
A2_vs_S1,A2,S1,4,-0.02042099671746833,-0.03814808129294106,-0.05924151279133416,-0.026078819465521264
A2_vs_S2,A2,S2,0,-0.04624230051818412,-0.04033972970834321,-0.17836820936588071,-0.015416900536051381
A2_vs_S2,A2,S2,1,-0.0061806788069234675,-0.025806502338622306,-0.06418159798417133,0.0027262311202456146
A2_vs_S2,A2,S2,2,-0.06270499900820364,-0.045533225805553634,-0.0668604107005496,-0.03180594136511483
A2_vs_S2,A2,S2,3,-0.006580542819362378,-0.016670822567204202,-0.046062856364091576,-0.01885843792082542
A2_vs_S2,A2,S2,4,-0.010601293366335474,-0.014796749486355176,-0.022394912034716885,-0.017171770309691747
S1_vs_S3,S1,S3,0,0.015218026002171037,0.02983127737607738,0.13129925550058652,-0.008177638518907127
S1_vs_S3,S1,S3,1,-0.026527838723973074,-0.04404824666064666,-0.12754369641993046,-0.012399454113261599
S1_vs_S3,S1,S3,2,-0.022161235409946578,-0.044905416538087994,-0.06297055531739404,-0.021349027502259532
S1_vs_S3,S1,S3,3,-0.02581578898401421,-0.03956989528640387,-0.10808414014144707,-0.054717873446023524
S1_vs_S3,S1,S3,4,0.0013811119030772145,0.020719324068164013,0.03278558621854022,0.010554319633767628
S1_vs_S4,S1,S4,0,0.011996121380952018,0.023838548680318206,0.10544493337383276,-0.01057094425430033
S1_vs_S4,S1,S4,1,-0.027001029002724497,-0.03886533379511348,-0.11187094740926518,-0.014836522750181103
S1_vs_S4,S1,S4,2,-0.02453615029516265,-0.02700231280087584,-0.037309138315080426,-0.01065561018458605
S1_vs_S4,S1,S4,3,0.003472639909588293,0.0036161690197449303,0.009578347641205798,-0.022886201673848916
S1_vs_S4,S1,S4,4,0.0015644151172113374,0.021769792340534222,0.03440919509256979,0.010797989126683949
S1_vs_S5,S1,S5,0,0.014120944781202238,0.0216178110229146,0.09579739010186872,0.002030753196240742
S1_vs_S5,S1,S5,1,-0.027168558057025838,-0.04006148983389746,-0.11547228326545567,-0.018494272728463046
S1_vs_S5,S1,S5,2,-0.009813262640075926,-0.009829006956350583,-0.013386610729800408,0.0017468603559569473
S1_vs_S5,S1,S5,3,0.012750940717396075,0.01897655193904879,0.049705932949465015,0.0006065538592511244
S1_vs_S5,S1,S5,4,0.0004948156922205404,0.01110967914580957,0.0177598817961806,0.007792456726780528
A2_vs_G2_SHUFFLED_s1009,A2,G2_SHUFFLED_s1009,0,-0.00038024498458977263,0.00971274438122638,0.04116983238184946,-0.006853641104989372
A2_vs_G2_SHUFFLED_s1009,A2,G2_SHUFFLED_s1009,1,-0.030018312008689263,-0.023558418838362127,-0.05841559859458145,-0.06524934836348606
A2_vs_G2_SHUFFLED_s1009,A2,G2_SHUFFLED_s1009,2,-0.020087277108307988,-0.00594585214034582,-0.008460087388602933,-0.003936866956617657
A2_vs_G2_SHUFFLED_s1009,A2,G2_SHUFFLED_s1009,3,0.014380196978504456,0.020078937140184938,0.05406639331832619,0.011117851199363593
A2_vs_G2_SHUFFLED_s1009,A2,G2_SHUFFLED_s1009,4,-0.00447846231930743,-0.00010683767007624301,-0.00015904873289485089,0.003618945297266918
G2_SHUFFLED_s1009_vs_G2,G2_SHUFFLED_s1009,G2,0,-0.003446367775839898,0.002193067901531731,0.009200437254871296,-0.005430864349594944
G2_SHUFFLED_s1009_vs_G2,G2_SHUFFLED_s1009,G2,1,0.0027747742270919917,0.00012654612633228313,0.0003235793452006641,0.024313273231700627
G2_SHUFFLED_s1009_vs_G2,G2_SHUFFLED_s1009,G2,2,-0.0005517158050028503,-0.0055549082542349915,-0.007977309803690935,0.0017717510914722068
G2_SHUFFLED_s1009_vs_G2,G2_SHUFFLED_s1009,G2,3,-0.007093069620626169,-0.01634931709314258,-0.04390688056970493,-0.005862607438281375
G2_SHUFFLED_s1009_vs_G2,G2_SHUFFLED_s1009,G2,4,0.000791415310917476,0.0017379896858031874,0.0025825496609281906,0.00346827758782442
A2_vs_G2_SHUFFLED_s2017,A2,G2_SHUFFLED_s2017,0,-0.008403543646517575,0.0011617139313281344,0.0049605088375752615,-0.013338158007450862
A2_vs_G2_SHUFFLED_s2017,A2,G2_SHUFFLED_s2017,1,-0.025497965431366953,-0.020120140785864604,-0.04966150997936436,-0.04095747534384642
A2_vs_G2_SHUFFLED_s2017,A2,G2_SHUFFLED_s2017,2,-0.019140623342076057,-0.017732171490793536,-0.025470695554069778,-0.0038953473593504873
A2_vs_G2_SHUFFLED_s2017,A2,G2_SHUFFLED_s2017,3,0.0034089698364658805,0.0009403292338087121,0.0025664876307154305,0.009079756024885755
A2_vs_G2_SHUFFLED_s2017,A2,G2_SHUFFLED_s2017,4,-0.000867918820408542,0.004224325120708361,0.006257835882625407,0.006888356797807305
G2_SHUFFLED_s2017_vs_G2,G2_SHUFFLED_s2017,G2,0,0.004576930886087904,0.010744098351429976,0.04540976079914549,0.0010536525528665464
G2_SHUFFLED_s2017_vs_G2,G2_SHUFFLED_s2017,G2,1,-0.0017455723502303178,-0.00331173192616524,-0.008430509270016429,2.1400212060984636e-05
G2_SHUFFLED_s2017_vs_G2,G2_SHUFFLED_s2017,G2,2,-0.001498369571234781,0.0062314110962127245,0.00903329836177591,0.0017302314942050367
G2_SHUFFLED_s2017_vs_G2,G2_SHUFFLED_s2017,G2,3,0.0038781575214124064,0.002789290813233647,0.007593025117905827,-0.0038245122638035367
G2_SHUFFLED_s2017_vs_G2,G2_SHUFFLED_s2017,G2,4,-0.0028191281879814123,-0.0025931731049814166,-0.003834334954592067,0.0001988660872840331
A2_vs_G2_SHUFFLED_s3019,A2,G2_SHUFFLED_s3019,0,0.0036737341436005044,0.015166908874683305,0.06398634152804772,-0.0048002258429558076
A2_vs_G2_SHUFFLED_s3019,A2,G2_SHUFFLED_s3019,1,-0.02379060581737369,-0.015160324880309217,-0.03717107275464826,-0.030387835452327927
A2_vs_G2_SHUFFLED_s3019,A2,G2_SHUFFLED_s3019,2,-0.01943975167520512,-0.011653629886649974,-0.016657934054719714,-0.005901243775914056
A2_vs_G2_SHUFFLED_s3019,A2,G2_SHUFFLED_s3019,3,0.00682258323504481,0.008016541445187264,0.02177129342769868,0.011737735577207253
A2_vs_G2_SHUFFLED_s3019,A2,G2_SHUFFLED_s3019,4,-0.008705469919511988,-0.0018921890233301597,-0.0028225976381105466,0.00460005514557893
G2_SHUFFLED_s3019_vs_G2,G2_SHUFFLED_s3019,G2,0,-0.007500346904030175,-0.0032610965919251944,-0.013616071891326964,-0.007484279611628508
G2_SHUFFLED_s3019_vs_G2,G2_SHUFFLED_s3019,G2,1,-0.0034529319642235823,-0.008271547831720627,-0.02092094649473253,-0.010548239679457505
G2_SHUFFLED_s3019_vs_G2,G2_SHUFFLED_s3019,G2,2,-0.0011992412381057194,0.00015286949206916312,0.00022053686242584636,0.003736127910768605
G2_SHUFFLED_s3019_vs_G2,G2_SHUFFLED_s3019,G2,3,0.0004645441228334768,-0.004286921398144905,-0.011611780679077421,-0.0064824918161250356
G2_SHUFFLED_s3019_vs_G2,G2_SHUFFLED_s3019,G2,4,0.0050184229111220335,0.003523341039057104,0.005246098566143886,0.002487167739512408
A2_vs_E3_SHUFFLED_s1009,A2,E3_SHUFFLED_s1009,0,-0.004170483791727908,0.00481353921530947,0.02048953615739224,-0.011157612061964195
A2_vs_E3_SHUFFLED_s1009,A2,E3_SHUFFLED_s1009,1,-0.004736884542823949,-0.00034688575242186603,-0.0008335431805621685,-0.011798181241889139
A2_vs_E3_SHUFFLED_s1009,A2,E3_SHUFFLED_s1009,2,-0.022939475519014485,-0.015716573104372134,-0.022539031550866673,-0.005800073201587708
A2_vs_E3_SHUFFLED_s1009,A2,E3_SHUFFLED_s1009,3,0.006883682105888744,0.007824845667741998,0.021253559825563095,0.023833778038365505
A2_vs_E3_SHUFFLED_s1009,A2,E3_SHUFFLED_s1009,4,-0.0038372573085140305,0.0014687997064348757,0.002182687003277728,-0.001997827902148641
E3_SHUFFLED_s1009_vs_E3,E3_SHUFFLED_s1009,E3,0,0.0034699163509829822,0.008481729051736386,0.03569163884148052,0.011436446545421197
E3_SHUFFLED_s1009_vs_E3,E3_SHUFFLED_s1009,E3,1,0.0065535486356914086,0.008475518685053252,0.020138528056497962,0.008067487151837582
E3_SHUFFLED_s1009_vs_E3,E3_SHUFFLED_s1009,E3,2,0.01190804958710262,0.010755778526739812,0.01548615903288142,0.006500581809711359
E3_SHUFFLED_s1009_vs_E3,E3_SHUFFLED_s1009,E3,3,0.014293439191801094,0.023520255967555692,0.062472742731316644,-0.0087889630625817
E3_SHUFFLED_s1009_vs_E3,E3_SHUFFLED_s1009,E3,4,0.001918461055274323,-0.000864896578803731,-0.0012843841027216918,0.008865149867970046
A2_vs_E3_SHUFFLED_s2017,A2,E3_SHUFFLED_s2017,0,-0.002593594397031551,0.00583334632964172,0.024808755701362317,-0.006811013498459251
A2_vs_E3_SHUFFLED_s2017,A2,E3_SHUFFLED_s2017,1,-0.006140065236769687,-0.003286065827412754,-0.00792809941204875,-0.014043369940350603
A2_vs_E3_SHUFFLED_s2017,A2,E3_SHUFFLED_s2017,2,-0.012603381324593155,-0.0054874306665311234,-0.007804926650410993,-0.001240830522107772
A2_vs_E3_SHUFFLED_s2017,A2,E3_SHUFFLED_s2017,3,-0.0012822027023088323,-0.006571193438089207,-0.018029630453878842,0.019001695685502917
A2_vs_E3_SHUFFLED_s2017,A2,E3_SHUFFLED_s2017,4,-0.00391376306040403,0.0015025897124024135,0.0022328143774710263,-0.0028521861371311186
E3_SHUFFLED_s2017_vs_E3,E3_SHUFFLED_s2017,E3,0,0.0018930269562866253,0.007461921937404137,0.031372419297510445,0.007089847981916253
E3_SHUFFLED_s2017_vs_E3,E3_SHUFFLED_s2017,E3,1,0.007956729329637147,0.01141469876004414,0.027233084287984544,0.010312675850299047
E3_SHUFFLED_s2017_vs_E3,E3_SHUFFLED_s2017,E3,2,0.0015719553926812901,0.000526636088898802,0.000752054132425739,0.0019413391302314231
E3_SHUFFLED_s2017_vs_E3,E3_SHUFFLED_s2017,E3,3,0.02245932399999867,0.037916295073386896,0.10175593301075858,-0.003956880709719113
E3_SHUFFLED_s2017_vs_E3,E3_SHUFFLED_s2017,E3,4,0.0019949668071643223,-0.0008986865847712688,-0.0013345114769149902,0.009719508102952523
A2_vs_E3_SHUFFLED_s3019,A2,E3_SHUFFLED_s3019,0,0.001966168471379093,0.01191472740849131,0.0504075989547943,-0.001288090982179746
A2_vs_E3_SHUFFLED_s3019,A2,E3_SHUFFLED_s3019,1,-0.003088706139330377,0.0007796684885673644,0.0018705896862049043,-0.01122663197244067
A2_vs_E3_SHUFFLED_s3019,A2,E3_SHUFFLED_s3019,2,-0.017526624401801638,-0.009364663158717312,-0.013361384527425413,-4.6235491642621085e-05
A2_vs_E3_SHUFFLED_s3019,A2,E3_SHUFFLED_s3019,3,0.0014453959426199425,-0.005437536643467467,-0.01490736660523373,0.023677408647260645
A2_vs_E3_SHUFFLED_s3019,A2,E3_SHUFFLED_s3019,4,0.00015570087272021027,0.003862291733781442,0.005723887699524255,0.010996462013377006
E3_SHUFFLED_s3019_vs_E3,E3_SHUFFLED_s3019,E3,0,-0.0026667359121240186,0.0013805408585545464,0.005773576044078466,0.0015669254656367482
E3_SHUFFLED_s3019_vs_E3,E3_SHUFFLED_s3019,E3,1,0.0049053702321978365,0.007348964444064021,0.01743439518973089,0.007495937882389114
E3_SHUFFLED_s3019_vs_E3,E3_SHUFFLED_s3019,E3,2,0.0064951984698897736,0.004403868581084991,0.006308512009440159,0.0007467440997662722
E3_SHUFFLED_s3019_vs_E3,E3_SHUFFLED_s3019,E3,3,0.019731725355069896,0.036782638278765156,0.09863366916211347,-0.00863259367147684
E3_SHUFFLED_s3019_vs_E3,E3_SHUFFLED_s3019,E3,4,-0.0020744971259599176,-0.0032583886061502976,-0.004825584798968219,-0.004129140047555602
A2_vs_E2_SHUFFLED_s1009,A2,E2_SHUFFLED_s1009,0,0.00016417075776004042,0.0058930930437472995,0.025061567042271138,-0.006992792283668781
A2_vs_E2_SHUFFLED_s1009,A2,E2_SHUFFLED_s1009,1,-0.006104725167230374,-0.00428167613438829,-0.010344231652511193,-0.012131546608977195
A2_vs_E2_SHUFFLED_s1009,A2,E2_SHUFFLED_s1009,2,-0.012371569356732004,-0.011905251457693722,-0.01702105246560759,-0.004224245155483253
A2_vs_E2_SHUFFLED_s1009,A2,E2_SHUFFLED_s1009,3,0.0040332347879711294,0.004286978554023602,0.011673184846960782,0.016258067766409923
A2_vs_E2_SHUFFLED_s1009,A2,E2_SHUFFLED_s1009,4,4.082683954503841e-05,0.008662211667365749,0.012767120717111391,0.0038351949485108117
E2_SHUFFLED_s1009_vs_E2,E2_SHUFFLED_s1009,E2,0,-0.002534854487281968,-0.006636309706502419,-0.02824026971237248,0.0030804967191529475
E2_SHUFFLED_s1009_vs_E2,E2_SHUFFLED_s1009,E2,1,0.006083513397594831,0.0034514361462567034,0.008347895096500135,0.006869497326569163
E2_SHUFFLED_s1009_vs_E2,E2_SHUFFLED_s1009,E2,2,0.006462589725583112,0.0013360701288407384,0.001926433968646224,-0.0006447564805762696
E2_SHUFFLED_s1009_vs_E2,E2_SHUFFLED_s1009,E2,3,-0.02307372051902179,-0.03264192437871016,-0.09065481285000065,-0.04680386043869822
E2_SHUFFLED_s1009_vs_E2,E2_SHUFFLED_s1009,E2,4,-0.0011132361683593994,-0.007140765545940286,-0.010506334588881505,-0.005263286095570474
A2_vs_E2_SHUFFLED_s2017,A2,E2_SHUFFLED_s2017,0,-0.007259257077465331,-0.001007130383690047,-0.004308420528214452,-0.010212821200082045
A2_vs_E2_SHUFFLED_s2017,A2,E2_SHUFFLED_s2017,1,-0.0052446226174295285,-0.0043180546284256605,-0.010432638449932585,-0.023667214276973936
