comparison,reference,candidate,stratum,n_extractants,n_pairs,macro_delta_mae,median_delta_mae,extractants_improved,fraction_improved,ci95_low,ci95_high
A2_vs_A1,A2,A1,max_train_tanimoto_ge_0.8,14,4624,-0.052314317381728426,-0.03820440368963251,4,0.2857142857142857,-0.09605143482594149,-0.008849005317764077
A2_vs_A1,A2,A1,max_train_tanimoto_lt_0.7,15,1637,-0.014411859309721827,-0.023290621255630167,7,0.4666666666666667,-0.07924594113181631,0.048102115823805316
A2_vs_A1,A2,A1,max_train_tanimoto_ge_0.7,19,5062,-0.04200946966261821,-0.008690349841894263,7,0.3684210526315789,-0.078063580535178,-0.008240727861982211
A2_vs_A3,A2,A3,all,34,6699,-0.04565157534743574,-0.029288368245070598,9,0.2647058823529412,-0.07670692057382339,-0.017289606420813175
A2_vs_A3,A2,A3,max_train_tanimoto_lt_0.9,28,3274,-0.04068192837281891,-0.029288368245070598,8,0.2857142857142857,-0.07242505048807373,-0.008063311438672296
A2_vs_A3,A2,A3,max_train_tanimoto_ge_0.9,6,3425,-0.06884326122898096,-0.07681478117701798,1,0.16666666666666666,-0.15628177427420423,0.03100059759039721
A2_vs_A3,A2,A3,max_train_tanimoto_lt_0.8,20,2075,-0.0343268111683389,-0.024495619147532996,7,0.35,-0.07375111798539792,0.0035059711251921102
A2_vs_A3,A2,A3,max_train_tanimoto_ge_0.8,14,4624,-0.06182980988900265,-0.031506363715694125,2,0.14285714285714285,-0.10858238387186234,-0.01444238174993948
A2_vs_A3,A2,A3,max_train_tanimoto_lt_0.7,15,1637,-0.03544001539465504,-0.020690977648278486,5,0.3333333333333333,-0.08819118580321844,0.01701182263088455
A2_vs_A3,A2,A3,max_train_tanimoto_ge_0.7,19,5062,-0.05371333320489419,-0.03027647584335369,4,0.21052631578947367,-0.09058715143632945,-0.01318467711209629
A2_vs_A4,A2,A4,all,34,6699,-0.009237776923173138,-0.006045426006858548,13,0.38235294117647056,-0.020982649836007245,0.001879884949910564
A2_vs_A4,A2,A4,max_train_tanimoto_lt_0.9,28,3274,-0.00901197000958101,-0.006045426006858548,12,0.42857142857142855,-0.023472403830745926,0.004264075120631524
A2_vs_A4,A2,A4,max_train_tanimoto_ge_0.9,6,3425,-0.010291542519936393,-0.013170682283777976,1,0.16666666666666666,-0.023659112651364625,0.005149638770142157
A2_vs_A4,A2,A4,max_train_tanimoto_lt_0.8,20,2075,-0.00303274493587745,0.009830139403503607,12,0.6,-0.02292233833644177,0.013269720550217044
A2_vs_A4,A2,A4,max_train_tanimoto_ge_0.8,14,4624,-0.018102108333595546,-0.017530271139496123,1,0.07142857142857142,-0.029608054982511928,-0.007352593732575658
A2_vs_A4,A2,A4,max_train_tanimoto_lt_0.7,15,1637,-0.004906406852695415,0.012089903031222482,9,0.6,-0.0288057111844075,0.01913240909897357
A2_vs_A4,A2,A4,max_train_tanimoto_ge_0.7,19,5062,-0.012657279610392392,-0.00994221802302267,4,0.21052631578947367,-0.02249317047914464,-0.0035909753053688237
A2_vs_A5,A2,A5,all,34,6699,-0.015353222361989945,-0.011245083036115683,15,0.4411764705882353,-0.026177127653225166,-0.004234168151316096
A2_vs_A5,A2,A5,max_train_tanimoto_lt_0.9,28,3274,-0.014911362959946816,-0.006884209745740166,13,0.4642857142857143,-0.027025826736014412,-0.0027788773506177904
A2_vs_A5,A2,A5,max_train_tanimoto_ge_0.9,6,3425,-0.017415232904857882,-0.026322721385645738,2,0.3333333333333333,-0.038563356652459635,0.0054293167575133455
A2_vs_A5,A2,A5,max_train_tanimoto_lt_0.8,20,2075,-0.01011877794418306,0.001341894604584809,12,0.6,-0.02699927367335755,0.005123983779641898
A2_vs_A5,A2,A5,max_train_tanimoto_ge_0.8,14,4624,-0.02283100010171407,-0.02852738128522527,3,0.21428571428571427,-0.03497927216541478,-0.009315515167080804
A2_vs_A5,A2,A5,max_train_tanimoto_lt_0.7,15,1637,-0.010004943882740367,0.0013567827148541212,10,0.6666666666666666,-0.03204686711070489,0.010017325020848296
A2_vs_A5,A2,A5,max_train_tanimoto_ge_0.7,19,5062,-0.019575547477186987,-0.024656263178859716,5,0.2631578947368421,-0.029499155641161123,-0.009232197099430343
A2_vs_A6,A2,A6,all,34,6699,-0.01582820047502896,-0.015623796725603017,14,0.4117647058823529,-0.030193234757462415,-0.002152361316675929
A2_vs_A6,A2,A6,max_train_tanimoto_lt_0.9,28,3274,-0.015861864836680818,-0.012145610266322965,12,0.42857142857142855,-0.03232024377527963,-0.0005268051185222838
A2_vs_A6,A2,A6,max_train_tanimoto_ge_0.9,6,3425,-0.01567110012065362,-0.02947659266210413,2,0.3333333333333333,-0.042270882574495176,0.01399681512630759
A2_vs_A6,A2,A6,max_train_tanimoto_lt_0.8,20,2075,-0.008128468354426202,0.0048194325689211726,11,0.55,-0.030039458830243254,0.012148878447301434
A2_vs_A6,A2,A6,max_train_tanimoto_ge_0.8,14,4624,-0.026827817790175765,-0.03205145306465716,3,0.21428571428571427,-0.04188018373319223,-0.009488378764688925
A2_vs_A6,A2,A6,max_train_tanimoto_lt_0.7,15,1637,-0.007499485133755329,0.010716386628804059,9,0.6,-0.033252956827312975,0.01793370979932163
A2_vs_A6,A2,A6,max_train_tanimoto_ge_0.7,19,5062,-0.02240350206024499,-0.028711903686450338,5,0.2631578947368421,-0.03692098329367403,-0.007415977088354624
A2_vs_A2+D1,A2,A2+D1,all,34,6699,-0.00872138492309256,-0.004365635859807621,14,0.4117647058823529,-0.01626138852722393,-0.002008218143557833
A2_vs_A2+D1,A2,A2+D1,max_train_tanimoto_lt_0.9,28,3274,-0.007954628059773063,-0.003758142209410731,12,0.42857142857142855,-0.01679977539394686,0.0004306986067783373
A2_vs_A2+D1,A2,A2+D1,max_train_tanimoto_ge_0.9,6,3425,-0.012299583618583543,-0.013926569348560444,2,0.3333333333333333,-0.02382254593353775,3.0093801352641205e-06
A2_vs_A2+D1,A2,A2+D1,max_train_tanimoto_lt_0.8,20,2075,-0.004282951844171839,0.0010122104579340652,12,0.6,-0.016984314067148332,0.006713549019848196
A2_vs_A2+D1,A2,A2+D1,max_train_tanimoto_ge_0.8,14,4624,-0.015062003607265012,-0.01972442319947143,2,0.14285714285714285,-0.02125786395268545,-0.00822666153891369
A2_vs_A2+D1,A2,A2+D1,max_train_tanimoto_lt_0.7,15,1637,-0.004791203785850295,0.009101351331827101,10,0.6666666666666666,-0.02010085207804822,0.007743613869879741
A2_vs_A2+D1,A2,A2+D1,max_train_tanimoto_ge_0.7,19,5062,-0.011824159505125924,-0.01516118786860371,4,0.21052631578947367,-0.019044653107498782,-0.004876391815879469
A2_vs_A2+D2,A2,A2+D2,all,34,6699,-0.0072440361739422475,-0.00306378086318268,13,0.38235294117647056,-0.014111418503213641,-0.0013455722312489063
A2_vs_A2+D2,A2,A2+D2,max_train_tanimoto_lt_0.9,28,3274,-0.0079020850976426,-0.004601707571516775,11,0.39285714285714285,-0.01659186807784612,-1.683671011863133e-07
A2_vs_A2+D2,A2,A2+D2,max_train_tanimoto_ge_0.9,6,3425,-0.004173141196673937,-0.00205249126385329,2,0.3333333333333333,-0.01035499159338718,0.0016215301011078575
A2_vs_A2+D2,A2,A2+D2,max_train_tanimoto_lt_0.8,20,2075,-0.007051420966031825,-0.002010434541621406,8,0.4,-0.018003709583607173,0.0031221643987945124
A2_vs_A2+D2,A2,A2+D2,max_train_tanimoto_ge_0.8,14,4624,-0.007519200756671422,-0.005373752369314429,5,0.35714285714285715,-0.013426943838186964,-0.0013519694208167573
A2_vs_A2+D2,A2,A2+D2,max_train_tanimoto_lt_0.7,15,1637,-0.0072809311563611385,-0.0014737598453953005,7,0.4666666666666667,-0.02186614981783913,0.004864243870800662
A2_vs_A2+D2,A2,A2+D2,max_train_tanimoto_ge_0.7,19,5062,-0.007214908556243124,-0.0067943952794612406,6,0.3157894736842105,-0.012069606505834685,-0.0017516931210670016
A2_vs_A2+D3,A2,A2+D3,all,34,6699,-0.0016040994845872181,0.00026804018870151686,17,0.5,-0.008135499149266001,0.004803204081275903
A2_vs_A2+D3,A2,A2+D3,max_train_tanimoto_lt_0.9,28,3274,-0.0025198865465655,-0.0007731332853671002,13,0.4642857142857143,-0.010022800411631186,0.005140547858094633
A2_vs_A2+D3,A2,A2+D3,max_train_tanimoto_ge_0.9,6,3425,0.002669573471311429,0.002234280565825024,4,0.6666666666666666,-0.00057459563052308,0.00627946124183337
A2_vs_A2+D3,A2,A2+D3,max_train_tanimoto_lt_0.8,20,2075,-0.0004960081524072922,-0.0028076711582261035,9,0.45,-0.009379090571403317,0.009344866122260018
A2_vs_A2+D3,A2,A2+D3,max_train_tanimoto_ge_0.8,14,4624,-0.0031870871019871122,0.0008954018052594326,8,0.5714285714285714,-0.0119598792144688,0.002731425021515402
A2_vs_A2+D3,A2,A2+D3,max_train_tanimoto_lt_0.7,15,1637,0.0006048929980518203,0.0006995182264737387,8,0.5333333333333333,-0.010938989344256446,0.012342335836843361
A2_vs_A2+D3,A2,A2+D3,max_train_tanimoto_ge_0.7,19,5062,-0.003348040918249617,-0.00016343784907070502,9,0.47368421052631576,-0.010832237210911037,0.0015974564499432486
A2_vs_A2+D4,A2,A2+D4,all,34,6699,-0.007048488013508418,-0.006212443013047998,11,0.3235294117647059,-0.01156318728117879,-0.002593484578641354
A2_vs_A2+D4,A2,A2+D4,max_train_tanimoto_lt_0.9,28,3274,-0.008023332440590778,-0.007058467639234262,8,0.2857142857142857,-0.0138380119781689,-0.003066113125255477
A2_vs_A2+D4,A2,A2+D4,max_train_tanimoto_ge_0.9,6,3425,-0.0024992140204574014,-0.0015092649652322793,3,0.5,-0.007836789281854155,0.002168112381761075
A2_vs_A2+D4,A2,A2+D4,max_train_tanimoto_lt_0.8,20,2075,-0.007533799239148442,-0.007058467639234262,6,0.3,-0.015048222969165657,-0.00019638224154027432
A2_vs_A2+D4,A2,A2+D4,max_train_tanimoto_ge_0.8,14,4624,-0.006355186262594097,-0.005803729842175531,5,0.35714285714285715,-0.011519621639159728,-0.0014108388578862308
A2_vs_A2+D4,A2,A2+D4,max_train_tanimoto_lt_0.7,15,1637,-0.008647965132481578,-0.006876982716621405,4,0.26666666666666666,-0.017798907547600794,-0.00020760015674687097
A2_vs_A2+D4,A2,A2+D4,max_train_tanimoto_ge_0.7,19,5062,-0.0057857429195822384,-0.005917665612834799,7,0.3684210526315789,-0.010527150359634072,-0.0016322180406486743
A2_vs_A2+D5,A2,A2+D5,all,34,6699,-0.002039914693255461,-0.0013723631678844161,15,0.4411764705882353,-0.005771726417475131,0.0012264474851037576
A2_vs_A2+D5,A2,A2+D5,max_train_tanimoto_lt_0.9,28,3274,-0.0013320683816714699,-0.0009001466571784203,13,0.4642857142857143,-0.005499005226217677,0.0027982366745834698
A2_vs_A2+D5,A2,A2+D5,max_train_tanimoto_ge_0.9,6,3425,-0.005343197480647421,-0.007646377530702242,2,0.3333333333333333,-0.008886369626623472,-0.0016173784743624502
A2_vs_A2+D5,A2,A2+D5,max_train_tanimoto_lt_0.8,20,2075,-0.001149222195225414,0.0014909705911904242,11,0.55,-0.0066370979943921665,0.0037247260133363067
A2_vs_A2+D5,A2,A2+D5,max_train_tanimoto_ge_0.8,14,4624,-0.0033123325475841003,-0.0021325781065407445,4,0.2857142857142857,-0.006106824537597898,-0.0004605667492370823
A2_vs_A2+D5,A2,A2+D5,max_train_tanimoto_lt_0.7,15,1637,-5.4173003616780904e-05,0.0020101587077009098,10,0.6666666666666666,-0.0068731322500510065,0.005916824917804499
A2_vs_A2+D5,A2,A2+D5,max_train_tanimoto_ge_0.7,19,5062,-0.0036076055008649457,-0.0036732768568799035,5,0.2631578947368421,-0.006796363631478947,-6.483737119533257e-05
A2_vs_A5_SHUFFLED_s1009,A2,A5_SHUFFLED_s1009,all,34,6699,-0.01239967548477465,-0.009777155275676352,13,0.38235294117647056,-0.021157554684334598,-0.004457445593171632
A2_vs_A5_SHUFFLED_s1009,A2,A5_SHUFFLED_s1009,max_train_tanimoto_lt_0.9,28,3274,-0.012421089746150407,-0.009777155275676352,10,0.35714285714285715,-0.02124833013811195,-0.003929522895084164
A2_vs_A5_SHUFFLED_s1009,A2,A5_SHUFFLED_s1009,max_train_tanimoto_ge_0.9,6,3425,-0.012299742265021113,-0.01519389824541234,3,0.5,-0.03182178904038469,0.009835321819329718
A2_vs_A5_SHUFFLED_s1009,A2,A5_SHUFFLED_s1009,max_train_tanimoto_lt_0.8,20,2075,-0.009881988256941544,-0.002310816509531022,8,0.4,-0.02191631594919426,0.00028365852397956633
A2_vs_A5_SHUFFLED_s1009,A2,A5_SHUFFLED_s1009,max_train_tanimoto_ge_0.8,14,4624,-0.015996371524536233,-0.021784045321153037,5,0.35714285714285715,-0.027831057775977212,-0.004172272840312673
A2_vs_A5_SHUFFLED_s1009,A2,A5_SHUFFLED_s1009,max_train_tanimoto_lt_0.7,15,1637,-0.013437299479104008,-0.002409754715447021,5,0.3333333333333333,-0.028394448736491613,-0.0020912321565597063
A2_vs_A5_SHUFFLED_s1009,A2,A5_SHUFFLED_s1009,max_train_tanimoto_ge_0.7,19,5062,-0.011580498647146211,-0.019410643594072116,8,0.42105263157894735,-0.02162709859586933,8.999981910895104e-05
A2_vs_A5_SHUFFLED_s2017,A2,A5_SHUFFLED_s2017,all,34,6699,-0.011000758544737213,-0.010407930098098782,13,0.38235294117647056,-0.01922250710616413,-0.003024775792172824
A2_vs_A5_SHUFFLED_s2017,A2,A5_SHUFFLED_s2017,max_train_tanimoto_lt_0.9,28,3274,-0.010610308102904814,-0.010407930098098782,11,0.39285714285714285,-0.020690905127923365,-0.0015354009211996922
A2_vs_A5_SHUFFLED_s2017,A2,A5_SHUFFLED_s2017,max_train_tanimoto_ge_0.9,6,3425,-0.01282286060662173,-0.010453037817517344,2,0.3333333333333333,-0.026598384678708027,0.0006738597229213097
A2_vs_A5_SHUFFLED_s2017,A2,A5_SHUFFLED_s2017,max_train_tanimoto_lt_0.8,20,2075,-0.008824428933771923,-0.007069908056460579,9,0.45,-0.0225894271925472,0.0018780887421105709
A2_vs_A5_SHUFFLED_s2017,A2,A5_SHUFFLED_s2017,max_train_tanimoto_ge_0.8,14,4624,-0.014109800846116195,-0.016873353393313154,4,0.2857142857142857,-0.023380935489820464,-0.004982404555051496
A2_vs_A5_SHUFFLED_s2017,A2,A5_SHUFFLED_s2017,max_train_tanimoto_lt_0.7,15,1637,-0.012204169388128462,-0.004424873555503694,7,0.4666666666666667,-0.027280102238394967,0.00025170136637802287
A2_vs_A5_SHUFFLED_s2017,A2,A5_SHUFFLED_s2017,max_train_tanimoto_ge_0.7,19,5062,-0.010050697352586225,-0.013286445339341646,6,0.3157894736842105,-0.01864216493889134,-0.0011312626416797517
A2_vs_A5_SHUFFLED_s3019,A2,A5_SHUFFLED_s3019,all,34,6699,-0.014066525051451183,-0.006659943369688753,14,0.4117647058823529,-0.024659175340448154,-0.004177404390839489
A2_vs_A5_SHUFFLED_s3019,A2,A5_SHUFFLED_s3019,max_train_tanimoto_lt_0.9,28,3274,-0.014096041108211813,-0.006659943369688753,11,0.39285714285714285,-0.026325571361135554,-0.0031686083823224596
A2_vs_A5_SHUFFLED_s3019,A2,A5_SHUFFLED_s3019,max_train_tanimoto_ge_0.9,6,3425,-0.013928783453234913,-0.01845736974732677,3,0.5,-0.03344912883523054,0.008058302011139063
A2_vs_A5_SHUFFLED_s3019,A2,A5_SHUFFLED_s3019,max_train_tanimoto_lt_0.8,20,2075,-0.013048780253664844,-0.004662806833621275,9,0.45,-0.029571354184189425,0.0006636127646053625
A2_vs_A5_SHUFFLED_s3019,A2,A5_SHUFFLED_s3019,max_train_tanimoto_ge_0.8,14,4624,-0.015520446191145952,-0.013649176209067089,5,0.35714285714285715,-0.02793841340389351,-0.0034887474115878683
A2_vs_A5_SHUFFLED_s3019,A2,A5_SHUFFLED_s3019,max_train_tanimoto_lt_0.7,15,1637,-0.01653410612321079,-0.005240124837451232,6,0.4,-0.03676011100353088,0.0019021014424829702
A2_vs_A5_SHUFFLED_s3019,A2,A5_SHUFFLED_s3019,max_train_tanimoto_ge_0.7,19,5062,-0.012118434731640967,-0.009974659552924522,8,0.42105263157894735,-0.02250564595534589,-0.002353106594084906
A2_vs_A5s,A2,A5s,all,34,6699,-0.014959673495871925,-0.01992693037642078,13,0.38235294117647056,-0.028591631487781193,-0.0014684335988156948
A2_vs_A5s,A2,A5s,max_train_tanimoto_lt_0.9,28,3274,-0.014919571945985591,-0.01739666059550407,11,0.39285714285714285,-0.029470147964635773,-0.0012125805692127698
A2_vs_A5s,A2,A5s,max_train_tanimoto_ge_0.9,6,3425,-0.015146814062008152,-0.02659395457981735,2,0.3333333333333333,-0.04194162051126894,0.014051098009492164
A2_vs_A5s,A2,A5s,max_train_tanimoto_lt_0.8,20,2075,-0.00601017560730911,-0.00440189359904479,10,0.5,-0.023520525691874856,0.009987689004686419
A2_vs_A5s,A2,A5s,max_train_tanimoto_ge_0.8,14,4624,-0.027744670479533096,-0.03298260598223124,3,0.21428571428571427,-0.04505818551436787,-0.009193154830198568
A2_vs_A5s,A2,A5s,max_train_tanimoto_lt_0.7,15,1637,-0.007524813133276091,0.001459514113927557,8,0.5333333333333333,-0.03121122216817166,0.01100928639086548
A2_vs_A5s,A2,A5s,max_train_tanimoto_ge_0.7,19,5062,-0.02082930009792127,-0.030028274195413346,5,0.2631578947368421,-0.036247752153283616,-0.004725631384030279
A2_vs_A6s,A2,A6s,all,34,6699,-0.017620665888241908,-0.012971216756365436,14,0.4117647058823529,-0.03243315021476775,-0.0022254437409365375
A2_vs_A6s,A2,A6s,max_train_tanimoto_lt_0.9,28,3274,-0.017992911352300172,-0.007068863388704549,12,0.42857142857142855,-0.034345153391309544,-0.00312027500554727
A2_vs_A6s,A2,A6s,max_train_tanimoto_ge_0.9,6,3425,-0.015883520389303376,-0.02162486226709444,2,0.3333333333333333,-0.04229494746510273,0.01216618989266896
A2_vs_A6s,A2,A6s,max_train_tanimoto_lt_0.8,20,2075,-0.008265895217772472,0.008729101539043313,11,0.55,-0.029561536321673534,0.012718945437802538
A2_vs_A6s,A2,A6s,max_train_tanimoto_ge_0.8,14,4624,-0.030984623988912535,-0.02920943847737363,3,0.21428571428571427,-0.04863825960199901,-0.011301547388378082
A2_vs_A6s,A2,A6s,max_train_tanimoto_lt_0.7,15,1637,-0.009802303633970064,0.010021254587782719,8,0.5333333333333333,-0.03704795409891595,0.016521573756655403
A2_vs_A6s,A2,A6s,max_train_tanimoto_ge_0.7,19,5062,-0.02379305714161442,-0.02810294120841783,6,0.3157894736842105,-0.04030701209309427,-0.008138619525652604
A2_vs_C1,A2,C1,all,34,6699,-0.019829039394510924,-0.011273629397501123,16,0.47058823529411764,-0.03319253170103902,-0.007095886305511054
A2_vs_C1,A2,C1,max_train_tanimoto_lt_0.9,28,3274,-0.019414929899592592,-0.0005736626242127674,14,0.5,-0.03540848023056675,-0.0038301914529197526
A2_vs_C1,A2,C1,max_train_tanimoto_ge_0.9,6,3425,-0.021761550370796467,-0.03493986296594664,2,0.3333333333333333,-0.0469976314406433,0.008670596836266083
A2_vs_C1,A2,C1,max_train_tanimoto_lt_0.8,20,2075,-0.014737943570243734,0.00445927097524787,12,0.6,-0.038181688822667585,0.004751680267533404
A2_vs_C1,A2,C1,max_train_tanimoto_ge_0.8,14,4624,-0.02710203342917834,-0.030855382011440412,4,0.2857142857142857,-0.04342382460914498,-0.009652663767416782
A2_vs_C1,A2,C1,max_train_tanimoto_lt_0.7,15,1637,-0.01605148451771795,0.005630524913374874,9,0.6,-0.04335244821868486,0.00949258527947573
A2_vs_C1,A2,C1,max_train_tanimoto_ge_0.7,19,5062,-0.02281131956040011,-0.02875212998397185,7,0.3684210526315789,-0.03729336112999181,-0.008839129275854085
A2_vs_C2,A2,C2,all,34,6699,-0.0005742465402392019,0.001381243891438122,18,0.5294117647058824,-0.009646261300898424,0.01001896292097043
A2_vs_C2,A2,C2,max_train_tanimoto_lt_0.9,28,3274,0.0002898879119757906,0.0014865759314730276,16,0.5714285714285714,-0.010272883552247052,0.012012027720278243
A2_vs_C2,A2,C2,max_train_tanimoto_ge_0.9,6,3425,-0.004606873983909164,-0.012889573968469029,2,0.3333333333333333,-0.022368594246579124,0.012228869063499792
A2_vs_C2,A2,C2,max_train_tanimoto_lt_0.8,20,2075,0.006238382553902147,0.005670854199262221,13,0.65,-0.0067116601881289034,0.021150301543335106
A2_vs_C2,A2,C2,max_train_tanimoto_ge_0.8,14,4624,-0.010306573817583984,-0.009823192440865852,5,0.35714285714285715,-0.02133562142550625,0.0005756527002417815
A2_vs_C2,A2,C2,max_train_tanimoto_lt_0.7,15,1637,0.007818452598646632,0.005741512127091786,11,0.7333333333333333,-0.009620521438285427,0.028240519304383756
A2_vs_C2,A2,C2,max_train_tanimoto_ge_0.7,19,5062,-0.007200061649885911,-0.005773203145574279,7,0.3684210526315789,-0.01609125365851436,0.0016393806477789943
A2_vs_C3,A2,C3,all,34,6699,-0.017269213421440662,-0.01632145129973102,15,0.4411764705882353,-0.033744382764463905,-0.0006859237891390647
A2_vs_C3,A2,C3,max_train_tanimoto_lt_0.9,28,3274,-0.01697892564628747,-0.010346165432667587,13,0.4642857142857143,-0.03462941459448193,0.0005387527296795929
A2_vs_C3,A2,C3,max_train_tanimoto_ge_0.9,6,3425,-0.018623889705488908,-0.03631800816121672,2,0.3333333333333333,-0.05287970436178247,0.015650104173928224
A2_vs_C3,A2,C3,max_train_tanimoto_lt_0.8,20,2075,-0.009666431456339544,0.006501407897744491,12,0.6,-0.03534029404182718,0.01182062094768509
A2_vs_C3,A2,C3,max_train_tanimoto_ge_0.8,14,4624,-0.028130330514442258,-0.0270118505290321,3,0.21428571428571427,-0.04830801281892529,-0.008735393514582884
A2_vs_C3,A2,C3,max_train_tanimoto_lt_0.7,15,1637,-0.009301917602123984,0.011989995284470784,10,0.6666666666666666,-0.03996550804798246,0.015904630652598808
A2_vs_C3,A2,C3,max_train_tanimoto_ge_0.7,19,5062,-0.023559183805111728,-0.02635310491665588,5,0.2631578947368421,-0.03917363664276129,-0.0073348439065232885
A2_vs_E2,A2,E2,all,34,6699,-0.002985759688013489,-0.00394973128954218,11,0.3235294117647059,-0.007240085717323621,0.0014047793123693481
A2_vs_E2,A2,E2,max_train_tanimoto_lt_0.9,28,3274,-0.002517859657187969,-0.003537321383298722,10,0.35714285714285715,-0.007090588796443126,0.002215287556660456
A2_vs_E2,A2,E2,max_train_tanimoto_ge_0.9,6,3425,-0.0051692931651992485,-0.005399365608254922,1,0.16666666666666666,-0.011468292582382023,0.0004871428500175023
A2_vs_E2,A2,E2,max_train_tanimoto_lt_0.8,20,2075,-0.00027654002913779437,-0.0008164616632141408,8,0.4,-0.006280306204441426,0.006033221362246075
A2_vs_E2,A2,E2,max_train_tanimoto_ge_0.8,14,4624,-0.006856073486407338,-0.0053151736839832445,3,0.21428571428571427,-0.012209184599659436,-0.0019101214994380346
A2_vs_E2,A2,E2,max_train_tanimoto_lt_0.7,15,1637,-0.001144431693028312,-0.0013763947859992132,6,0.4,-0.008697363043434896,0.006407133563382206
A2_vs_E2,A2,E2,max_train_tanimoto_ge_0.7,19,5062,-0.004439439684054418,-0.004397758839382593,5,0.2631578947368421,-0.008927843321847363,-0.00025419135972778854
A2_vs_E3,A2,E3,all,34,6699,-0.0021746272849821223,-0.0009414225262999315,17,0.5,-0.011986008247520758,0.00767970086154797
A2_vs_E3,A2,E3,max_train_tanimoto_lt_0.9,28,3274,-0.0019108506530318078,-0.0003333232339421399,14,0.5,-0.012804785774341777,0.01078178323270094
A2_vs_E3,A2,E3,max_train_tanimoto_ge_0.9,6,3425,-0.0034055849007502506,-0.006347812490790486,3,0.5,-0.016473005932112615,0.010289107852126205
A2_vs_E3,A2,E3,max_train_tanimoto_lt_0.8,20,2075,0.0040196213386645896,0.0070304471938046065,12,0.6,-0.00919308359652953,0.019175773509679018
A2_vs_E3,A2,E3,max_train_tanimoto_ge_0.8,14,4624,-0.011023553890191709,-0.01613948525566123,5,0.35714285714285715,-0.019827575908185797,-0.0017974831971890536
A2_vs_E3,A2,E3,max_train_tanimoto_lt_0.7,15,1637,0.004772051741399366,0.0082305875883526,9,0.6,-0.012221121881630074,0.02385265330062254
A2_vs_E3,A2,E3,max_train_tanimoto_ge_0.7,19,5062,-0.007658847568967506,-0.007136230826833831,8,0.42105263157894735,-0.015949533685230007,0.0012159961988688357
A2_vs_E4,A2,E4,all,34,6699,-0.0034122582033674813,-0.0010342388939236433,13,0.38235294117647056,-0.007760815379949758,0.0006833510760406701
A2_vs_E4,A2,E4,max_train_tanimoto_lt_0.9,28,3274,-0.0038777729647281605,-0.0032282207102322935,10,0.35714285714285715,-0.00886986170090015,0.0009647146505708175
A2_vs_E4,A2,E4,max_train_tanimoto_ge_0.9,6,3425,-0.0012398559836843126,0.0015894086510355523,3,0.5,-0.008223253438300826,0.0034931898159783065
A2_vs_E4,A2,E4,max_train_tanimoto_lt_0.8,20,2075,-0.005561480696703736,-0.005584588838373053,6,0.3,-0.012577767432365642,0.00044474177945104783
A2_vs_E4,A2,E4,max_train_tanimoto_ge_0.8,14,4624,-0.0003419403557442603,0.0008262060141276464,7,0.5,-0.004629271143294951,0.003571354005476134
A2_vs_E4,A2,E4,max_train_tanimoto_lt_0.7,15,1637,-0.00611913173421715,-0.005521484083660294,5,0.3333333333333333,-0.014424146201893017,0.002197153251536231
A2_vs_E4,A2,E4,max_train_tanimoto_ge_0.7,19,5062,-0.0012752527842756379,-0.0004367736091707153,8,0.42105263157894735,-0.004779035382499261,0.002246946112804516
A2_vs_G2,A2,G2,all,34,6699,-0.020015185994779246,-0.012078809191501755,12,0.35294117647058826,-0.03320630871412945,-0.007718271285713061
