grouping,extractant,n_rows,baseline_mae,baseline_rmse,baseline_sign_accuracy,baseline_r2,2d_second_unshrunk_mae,2d_second_unshrunk_rmse,2d_second_unshrunk_sign_accuracy,2d_second_unshrunk_r2,2d_ensemble_mae,2d_ensemble_rmse,2d_ensemble_sign_accuracy,2d_ensemble_r2,delta3d_unshrunk_mae,delta3d_unshrunk_rmse,delta3d_unshrunk_sign_accuracy,delta3d_unshrunk_r2,delta3d_mae,delta3d_rmse,delta3d_sign_accuracy,delta3d_r2,delta3d_extended_unshrunk_mae,delta3d_extended_unshrunk_rmse,delta3d_extended_unshrunk_sign_accuracy,delta3d_extended_unshrunk_r2,delta3d_extended_mae,delta3d_extended_rmse,delta3d_extended_sign_accuracy,delta3d_extended_r2,mae_reduction_delta3d_vs_2d_ensemble,mae_reduction_extended_vs_delta3d
extractant,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,471,0.12141014703589735,0.16611786324052458,0.7749469214437368,-0.04936760736860357,0.12089342643867905,0.16674245659361128,0.7600849256900213,-0.05727356287561536,0.12141014703589735,0.16611786324052458,0.7749469214437368,-0.04936760736860357,0.11346733376370827,0.15843928391514267,0.8110403397027601,0.045401553258598404,0.12141014703589735,0.16611786324052458,0.7749469214437368,-0.04936760736860357,0.11430013535906229,0.16007794019690536,0.8110403397027601,0.025553598060327753,0.12141014703589735,0.16611786324052458,0.7749469214437368,-0.04936760736860357,0.0,0.0
extractant,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,95,0.15186051794235422,0.21991973145877813,0.8526315789473684,0.06920970729321152,0.15036945638342883,0.2164961515631127,0.8421052631578947,0.09796411774335279,0.15186051794235422,0.21991973145877813,0.8526315789473684,0.06920970729321152,0.154012174918181,0.22214424054824303,0.8421052631578947,0.050284407906613704,0.15200482310959618,0.2202608272256525,0.8526315789473684,0.06632015446223927,0.15222200310266715,0.22166463408265424,0.8421052631578947,0.05438082777477704,0.15101824620601867,0.21964699161727747,0.8526315789473684,0.0715169689205728,-0.00014430516724195375,0.0009865769035775074
extractant,CCN(CC)C(=O)COCC(=O)N(CC)CC,66,0.06980864933636075,0.09262207386745487,0.5606060606060606,0.2919272030267499,0.07081325295880116,0.094076763039818,0.5454545454545454,0.2695110683766019,0.06980864933636075,0.09262207386745487,0.5606060606060606,0.2919272030267499,0.08286007674058747,0.10376849172409276,0.4393939393939394,0.11124938016986274,0.0753958049792598,0.09596302770184399,0.4393939393939394,0.23992439889687522,0.08508093958403712,0.10671169739836879,0.4393939393939394,0.060118797079531716,0.0806914935117422,0.10172089139940466,0.4393939393939394,0.14597767710419807,-0.00558715564289905,-0.005295688532482398
extractant,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,57,0.13316616040335233,0.16236745654682083,0.2982456140350877,-1.1333577200937492,0.13227892392351953,0.16138649661853602,0.3157894736842105,-1.10765778327531,0.13227892392351953,0.16138649661853602,0.3157894736842105,-1.10765778327531,0.1120889858571083,0.14221501261484557,0.3508771929824561,-0.6366529472330706,0.127893943829929,0.15681546451974357,0.2807017543859649,-0.9899560572514903,0.10981968527631067,0.1406995061385109,0.45614035087719296,-0.601957000645085,0.12720082780650865,0.15634869129903092,0.3157894736842105,-0.9781271755524092,0.004384980093590535,0.0006931160234203426
extractant,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,40,0.11654478211195074,0.16515861556717748,0.625,-0.772041962020662,0.11775463738047895,0.16673607273621455,0.625,-0.8060537460224322,0.11654478211195074,0.16515861556717748,0.625,-0.772041962020662,0.08843734733415858,0.14757874302396792,0.725,-0.41487850322980213,0.11654478211195074,0.16515861556717748,0.625,-0.772041962020662,0.0859221195417393,0.14897752553889018,0.725,-0.4418266458821436,0.11654478211195074,0.16515861556717748,0.625,-0.772041962020662,0.0,0.0
extractant,CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,39,0.06668278414063117,0.11242979214278165,0.6923076923076923,0.1765179653995812,0.06872466373682183,0.11685735099693703,0.6666666666666666,0.1103823560476247,0.06668278414063117,0.11242979214278165,0.6923076923076923,0.1765179653995812,0.08325538581763227,0.12005380280419219,0.6153846153846154,0.061048509094431935,0.07882492104595709,0.11519837143940906,0.6153846153846154,0.13546218847459757,0.08281454694494184,0.11558232444760745,0.6153846153846154,0.12968962301400866,0.07839767560312248,0.1126692820161629,0.6153846153846154,0.1730059842475744,-0.012142136905325923,0.00042724544283460897
extractant,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,30,0.10807588750502929,0.12681603218002765,0.8333333333333334,0.17338659873485307,0.10375978878188964,0.1220652825150613,0.8666666666666667,0.23415930255008577,0.10375978878188964,0.1220652825150613,0.8666666666666667,0.23415930255008577,0.11309952943294964,0.1325242992176393,0.6,0.09729644470696508,0.10916818958517344,0.12754672662522729,0.8333333333333334,0.1638335178987783,0.11742268874735048,0.13546457877160886,0.6,0.05679602586798993,0.11007349262537046,0.12812844497433976,0.8,0.15618890605008906,-0.005408400803283794,-0.0009053030401970225
extractant,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,26,0.05879529643154621,0.07633437731194402,0.6538461538461539,0.05332538689384503,0.058287901168080705,0.07582085339633567,0.6538461538461539,0.0660196635037591,0.05879529643154621,0.07633437731194402,0.6538461538461539,0.05332538689384503,0.06356115543596917,0.08034866110350047,0.6538461538461539,-0.04886039046044188,0.06236969068486345,0.07874336623707866,0.6538461538461539,-0.007368461143283378,0.06529804674563738,0.0800252337860468,0.6538461538461539,-0.04043343357858875,0.06340600607313097,0.07812047414633623,0.6538461538461539,0.008505892680247928,-0.003574394253317237,-0.0010363153882675252
extractant,CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,25,0.13713209464906165,0.18948076498553879,0.52,-0.5142715809049523,0.1337945767950468,0.1857774492868409,0.52,-0.455658512589584,0.13713209464906165,0.18948076498553879,0.52,-0.5142715809049523,0.11866738065471115,0.1617898880702078,0.52,-0.10401827413078757,0.12789973765188636,0.17509302192371284,0.52,-0.29303770609641333,0.12094304679002275,0.1669679211024511,0.52,-0.17581661477367727,0.12499030875478248,0.17224784622426623,0.52,-0.25135667161936737,0.009232356997175284,0.002909428897103883
extractant,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,22,0.23777562532775878,0.29952582490639645,0.7272727272727273,-0.3159355899458911,0.24510335043375325,0.306274954494967,0.7272727272727273,-0.3759069201217229,0.23777562532775878,0.29952582490639645,0.7272727272727273,-0.3159355899458911,0.23699077223365486,0.3027995600736703,0.8181818181818182,-0.3448584207846732,0.23695704844832763,0.3014452584227159,0.8181818181818182,-0.3328552929956716,0.23927217031533274,0.3024249473420008,0.8181818181818182,-0.341532858196018,0.23866809700958605,0.3012544132696124,0.8181818181818182,-0.33116816443892194,0.0008185768794311543,-0.0017110485612584214
