split_seed,model,macro_mae,offset_mae,shape_mae,shape_r2,macro_mae_ligand,pooled_mae,pooled_r2,offset_share_of_sse,median_ligand_mae,worst_quartile_ligand_mae,rank_spearman,sign_accuracy,frac_within_0_5_log,frac_within_1_log,prediction_dispersion_ratio,n_rows,n_ligands,n_ecfp_clusters,n_superclusters,n_eff_pooled_rows,n_macro_units,nn_lt_0_4__macro_mae,nn_lt_0_4__offset_mae,nn_lt_0_4__shape_mae,nn_lt_0_4__n_rows,nn_lt_0_6__macro_mae,nn_lt_0_6__offset_mae,nn_lt_0_6__shape_mae,nn_lt_0_6__n_rows
104729,REC_base,1.0506346527913164,0.915004615472391,0.5036559427592823,0.0883881690024706,1.0762078317130088,1.2948137306402283,0.018583049603780988,0.5415278779630129,0.9154664288793086,2.246126202694622,0.40278708192221363,0.5962171147322022,0.2730564024390244,0.4796112804878049,0.5245882735952562,5248,152,131,79,6.256051615740402,131,0.9877783730798089,0.9441637903523866,0.3562304154278814,396,1.1234936288131594,1.0456945369884356,0.5001208104205405,1282
130363,REC_base,1.07887970396811,0.9176687290476199,0.5047344323570812,0.08431636954507271,1.075786353799095,1.2239231664908687,0.11795742867565717,0.4875960859423627,0.9460626752540073,2.03042694156839,0.43576864768376317,0.6119677095534627,0.2858231707317073,0.4954268292682927,0.5830769519861453,5248,152,131,79,6.256051615740402,131,1.0917564545487957,1.056625996943397,0.36469365943306464,433,1.1535977798901336,1.0407289659457248,0.48094665494342226,1372
155921,REC_base,0.9782494729585456,0.8296164543585348,0.47834185629263043,0.14560992745859946,0.9854748665649185,1.200679342193351,0.15569097966338974,0.5005278252149841,0.8788276567613837,1.8882680064828228,0.48359174592117915,0.6254060119602776,0.2858231707317073,0.5020960365853658,0.5772964058714029,5248,152,131,79,6.256051615740402,131,0.9789243408404585,0.9320066222827866,0.4118595667388687,397,1.0917778236942226,0.949785409131044,0.5223955264319761,1829
104729,REC_champion,1.1403114307546802,1.0217281453238478,0.5104577568706784,0.11544335451061416,1.1608764502445263,1.2690693751997753,0.0806961751536418,0.5250770932097965,1.01173725912563,2.300168989358585,0.43822279313008483,0.6175270508903216,0.24676067073170732,0.47046493902439024,0.5433925571357533,5248,152,131,79,6.256051615740402,131,1.186593173948014,1.1023158722849773,0.37618740996193323,396,1.309216969515662,1.1955370336428437,0.5315893743252368,1282
130363,REC_champion,1.102218847894227,0.9232275985426279,0.5241319885378527,0.08828774860257793,1.103583520786854,1.153467705609935,0.2291481708816726,0.41622778822409234,0.9195050206263387,2.1727591120147802,0.39060726819291514,0.6140020872390559,0.2766768292682927,0.5247713414634146,0.5808744331534933,5248,152,131,79,6.256051615740402,131,1.0689591736872268,1.001046755899811,0.3727038259239013,433,1.246521976528982,1.1013362788789194,0.5131252372832635,1372
155921,REC_champion,1.0843160319805707,0.8887422855019151,0.51281042167374,0.1466120278324986,1.0767906073057654,1.1396728717061102,0.22025611625384434,0.4598043590769708,0.8726636687639633,2.2255806412509074,0.43069003969667546,0.6266511327511255,0.2921112804878049,0.5350609756097561,0.5605731631078069,5248,152,131,79,6.256051615740402,131,1.1346659643444237,1.032881190898701,0.4220301388469738,397,1.3278128286260653,1.163561835455266,0.5428492753960266,1829
104729,REC_champion_plus_recovered,1.1048329694512153,0.9834305535444208,0.4999771485323921,0.12241814045458943,1.1256325120561843,1.2779012305688038,0.08780971215336275,0.5251475007776706,0.9448586747743225,2.2175449933823166,0.4852737683712448,0.6145992637091515,0.24409298780487804,0.45884146341463417,0.5288781897914104,5248,152,131,79,6.256051615740402,131,1.262766390007671,1.2041960681396024,0.36779821813036573,396,1.2606183369137896,1.1387241287108447,0.5226565277157266,1282
130363,REC_champion_plus_recovered,1.0202486481651845,0.8503451482103523,0.5163200182608708,0.13730120231664034,1.0322789758522914,1.148217193789804,0.2497000866088649,0.4324804442702889,0.8627437677675389,1.9899961427487767,0.41700844590374525,0.6132876736705365,0.2734375,0.5222942073170732,0.5295014396643645,5248,152,131,79,6.256051615740402,131,0.959377078346359,0.8912744765998399,0.37205856775852386,433,1.107949913481689,0.9647975675023328,0.5011015223535858,1372
155921,REC_champion_plus_recovered,1.0335592345607865,0.8636743176528265,0.5000319509378132,0.18723473344770558,1.0300195107122034,1.1376099999772658,0.24508286902477738,0.4685989725475921,0.8705775772873021,2.1086284728633884,0.46600354878450606,0.6304508708518217,0.28258384146341464,0.524390243902439,0.5207382757873371,5248,152,131,79,6.256051615740402,131,1.079403103963983,1.0116265957727828,0.4307189251828109,397,1.2533951154092469,1.1124847560929112,0.5288178302490436,1829
104729,REC_plus_recovered,1.0291470709992363,0.866629391878394,0.5199078622865635,0.07227932000335435,1.0499061619622558,1.4233147750319648,-0.1698244670303557,0.6085709336822547,0.8518624980047508,2.1029576923799134,0.40771580649393674,0.5896963245122885,0.24561737804878048,0.4407393292682927,0.5760713311538348,5248,152,131,79,6.256051615740402,131,0.9908843522686953,0.954650092324231,0.35495413994890257,396,1.0809797943195125,0.9335594346349257,0.5276722338661671,1282
130363,REC_plus_recovered,1.0069161534878748,0.8201913331183145,0.5145119579569082,0.0901981011444476,1.012845419854044,1.2568608185874162,0.0714236607560299,0.5164005923237347,0.9144193752561447,1.9294968709800784,0.4318364819172972,0.5897031284510362,0.27896341463414637,0.4838033536585366,0.5916996488956062,5248,152,131,79,6.256051615740402,131,0.9236682238519196,0.8957920354257108,0.37693979958525814,433,1.035580726619551,0.8806746511014653,0.5003638912005899,1372
155921,REC_plus_recovered,0.967473363447122,0.8112241517565457,0.4874815132761194,0.15778920591181556,0.9779559666330304,1.2805736106504344,0.05479587770319716,0.5602035384554944,0.8612760460273442,1.8824061519215898,0.4598602757091394,0.6090048559187463,0.26371951219512196,0.4695121951219512,0.5835147812435566,5248,152,131,79,6.256051615740402,131,0.9721690884989177,0.9273587594295107,0.42021733634314523,397,1.0654304881435532,0.8952464393206334,0.5276136858995275,1829
104729,REC_plus_recovered_catboost,1.105832229349211,1.0035964463501563,0.5423882180004285,0.10054668366049435,1.1565361339419715,1.391377094837213,-0.12967141156415063,0.6070086206290805,0.9990179026479142,2.442945189670719,0.34719596950074794,0.6031628894339018,0.25952743902439024,0.44302591463414637,0.6145028958890613,5248,152,131,79,6.256051615740402,131,0.9816127050020552,0.9271830190835332,0.40098773018945255,396,1.2806621695056102,1.2423558433200637,0.5328479621023614,1282
