arm,mechanism,weighting,aux_lambda,control,split_seed,fold,n_core,n_aux,n_level_train,n_shape_train,aux_weight_share,clip_lo,clip_hi
E_LN_PLUS_ALL|JOINT|GENERAL|ANNOTATION_SAFE|HIERARCHICAL|lam1|LOMO_other_post_transition_metal,JOINT,HIERARCHICAL,1.0,NONE,104729,0,4866,4923,9789,8674,0.49999999999999994,-9.594593599850977,8.818181486600604
E_LN_PLUS_ALL|JOINT|GENERAL|ANNOTATION_SAFE|HIERARCHICAL|lam1|LOMO_other_post_transition_metal,JOINT,HIERARCHICAL,1.0,NONE,104729,1,1495,1779,3274,2861,0.5,-9.021933790857123,7.100202059619041
E_LN_PLUS_ALL|JOINT|GENERAL|ANNOTATION_SAFE|HIERARCHICAL|lam1|LOMO_other_post_transition_metal,JOINT,HIERARCHICAL,1.0,NONE,104729,2,4962,4990,9952,8808,0.5000000000000001,-9.594593599850977,8.818181486600604
E_LN_PLUS_ALL|JOINT|GENERAL|ANNOTATION_SAFE|HIERARCHICAL|lam1|LOMO_other_post_transition_metal,JOINT,HIERARCHICAL,1.0,NONE,104729,3,4747,4915,9662,8525,0.5,-8.107493857493855,8.322481572481564
E_LN_PLUS_ALL|JOINT|GENERAL|ANNOTATION_SAFE|HIERARCHICAL|lam1|LOMO_other_post_transition_metal,JOINT,HIERARCHICAL,1.0,NONE,104729,4,4922,4454,9376,8364,0.5000000000000001,-9.594593599850977,8.818181486600604
