selection_source_arm,outer_fold,split_seed,feature,selection_frequency,mean_signed_importance_or_coefficient,fold_consistency,selected
H2_E3_RAW_SHUFFLED,0,262147,elec__even__absdelta_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,0,262147,elec__even__compliance_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,0,262147,elec__odd__delta_metal_minus_donor_charge,0.3333333333333333,-0.0005747113548527674,0.3333333333333333,False
H2_E3_RAW_SHUFFLED,0,262147,elec__even__absdelta_metal_minus_donor_charge,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,0,262147,elec__even__compliance_metal_minus_donor_charge,0.0,0.0,0.0,False
H2_E3_RAW_REAL,1,262147,elec__odd__delta_q_metal,1.0,-0.0899311886132352,1.0,True
H2_E3_RAW_REAL,1,262147,elec__even__absdelta_q_metal,0.0,0.0,0.0,False
H2_E3_RAW_REAL,1,262147,elec__even__compliance_q_metal,0.0,0.0,0.0,False
H2_E3_RAW_REAL,1,262147,elec__odd__delta_q_donor_mean,1.0,-0.18701160640791806,0.3333333333333333,True
H2_E3_RAW_REAL,1,262147,elec__even__absdelta_q_donor_mean,0.0,0.0,0.0,False
H2_E3_RAW_REAL,1,262147,elec__even__compliance_q_donor_mean,0.0,0.0,0.0,False
H2_E3_RAW_REAL,1,262147,elec__odd__delta_q_donor_std,1.0,0.2417368445349708,1.0,True
H2_E3_RAW_REAL,1,262147,elec__even__absdelta_q_donor_std,0.0,0.0,0.0,False
H2_E3_RAW_REAL,1,262147,elec__even__compliance_q_donor_std,0.0,0.0,0.0,False
H2_E3_RAW_REAL,1,262147,elec__odd__delta_q_donor_min,1.0,0.1319223669619652,1.0,True
H2_E3_RAW_REAL,1,262147,elec__even__absdelta_q_donor_min,0.0,0.0,0.0,False
H2_E3_RAW_REAL,1,262147,elec__even__compliance_q_donor_min,0.0,0.0,0.0,False
H2_E3_RAW_REAL,1,262147,elec__odd__delta_q_donor_max,1.0,-0.015535170861773499,0.3333333333333333,True
H2_E3_RAW_REAL,1,262147,elec__even__absdelta_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_REAL,1,262147,elec__even__compliance_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_REAL,1,262147,elec__odd__delta_dipole_magnitude,1.0,0.08125824483586236,1.0,True
H2_E3_RAW_REAL,1,262147,elec__even__absdelta_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_REAL,1,262147,elec__even__compliance_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_REAL,1,262147,elec__odd__delta_metal_minus_donor_charge,1.0,0.0829009083893467,0.3333333333333333,True
H2_E3_RAW_REAL,1,262147,elec__even__absdelta_metal_minus_donor_charge,0.0,0.0,0.0,False
H2_E3_RAW_REAL,1,262147,elec__even__compliance_metal_minus_donor_charge,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,1,262147,elec__odd__delta_q_metal,0.6666666666666666,0.015579769719179968,0.6666666666666666,True
H2_E3_RAW_SHUFFLED,1,262147,elec__even__absdelta_q_metal,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,1,262147,elec__even__compliance_q_metal,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,1,262147,elec__odd__delta_q_donor_mean,1.0,0.09704336229457922,1.0,True
H2_E3_RAW_SHUFFLED,1,262147,elec__even__absdelta_q_donor_mean,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,1,262147,elec__even__compliance_q_donor_mean,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,1,262147,elec__odd__delta_q_donor_std,0.6666666666666666,-0.035121403979297805,0.6666666666666666,True
H2_E3_RAW_SHUFFLED,1,262147,elec__even__absdelta_q_donor_std,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,1,262147,elec__even__compliance_q_donor_std,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,1,262147,elec__odd__delta_q_donor_min,1.0,-0.08854047958941237,0.3333333333333333,True
H2_E3_RAW_SHUFFLED,1,262147,elec__even__absdelta_q_donor_min,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,1,262147,elec__even__compliance_q_donor_min,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,1,262147,elec__odd__delta_q_donor_max,1.0,-0.10288905004614272,1.0,True
H2_E3_RAW_SHUFFLED,1,262147,elec__even__absdelta_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,1,262147,elec__even__compliance_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,1,262147,elec__odd__delta_dipole_magnitude,1.0,0.009527781727437656,0.3333333333333333,True
H2_E3_RAW_SHUFFLED,1,262147,elec__even__absdelta_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,1,262147,elec__even__compliance_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,1,262147,elec__odd__delta_metal_minus_donor_charge,1.0,-0.03087273727835821,1.0,True
H2_E3_RAW_SHUFFLED,1,262147,elec__even__absdelta_metal_minus_donor_charge,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,1,262147,elec__even__compliance_metal_minus_donor_charge,0.0,0.0,0.0,False
H2_E3_RAW_REAL,2,262147,elec__odd__delta_q_metal,1.0,-0.07267845453218261,1.0,True
H2_E3_RAW_REAL,2,262147,elec__even__absdelta_q_metal,0.0,0.0,0.0,False
H2_E3_RAW_REAL,2,262147,elec__even__compliance_q_metal,0.0,0.0,0.0,False
H2_E3_RAW_REAL,2,262147,elec__odd__delta_q_donor_mean,1.0,-0.23915289206100807,1.0,True
H2_E3_RAW_REAL,2,262147,elec__even__absdelta_q_donor_mean,0.0,0.0,0.0,False
H2_E3_RAW_REAL,2,262147,elec__even__compliance_q_donor_mean,0.0,0.0,0.0,False
H2_E3_RAW_REAL,2,262147,elec__odd__delta_q_donor_std,1.0,0.8237689758924832,1.0,True
H2_E3_RAW_REAL,2,262147,elec__even__absdelta_q_donor_std,0.0,0.0,0.0,False
H2_E3_RAW_REAL,2,262147,elec__even__compliance_q_donor_std,0.0,0.0,0.0,False
H2_E3_RAW_REAL,2,262147,elec__odd__delta_q_donor_min,1.0,0.3278242509482437,1.0,True
H2_E3_RAW_REAL,2,262147,elec__even__absdelta_q_donor_min,0.0,0.0,0.0,False
H2_E3_RAW_REAL,2,262147,elec__even__compliance_q_donor_min,0.0,0.0,0.0,False
H2_E3_RAW_REAL,2,262147,elec__odd__delta_q_donor_max,1.0,-0.48094930620114495,0.3333333333333333,True
H2_E3_RAW_REAL,2,262147,elec__even__absdelta_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_REAL,2,262147,elec__even__compliance_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_REAL,2,262147,elec__odd__delta_dipole_magnitude,1.0,0.017399198639132248,0.3333333333333333,True
H2_E3_RAW_REAL,2,262147,elec__even__absdelta_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_REAL,2,262147,elec__even__compliance_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_REAL,2,262147,elec__odd__delta_metal_minus_donor_charge,1.0,0.11637333706468672,1.0,True
H2_E3_RAW_REAL,2,262147,elec__even__absdelta_metal_minus_donor_charge,0.0,0.0,0.0,False
H2_E3_RAW_REAL,2,262147,elec__even__compliance_metal_minus_donor_charge,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,262147,elec__odd__delta_q_metal,0.3333333333333333,0.00010422992388313255,0.3333333333333333,True
H2_E3_RAW_SHUFFLED,2,262147,elec__even__absdelta_q_metal,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,262147,elec__even__compliance_q_metal,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,262147,elec__odd__delta_q_donor_mean,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,262147,elec__even__absdelta_q_donor_mean,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,262147,elec__even__compliance_q_donor_mean,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,262147,elec__odd__delta_q_donor_std,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,262147,elec__even__absdelta_q_donor_std,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,262147,elec__even__compliance_q_donor_std,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,262147,elec__odd__delta_q_donor_min,0.3333333333333333,0.014083917369487968,0.3333333333333333,False
H2_E3_RAW_SHUFFLED,2,262147,elec__even__absdelta_q_donor_min,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,262147,elec__even__compliance_q_donor_min,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,262147,elec__odd__delta_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,262147,elec__even__absdelta_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,262147,elec__even__compliance_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,262147,elec__odd__delta_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,262147,elec__even__absdelta_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,262147,elec__even__compliance_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,262147,elec__odd__delta_metal_minus_donor_charge,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,262147,elec__even__absdelta_metal_minus_donor_charge,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,2,262147,elec__even__compliance_metal_minus_donor_charge,0.0,0.0,0.0,False
H2_E3_RAW_REAL,3,262147,elec__odd__delta_q_metal,1.0,-0.08164883372948394,1.0,True
H2_E3_RAW_REAL,3,262147,elec__even__absdelta_q_metal,0.0,0.0,0.0,False
H2_E3_RAW_REAL,3,262147,elec__even__compliance_q_metal,0.0,0.0,0.0,False
H2_E3_RAW_REAL,3,262147,elec__odd__delta_q_donor_mean,1.0,-0.1715404522787466,1.0,True
H2_E3_RAW_REAL,3,262147,elec__even__absdelta_q_donor_mean,0.0,0.0,0.0,False
H2_E3_RAW_REAL,3,262147,elec__even__compliance_q_donor_mean,0.0,0.0,0.0,False
H2_E3_RAW_REAL,3,262147,elec__odd__delta_q_donor_std,1.0,0.2847472536183239,1.0,True
H2_E3_RAW_REAL,3,262147,elec__even__absdelta_q_donor_std,0.0,0.0,0.0,False
H2_E3_RAW_REAL,3,262147,elec__even__compliance_q_donor_std,0.0,0.0,0.0,False
H2_E3_RAW_REAL,3,262147,elec__odd__delta_q_donor_min,1.0,0.05618136338020255,0.3333333333333333,True
H2_E3_RAW_REAL,3,262147,elec__even__absdelta_q_donor_min,0.0,0.0,0.0,False
H2_E3_RAW_REAL,3,262147,elec__even__compliance_q_donor_min,0.0,0.0,0.0,False
H2_E3_RAW_REAL,3,262147,elec__odd__delta_q_donor_max,1.0,-0.04717159100609003,0.3333333333333333,True
H2_E3_RAW_REAL,3,262147,elec__even__absdelta_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_REAL,3,262147,elec__even__compliance_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_REAL,3,262147,elec__odd__delta_dipole_magnitude,1.0,0.05973101914002175,1.0,True
H2_E3_RAW_REAL,3,262147,elec__even__absdelta_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_REAL,3,262147,elec__even__compliance_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_REAL,3,262147,elec__odd__delta_metal_minus_donor_charge,0.6666666666666666,0.08732894274331128,0.6666666666666666,True
H2_E3_RAW_REAL,3,262147,elec__even__absdelta_metal_minus_donor_charge,0.0,0.0,0.0,False
H2_E3_RAW_REAL,3,262147,elec__even__compliance_metal_minus_donor_charge,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,3,262147,elec__odd__delta_q_metal,1.0,-0.03164772210744248,1.0,True
H2_E3_RAW_SHUFFLED,3,262147,elec__even__absdelta_q_metal,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,3,262147,elec__even__compliance_q_metal,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,3,262147,elec__odd__delta_q_donor_mean,1.0,-0.08306609405851467,1.0,True
H2_E3_RAW_SHUFFLED,3,262147,elec__even__absdelta_q_donor_mean,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,3,262147,elec__even__compliance_q_donor_mean,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,3,262147,elec__odd__delta_q_donor_std,1.0,0.13874857088261713,1.0,True
H2_E3_RAW_SHUFFLED,3,262147,elec__even__absdelta_q_donor_std,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,3,262147,elec__even__compliance_q_donor_std,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,3,262147,elec__odd__delta_q_donor_min,1.0,0.0262774717789817,0.3333333333333333,True
H2_E3_RAW_SHUFFLED,3,262147,elec__even__absdelta_q_donor_min,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,3,262147,elec__even__compliance_q_donor_min,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,3,262147,elec__odd__delta_q_donor_max,1.0,-0.06060996331452866,0.3333333333333333,True
H2_E3_RAW_SHUFFLED,3,262147,elec__even__absdelta_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,3,262147,elec__even__compliance_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,3,262147,elec__odd__delta_dipole_magnitude,1.0,0.040006476773630166,0.3333333333333333,True
H2_E3_RAW_SHUFFLED,3,262147,elec__even__absdelta_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,3,262147,elec__even__compliance_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,3,262147,elec__odd__delta_metal_minus_donor_charge,0.6666666666666666,0.020081587860780063,0.6666666666666666,True
H2_E3_RAW_SHUFFLED,3,262147,elec__even__absdelta_metal_minus_donor_charge,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,3,262147,elec__even__compliance_metal_minus_donor_charge,0.0,0.0,0.0,False
H2_E3_RAW_REAL,4,262147,elec__odd__delta_q_metal,1.0,-0.0914576316897922,1.0,True
H2_E3_RAW_REAL,4,262147,elec__even__absdelta_q_metal,0.0,0.0,0.0,False
H2_E3_RAW_REAL,4,262147,elec__even__compliance_q_metal,0.0,0.0,0.0,False
H2_E3_RAW_REAL,4,262147,elec__odd__delta_q_donor_mean,0.6666666666666666,-0.1360801054907731,0.6666666666666666,True
H2_E3_RAW_REAL,4,262147,elec__even__absdelta_q_donor_mean,0.0,0.0,0.0,False
H2_E3_RAW_REAL,4,262147,elec__even__compliance_q_donor_mean,0.0,0.0,0.0,False
H2_E3_RAW_REAL,4,262147,elec__odd__delta_q_donor_std,1.0,0.37244176463618045,0.3333333333333333,True
H2_E3_RAW_REAL,4,262147,elec__even__absdelta_q_donor_std,0.0,0.0,0.0,False
H2_E3_RAW_REAL,4,262147,elec__even__compliance_q_donor_std,0.0,0.0,0.0,False
H2_E3_RAW_REAL,4,262147,elec__odd__delta_q_donor_min,1.0,0.07743163757108688,0.3333333333333333,True
H2_E3_RAW_REAL,4,262147,elec__even__absdelta_q_donor_min,0.0,0.0,0.0,False
H2_E3_RAW_REAL,4,262147,elec__even__compliance_q_donor_min,0.0,0.0,0.0,False
H2_E3_RAW_REAL,4,262147,elec__odd__delta_q_donor_max,1.0,-0.21169636649337828,0.3333333333333333,True
H2_E3_RAW_REAL,4,262147,elec__even__absdelta_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_REAL,4,262147,elec__even__compliance_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_REAL,4,262147,elec__odd__delta_dipole_magnitude,1.0,0.03925301316822074,0.3333333333333333,True
H2_E3_RAW_REAL,4,262147,elec__even__absdelta_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_REAL,4,262147,elec__even__compliance_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_REAL,4,262147,elec__odd__delta_metal_minus_donor_charge,1.0,0.04212411558846486,0.3333333333333333,True
H2_E3_RAW_REAL,4,262147,elec__even__absdelta_metal_minus_donor_charge,0.0,0.0,0.0,False
H2_E3_RAW_REAL,4,262147,elec__even__compliance_metal_minus_donor_charge,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,4,262147,elec__odd__delta_q_metal,1.0,-0.005405476954390811,0.3333333333333333,True
H2_E3_RAW_SHUFFLED,4,262147,elec__even__absdelta_q_metal,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,4,262147,elec__even__compliance_q_metal,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,4,262147,elec__odd__delta_q_donor_mean,1.0,0.062464408024013034,0.3333333333333333,True
H2_E3_RAW_SHUFFLED,4,262147,elec__even__absdelta_q_donor_mean,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,4,262147,elec__even__compliance_q_donor_mean,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,4,262147,elec__odd__delta_q_donor_std,1.0,-0.07124677652494717,1.0,True
H2_E3_RAW_SHUFFLED,4,262147,elec__even__absdelta_q_donor_std,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,4,262147,elec__even__compliance_q_donor_std,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,4,262147,elec__odd__delta_q_donor_min,1.0,-0.04786456664713811,0.3333333333333333,True
H2_E3_RAW_SHUFFLED,4,262147,elec__even__absdelta_q_donor_min,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,4,262147,elec__even__compliance_q_donor_min,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,4,262147,elec__odd__delta_q_donor_max,1.0,-0.03405917428794757,0.3333333333333333,True
H2_E3_RAW_SHUFFLED,4,262147,elec__even__absdelta_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,4,262147,elec__even__compliance_q_donor_max,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,4,262147,elec__odd__delta_dipole_magnitude,1.0,-0.006118949421715195,0.3333333333333333,True
H2_E3_RAW_SHUFFLED,4,262147,elec__even__absdelta_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,4,262147,elec__even__compliance_dipole_magnitude,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,4,262147,elec__odd__delta_metal_minus_donor_charge,0.3333333333333333,-0.049543420269537265,0.3333333333333333,False
H2_E3_RAW_SHUFFLED,4,262147,elec__even__absdelta_metal_minus_donor_charge,0.0,0.0,0.0,False
H2_E3_RAW_SHUFFLED,4,262147,elec__even__compliance_metal_minus_donor_charge,0.0,0.0,0.0,False
