outer_fold,arm,candidate_index,inner_macro_mae,inner_mae,inner_r2,max_features,min_samples_leaf,selected,search_phase,weighting_scheme,loss_name,loss_function,depth,learning_rate,l2_leaf_reg,iterations,random_strength,bagging_temperature,rsm,phase_selected,correction_kind,correction_parameters,lambda,parameters,mean_epochs_trained
0,H1_CATBOOST_GROUP_SQRT_RMSE,1,0.3385121915616309,,,,,False,screening,group_sqrt,rmse,RMSE,6.0,0.05,3.0,1200.0,1.0,1.0,0.7,True,,,,,
0,H1_CATBOOST_GROUP_SQRT_RMSE,0,0.336047711636399,,,,,True,expanded,group_sqrt,rmse,RMSE,8.0,0.025,30.0,2000.0,2.0,1.0,0.7,True,,,,,
0,H1_CATBOOST_GROUP_SQRT_RMSE,1,0.33963877429685524,,,,,False,expanded,group_sqrt,rmse,RMSE,9.0,0.01,30.0,3000.0,2.0,2.0,0.5,False,,,,,
0,H1_CATBOOST_GROUP_SQRT_MAE,0,0.3612194469352205,,,,,False,screening,group_sqrt,mae,MAE,4.0,0.1,3.0,500.0,0.5,0.0,1.0,False,,,,,
0,H1_CATBOOST_GROUP_SQRT_MAE,1,0.35474796394026403,,,,,True,screening,group_sqrt,mae,MAE,6.0,0.05,3.0,1200.0,1.0,1.0,0.7,True,,,,,
0,H1_CATBOOST_GROUP_SQRT_HUBER,0,0.3448173130653682,,,,,False,screening,group_sqrt,huber,Huber:delta=1.0,4.0,0.1,3.0,500.0,0.5,0.0,1.0,False,,,,,
0,H1_CATBOOST_GROUP_SQRT_HUBER,1,0.3436883745188977,,,,,False,screening,group_sqrt,huber,Huber:delta=1.0,6.0,0.05,3.0,1200.0,1.0,1.0,0.7,True,,,,,
0,H1_CATBOOST_GROUP_SQRT_HUBER,0,0.3492590048496651,,,,,False,expanded,group_sqrt,huber,Huber:delta=1.0,8.0,0.025,30.0,2000.0,2.0,1.0,0.7,False,,,,,
0,H1_CATBOOST_GROUP_SQRT_HUBER,1,0.3315954759424464,,,,,True,expanded,group_sqrt,huber,Huber:delta=1.0,9.0,0.01,30.0,3000.0,2.0,2.0,0.5,True,,,,,
0,H1_CATBOOST_GROUP_EQUAL_RMSE,0,0.3545673695255992,,,,,True,screening,group_equal,rmse,RMSE,4.0,0.1,3.0,500.0,0.5,0.0,1.0,True,,,,,
0,H1_CATBOOST_GROUP_EQUAL_RMSE,1,0.3622922955196366,,,,,False,screening,group_equal,rmse,RMSE,6.0,0.05,3.0,1200.0,1.0,1.0,0.7,False,,,,,
0,H1_CATBOOST_GROUP_EQUAL_MAE,0,0.3845041969113146,,,,,False,screening,group_equal,mae,MAE,4.0,0.1,3.0,500.0,0.5,0.0,1.0,False,,,,,
0,H1_CATBOOST_GROUP_EQUAL_MAE,1,0.36482607923253463,,,,,True,screening,group_equal,mae,MAE,6.0,0.05,3.0,1200.0,1.0,1.0,0.7,True,,,,,
0,H1_CATBOOST_GROUP_EQUAL_HUBER,0,0.38827345753904596,,,,,False,screening,group_equal,huber,Huber:delta=1.0,4.0,0.1,3.0,500.0,0.5,0.0,1.0,False,,,,,
0,H1_CATBOOST_GROUP_EQUAL_HUBER,1,0.3577459153176767,,,,,True,screening,group_equal,huber,Huber:delta=1.0,6.0,0.05,3.0,1200.0,1.0,1.0,0.7,True,,,,,
0,H2_E3_RAW_REAL,0,0.32733295015761377,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.01},0.0,,
0,H2_E3_RAW_REAL,0,0.326937802718694,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.01},0.1,,
0,H2_E3_RAW_REAL,0,0.32681967063690925,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.01},0.2,,
0,H2_E3_RAW_REAL,0,0.327035477888229,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.01},0.3,,
0,H2_E3_RAW_REAL,0,0.3275124487004908,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.01},0.4,,
0,H2_E3_RAW_REAL,0,0.3282813767822477,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.01},0.5,,
0,H2_E3_RAW_REAL,0,0.3293239159767086,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.01},0.6,,
0,H2_E3_RAW_REAL,0,0.33063763150110487,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.01},0.7,,
0,H2_E3_RAW_REAL,0,0.3321793200647278,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.01},0.8,,
0,H2_E3_RAW_REAL,0,0.3338708341446378,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.01},0.9,,
0,H2_E3_RAW_REAL,0,0.3357269306090898,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.01},1.0,,
0,H2_E3_RAW_REAL,1,0.32733295015761377,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.1},0.0,,
0,H2_E3_RAW_REAL,1,0.3269390565514515,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.1},0.1,,
0,H2_E3_RAW_REAL,1,0.3268205648345953,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.1},0.2,,
0,H2_E3_RAW_REAL,1,0.3270343504874378,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.1},0.3,,
0,H2_E3_RAW_REAL,1,0.327509259642318,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.1},0.4,,
0,H2_E3_RAW_REAL,1,0.3282734607313057,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.1},0.5,,
0,H2_E3_RAW_REAL,1,0.3293079561563906,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.1},0.6,,
0,H2_E3_RAW_REAL,1,0.3306158034872667,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.1},0.7,,
0,H2_E3_RAW_REAL,1,0.33214450920667,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.1},0.8,,
0,H2_E3_RAW_REAL,1,0.33382812621236235,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.1},0.9,,
0,H2_E3_RAW_REAL,1,0.3356747881102216,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.1},1.0,,
0,H2_E3_RAW_REAL,2,0.32733295015761377,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 1.0},0.0,,
0,H2_E3_RAW_REAL,2,0.3269476308645876,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 1.0},0.1,,
0,H2_E3_RAW_REAL,2,0.3268261518779465,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 1.0},0.2,,
0,H2_E3_RAW_REAL,2,0.3270233034700955,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 1.0},0.3,,
0,H2_E3_RAW_REAL,2,0.3274800658572762,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 1.0},0.4,,
0,H2_E3_RAW_REAL,2,0.3282113690561284,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 1.0},0.5,,
0,H2_E3_RAW_REAL,2,0.32918687726589346,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 1.0},0.6,,
0,H2_E3_RAW_REAL,2,0.33044905465917684,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 1.0},0.7,,
0,H2_E3_RAW_REAL,2,0.331896501274862,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 1.0},0.8,,
0,H2_E3_RAW_REAL,2,0.3335094504933835,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 1.0},0.9,,
0,H2_E3_RAW_REAL,2,0.3352909627249961,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 1.0},1.0,,
0,H2_E3_RAW_REAL,3,0.32733295015761377,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 10.0},0.0,,
0,H2_E3_RAW_REAL,3,0.3269559234311716,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 10.0},0.1,,
0,H2_E3_RAW_REAL,3,0.32681133412121655,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 10.0},0.2,,
0,H2_E3_RAW_REAL,3,0.32697043654656094,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 10.0},0.3,,
0,H2_E3_RAW_REAL,3,0.32737988396313733,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 10.0},0.4,,
0,H2_E3_RAW_REAL,3,0.3280209894282428,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 10.0},0.5,,
0,H2_E3_RAW_REAL,3,0.32887464145599865,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 10.0},0.6,,
0,H2_E3_RAW_REAL,3,0.33001307070313424,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 10.0},0.7,,
0,H2_E3_RAW_REAL,3,0.3313250487901872,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 10.0},0.8,,
0,H2_E3_RAW_REAL,3,0.33278557131774555,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 10.0},0.9,,
0,H2_E3_RAW_REAL,3,0.3344511104590627,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 10.0},1.0,,
0,H2_E3_RAW_REAL,4,0.32733295015761377,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 100.0},0.0,,
0,H2_E3_RAW_REAL,4,0.3269592789047212,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 100.0},0.1,,
0,H2_E3_RAW_REAL,4,0.32679537518848156,,,,,True,,,,,,,,,,,,,ridge,{'alpha': 100.0},0.2,,
0,H2_E3_RAW_REAL,4,0.3269419788219989,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 100.0},0.3,,
0,H2_E3_RAW_REAL,4,0.32734136615997367,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 100.0},0.4,,
0,H2_E3_RAW_REAL,4,0.32795353203727173,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 100.0},0.5,,
0,H2_E3_RAW_REAL,4,0.3287300682810028,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 100.0},0.6,,
0,H2_E3_RAW_REAL,4,0.3298090866693471,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 100.0},0.7,,
0,H2_E3_RAW_REAL,4,0.3310832995544032,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 100.0},0.8,,
0,H2_E3_RAW_REAL,4,0.332523959566282,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 100.0},0.9,,
0,H2_E3_RAW_REAL,4,0.3341186100802689,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 100.0},1.0,,
0,H2_E3_RAW_REAL,5,0.32733295015761377,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.001, 'l1_ratio': 0.1}",0.0,,
0,H2_E3_RAW_REAL,5,0.3269552252388206,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.001, 'l1_ratio': 0.1}",0.1,,
0,H2_E3_RAW_REAL,5,0.3268072268715971,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.001, 'l1_ratio': 0.1}",0.2,,
0,H2_E3_RAW_REAL,5,0.3269626243645389,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.001, 'l1_ratio': 0.1}",0.3,,
0,H2_E3_RAW_REAL,5,0.3273697767080936,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.001, 'l1_ratio': 0.1}",0.4,,
0,H2_E3_RAW_REAL,5,0.3280069935750393,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.001, 'l1_ratio': 0.1}",0.5,,
0,H2_E3_RAW_REAL,5,0.3288473660750254,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.001, 'l1_ratio': 0.1}",0.6,,
0,H2_E3_RAW_REAL,5,0.32997809343941065,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.001, 'l1_ratio': 0.1}",0.7,,
0,H2_E3_RAW_REAL,5,0.3312790757841457,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.001, 'l1_ratio': 0.1}",0.8,,
0,H2_E3_RAW_REAL,5,0.332727949205241,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.001, 'l1_ratio': 0.1}",0.9,,
0,H2_E3_RAW_REAL,5,0.3343857937703356,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.001, 'l1_ratio': 0.1}",1.0,,
0,H2_E3_RAW_REAL,6,0.32733295015761377,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.01, 'l1_ratio': 0.25}",0.0,,
0,H2_E3_RAW_REAL,6,0.3269842621848919,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.01, 'l1_ratio': 0.25}",0.1,,
0,H2_E3_RAW_REAL,6,0.3268276363656071,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.01, 'l1_ratio': 0.25}",0.2,,
0,H2_E3_RAW_REAL,6,0.3269529079345274,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.01, 'l1_ratio': 0.25}",0.3,,
0,H2_E3_RAW_REAL,6,0.3273342749009952,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.01, 'l1_ratio': 0.25}",0.4,,
0,H2_E3_RAW_REAL,6,0.3279128643275342,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.01, 'l1_ratio': 0.25}",0.5,,
0,H2_E3_RAW_REAL,6,0.3286410642919531,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.01, 'l1_ratio': 0.25}",0.6,,
0,H2_E3_RAW_REAL,6,0.32964956598081685,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.01, 'l1_ratio': 0.25}",0.7,,
0,H2_E3_RAW_REAL,6,0.3308858119141746,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.01, 'l1_ratio': 0.25}",0.8,,
0,H2_E3_RAW_REAL,6,0.33226401752310514,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.01, 'l1_ratio': 0.25}",0.9,,
0,H2_E3_RAW_REAL,6,0.3337994679616005,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.01, 'l1_ratio': 0.25}",1.0,,
0,H2_E3_RAW_REAL,7,0.32733295015761377,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.1, 'l1_ratio': 0.5}",0.0,,
0,H2_E3_RAW_REAL,7,0.3273263213650125,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.1, 'l1_ratio': 0.5}",0.1,,
0,H2_E3_RAW_REAL,7,0.32734955056641185,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.1, 'l1_ratio': 0.5}",0.2,,
0,H2_E3_RAW_REAL,7,0.3273830525183004,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.1, 'l1_ratio': 0.5}",0.3,,
0,H2_E3_RAW_REAL,7,0.32745143673886473,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.1, 'l1_ratio': 0.5}",0.4,,
0,H2_E3_RAW_REAL,7,0.32756159849426714,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.1, 'l1_ratio': 0.5}",0.5,,
0,H2_E3_RAW_REAL,7,0.3276940434286199,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.1, 'l1_ratio': 0.5}",0.6,,
0,H2_E3_RAW_REAL,7,0.32790252839781403,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.1, 'l1_ratio': 0.5}",0.7,,
0,H2_E3_RAW_REAL,7,0.3281359835059235,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.1, 'l1_ratio': 0.5}",0.8,,
0,H2_E3_RAW_REAL,7,0.3283859524273515,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.1, 'l1_ratio': 0.5}",0.9,,
0,H2_E3_RAW_REAL,7,0.3286517620399339,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 0.1, 'l1_ratio': 0.5}",1.0,,
0,H2_E3_RAW_REAL,8,0.32733295015761377,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 1.0, 'l1_ratio': 0.75}",0.0,,
0,H2_E3_RAW_REAL,8,0.32733295015761377,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 1.0, 'l1_ratio': 0.75}",0.1,,
0,H2_E3_RAW_REAL,8,0.32733295015761377,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 1.0, 'l1_ratio': 0.75}",0.2,,
0,H2_E3_RAW_REAL,8,0.32733295015761377,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 1.0, 'l1_ratio': 0.75}",0.3,,
0,H2_E3_RAW_REAL,8,0.32733295015761377,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 1.0, 'l1_ratio': 0.75}",0.4,,
0,H2_E3_RAW_REAL,8,0.32733295015761377,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 1.0, 'l1_ratio': 0.75}",0.5,,
0,H2_E3_RAW_REAL,8,0.32733295015761377,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 1.0, 'l1_ratio': 0.75}",0.6,,
0,H2_E3_RAW_REAL,8,0.32733295015761377,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 1.0, 'l1_ratio': 0.75}",0.7,,
0,H2_E3_RAW_REAL,8,0.32733295015761377,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 1.0, 'l1_ratio': 0.75}",0.8,,
0,H2_E3_RAW_REAL,8,0.32733295015761377,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 1.0, 'l1_ratio': 0.75}",0.9,,
0,H2_E3_RAW_REAL,8,0.32733295015761377,,,,,False,,,,,,,,,,,,,elasticnet,"{'alpha': 1.0, 'l1_ratio': 0.75}",1.0,,
0,H2_E3_RAW_REAL,9,0.32733295015761377,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 3, 'learning_rate': 0.03, 'l2_leaf_reg': 10.0, 'iterations': 500}",0.0,,
0,H2_E3_RAW_REAL,9,0.32929303783429054,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 3, 'learning_rate': 0.03, 'l2_leaf_reg': 10.0, 'iterations': 500}",0.1,,
0,H2_E3_RAW_REAL,9,0.3316372536330763,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 3, 'learning_rate': 0.03, 'l2_leaf_reg': 10.0, 'iterations': 500}",0.2,,
0,H2_E3_RAW_REAL,9,0.3344592861590576,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 3, 'learning_rate': 0.03, 'l2_leaf_reg': 10.0, 'iterations': 500}",0.3,,
0,H2_E3_RAW_REAL,9,0.33760308620862395,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 3, 'learning_rate': 0.03, 'l2_leaf_reg': 10.0, 'iterations': 500}",0.4,,
0,H2_E3_RAW_REAL,9,0.34090096793191443,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 3, 'learning_rate': 0.03, 'l2_leaf_reg': 10.0, 'iterations': 500}",0.5,,
0,H2_E3_RAW_REAL,9,0.34443024450136844,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 3, 'learning_rate': 0.03, 'l2_leaf_reg': 10.0, 'iterations': 500}",0.6,,
0,H2_E3_RAW_REAL,9,0.3481212206618774,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 3, 'learning_rate': 0.03, 'l2_leaf_reg': 10.0, 'iterations': 500}",0.7,,
0,H2_E3_RAW_REAL,9,0.35221254583144296,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 3, 'learning_rate': 0.03, 'l2_leaf_reg': 10.0, 'iterations': 500}",0.8,,
0,H2_E3_RAW_REAL,9,0.3565654319065558,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 3, 'learning_rate': 0.03, 'l2_leaf_reg': 10.0, 'iterations': 500}",0.9,,
0,H2_E3_RAW_REAL,9,0.3613688466267795,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 3, 'learning_rate': 0.03, 'l2_leaf_reg': 10.0, 'iterations': 500}",1.0,,
0,H2_E3_RAW_REAL,10,0.32733295015761377,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 4, 'learning_rate': 0.03, 'l2_leaf_reg': 30.0, 'iterations': 800}",0.0,,
0,H2_E3_RAW_REAL,10,0.3296213843633622,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 4, 'learning_rate': 0.03, 'l2_leaf_reg': 30.0, 'iterations': 800}",0.1,,
0,H2_E3_RAW_REAL,10,0.332594244711693,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 4, 'learning_rate': 0.03, 'l2_leaf_reg': 30.0, 'iterations': 800}",0.2,,
0,H2_E3_RAW_REAL,10,0.336192591277877,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 4, 'learning_rate': 0.03, 'l2_leaf_reg': 30.0, 'iterations': 800}",0.3,,
0,H2_E3_RAW_REAL,10,0.34020015746908183,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 4, 'learning_rate': 0.03, 'l2_leaf_reg': 30.0, 'iterations': 800}",0.4,,
0,H2_E3_RAW_REAL,10,0.3445512638790717,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 4, 'learning_rate': 0.03, 'l2_leaf_reg': 30.0, 'iterations': 800}",0.5,,
0,H2_E3_RAW_REAL,10,0.3493253815715974,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 4, 'learning_rate': 0.03, 'l2_leaf_reg': 30.0, 'iterations': 800}",0.6,,
0,H2_E3_RAW_REAL,10,0.354594231777385,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 4, 'learning_rate': 0.03, 'l2_leaf_reg': 30.0, 'iterations': 800}",0.7,,
0,H2_E3_RAW_REAL,10,0.36026925778230284,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 4, 'learning_rate': 0.03, 'l2_leaf_reg': 30.0, 'iterations': 800}",0.8,,
0,H2_E3_RAW_REAL,10,0.3661728764913901,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 4, 'learning_rate': 0.03, 'l2_leaf_reg': 30.0, 'iterations': 800}",0.9,,
0,H2_E3_RAW_REAL,10,0.37224745276288723,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 4, 'learning_rate': 0.03, 'l2_leaf_reg': 30.0, 'iterations': 800}",1.0,,
0,H2_E3_RAW_REAL,11,0.32733295015761377,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 5, 'learning_rate': 0.02, 'l2_leaf_reg': 30.0, 'iterations': 1000}",0.0,,
0,H2_E3_RAW_REAL,11,0.3293018009539048,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 5, 'learning_rate': 0.02, 'l2_leaf_reg': 30.0, 'iterations': 1000}",0.1,,
0,H2_E3_RAW_REAL,11,0.33193625889628875,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 5, 'learning_rate': 0.02, 'l2_leaf_reg': 30.0, 'iterations': 1000}",0.2,,
0,H2_E3_RAW_REAL,11,0.33516054694852726,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 5, 'learning_rate': 0.02, 'l2_leaf_reg': 30.0, 'iterations': 1000}",0.3,,
0,H2_E3_RAW_REAL,11,0.3386846402049856,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 5, 'learning_rate': 0.02, 'l2_leaf_reg': 30.0, 'iterations': 1000}",0.4,,
0,H2_E3_RAW_REAL,11,0.3426085985722623,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 5, 'learning_rate': 0.02, 'l2_leaf_reg': 30.0, 'iterations': 1000}",0.5,,
0,H2_E3_RAW_REAL,11,0.34685685831254615,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 5, 'learning_rate': 0.02, 'l2_leaf_reg': 30.0, 'iterations': 1000}",0.6,,
0,H2_E3_RAW_REAL,11,0.3515025125588906,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 5, 'learning_rate': 0.02, 'l2_leaf_reg': 30.0, 'iterations': 1000}",0.7,,
0,H2_E3_RAW_REAL,11,0.3564612649030746,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 5, 'learning_rate': 0.02, 'l2_leaf_reg': 30.0, 'iterations': 1000}",0.8,,
0,H2_E3_RAW_REAL,11,0.3616587931154897,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 5, 'learning_rate': 0.02, 'l2_leaf_reg': 30.0, 'iterations': 1000}",0.9,,
0,H2_E3_RAW_REAL,11,0.3670766875321258,,,,,False,,,,,,,,,,,,,catboost,"{'depth': 5, 'learning_rate': 0.02, 'l2_leaf_reg': 30.0, 'iterations': 1000}",1.0,,
0,H2_E3_RAW_SHUFFLED,0,0.32733295015761377,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.01},0.0,,
0,H2_E3_RAW_SHUFFLED,0,0.3273835437228845,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.01},0.1,,
0,H2_E3_RAW_SHUFFLED,0,0.3274642764074329,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.01},0.2,,
0,H2_E3_RAW_SHUFFLED,0,0.32756804139878276,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.01},0.3,,
0,H2_E3_RAW_SHUFFLED,0,0.3276909747584695,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.01},0.4,,
0,H2_E3_RAW_SHUFFLED,0,0.32783919585638377,,,,,False,,,,,,,,,,,,,ridge,{'alpha': 0.01},0.5,,
