arm,extractant_family,n_extractants,macro_mae,fraction_extractants_improved_vs_A2
H1_CATBOOST_NONE_RMSE,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,1,0.44014445209766057,1.0
H1_CATBOOST_NONE_RMSE,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,1,0.31959384173111005,1.0
H1_CATBOOST_NONE_RMSE,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,1,0.34679889592660273,0.0
H1_CATBOOST_NONE_RMSE,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,1,0.22387415535589622,1.0
H1_CATBOOST_NONE_RMSE,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,1,0.6006237033165336,0.0
H1_CATBOOST_NONE_RMSE,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,1,0.17604462468094945,1.0
H1_CATBOOST_NONE_RMSE,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,1,0.8750668675506136,0.0
H1_CATBOOST_NONE_RMSE,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,1,0.2537220414256544,0.0
H1_CATBOOST_NONE_RMSE,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,1,0.6402763248481966,0.0
H1_CATBOOST_NONE_RMSE,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,1,0.4478214693390986,1.0
H1_CATBOOST_NONE_RMSE,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1,0.15306249379493397,0.0
H1_CATBOOST_NONE_RMSE,CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,1,0.2632276904475076,0.0
H1_CATBOOST_NONE_RMSE,CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC,1,0.07009119624428897,0.0
H1_CATBOOST_NONE_RMSE,CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,1,0.3079868657266477,0.0
H1_CATBOOST_NONE_RMSE,CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,1,0.19215584460168747,1.0
H1_CATBOOST_NONE_RMSE,CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,1,0.26566363122090747,0.0
H1_CATBOOST_NONE_RMSE,CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,1,0.20665167031979165,1.0
H1_CATBOOST_NONE_RMSE,CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,1,0.31926101002231405,1.0
H1_CATBOOST_NONE_RMSE,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,1,0.7163927908030946,0.0
H1_CATBOOST_NONE_RMSE,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,1,0.4817379453466327,0.0
H1_CATBOOST_NONE_RMSE,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1,0.5314733653484106,0.0
H1_CATBOOST_NONE_RMSE,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,1,0.5080022716943543,0.0
H1_CATBOOST_NONE_RMSE,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,1,0.46149527561308185,1.0
H1_CATBOOST_NONE_RMSE,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,1,0.14748551706853116,0.0
H1_CATBOOST_NONE_RMSE,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,1,0.4186443531076652,1.0
H1_CATBOOST_NONE_RMSE,CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,1,0.21144819892488742,0.0
H1_CATBOOST_NONE_RMSE,CCN(CC)C(=O)COCC(=O)N(CC)CC,1,0.2026139694384543,1.0
H1_CATBOOST_NONE_RMSE,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,1,0.28951360592811803,0.0
H1_CATBOOST_NONE_RMSE,CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,1,0.2917129805500232,1.0
H1_CATBOOST_NONE_RMSE,COCCN(CCOC)C(=O)COCC(=O)N(CCOC)CCOC,1,0.2760251187518708,1.0
H1_CATBOOST_NONE_RMSE,O=C(COCC(=O)N1CCCCC1)N1CCCCC1,1,0.30367786718321554,0.0
H1_CATBOOST_NONE_MAE,CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C,1,0.17863940446072435,0.0
H1_CATBOOST_NONE_MAE,CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,1,0.1816710710907605,0.0
H1_CATBOOST_NONE_MAE,CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,1,0.28936452646228594,1.0
H1_CATBOOST_NONE_MAE,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,1,0.39246965644896836,1.0
H1_CATBOOST_NONE_MAE,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,1,0.338824391628259,1.0
H1_CATBOOST_NONE_MAE,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,1,0.23010204621433025,1.0
H1_CATBOOST_NONE_MAE,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,1,0.33838566445895474,0.0
H1_CATBOOST_NONE_MAE,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,1,0.716119082438405,0.0
H1_CATBOOST_NONE_MAE,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,1,0.2243244682716249,0.0
H1_CATBOOST_NONE_MAE,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,1,0.8054202769839076,0.0
H1_CATBOOST_NONE_MAE,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,1,0.18253673865274758,1.0
H1_CATBOOST_NONE_MAE,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,1,0.6340716542306738,1.0
H1_CATBOOST_NONE_MAE,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,1,0.42923217730318736,1.0
H1_CATBOOST_NONE_MAE,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1,0.15423221088824168,0.0
H1_CATBOOST_NONE_MAE,CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,1,0.17419288484307313,0.0
H1_CATBOOST_NONE_MAE,CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC,1,0.08412504769811703,0.0
H1_CATBOOST_NONE_MAE,CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,1,0.3030013484074657,0.0
H1_CATBOOST_NONE_MAE,CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,1,0.2038694222771486,1.0
H1_CATBOOST_NONE_MAE,CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,1,0.2970666314233481,0.0
H1_CATBOOST_NONE_MAE,CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,1,0.21606586088511193,1.0
H1_CATBOOST_NONE_MAE,CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,1,0.4764370361124842,0.0
H1_CATBOOST_NONE_MAE,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,1,0.6398711137966082,1.0
H1_CATBOOST_NONE_MAE,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,1,0.5088679421912262,0.0
H1_CATBOOST_NONE_MAE,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1,0.5084587054998982,0.0
H1_CATBOOST_NONE_MAE,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,1,0.4954571199892947,1.0
H1_CATBOOST_NONE_MAE,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,1,0.4927735309349155,0.0
H1_CATBOOST_NONE_MAE,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,1,0.0885932362579517,0.0
H1_CATBOOST_NONE_MAE,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,1,0.4010194146480131,1.0
H1_CATBOOST_NONE_MAE,CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,1,0.1834625373791538,1.0
H1_CATBOOST_NONE_MAE,CCN(CC)C(=O)COCC(=O)N(CC)CC,1,0.19099408736096546,1.0
H1_CATBOOST_NONE_MAE,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,1,0.2856290492306432,0.0
H1_CATBOOST_NONE_MAE,CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,1,0.3312999103770417,1.0
H1_CATBOOST_NONE_MAE,COCCN(CCOC)C(=O)COCC(=O)N(CCOC)CCOC,1,0.3803143378101917,0.0
H1_CATBOOST_NONE_MAE,O=C(COCC(=O)N1CCCCC1)N1CCCCC1,1,0.3635801748183104,0.0
H1_CATBOOST_NONE_HUBER,CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C,1,0.1672211975558041,0.0
H1_CATBOOST_NONE_HUBER,CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,1,0.20641271042782802,0.0
H1_CATBOOST_NONE_HUBER,CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,1,0.27994552880238743,1.0
H1_CATBOOST_NONE_HUBER,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,1,0.45729517863376473,0.0
H1_CATBOOST_NONE_HUBER,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,1,0.3560360084366039,0.0
H1_CATBOOST_NONE_HUBER,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,1,0.2799140455672812,0.0
H1_CATBOOST_NONE_HUBER,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,1,0.22472280194182925,1.0
H1_CATBOOST_NONE_HUBER,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,1,0.5891420590074619,0.0
H1_CATBOOST_NONE_HUBER,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,1,0.1988275044878423,1.0
H1_CATBOOST_NONE_HUBER,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,1,0.9162716500885251,0.0
H1_CATBOOST_NONE_HUBER,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,1,0.3031992112685725,0.0
H1_CATBOOST_NONE_HUBER,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,1,0.6146592854493,1.0
H1_CATBOOST_NONE_HUBER,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,1,0.33203049941517215,1.0
H1_CATBOOST_NONE_HUBER,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1,0.15022037275582228,0.0
H1_CATBOOST_NONE_HUBER,CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,1,0.2036933425992952,0.0
H1_CATBOOST_NONE_HUBER,CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC,1,0.08836417093925594,0.0
H1_CATBOOST_NONE_HUBER,CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,1,0.3018435526641515,0.0
H1_CATBOOST_NONE_HUBER,CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,1,0.1689344499623912,1.0
H1_CATBOOST_NONE_HUBER,CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,1,0.2730004759346616,0.0
H1_CATBOOST_NONE_HUBER,CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,1,0.2465514259847842,1.0
H1_CATBOOST_NONE_HUBER,CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,1,0.33382207931996427,1.0
H1_CATBOOST_NONE_HUBER,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,1,0.7240499004901662,0.0
H1_CATBOOST_NONE_HUBER,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,1,0.527277491149519,0.0
H1_CATBOOST_NONE_HUBER,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1,0.5269502061290661,0.0
H1_CATBOOST_NONE_HUBER,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,1,0.5062515744098889,0.0
H1_CATBOOST_NONE_HUBER,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,1,0.48570917761084875,1.0
H1_CATBOOST_NONE_HUBER,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,1,0.12499023846865648,0.0
H1_CATBOOST_NONE_HUBER,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,1,0.401787388047146,1.0
H1_CATBOOST_NONE_HUBER,CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,1,0.19292244107873566,1.0
H1_CATBOOST_NONE_HUBER,CCN(CC)C(=O)COCC(=O)N(CC)CC,1,0.19411647361018586,1.0
H1_CATBOOST_NONE_HUBER,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,1,0.29157670197771096,0.0
H1_CATBOOST_NONE_HUBER,CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,1,0.28126111999357895,1.0
H1_CATBOOST_NONE_HUBER,COCCN(CCOC)C(=O)COCC(=O)N(CCOC)CCOC,1,0.28389242288635275,1.0
H1_CATBOOST_NONE_HUBER,O=C(COCC(=O)N1CCCCC1)N1CCCCC1,1,0.34146074057027814,0.0
H1_CATBOOST_GROUP_SQRT_RMSE,CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C,1,0.2130212798181278,0.0
H1_CATBOOST_GROUP_SQRT_RMSE,CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,1,0.20532475822367927,0.0
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,1,0.2968738635040496,1.0
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,1,0.4753495820040337,0.0
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,1,0.35100863205913857,0.0
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,1,0.27599686616227814,0.0
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,1,0.14528646160715034,1.0
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,1,0.6836385883283084,0.0
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,1,0.2310012793363471,0.0
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,1,0.8467536218140954,0.0
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,1,0.2908154100860429,0.0
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,1,0.5736894072085034,1.0
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,1,0.34995786051404454,1.0
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1,0.171956786303026,0.0
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,1,0.17281781075870586,0.0
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC,1,0.07350928538324757,0.0
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,1,0.3198541150807959,0.0
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,1,0.13323655382976224,1.0
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,1,0.3180606455121596,0.0
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,1,0.33548310249669183,0.0
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,1,0.4389770051458399,0.0
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,1,0.6452493361474668,1.0
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,1,0.46834899504094374,0.0
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1,0.5257945883365577,0.0
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,1,0.49999003295336886,0.0
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,1,0.4921245104561134,0.0
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,1,0.1696610288949508,0.0
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,1,0.4089292354326434,1.0
H1_CATBOOST_GROUP_SQRT_RMSE,CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,1,0.19281246853380435,1.0
H1_CATBOOST_GROUP_SQRT_RMSE,CCN(CC)C(=O)COCC(=O)N(CC)CC,1,0.1901457248137811,1.0
H1_CATBOOST_GROUP_SQRT_RMSE,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,1,0.29414218447664414,0.0
