outer_fold,inner_fold,arm,search_phase,scope,weighting_scheme,fit_rows_before_swap,fit_groups,mean_weight_before_swap,minimum_weight,maximum_weight,group_counts_sha256,counts_from_fit_subset_only
2,1.0,H1_CATBOOST_NONE_RMSE,expanded,inner_training_only,none,4384,15,1.0,1.0,1.0,9002b7bd7ddeaeb82345ea36ee091f9be7c7422e2f0bb3ac01d1dc4d6f081772,True
2,2.0,H1_CATBOOST_NONE_RMSE,expanded,inner_training_only,none,4412,14,1.0,1.0,1.0,04847b358738528aa77d8cff630b760575c95afdf2d87d4bc7929ba45d7192a7,True
2,,H1_CATBOOST_NONE_RMSE,expanded,outer_training_only,none,5875,28,1.0,1.0,1.0,96b5c9aca5aa90f8335b55ea073b6b03db8ffd362a7a4721aad8a5a6636b1d92,True
2,0.0,H1_CATBOOST_NONE_MAE,screening,inner_training_only,none,2954,27,1.0,1.0,1.0,ef2e9b621a24d295a53b9240687f8232fbfee995ac7038ae46f4553cb842b092,True
2,1.0,H1_CATBOOST_NONE_MAE,screening,inner_training_only,none,4384,15,1.0,1.0,1.0,9002b7bd7ddeaeb82345ea36ee091f9be7c7422e2f0bb3ac01d1dc4d6f081772,True
2,2.0,H1_CATBOOST_NONE_MAE,screening,inner_training_only,none,4412,14,1.0,1.0,1.0,04847b358738528aa77d8cff630b760575c95afdf2d87d4bc7929ba45d7192a7,True
2,0.0,H1_CATBOOST_NONE_MAE,expanded,inner_training_only,none,2954,27,1.0,1.0,1.0,ef2e9b621a24d295a53b9240687f8232fbfee995ac7038ae46f4553cb842b092,True
2,1.0,H1_CATBOOST_NONE_MAE,expanded,inner_training_only,none,4384,15,1.0,1.0,1.0,9002b7bd7ddeaeb82345ea36ee091f9be7c7422e2f0bb3ac01d1dc4d6f081772,True
2,2.0,H1_CATBOOST_NONE_MAE,expanded,inner_training_only,none,4412,14,1.0,1.0,1.0,04847b358738528aa77d8cff630b760575c95afdf2d87d4bc7929ba45d7192a7,True
2,,H1_CATBOOST_NONE_MAE,expanded,outer_training_only,none,5875,28,1.0,1.0,1.0,96b5c9aca5aa90f8335b55ea073b6b03db8ffd362a7a4721aad8a5a6636b1d92,True
2,0.0,H1_CATBOOST_NONE_HUBER,screening,inner_training_only,none,2954,27,1.0,1.0,1.0,ef2e9b621a24d295a53b9240687f8232fbfee995ac7038ae46f4553cb842b092,True
2,1.0,H1_CATBOOST_NONE_HUBER,screening,inner_training_only,none,4384,15,1.0,1.0,1.0,9002b7bd7ddeaeb82345ea36ee091f9be7c7422e2f0bb3ac01d1dc4d6f081772,True
2,2.0,H1_CATBOOST_NONE_HUBER,screening,inner_training_only,none,4412,14,1.0,1.0,1.0,04847b358738528aa77d8cff630b760575c95afdf2d87d4bc7929ba45d7192a7,True
2,,H1_CATBOOST_NONE_HUBER,screening,outer_training_only,none,5875,28,1.0,1.0,1.0,96b5c9aca5aa90f8335b55ea073b6b03db8ffd362a7a4721aad8a5a6636b1d92,True
2,0.0,H1_CATBOOST_GROUP_SQRT_RMSE,screening,inner_training_only,group_sqrt,2954,27,1.0,0.6473005342957585,11.174139722881272,ef2e9b621a24d295a53b9240687f8232fbfee995ac7038ae46f4553cb842b092,True
2,1.0,H1_CATBOOST_GROUP_SQRT_RMSE,screening,inner_training_only,group_sqrt,4384,15,1.0000000000000002,0.4355405638896309,23.53934572878402,9002b7bd7ddeaeb82345ea36ee091f9be7c7422e2f0bb3ac01d1dc4d6f081772,True
2,2.0,H1_CATBOOST_GROUP_SQRT_RMSE,screening,inner_training_only,group_sqrt,4412,14,1.0000000000000002,0.43839242703025744,5.170340849712485,04847b358738528aa77d8cff630b760575c95afdf2d87d4bc7929ba45d7192a7,True
2,,H1_CATBOOST_GROUP_SQRT_RMSE,screening,outer_training_only,group_sqrt,5875,28,1.0,0.3413971824503404,18.451246507932073,96b5c9aca5aa90f8335b55ea073b6b03db8ffd362a7a4721aad8a5a6636b1d92,True
2,0.0,H1_CATBOOST_GROUP_SQRT_MAE,screening,inner_training_only,group_sqrt,2954,27,1.0,0.6473005342957585,11.174139722881272,ef2e9b621a24d295a53b9240687f8232fbfee995ac7038ae46f4553cb842b092,True
2,1.0,H1_CATBOOST_GROUP_SQRT_MAE,screening,inner_training_only,group_sqrt,4384,15,1.0000000000000002,0.4355405638896309,23.53934572878402,9002b7bd7ddeaeb82345ea36ee091f9be7c7422e2f0bb3ac01d1dc4d6f081772,True
2,2.0,H1_CATBOOST_GROUP_SQRT_MAE,screening,inner_training_only,group_sqrt,4412,14,1.0000000000000002,0.43839242703025744,5.170340849712485,04847b358738528aa77d8cff630b760575c95afdf2d87d4bc7929ba45d7192a7,True
2,,H1_CATBOOST_GROUP_SQRT_MAE,screening,outer_training_only,group_sqrt,5875,28,1.0,0.3413971824503404,18.451246507932073,96b5c9aca5aa90f8335b55ea073b6b03db8ffd362a7a4721aad8a5a6636b1d92,True
2,0.0,H1_CATBOOST_GROUP_SQRT_HUBER,screening,inner_training_only,group_sqrt,2954,27,1.0,0.6473005342957585,11.174139722881272,ef2e9b621a24d295a53b9240687f8232fbfee995ac7038ae46f4553cb842b092,True
2,1.0,H1_CATBOOST_GROUP_SQRT_HUBER,screening,inner_training_only,group_sqrt,4384,15,1.0000000000000002,0.4355405638896309,23.53934572878402,9002b7bd7ddeaeb82345ea36ee091f9be7c7422e2f0bb3ac01d1dc4d6f081772,True
2,2.0,H1_CATBOOST_GROUP_SQRT_HUBER,screening,inner_training_only,group_sqrt,4412,14,1.0000000000000002,0.43839242703025744,5.170340849712485,04847b358738528aa77d8cff630b760575c95afdf2d87d4bc7929ba45d7192a7,True
2,,H1_CATBOOST_GROUP_SQRT_HUBER,screening,outer_training_only,group_sqrt,5875,28,1.0,0.3413971824503404,18.451246507932073,96b5c9aca5aa90f8335b55ea073b6b03db8ffd362a7a4721aad8a5a6636b1d92,True
2,0.0,H1_CATBOOST_GROUP_EQUAL_RMSE,screening,inner_training_only,group_equal,2954,27,1.0,0.36713895103156846,109.4074074074074,ef2e9b621a24d295a53b9240687f8232fbfee995ac7038ae46f4553cb842b092,True
2,1.0,H1_CATBOOST_GROUP_EQUAL_RMSE,screening,inner_training_only,group_equal,4384,15,1.0,0.10005705808513066,292.26666666666665,9002b7bd7ddeaeb82345ea36ee091f9be7c7422e2f0bb3ac01d1dc4d6f081772,True
2,2.0,H1_CATBOOST_GROUP_EQUAL_RMSE,screening,inner_training_only,group_equal,4412,14,1.0,0.1078886878270651,15.006802721088434,04847b358738528aa77d8cff630b760575c95afdf2d87d4bc7929ba45d7192a7,True
2,,H1_CATBOOST_GROUP_EQUAL_RMSE,screening,outer_training_only,group_equal,5875,28,1.0000000000000002,0.0718320536019954,209.8214285714286,96b5c9aca5aa90f8335b55ea073b6b03db8ffd362a7a4721aad8a5a6636b1d92,True
2,0.0,H1_CATBOOST_GROUP_EQUAL_MAE,screening,inner_training_only,group_equal,2954,27,1.0,0.36713895103156846,109.4074074074074,ef2e9b621a24d295a53b9240687f8232fbfee995ac7038ae46f4553cb842b092,True
2,1.0,H1_CATBOOST_GROUP_EQUAL_MAE,screening,inner_training_only,group_equal,4384,15,1.0,0.10005705808513066,292.26666666666665,9002b7bd7ddeaeb82345ea36ee091f9be7c7422e2f0bb3ac01d1dc4d6f081772,True
2,2.0,H1_CATBOOST_GROUP_EQUAL_MAE,screening,inner_training_only,group_equal,4412,14,1.0,0.1078886878270651,15.006802721088434,04847b358738528aa77d8cff630b760575c95afdf2d87d4bc7929ba45d7192a7,True
2,0.0,H1_CATBOOST_GROUP_EQUAL_MAE,expanded,inner_training_only,group_equal,2954,27,1.0,0.36713895103156846,109.4074074074074,ef2e9b621a24d295a53b9240687f8232fbfee995ac7038ae46f4553cb842b092,True
2,1.0,H1_CATBOOST_GROUP_EQUAL_MAE,expanded,inner_training_only,group_equal,4384,15,1.0,0.10005705808513066,292.26666666666665,9002b7bd7ddeaeb82345ea36ee091f9be7c7422e2f0bb3ac01d1dc4d6f081772,True
2,2.0,H1_CATBOOST_GROUP_EQUAL_MAE,expanded,inner_training_only,group_equal,4412,14,1.0,0.1078886878270651,15.006802721088434,04847b358738528aa77d8cff630b760575c95afdf2d87d4bc7929ba45d7192a7,True
2,,H1_CATBOOST_GROUP_EQUAL_MAE,expanded,outer_training_only,group_equal,5875,28,1.0000000000000002,0.0718320536019954,209.8214285714286,96b5c9aca5aa90f8335b55ea073b6b03db8ffd362a7a4721aad8a5a6636b1d92,True
2,0.0,H1_CATBOOST_GROUP_EQUAL_HUBER,screening,inner_training_only,group_equal,2954,27,1.0,0.36713895103156846,109.4074074074074,ef2e9b621a24d295a53b9240687f8232fbfee995ac7038ae46f4553cb842b092,True
2,1.0,H1_CATBOOST_GROUP_EQUAL_HUBER,screening,inner_training_only,group_equal,4384,15,1.0,0.10005705808513066,292.26666666666665,9002b7bd7ddeaeb82345ea36ee091f9be7c7422e2f0bb3ac01d1dc4d6f081772,True
2,2.0,H1_CATBOOST_GROUP_EQUAL_HUBER,screening,inner_training_only,group_equal,4412,14,1.0,0.1078886878270651,15.006802721088434,04847b358738528aa77d8cff630b760575c95afdf2d87d4bc7929ba45d7192a7,True
2,,H1_CATBOOST_GROUP_EQUAL_HUBER,screening,outer_training_only,group_equal,5875,28,1.0000000000000002,0.0718320536019954,209.8214285714286,96b5c9aca5aa90f8335b55ea073b6b03db8ffd362a7a4721aad8a5a6636b1d92,True
3,0.0,H1_CATBOOST_NONE_RMSE,screening,inner_training_only,none,2449,21,1.0,1.0,1.0,9806ded2f1e255f15c451292fc14d2dfc2b5311a0c3df235f6ba84f9df2a40ac,True
3,1.0,H1_CATBOOST_NONE_RMSE,screening,inner_training_only,none,2505,22,1.0,1.0,1.0,0ff1d0fc8adc538c4952044b92b6b75b5e946c6cd819fbf7147f8f35b67225be,True
3,2.0,H1_CATBOOST_NONE_RMSE,screening,inner_training_only,none,2602,23,1.0,1.0,1.0,ea1727c0a2c770c97b9110d6739799377f5a561512a2deb5a4bea920e76cf849,True
3,,H1_CATBOOST_NONE_RMSE,screening,outer_training_only,none,3778,33,1.0,1.0,1.0,d78e523b4a5eab034ad32e341578b0d720d195eb63e76c8c1286f77b6d975d1c,True
3,0.0,H1_CATBOOST_NONE_MAE,screening,inner_training_only,none,2449,21,1.0,1.0,1.0,9806ded2f1e255f15c451292fc14d2dfc2b5311a0c3df235f6ba84f9df2a40ac,True
3,1.0,H1_CATBOOST_NONE_MAE,screening,inner_training_only,none,2505,22,1.0,1.0,1.0,0ff1d0fc8adc538c4952044b92b6b75b5e946c6cd819fbf7147f8f35b67225be,True
3,2.0,H1_CATBOOST_NONE_MAE,screening,inner_training_only,none,2602,23,1.0,1.0,1.0,ea1727c0a2c770c97b9110d6739799377f5a561512a2deb5a4bea920e76cf849,True
3,0.0,H1_CATBOOST_NONE_MAE,expanded,inner_training_only,none,2449,21,1.0,1.0,1.0,9806ded2f1e255f15c451292fc14d2dfc2b5311a0c3df235f6ba84f9df2a40ac,True
3,1.0,H1_CATBOOST_NONE_MAE,expanded,inner_training_only,none,2505,22,1.0,1.0,1.0,0ff1d0fc8adc538c4952044b92b6b75b5e946c6cd819fbf7147f8f35b67225be,True
3,2.0,H1_CATBOOST_NONE_MAE,expanded,inner_training_only,none,2602,23,1.0,1.0,1.0,ea1727c0a2c770c97b9110d6739799377f5a561512a2deb5a4bea920e76cf849,True
3,,H1_CATBOOST_NONE_MAE,expanded,outer_training_only,none,3778,33,1.0,1.0,1.0,d78e523b4a5eab034ad32e341578b0d720d195eb63e76c8c1286f77b6d975d1c,True
3,0.0,H1_CATBOOST_NONE_HUBER,screening,inner_training_only,none,2449,21,1.0,1.0,1.0,9806ded2f1e255f15c451292fc14d2dfc2b5311a0c3df235f6ba84f9df2a40ac,True
3,1.0,H1_CATBOOST_NONE_HUBER,screening,inner_training_only,none,2505,22,1.0,1.0,1.0,0ff1d0fc8adc538c4952044b92b6b75b5e946c6cd819fbf7147f8f35b67225be,True
3,2.0,H1_CATBOOST_NONE_HUBER,screening,inner_training_only,none,2602,23,1.0,1.0,1.0,ea1727c0a2c770c97b9110d6739799377f5a561512a2deb5a4bea920e76cf849,True
3,,H1_CATBOOST_NONE_HUBER,screening,outer_training_only,none,3778,33,1.0,1.0,1.0,d78e523b4a5eab034ad32e341578b0d720d195eb63e76c8c1286f77b6d975d1c,True
3,0.0,H1_CATBOOST_GROUP_SQRT_RMSE,screening,inner_training_only,group_sqrt,2449,21,1.0000000000000002,0.5275693914563099,11.879100876766794,9806ded2f1e255f15c451292fc14d2dfc2b5311a0c3df235f6ba84f9df2a40ac,True
3,1.0,H1_CATBOOST_GROUP_SQRT_RMSE,screening,inner_training_only,group_sqrt,2505,22,1.0,0.5146083603863985,2.528547810614638,0ff1d0fc8adc538c4952044b92b6b75b5e946c6cd819fbf7147f8f35b67225be,True
3,2.0,H1_CATBOOST_GROUP_SQRT_RMSE,screening,inner_training_only,group_sqrt,2602,23,1.0,0.6596259174320608,11.386908824721932,ea1727c0a2c770c97b9110d6739799377f5a561512a2deb5a4bea920e76cf849,True
3,,H1_CATBOOST_GROUP_SQRT_RMSE,screening,outer_training_only,group_sqrt,3778,33,1.0,0.5155898247980754,11.609361041405428,d78e523b4a5eab034ad32e341578b0d720d195eb63e76c8c1286f77b6d975d1c,True
3,0.0,H1_CATBOOST_GROUP_SQRT_MAE,screening,inner_training_only,group_sqrt,2449,21,1.0000000000000002,0.5275693914563099,11.879100876766794,9806ded2f1e255f15c451292fc14d2dfc2b5311a0c3df235f6ba84f9df2a40ac,True
3,1.0,H1_CATBOOST_GROUP_SQRT_MAE,screening,inner_training_only,group_sqrt,2505,22,1.0,0.5146083603863985,2.528547810614638,0ff1d0fc8adc538c4952044b92b6b75b5e946c6cd819fbf7147f8f35b67225be,True
3,2.0,H1_CATBOOST_GROUP_SQRT_MAE,screening,inner_training_only,group_sqrt,2602,23,1.0,0.6596259174320608,11.386908824721932,ea1727c0a2c770c97b9110d6739799377f5a561512a2deb5a4bea920e76cf849,True
3,0.0,H1_CATBOOST_GROUP_SQRT_MAE,expanded,inner_training_only,group_sqrt,2449,21,1.0000000000000002,0.5275693914563099,11.879100876766794,9806ded2f1e255f15c451292fc14d2dfc2b5311a0c3df235f6ba84f9df2a40ac,True
3,1.0,H1_CATBOOST_GROUP_SQRT_MAE,expanded,inner_training_only,group_sqrt,2505,22,1.0,0.5146083603863985,2.528547810614638,0ff1d0fc8adc538c4952044b92b6b75b5e946c6cd819fbf7147f8f35b67225be,True
3,2.0,H1_CATBOOST_GROUP_SQRT_MAE,expanded,inner_training_only,group_sqrt,2602,23,1.0,0.6596259174320608,11.386908824721932,ea1727c0a2c770c97b9110d6739799377f5a561512a2deb5a4bea920e76cf849,True
3,,H1_CATBOOST_GROUP_SQRT_MAE,expanded,outer_training_only,group_sqrt,3778,33,1.0,0.5155898247980754,11.609361041405428,d78e523b4a5eab034ad32e341578b0d720d195eb63e76c8c1286f77b6d975d1c,True
3,0.0,H1_CATBOOST_GROUP_SQRT_HUBER,screening,inner_training_only,group_sqrt,2449,21,1.0000000000000002,0.5275693914563099,11.879100876766794,9806ded2f1e255f15c451292fc14d2dfc2b5311a0c3df235f6ba84f9df2a40ac,True
3,1.0,H1_CATBOOST_GROUP_SQRT_HUBER,screening,inner_training_only,group_sqrt,2505,22,1.0,0.5146083603863985,2.528547810614638,0ff1d0fc8adc538c4952044b92b6b75b5e946c6cd819fbf7147f8f35b67225be,True
3,2.0,H1_CATBOOST_GROUP_SQRT_HUBER,screening,inner_training_only,group_sqrt,2602,23,1.0,0.6596259174320608,11.386908824721932,ea1727c0a2c770c97b9110d6739799377f5a561512a2deb5a4bea920e76cf849,True
3,,H1_CATBOOST_GROUP_SQRT_HUBER,screening,outer_training_only,group_sqrt,3778,33,1.0,0.5155898247980754,11.609361041405428,d78e523b4a5eab034ad32e341578b0d720d195eb63e76c8c1286f77b6d975d1c,True
3,0.0,H1_CATBOOST_GROUP_EQUAL_RMSE,screening,inner_training_only,group_equal,2449,21,1.0000000000000002,0.2300178454024608,116.61904761904762,9806ded2f1e255f15c451292fc14d2dfc2b5311a0c3df235f6ba84f9df2a40ac,True
3,1.0,H1_CATBOOST_GROUP_EQUAL_RMSE,screening,inner_training_only,group_equal,2505,22,1.0,0.22458310919849384,5.422077922077922,0ff1d0fc8adc538c4952044b92b6b75b5e946c6cd819fbf7147f8f35b67225be,True
3,2.0,H1_CATBOOST_GROUP_EQUAL_RMSE,screening,inner_training_only,group_equal,2602,23,1.0,0.37963233148526404,113.13043478260869,ea1727c0a2c770c97b9110d6739799377f5a561512a2deb5a4bea920e76cf849,True
3,,H1_CATBOOST_GROUP_EQUAL_RMSE,screening,outer_training_only,group_equal,3778,33,1.0000000000000002,0.22580837965453357,114.48484848484851,d78e523b4a5eab034ad32e341578b0d720d195eb63e76c8c1286f77b6d975d1c,True
3,0.0,H1_CATBOOST_GROUP_EQUAL_MAE,screening,inner_training_only,group_equal,2449,21,1.0000000000000002,0.2300178454024608,116.61904761904762,9806ded2f1e255f15c451292fc14d2dfc2b5311a0c3df235f6ba84f9df2a40ac,True
3,1.0,H1_CATBOOST_GROUP_EQUAL_MAE,screening,inner_training_only,group_equal,2505,22,1.0,0.22458310919849384,5.422077922077922,0ff1d0fc8adc538c4952044b92b6b75b5e946c6cd819fbf7147f8f35b67225be,True
3,2.0,H1_CATBOOST_GROUP_EQUAL_MAE,screening,inner_training_only,group_equal,2602,23,1.0,0.37963233148526404,113.13043478260869,ea1727c0a2c770c97b9110d6739799377f5a561512a2deb5a4bea920e76cf849,True
3,,H1_CATBOOST_GROUP_EQUAL_MAE,screening,outer_training_only,group_equal,3778,33,1.0000000000000002,0.22580837965453357,114.48484848484851,d78e523b4a5eab034ad32e341578b0d720d195eb63e76c8c1286f77b6d975d1c,True
3,0.0,H1_CATBOOST_GROUP_EQUAL_HUBER,screening,inner_training_only,group_equal,2449,21,1.0000000000000002,0.2300178454024608,116.61904761904762,9806ded2f1e255f15c451292fc14d2dfc2b5311a0c3df235f6ba84f9df2a40ac,True
3,1.0,H1_CATBOOST_GROUP_EQUAL_HUBER,screening,inner_training_only,group_equal,2505,22,1.0,0.22458310919849384,5.422077922077922,0ff1d0fc8adc538c4952044b92b6b75b5e946c6cd819fbf7147f8f35b67225be,True
3,2.0,H1_CATBOOST_GROUP_EQUAL_HUBER,screening,inner_training_only,group_equal,2602,23,1.0,0.37963233148526404,113.13043478260869,ea1727c0a2c770c97b9110d6739799377f5a561512a2deb5a4bea920e76cf849,True
3,0.0,H1_CATBOOST_GROUP_EQUAL_HUBER,expanded,inner_training_only,group_equal,2449,21,1.0000000000000002,0.2300178454024608,116.61904761904762,9806ded2f1e255f15c451292fc14d2dfc2b5311a0c3df235f6ba84f9df2a40ac,True
3,1.0,H1_CATBOOST_GROUP_EQUAL_HUBER,expanded,inner_training_only,group_equal,2505,22,1.0,0.22458310919849384,5.422077922077922,0ff1d0fc8adc538c4952044b92b6b75b5e946c6cd819fbf7147f8f35b67225be,True
3,2.0,H1_CATBOOST_GROUP_EQUAL_HUBER,expanded,inner_training_only,group_equal,2602,23,1.0,0.37963233148526404,113.13043478260869,ea1727c0a2c770c97b9110d6739799377f5a561512a2deb5a4bea920e76cf849,True
3,,H1_CATBOOST_GROUP_EQUAL_HUBER,expanded,outer_training_only,group_equal,3778,33,1.0000000000000002,0.22580837965453357,114.48484848484851,d78e523b4a5eab034ad32e341578b0d720d195eb63e76c8c1286f77b6d975d1c,True
4,0.0,H1_CATBOOST_NONE_RMSE,screening,inner_training_only,none,2774,26,1.0,1.0,1.0,1e56aec90496a07bef6f40c43edfc290278365b7b29b0bce87d841be26c0f964,True
4,1.0,H1_CATBOOST_NONE_RMSE,screening,inner_training_only,none,4316,14,1.0,1.0,1.0,c16ae1c76179998a460e25589a05be97024363f41c8defc21b490f033ce01229,True
4,2.0,H1_CATBOOST_NONE_RMSE,screening,inner_training_only,none,4300,14,1.0,1.0,1.0,862f2e7aa0bf4804783d84342f43bf84d62e37318df355356d3d0adee4f6902f,True
4,0.0,H1_CATBOOST_NONE_RMSE,expanded,inner_training_only,none,2774,26,1.0,1.0,1.0,1e56aec90496a07bef6f40c43edfc290278365b7b29b0bce87d841be26c0f964,True
4,1.0,H1_CATBOOST_NONE_RMSE,expanded,inner_training_only,none,4316,14,1.0,1.0,1.0,c16ae1c76179998a460e25589a05be97024363f41c8defc21b490f033ce01229,True
4,2.0,H1_CATBOOST_NONE_RMSE,expanded,inner_training_only,none,4300,14,1.0,1.0,1.0,862f2e7aa0bf4804783d84342f43bf84d62e37318df355356d3d0adee4f6902f,True
4,,H1_CATBOOST_NONE_RMSE,expanded,outer_training_only,none,5695,27,1.0,1.0,1.0,f1c53b2a46657bc0299f10ceaf3eb87773eefba19013fbb834a79e66d2474a64,True
4,0.0,H1_CATBOOST_NONE_MAE,screening,inner_training_only,none,2774,26,1.0,1.0,1.0,1e56aec90496a07bef6f40c43edfc290278365b7b29b0bce87d841be26c0f964,True
4,1.0,H1_CATBOOST_NONE_MAE,screening,inner_training_only,none,4316,14,1.0,1.0,1.0,c16ae1c76179998a460e25589a05be97024363f41c8defc21b490f033ce01229,True
4,2.0,H1_CATBOOST_NONE_MAE,screening,inner_training_only,none,4300,14,1.0,1.0,1.0,862f2e7aa0bf4804783d84342f43bf84d62e37318df355356d3d0adee4f6902f,True
4,0.0,H1_CATBOOST_NONE_MAE,expanded,inner_training_only,none,2774,26,1.0,1.0,1.0,1e56aec90496a07bef6f40c43edfc290278365b7b29b0bce87d841be26c0f964,True
4,1.0,H1_CATBOOST_NONE_MAE,expanded,inner_training_only,none,4316,14,1.0,1.0,1.0,c16ae1c76179998a460e25589a05be97024363f41c8defc21b490f033ce01229,True
4,2.0,H1_CATBOOST_NONE_MAE,expanded,inner_training_only,none,4300,14,1.0,1.0,1.0,862f2e7aa0bf4804783d84342f43bf84d62e37318df355356d3d0adee4f6902f,True
4,,H1_CATBOOST_NONE_MAE,expanded,outer_training_only,none,5695,27,1.0,1.0,1.0,f1c53b2a46657bc0299f10ceaf3eb87773eefba19013fbb834a79e66d2474a64,True
4,0.0,H1_CATBOOST_NONE_HUBER,screening,inner_training_only,none,2774,26,1.0,1.0,1.0,1e56aec90496a07bef6f40c43edfc290278365b7b29b0bce87d841be26c0f964,True
4,1.0,H1_CATBOOST_NONE_HUBER,screening,inner_training_only,none,4316,14,1.0,1.0,1.0,c16ae1c76179998a460e25589a05be97024363f41c8defc21b490f033ce01229,True
4,2.0,H1_CATBOOST_NONE_HUBER,screening,inner_training_only,none,4300,14,1.0,1.0,1.0,862f2e7aa0bf4804783d84342f43bf84d62e37318df355356d3d0adee4f6902f,True
4,0.0,H1_CATBOOST_NONE_HUBER,expanded,inner_training_only,none,2774,26,1.0,1.0,1.0,1e56aec90496a07bef6f40c43edfc290278365b7b29b0bce87d841be26c0f964,True
