ablation,outer_fold,candidate_index,inner_fold_count,inner_split_seed,max_features,min_samples_leaf,inner_macro_group_mae,inner_n_rows,inner_mae,inner_rmse,inner_r2,inner_pearson,inner_spearman,selected
A1,1,2,3,114736,1.0,4,0.39222261495503324,5783,0.5712678096034641,0.834569961978509,-0.19777105107518556,0.36414527328404056,0.21539157782037588,False
A2,1,0,3,114736,0.35,2,0.34187647212205124,5783,0.4566590326813699,0.6723400451017804,0.22263269395990126,0.5436697800781137,0.5187354427596803,True
A2,1,1,3,114736,0.7,2,0.34909346245603706,5783,0.4575045610664111,0.6844011376234824,0.19449218354971964,0.5273247636983419,0.510109648090249,False
A2,1,2,3,114736,1.0,4,0.36092157542340103,5783,0.45900306480074976,0.683797603920045,0.19591221848142304,0.5262263104662038,0.5131476294323963,False
A3,1,0,3,114736,0.35,2,0.42499501509135057,5783,0.5761384994627596,0.8535872837223974,-0.25298013802420627,0.2960272956413253,0.17555361988343712,False
A3,1,1,3,114736,0.7,2,0.41820221832656584,5783,0.5910654393216128,0.8953745995806027,-0.37866215274963433,0.2577909174393922,0.18138728950725058,False
A3,1,2,3,114736,1.0,4,0.4120573013837845,5783,0.5927223106881072,0.8951435176802316,-0.37795062316264594,0.2698397204787615,0.17877117133984258,True
A4,1,0,3,114736,0.35,2,0.3548251692745,5783,0.45538453628946196,0.6673391541525071,0.23415386203000388,0.5449128633570431,0.5346623248588301,True
A4,1,1,3,114736,0.7,2,0.35633483679571354,5783,0.4545801422586327,0.6724503460881892,0.22237761049523053,0.5396588079317931,0.5294349325109283,False
A4,1,2,3,114736,1.0,4,0.36494126482421235,5783,0.45809744245945877,0.6801820776853188,0.2043928409789978,0.5266389014312016,0.5215533948130524,False
A5,1,0,3,114736,0.35,2,0.36188203352146653,5783,0.463911900140683,0.6825328259516663,0.19888401004937617,0.5215003094874711,0.48952439850043156,False
A5,1,1,3,114736,0.7,2,0.36141063041633803,5783,0.46071416181717345,0.6827949735940094,0.1982685055914576,0.5239456857878997,0.5009642879604876,True
A5,1,2,3,114736,1.0,4,0.36912864334192536,5783,0.46098819754274617,0.6822838716330575,0.19946831868523884,0.523370904769054,0.49603981542593023,False
A6,1,0,3,114736,0.35,2,0.3672565252391799,5783,0.4587497975659148,0.6712088693970985,0.22524625028897138,0.5372118079323779,0.5203668450605092,False
A6,1,1,3,114736,0.7,2,0.36632271495763785,5783,0.4566720601014935,0.6747602799050747,0.217026014130708,0.5338025507184925,0.5067300578068704,True
A6,1,2,3,114736,1.0,4,0.37292805191971173,5783,0.4637113503495882,0.6866555352084678,0.18917680461586395,0.5152532007724628,0.48917268696403726,False
A2+D1,1,0,3,114736,0.35,2,0.3490183395456033,5783,0.4586402475707606,0.6747554330503138,0.21703726241450383,0.5346626404003259,0.516402539680248,True
A2+D1,1,1,3,114736,0.7,2,0.35639208889644935,5783,0.4602389407800827,0.6865634306078662,0.18939430970859095,0.5208126011854818,0.5164088508598872,False
A2+D1,1,2,3,114736,1.0,4,0.36097380054990297,5783,0.45781604750523247,0.6811757909276513,0.20206645540153045,0.5272005668663886,0.5231204361443084,False
A2+D2,1,0,3,114736,0.35,2,0.35154251991844293,5783,0.4538891794820921,0.666954676940841,0.2350360688189338,0.547587072104242,0.5246816392310915,True
A2+D2,1,1,3,114736,0.7,2,0.35450177525067605,5783,0.4577351540381856,0.6787095374101952,0.20783396491356632,0.5317865906982276,0.5203092075000876,False
A2+D2,1,2,3,114736,1.0,4,0.36052840675174863,5783,0.4587371772368006,0.6827461960780125,0.198383049709273,0.5254449408943916,0.5124554358344077,False
A2+D3,1,0,3,114736,0.35,2,0.34944318121894297,5783,0.4635819083040328,0.6842006106403238,0.19496413597703,0.5269309631868477,0.49637622124537517,True
A2+D3,1,1,3,114736,0.7,2,0.3509815344961133,5783,0.4614005067717462,0.6896322490827672,0.18213158297595822,0.5218647869658631,0.49027821356756307,False
A2+D3,1,2,3,114736,1.0,4,0.3588623504906019,5783,0.46115350382936077,0.6869098864983447,0.1885760022872761,0.5229593180511511,0.49419866588038,False
A2+D4,1,0,3,114736,0.35,2,0.34765574157817075,5783,0.45684862446847846,0.6714270806925522,0.22474242053355464,0.5420313961575012,0.516702897586234,True
A2+D4,1,1,3,114736,0.7,2,0.35440440513507615,5783,0.4620289874817246,0.6875994999957352,0.1869459490951223,0.5219731641459501,0.5033617040497433,False
A2+D4,1,2,3,114736,1.0,4,0.3600789904617538,5783,0.4598604158193775,0.6858829474486641,0.191000367174468,0.5226008128927362,0.5085267734809116,False
A2+D5,1,0,3,114736,0.35,2,0.3457921198847493,5783,0.4585967300021671,0.6746299031472685,0.21732855638368798,0.5387706687884279,0.5188567298410851,True
A2+D5,1,1,3,114736,0.7,2,0.3523041645335318,5783,0.46107792051364327,0.6874129939342454,0.18738695855859588,0.5215224483915155,0.515045913219278,False
A2+D5,1,2,3,114736,1.0,4,0.36165825933719026,5783,0.46065760950702056,0.684517507744922,0.19421823598763144,0.5228234338152559,0.5125593117298451,False
A5_SHUFFLED_s1009,1,0,3,114736,0.35,2,0.3565491835595349,5783,0.46026103739305757,0.6759418995476791,0.21428137269225644,0.5313840677546475,0.5188208850928478,True
A5_SHUFFLED_s1009,1,1,3,114736,0.7,2,0.36166933968756715,5783,0.46011191459172285,0.6830249923438798,0.197728242860723,0.5224251839139952,0.5126176981956377,False
A5_SHUFFLED_s1009,1,2,3,114736,1.0,4,0.36845117707836,5783,0.4647031178303256,0.6914765537760411,0.1777512323172038,0.5097026289571426,0.49914250149330014,False
A5_SHUFFLED_s2017,1,0,3,114736,0.35,2,0.3578235213061755,5783,0.45399519544115496,0.6642307932505694,0.2412716285178419,0.5451848313305621,0.5390111496407239,True
A5_SHUFFLED_s2017,1,1,3,114736,0.7,2,0.36293745279416223,5783,0.4657300282625108,0.6921120837924382,0.17623909452500885,0.5089792503782631,0.480818990333908,False
A5_SHUFFLED_s2017,1,2,3,114736,1.0,4,0.37066723937142854,5783,0.46530121029430555,0.6901180208581466,0.18097897643778493,0.5128574665294845,0.4953025388211886,False
A5_SHUFFLED_s3019,1,0,3,114736,0.35,2,0.3631025425354668,5783,0.4596695792683598,0.6753763275403816,0.21559567071460128,0.5313961606553603,0.5152848419996054,False
A5_SHUFFLED_s3019,1,1,3,114736,0.7,2,0.3606275940088644,5783,0.45952705081832823,0.6811058679982792,0.20223026329957017,0.5252239521755733,0.5146900394408298,True
A5_SHUFFLED_s3019,1,2,3,114736,1.0,4,0.3684780770279941,5783,0.4620420638074022,0.6841813216780747,0.1950095264290762,0.5187322739557456,0.5098272208794224,False
A0,2,0,3,124743,0.35,2,0.6012432391559797,5784,0.6115711228268194,0.9010300248120927,-0.6744446570892142,0.11290410348345618,0.056757840219706306,True
A0,2,1,3,124743,0.7,2,0.6012432391559797,5784,0.6115711228268194,0.9010300248120927,-0.6744446570892142,-0.09203785246312478,-0.10570329569278078,False
A0,2,2,3,124743,1.0,4,0.6012432391559797,5784,0.6115711228268194,0.9010300248120927,-0.6744446570892142,0.08260178541091696,-0.02253316326765789,False
A1,2,0,3,124743,0.35,2,0.3587951107415035,5784,0.4209728474146829,0.5957756196456785,0.2679213763350413,0.5771832052900495,0.5296090588909355,False
A1,2,1,3,124743,0.7,2,0.35444494077294475,5784,0.42288594730657386,0.6026525730246516,0.2509232767581525,0.567400549065495,0.5342213577480888,True
A1,2,2,3,124743,1.0,4,0.3575173714853787,5784,0.4216671397136874,0.5969797172460247,0.2649592380377632,0.5774671417499184,0.5331537277896806,False
A2,2,0,3,124743,0.35,2,0.3604421788994049,5784,0.4345302068185625,0.6183827965092358,0.21130866455224806,0.5409498767908173,0.5143897348945102,True
A2,2,1,3,124743,0.7,2,0.37376346455419474,5784,0.455250789252253,0.6491592147838847,0.1308500203631694,0.5038607099621231,0.49511268987550167,False
A2,2,2,3,124743,1.0,4,0.3843679228333777,5784,0.4572336402832838,0.6508057732416611,0.12643532153256232,0.4994501888066939,0.48350106992967384,False
A3,2,0,3,124743,0.35,2,0.3751894349473559,5784,0.41111989973127727,0.5791502571277446,0.30820920529045626,0.588919543917433,0.55914596349498,False
A3,2,1,3,124743,0.7,2,0.3705052082133497,5784,0.41605447827834646,0.5883781962882741,0.28598816085794265,0.5780460013399298,0.5479385733040709,False
A3,2,2,3,124743,1.0,4,0.36892813727895946,5784,0.4172498087196374,0.5891606007948684,0.28408796293039007,0.5797004283182207,0.5457036750954757,True
A4,2,0,3,124743,0.35,2,0.3691070255814488,5784,0.43493296995896624,0.6210303055071302,0.20454089130371067,0.5351709478540969,0.5284872893229664,True
A4,2,1,3,124743,0.7,2,0.37766898423463685,5784,0.44894369762041164,0.6426198856126074,0.1482726508041462,0.5100966567038354,0.512053445931989,False
A4,2,2,3,124743,1.0,4,0.38803511847735045,5784,0.45386772766290767,0.6494250186574313,0.13013811264225184,0.5006855185663865,0.5005228999182498,False
A5,2,0,3,124743,0.35,2,0.3727453080140374,5784,0.424810496681596,0.6013408240539733,0.25418064688419895,0.5633087432020999,0.5276788543987792,True
A5,2,1,3,124743,0.7,2,0.3843048859402504,5784,0.437122114335527,0.6183873075897847,0.21129715755968748,0.5461895928307908,0.5040965725037972,False
A5,2,2,3,124743,1.0,4,0.39026335575508464,5784,0.4482724468669715,0.6348438062146304,0.1687607431781576,0.5215354280105925,0.4707318774970365,False
A6,2,0,3,124743,0.35,2,0.3742254050481537,5784,0.424984467765338,0.6027515631591707,0.250677173783206,0.5596016354652072,0.5423778276322005,True
A6,2,1,3,124743,0.7,2,0.385104329484798,5784,0.43563848941591493,0.6167060112935835,0.21558004144744647,0.5490126523905478,0.5085193665341136,False
A6,2,2,3,124743,1.0,4,0.39031634200267334,5784,0.44626343994748047,0.6331982392114855,0.17306443828263418,0.5215047178662047,0.4954629380017045,False
A2+D1,2,0,3,124743,0.35,2,0.3675217219423405,5784,0.42645385108124123,0.60577370257325,0.24314426860027427,0.5577313349778571,0.5406260655831031,True
A2+D1,2,1,3,124743,0.7,2,0.380038488168386,5784,0.44543576939556895,0.6332105479808742,0.17303228829411943,0.5233337383381039,0.5079190477093133,False
A2+D1,2,2,3,124743,1.0,4,0.3855119181515596,5784,0.44652895139674365,0.6347606775944337,0.16897841955057002,0.5235834554794723,0.49861344855158735,False
A2+D2,2,0,3,124743,0.35,2,0.36535944164750667,5784,0.43748552360797227,0.624910357817762,0.19457015541481493,0.5277970293735885,0.520096583693252,True
A2+D2,2,1,3,124743,0.7,2,0.3812486779277131,5784,0.4518104979046741,0.6443513236202643,0.14367677747795227,0.5074080381613738,0.4998393370251472,False
A2+D2,2,2,3,124743,1.0,4,0.3868504495931036,5784,0.45393930983845127,0.6463349069096402,0.13839641921529933,0.5060502593780247,0.48868532762734995,False
A2+D3,2,0,3,124743,0.35,2,0.3609811083889904,5784,0.4255982339567541,0.600668612459046,0.25584715007018033,0.5768577072755172,0.5007574945882528,True
A2+D3,2,1,3,124743,0.7,2,0.37203620411458155,5784,0.43827483183455346,0.6172584767393445,0.21417399375090307,0.5611419973949764,0.4730773153479191,False
A2+D3,2,2,3,124743,1.0,4,0.3833412782723894,5784,0.45412090297164487,0.6400903972522323,0.15496461383988636,0.5182030715035699,0.45696774713313976,False
A2+D4,2,0,3,124743,0.35,2,0.3662868464579031,5784,0.4387601694668774,0.6262111784547835,0.19121348121927806,0.5260396460617313,0.5129335183060216,True
A2+D4,2,1,3,124743,0.7,2,0.37938490864126956,5784,0.45782462252405776,0.655924562192547,0.11263956666576924,0.4913493743139035,0.4872191951346752,False
A2+D4,2,2,3,124743,1.0,4,0.38885186721053905,5784,0.4603783945819818,0.6576713136865353,0.10790712606677766,0.4895986089611809,0.47615832141843806,False
A2+D5,2,0,3,124743,0.35,2,0.36732203558482496,5784,0.4405065785124014,0.6271969475650727,0.18866512589425732,0.5286256271946117,0.5158353979738514,True
A2+D5,2,1,3,124743,0.7,2,0.37881416849202915,5784,0.4562979035152974,0.6523775113870723,0.12221079573947602,0.4990787357044998,0.5002993543299633,False
A2+D5,2,2,3,124743,1.0,4,0.384619529139984,5784,0.4541012077034692,0.646996862904331,0.13663066058672158,0.5053253233907768,0.48940524102634,False
A5_SHUFFLED_s1009,2,0,3,124743,0.35,2,0.3712104528184263,5784,0.4337559844993093,0.616077049885498,0.21717924199189131,0.5407954024020417,0.5354660032071098,True
A5_SHUFFLED_s1009,2,1,3,124743,0.7,2,0.38134633277342145,5784,0.4386875898042073,0.620269101627366,0.2064897027103132,0.5420098742896454,0.520477060133621,False
A5_SHUFFLED_s1009,2,2,3,124743,1.0,4,0.3882241627759572,5784,0.4413426282339831,0.6242619186823214,0.1962407990752456,0.5361547975937052,0.5104204221642367,False
A5_SHUFFLED_s2017,2,0,3,124743,0.35,2,0.3682605899696241,5784,0.4288297904614552,0.6087835636382749,0.23560452256795517,0.5513519317229778,0.5403240207341464,True
A5_SHUFFLED_s2017,2,1,3,124743,0.7,2,0.37972038398201374,5784,0.43742473293100825,0.620679414751782,0.20543952826843603,0.5412618882709402,0.5232103475820595,False
A5_SHUFFLED_s2017,2,2,3,124743,1.0,4,0.38651846264027984,5784,0.44231618293679836,0.6258898260009681,0.19204335731721955,0.5339813918350976,0.5054022438902875,False
A5_SHUFFLED_s3019,2,0,3,124743,0.35,2,0.37456730109781045,5784,0.43279629578865186,0.6128460157739282,0.22536876317262455,0.5433265158301235,0.525645952591049,True
A5_SHUFFLED_s3019,2,1,3,124743,0.7,2,0.3819901268539312,5784,0.4440708262327371,0.6290012620465323,0.18399032975515706,0.52722679150886,0.49847000127175517,False
A5_SHUFFLED_s3019,2,2,3,124743,1.0,4,0.38896592477753206,5784,0.44866780939269557,0.6364319834886728,0.1645965484948103,0.5169776101096031,0.48834596383403056,False
A0,3,0,3,134750,0.35,2,0.6330676124088271,3778,0.6003221653237435,0.9230359227393603,-0.533158494727481,-0.10315186896922121,-0.15701727123540893,True
A0,3,1,3,134750,0.7,2,0.6330676124088271,3778,0.6003221653237435,0.9230359227393603,-0.533158494727481,0.28623563759221915,0.36955491188296236,False
A0,3,2,3,134750,1.0,4,0.6330676124088271,3778,0.6003221653237435,0.9230359227393603,-0.533158494727481,-0.13541608683528167,-0.15535042131656523,False
A1,3,0,3,134750,0.35,2,0.375898091662642,3778,0.40433228107596,0.5694263197776525,0.41652141476584803,0.6624817463145989,0.535963596292774,False
A1,3,1,3,134750,0.7,2,0.3733137079688726,3778,0.3988617629927523,0.5598897660176206,0.43590155086948634,0.6753879889887379,0.5509708700559955,True
A1,3,2,3,134750,1.0,4,0.3753827215213387,3778,0.39378578404040465,0.5554634450211051,0.4447854818290202,0.6795889647159356,0.5598248996633538,False
A2,3,0,3,134750,0.35,2,0.35023072749606393,3778,0.387090124240047,0.5646973338858077,0.4261725471720069,0.663274599468539,0.5820545628366499,True
A2,3,1,3,134750,0.7,2,0.35176708142179464,3778,0.393215312204792,0.5685787982993328,0.4182569953199775,0.6598867790896801,0.5709091650018655,False
A2,3,2,3,134750,1.0,4,0.3603419533331903,3778,0.397734570558126,0.5714446105452274,0.41237788851057566,0.6558651832859518,0.5662479792086049,False
A3,3,0,3,134750,0.35,2,0.3864931486246138,3778,0.41002813894152046,0.5912099740861165,0.3710250464905829,0.6250342821502732,0.5380010789099413,True
A3,3,1,3,134750,0.7,2,0.38828988176767093,3778,0.40948313030786937,0.5864781474473733,0.381052922759885,0.6349986024018024,0.531864918691264,False
A3,3,2,3,134750,1.0,4,0.3873116024566985,3778,0.40467580701139677,0.5833698034269545,0.38759639621247755,0.6407646759493768,0.5443293072304778,False
A4,3,0,3,134750,0.35,2,0.3542564109198028,3778,0.3878821611063081,0.5611529626134439,0.4333532954304119,0.6668304862669677,0.5859782679276825,False
A4,3,1,3,134750,0.7,2,0.35182453985154494,3778,0.39025255366795547,0.5618790231820054,0.43188600925929843,0.6672066799663771,0.5785206148512025,True
A4,3,2,3,134750,1.0,4,0.3578132477220874,3778,0.39594670457571995,0.570177393506982,0.41498118229609915,0.6564303077708331,0.5727736331428721,False
A5,3,0,3,134750,0.35,2,0.3606974416254662,3778,0.390831988099904,0.574515583677528,0.40604509399580924,0.6503388587392415,0.5839577483340332,True
A5,3,1,3,134750,0.7,2,0.36835455945165585,3778,0.40135970934868975,0.5847726328285632,0.38464756097200237,0.6389094964531501,0.5763205211118546,False
A5,3,2,3,134750,1.0,4,0.3713050320423859,3778,0.4066964443296517,0.590844840249915,0.3718017218790127,0.6289563906019718,0.5695088633824616,False
A6,3,0,3,134750,0.35,2,0.36146348355464825,3778,0.3938607244632022,0.5782512016636642,0.39829594949179314,0.6441182308064781,0.5830579867831127,True
A6,3,1,3,134750,0.7,2,0.3675151807736639,3778,0.40230665485083006,0.5855241566330903,0.38306489741522776,0.6365435586151673,0.5778526023950962,False
A6,3,2,3,134750,1.0,4,0.37124959762737436,3778,0.4054654425921842,0.5879881157737313,0.3778616918435894,0.6327551889121926,0.5729918306221239,False
A2+D1,3,0,3,134750,0.35,2,0.34915782023940456,3778,0.38091721864282924,0.5575235899213764,0.44065940110871205,0.6722734340257696,0.5934860503423588,True
A2+D1,3,1,3,134750,0.7,2,0.35930638730252723,3778,0.3938089436537191,0.568322076504846,0.418782207981942,0.6598239522081043,0.576559983138763,False
A2+D1,3,2,3,134750,1.0,4,0.36278750127251536,3778,0.39669810541494926,0.5701438925615131,0.41504992619219216,0.6569677281801771,0.570775927658308,False
A2+D2,3,0,3,134750,0.35,2,0.3540288344349719,3778,0.3887244223023057,0.5668901306604476,0.4217073940284979,0.6597847606589765,0.5810663245333373,False
A2+D2,3,1,3,134750,0.7,2,0.352243744568385,3778,0.39030037569258963,0.5636413964114001,0.4283165608203844,0.6652323020304524,0.5773906706753096,True
A2+D2,3,2,3,134750,1.0,4,0.36020400112893197,3778,0.3966434006048252,0.5713753375228589,0.4125203481352552,0.6555166985270137,0.5671073004491182,False
A2+D3,3,0,3,134750,0.35,2,0.3506356245764224,3778,0.38727412745750617,0.5723059801125877,0.4106050437738862,0.6559182386342493,0.5841082802396218,True
A2+D3,3,1,3,134750,0.7,2,0.359036108513387,3778,0.3970658191718979,0.5815001250783262,0.39151556691505307,0.6442081963323746,0.5735671527073624,False
A2+D3,3,2,3,134750,1.0,4,0.3675300667118889,3778,0.40590229547631995,0.5897235514545941,0.3741838136064619,0.6328306466051877,0.5655405134366666,False
A2+D4,3,0,3,134750,0.35,2,0.35323099654303186,3778,0.3895872108886158,0.5674264350334155,0.4206126931668104,0.6588633656990094,0.5824346525012675,True
A2+D4,3,1,3,134750,0.7,2,0.3552613160447712,3778,0.39576316391278993,0.5724609954027129,0.4102857124827747,0.6532450791412198,0.5689541342021752,False
A2+D4,3,2,3,134750,1.0,4,0.35990924875815644,3778,0.397358658598873,0.5738430055970789,0.40743495087073556,0.6518717493778929,0.5682989414555513,False
A2+D5,3,0,3,134750,0.35,2,0.34800321040038507,3778,0.3822032437147625,0.5603160115861483,0.43504232462796655,0.6696874372055919,0.5905152482262694,True
A2+D5,3,1,3,134750,0.7,2,0.34835873405123147,3778,0.3883077017651841,0.5619354356002149,0.4317719267199932,0.6680808495367702,0.5806889140114736,False
A2+D5,3,2,3,134750,1.0,4,0.3582315289006922,3778,0.39615609936603197,0.5703243123051428,0.4146796574160566,0.6562308855660289,0.5702121509202974,False
A5_SHUFFLED_s1009,3,0,3,134750,0.35,2,0.35558156647309547,3778,0.388710734568481,0.5647546273208555,0.4260561017357367,0.6616446786379934,0.5794874581875247,True
A5_SHUFFLED_s1009,3,1,3,134750,0.7,2,0.35757973037017377,3778,0.396181482450625,0.569122360801951,0.41714416861973036,0.6570894596878036,0.570113635284525,False
