comparison,dropped_chemotype,delta,n_units
P1_M_SELECTED_vs_C_DIRECT_ROW,sc085,-0.007734215419923706,89
P1_M_SELECTED_vs_C_DIRECT_ROW,sc086,-0.008008591058487563,89
P1_M_SELECTED_vs_C_DIRECT_ROW,sc092,-0.007329076585017227,89
P1_M_SELECTED_vs_C_DIRECT_ROW,sc096,-0.005739869812693571,89
P1_M_SELECTED_vs_C_DIRECT_ROW,sc097,-0.008151331747396375,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,(none),0.11394966819623026,90
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc000,0.11019449988107788,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc001,0.11020298220874722,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc007,0.11434238720555097,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc008,0.11581649461922834,88
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc009,0.08619475581432841,67
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc010,0.1141984637639491,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc012,0.11539126788832495,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc015,0.11220589816814602,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc016,0.11527879947301203,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc017,0.11536866682060702,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc018,0.1148850174545567,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc019,0.11075418953564782,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc020,0.11537673638526157,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc021,0.11555057231509304,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc027,0.13401473789730578,84
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc028,0.11065637101619107,88
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc029,0.12012925967705236,87
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc030,0.1138309118583384,87
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc031,0.11055570763288665,87
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc032,0.11490025272477357,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc033,0.11013482538534022,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc036,0.1088201251251764,86
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc055,0.11638711919755665,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc057,0.1125405456373527,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc058,0.11806277600406088,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc059,0.11221506040384688,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc060,0.11262876856873802,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc061,0.11662008578457184,88
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc062,0.11232489199867232,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc063,0.11093504699014846,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc068,0.11141040381422919,84
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc069,0.1169451411254031,88
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc070,0.1150437359209493,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc071,0.1156731096470217,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc075,0.1137550887897821,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc076,0.1149319720875912,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc077,0.1149313179938207,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc078,0.11764233751023566,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc083,0.1184462424116884,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc084,0.11563928604067736,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc085,0.11583436614766167,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc086,0.11370962260549247,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc092,0.11398324912154442,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc096,0.11060569188964064,89
S1_M_SELECTED_vs_B1_MEAN_CURVE,sc097,0.11272477498458594,89
