comparison,reference,candidate,stratum,n_extractants,n_pairs,macro_delta_mae,median_delta_mae,extractants_improved,fraction_improved,ci95_low,ci95_high
A2_vs_G2,A2,G2,all,34,6699,-0.019837025902971595,-0.009760496749877348,14,0.4117647058823529,-0.03245761049929124,-0.007980203354472085
A2_vs_G2,A2,G2,max_train_tanimoto_lt_0.9,28,3274,-0.019543710766319857,-0.007521513386426884,12,0.42857142857142855,-0.035014873803719454,-0.006248295362641286
A2_vs_G2,A2,G2,max_train_tanimoto_ge_0.9,6,3425,-0.021205829874013038,-0.03178597878393125,2,0.3333333333333333,-0.04486786735588086,0.004622198246807896
A2_vs_G2,A2,G2,max_train_tanimoto_lt_0.8,20,2075,-0.019802623665674954,-0.004820180556023124,9,0.45,-0.039910438986479495,-0.003566985933227113
A2_vs_G2,A2,G2,max_train_tanimoto_ge_0.8,14,4624,-0.01988617195625251,-0.020304516667153986,5,0.35714285714285715,-0.03510636404548974,-0.004250782814728071
A2_vs_G2,A2,G2,max_train_tanimoto_lt_0.7,15,1637,-0.02242960377274416,-0.003476468105652608,7,0.4666666666666667,-0.047657576675859216,-0.001992865226991104
A2_vs_G2,A2,G2,max_train_tanimoto_ge_0.7,19,5062,-0.01779025390051957,-0.01711712914322791,7,0.3684210526315789,-0.029465489990701428,-0.005113333410592962
A2_vs_G4,A2,G4,all,34,6699,-0.016845481728899155,-0.0077841013426365735,12,0.35294117647058826,-0.02916979367794608,-0.006120702036200489
A2_vs_G4,A2,G4,max_train_tanimoto_lt_0.9,28,3274,-0.016876091540069513,-0.007118699048276639,11,0.39285714285714285,-0.03081226665452133,-0.0053028814593472666
A2_vs_G4,A2,G4,max_train_tanimoto_ge_0.9,6,3425,-0.0167026359434375,-0.011072890076744411,1,0.16666666666666666,-0.03494392181528563,0.0022684696524910377
A2_vs_G4,A2,G4,max_train_tanimoto_lt_0.8,20,2075,-0.014758058862458154,0.0017982932618154646,10,0.5,-0.03500234834541106,0.0004113728424938006
A2_vs_G4,A2,G4,max_train_tanimoto_ge_0.8,14,4624,-0.019827514395243443,-0.01421209924441582,2,0.14285714285714285,-0.03225905253955814,-0.007990932038231383
A2_vs_G4,A2,G4,max_train_tanimoto_lt_0.7,15,1637,-0.018660461347063652,-0.0004108963030616808,7,0.4666666666666667,-0.043262051925125396,0.0014049099926659661
A2_vs_G4,A2,G4,max_train_tanimoto_ge_0.7,19,5062,-0.015412603082979818,-0.013525882761641905,5,0.2631578947368421,-0.026476371946123588,-0.005546077652822744
A2_vs_G2_SHUFFLED_s1009,A2,G2_SHUFFLED_s1009,all,34,6699,-0.017818383729552044,-0.00905524690172177,12,0.35294117647058826,-0.030776210904779586,-0.0064866469568231385
A2_vs_G2_SHUFFLED_s1009,A2,G2_SHUFFLED_s1009,max_train_tanimoto_lt_0.9,28,3274,-0.018597787021883822,-0.006355026203882369,10,0.35714285714285715,-0.03255692020201915,-0.0051113409022016274
A2_vs_G2_SHUFFLED_s1009,A2,G2_SHUFFLED_s1009,max_train_tanimoto_ge_0.9,6,3425,-0.01418116836533708,-0.025765251696126534,2,0.3333333333333333,-0.040132736254297495,0.011776956066111857
A2_vs_G2_SHUFFLED_s1009,A2,G2_SHUFFLED_s1009,max_train_tanimoto_lt_0.8,20,2075,-0.018721514306535406,-0.004605056325353463,8,0.4,-0.03789012414362624,-0.0021202163040049144
A2_vs_G2_SHUFFLED_s1009,A2,G2_SHUFFLED_s1009,max_train_tanimoto_ge_0.8,14,4624,-0.016528197191004384,-0.0163077163567275,4,0.2857142857142857,-0.031062934189642493,-0.0005454313431816569
A2_vs_G2_SHUFFLED_s1009,A2,G2_SHUFFLED_s1009,max_train_tanimoto_lt_0.7,15,1637,-0.023524826898089473,-0.004217854720840575,6,0.4,-0.048390112050382586,-0.0014525852332931439
A2_vs_G2_SHUFFLED_s1009,A2,G2_SHUFFLED_s1009,max_train_tanimoto_ge_0.7,19,5062,-0.013313297017548811,-0.015406137913691595,6,0.3157894736842105,-0.025936513525708232,-0.001527940389780816
A2_vs_G2_SHUFFLED_s2017,A2,G2_SHUFFLED_s2017,all,34,6699,-0.015427547044482211,-0.013831692116608695,12,0.35294117647058826,-0.026895534946783053,-0.003933475599400086
A2_vs_G2_SHUFFLED_s2017,A2,G2_SHUFFLED_s2017,max_train_tanimoto_lt_0.9,28,3274,-0.015618853126740568,-0.010898725192015596,10,0.35714285714285715,-0.028035998444079422,-0.002510668914717251
A2_vs_G2_SHUFFLED_s2017,A2,G2_SHUFFLED_s2017,max_train_tanimoto_ge_0.9,6,3425,-0.014534785327276546,-0.022410515468601594,2,0.3333333333333333,-0.03272306542761892,0.006435338785161837
A2_vs_G2_SHUFFLED_s2017,A2,G2_SHUFFLED_s2017,max_train_tanimoto_lt_0.8,20,2075,-0.015257923035248635,-0.007928045132000794,7,0.35,-0.03553576896639498,0.0014435287638849222
A2_vs_G2_SHUFFLED_s2017,A2,G2_SHUFFLED_s2017,max_train_tanimoto_ge_0.8,14,4624,-0.015669867057673034,-0.018025646044453086,5,0.35714285714285715,-0.025272852571671944,-0.004313538464877967
A2_vs_G2_SHUFFLED_s2017,A2,G2_SHUFFLED_s2017,max_train_tanimoto_lt_0.7,15,1637,-0.021978887587346858,-0.008589032452257728,4,0.26666666666666666,-0.04251066337975373,-0.0016514910651169092
A2_vs_G2_SHUFFLED_s2017,A2,G2_SHUFFLED_s2017,max_train_tanimoto_ge_0.7,19,5062,-0.010255436089589072,-0.015473817921956318,8,0.42105263157894735,-0.020136419397707078,0.00010778159877432678
A2_vs_G2_SHUFFLED_s3019,A2,G2_SHUFFLED_s3019,all,34,6699,-0.019937308993114272,-0.01411302977743302,9,0.2647058823529412,-0.031111692864210477,-0.010514071557325012
A2_vs_G2_SHUFFLED_s3019,A2,G2_SHUFFLED_s3019,max_train_tanimoto_lt_0.9,28,3274,-0.021453276065755995,-0.01411302977743302,7,0.25,-0.03311401496733153,-0.011312125239385202
A2_vs_G2_SHUFFLED_s3019,A2,G2_SHUFFLED_s3019,max_train_tanimoto_ge_0.9,6,3425,-0.012862795987452902,-0.01884524967160646,2,0.3333333333333333,-0.03736237709894489,0.012517607044120263
A2_vs_G2_SHUFFLED_s3019,A2,G2_SHUFFLED_s3019,max_train_tanimoto_lt_0.8,20,2075,-0.022642012934587875,-0.012169967897600276,5,0.25,-0.03732927762445859,-0.009822997568827336
A2_vs_G2_SHUFFLED_s3019,A2,G2_SHUFFLED_s3019,max_train_tanimoto_ge_0.8,14,4624,-0.016073446219580557,-0.01608897926430608,4,0.2857142857142857,-0.0310470639437931,-0.001086982730076841
A2_vs_G2_SHUFFLED_s3019,A2,G2_SHUFFLED_s3019,max_train_tanimoto_lt_0.7,15,1637,-0.028157279189587176,-0.013958005226474945,3,0.2,-0.046794163539532196,-0.012601684761256692
A2_vs_G2_SHUFFLED_s3019,A2,G2_SHUFFLED_s3019,max_train_tanimoto_ge_0.7,19,5062,-0.013447858838004086,-0.01592490106474953,6,0.3157894736842105,-0.02515824930304903,-0.001571940830233244
A2_vs_E3_SHUFFLED_s1009,A2,E3_SHUFFLED_s1009,all,34,6699,-0.009803461761200357,-0.010206184504357209,14,0.4117647058823529,-0.017358807936017157,-0.0022774474177847536
A2_vs_E3_SHUFFLED_s1009,A2,E3_SHUFFLED_s1009,max_train_tanimoto_lt_0.9,28,3274,-0.008876522280086022,-0.006228775500488483,12,0.42857142857142855,-0.01736415977462965,-0.0007973197347508804
A2_vs_E3_SHUFFLED_s1009,A2,E3_SHUFFLED_s1009,max_train_tanimoto_ge_0.9,6,3425,-0.014129179339733922,-0.025323717890256364,2,0.3333333333333333,-0.03026344868258569,0.004282694277476587
A2_vs_E3_SHUFFLED_s1009,A2,E3_SHUFFLED_s1009,max_train_tanimoto_lt_0.8,20,2075,-0.007588012239826582,-0.0016575485541083373,9,0.45,-0.018504976324371536,0.0020663839155876194
A2_vs_E3_SHUFFLED_s1009,A2,E3_SHUFFLED_s1009,max_train_tanimoto_ge_0.8,14,4624,-0.012968389648877181,-0.025323717890256364,5,0.35714285714285715,-0.023352060289758773,-0.0020544567835830523
A2_vs_E3_SHUFFLED_s1009,A2,E3_SHUFFLED_s1009,max_train_tanimoto_lt_0.7,15,1637,-0.008485038300282088,-0.002333576642944757,6,0.4,-0.020143658084134784,0.003718588381451766
A2_vs_E3_SHUFFLED_s1009,A2,E3_SHUFFLED_s1009,max_train_tanimoto_ge_0.7,19,5062,-0.010844322388241097,-0.019105218483345357,8,0.42105263157894735,-0.01971448423094212,-0.0014880689875248463
A2_vs_E3_SHUFFLED_s2017,A2,E3_SHUFFLED_s2017,all,34,6699,-0.00895757602490264,-0.0058885493824423485,12,0.35294117647058826,-0.015392421220464058,-0.0037985440307955953
A2_vs_E3_SHUFFLED_s2017,A2,E3_SHUFFLED_s2017,max_train_tanimoto_lt_0.9,28,3274,-0.008500282877293609,-0.0052211552248719595,10,0.35714285714285715,-0.014856197764143072,-0.0029170217999856564
A2_vs_E3_SHUFFLED_s2017,A2,E3_SHUFFLED_s2017,max_train_tanimoto_ge_0.9,6,3425,-0.011091610713744786,-0.009605214765366549,2,0.3333333333333333,-0.024005824197353344,0.000583053167302496
A2_vs_E3_SHUFFLED_s2017,A2,E3_SHUFFLED_s2017,max_train_tanimoto_lt_0.8,20,2075,-0.005986199913050707,-0.00345707601844103,8,0.4,-0.01388817765503424,0.0007144092010558717
A2_vs_E3_SHUFFLED_s2017,A2,E3_SHUFFLED_s2017,max_train_tanimoto_ge_0.8,14,4624,-0.013202399041833969,-0.015742013968316454,4,0.2857142857142857,-0.021320369994787952,-0.004743797590746215
A2_vs_E3_SHUFFLED_s2017,A2,E3_SHUFFLED_s2017,max_train_tanimoto_lt_0.7,15,1637,-0.006438354820943221,-0.005089276225652695,6,0.4,-0.01586106616132763,0.0012145086212002531
A2_vs_E3_SHUFFLED_s2017,A2,E3_SHUFFLED_s2017,max_train_tanimoto_ge_0.7,19,5062,-0.01094643487013376,-0.012786364989939625,6,0.3157894736842105,-0.01787509735807991,-0.0040349200560136625
A2_vs_E3_SHUFFLED_s3019,A2,E3_SHUFFLED_s3019,all,34,6699,-0.007442341822460532,-0.005974060411078869,16,0.47058823529411764,-0.013239159538206181,-0.0007524114498555422
A2_vs_E3_SHUFFLED_s3019,A2,E3_SHUFFLED_s3019,max_train_tanimoto_lt_0.9,28,3274,-0.006513890295957193,-0.001303897546602914,14,0.5,-0.013616994600219428,0.0004994022685724854
A2_vs_E3_SHUFFLED_s3019,A2,E3_SHUFFLED_s3019,max_train_tanimoto_ge_0.9,6,3425,-0.011775115612809445,-0.0167976096644879,2,0.3333333333333333,-0.02473383912288533,0.00185695023209743
A2_vs_E3_SHUFFLED_s3019,A2,E3_SHUFFLED_s3019,max_train_tanimoto_lt_0.8,20,2075,-0.0069312938336928785,0.0007713796267432432,11,0.55,-0.016484437514424206,0.0021736465363730627
A2_vs_E3_SHUFFLED_s3019,A2,E3_SHUFFLED_s3019,max_train_tanimoto_ge_0.8,14,4624,-0.008172410377842896,-0.010444999184581423,5,0.35714285714285715,-0.01685908078312859,0.00018707685167845597
A2_vs_E3_SHUFFLED_s3019,A2,E3_SHUFFLED_s3019,max_train_tanimoto_lt_0.7,15,1637,-0.006391438435339476,0.0007293403135966436,8,0.5333333333333333,-0.016990484263475904,0.004891736263981901
A2_vs_E3_SHUFFLED_s3019,A2,E3_SHUFFLED_s3019,max_train_tanimoto_ge_0.7,19,5062,-0.008272002391240313,-0.008610985415355266,8,0.42105263157894735,-0.015229140009334698,-0.0013153275699409367
A2_vs_E2_SHUFFLED_s1009,A2,E2_SHUFFLED_s1009,all,34,6699,-0.006875702380714856,-0.007588153742124494,11,0.3235294117647059,-0.011994863052317076,-0.0020114196749075816
A2_vs_E2_SHUFFLED_s1009,A2,E2_SHUFFLED_s1009,max_train_tanimoto_lt_0.9,28,3274,-0.007980296274911024,-0.007588153742124494,8,0.2857142857142857,-0.013444365565165999,-0.002764774190234476
A2_vs_E2_SHUFFLED_s1009,A2,E2_SHUFFLED_s1009,max_train_tanimoto_ge_0.9,6,3425,-0.0017209308744660738,-0.0033362628934273456,3,0.5,-0.009781976023597157,0.0073986503986943715
A2_vs_E2_SHUFFLED_s1009,A2,E2_SHUFFLED_s1009,max_train_tanimoto_lt_0.8,20,2075,-0.008897691790564419,-0.007419276658044843,6,0.3,-0.01595022410571019,-0.002697182477884197
A2_vs_E2_SHUFFLED_s1009,A2,E2_SHUFFLED_s1009,max_train_tanimoto_ge_0.8,14,4624,-0.003987146080929768,-0.00764721697247199,5,0.35714285714285715,-0.010977005242260125,0.003268379358942528
A2_vs_E2_SHUFFLED_s1009,A2,E2_SHUFFLED_s1009,max_train_tanimoto_lt_0.7,15,1637,-0.010452846982426359,-0.008596156138546585,4,0.26666666666666666,-0.018900966635995317,-0.00270974188475653
A2_vs_E2_SHUFFLED_s1009,A2,E2_SHUFFLED_s1009,max_train_tanimoto_ge_0.7,19,5062,-0.004051640853047881,-0.0065801513457024036,7,0.3684210526315789,-0.00971183696297079,0.0017665936570231834
A2_vs_E2_SHUFFLED_s2017,A2,E2_SHUFFLED_s2017,all,34,6699,-0.006224978830068802,-0.0072150185539212805,11,0.3235294117647059,-0.010110536373322088,-0.0020805122998674174
A2_vs_E2_SHUFFLED_s2017,A2,E2_SHUFFLED_s2017,max_train_tanimoto_lt_0.9,28,3274,-0.006369042546250219,-0.0072150185539212805,9,0.32142857142857145,-0.011079066114786325,-0.0013876779549947189
A2_vs_E2_SHUFFLED_s2017,A2,E2_SHUFFLED_s2017,max_train_tanimoto_ge_0.9,6,3425,-0.005552681487888851,-0.004739611863317839,2,0.3333333333333333,-0.011004751272203898,-0.0007856353945261523
A2_vs_E2_SHUFFLED_s2017,A2,E2_SHUFFLED_s2017,max_train_tanimoto_lt_0.8,20,2075,-0.005517775962434759,-0.0053292079628645475,7,0.35,-0.011505784933040105,0.0008708490221299408
A2_vs_E2_SHUFFLED_s2017,A2,E2_SHUFFLED_s2017,max_train_tanimoto_ge_0.8,14,4624,-0.007235268640974576,-0.008527279782848833,4,0.2857142857142857,-0.011617236743416224,-0.002677755287028936
A2_vs_E2_SHUFFLED_s2017,A2,E2_SHUFFLED_s2017,max_train_tanimoto_lt_0.7,15,1637,-0.0072046840944434976,-0.007181016040732041,4,0.26666666666666666,-0.013862943196987469,-0.0003403604436991965
A2_vs_E2_SHUFFLED_s2017,A2,E2_SHUFFLED_s2017,max_train_tanimoto_ge_0.7,19,5062,-0.005451527305562462,-0.00724902106711052,7,0.3684210526315789,-0.010290255196027167,-0.0006030395161011805
A2_vs_E2_SHUFFLED_s3019,A2,E2_SHUFFLED_s3019,all,34,6699,-0.006070173584108414,-0.006203316120460267,11,0.3235294117647059,-0.011108686825455164,-0.0013975466333986148
A2_vs_E2_SHUFFLED_s3019,A2,E2_SHUFFLED_s3019,max_train_tanimoto_lt_0.9,28,3274,-0.006167391453528958,-0.0032436528965185604,9,0.32142857142857145,-0.012170773021803253,-0.0005096454515188906
A2_vs_E2_SHUFFLED_s3019,A2,E2_SHUFFLED_s3019,max_train_tanimoto_ge_0.9,6,3425,-0.005616490193479211,-0.012089892244277395,2,0.3333333333333333,-0.013894265039941407,0.003451478048738068
A2_vs_E2_SHUFFLED_s3019,A2,E2_SHUFFLED_s3019,max_train_tanimoto_lt_0.8,20,2075,-0.007139722725707442,-0.0028242163769806455,7,0.35,-0.014218833362682875,-0.000631114112548206
A2_vs_E2_SHUFFLED_s3019,A2,E2_SHUFFLED_s3019,max_train_tanimoto_ge_0.8,14,4624,-0.004542246238966946,-0.010614476777964683,4,0.2857142857142857,-0.010912870501556841,0.0025282664850458875
A2_vs_E2_SHUFFLED_s3019,A2,E2_SHUFFLED_s3019,max_train_tanimoto_lt_0.7,15,1637,-0.00786107172704184,-0.002180994610258419,5,0.3333333333333333,-0.01693374753772577,0.0009920478224311818
A2_vs_E2_SHUFFLED_s3019,A2,E2_SHUFFLED_s3019,max_train_tanimoto_ge_0.7,19,5062,-0.004656306629160972,-0.009670769062157539,6,0.3157894736842105,-0.009463157850494305,0.0010573230089500104
A2_vs_E4_SHUFFLED_s1009,A2,E4_SHUFFLED_s1009,all,34,6699,-0.003691955657366247,-0.0004062015458984325,16,0.47058823529411764,-0.009461764742995064,0.0019250778310816602
A2_vs_E4_SHUFFLED_s1009,A2,E4_SHUFFLED_s1009,max_train_tanimoto_lt_0.9,28,3274,-0.004602402720765915,-0.00010846044898567275,14,0.5,-0.011686139998764247,0.002371006537501781
A2_vs_E4_SHUFFLED_s1009,A2,E4_SHUFFLED_s1009,max_train_tanimoto_ge_0.9,6,3425,0.0005567973051655364,-0.0012353650530886953,2,0.3333333333333333,-0.002889415431900274,0.004515141976029857
A2_vs_E4_SHUFFLED_s1009,A2,E4_SHUFFLED_s1009,max_train_tanimoto_lt_0.8,20,2075,-0.007315380917750145,-0.004858359067296286,7,0.35,-0.016384867632238457,0.0020651732663219324
A2_vs_E4_SHUFFLED_s1009,A2,E4_SHUFFLED_s1009,max_train_tanimoto_ge_0.8,14,4624,0.0014843661431821783,0.0008887107200615252,9,0.6428571428571429,-0.0008840746123824708,0.0038574007556015045
A2_vs_E4_SHUFFLED_s1009,A2,E4_SHUFFLED_s1009,max_train_tanimoto_lt_0.7,15,1637,-0.009178029932111791,-0.010623505092747343,4,0.26666666666666666,-0.02056257815554062,0.0017695056589724643
A2_vs_E4_SHUFFLED_s1009,A2,E4_SHUFFLED_s1009,max_train_tanimoto_ge_0.7,19,5062,0.0006391556121697091,0.00034990988511873766,12,0.631578947368421,-0.0019114671413725192,0.002934097016031102
A2_vs_E4_SHUFFLED_s2017,A2,E4_SHUFFLED_s2017,all,34,6699,-0.0018281974080698977,-0.000524182581440838,13,0.38235294117647056,-0.005833274232040834,0.0020197801196283876
A2_vs_E4_SHUFFLED_s2017,A2,E4_SHUFFLED_s2017,max_train_tanimoto_lt_0.9,28,3274,-0.0021395819324203347,-0.0010210233768035773,12,0.42857142857142855,-0.007082943911377584,0.002579819552457859
A2_vs_E4_SHUFFLED_s2017,A2,E4_SHUFFLED_s2017,max_train_tanimoto_ge_0.9,6,3425,-0.00037506962776785724,-0.0003955916418127564,1,0.16666666666666666,-0.0011452757835705614,0.0004756279202339925
A2_vs_E4_SHUFFLED_s2017,A2,E4_SHUFFLED_s2017,max_train_tanimoto_lt_0.8,20,2075,-0.0020661614675329338,-0.0014645410665687641,8,0.4,-0.008935060150913908,0.004720461103568849
A2_vs_E4_SHUFFLED_s2017,A2,E4_SHUFFLED_s2017,max_train_tanimoto_ge_0.8,14,4624,-0.001488248751694132,-0.0003955916418127564,5,0.35714285714285715,-0.003606525916878696,0.000246802506647948
A2_vs_E4_SHUFFLED_s2017,A2,E4_SHUFFLED_s2017,max_train_tanimoto_lt_0.7,15,1637,-0.003957490845578058,-0.004336116306710602,4,0.26666666666666666,-0.011952086911288344,0.003624255344982098
A2_vs_E4_SHUFFLED_s2017,A2,E4_SHUFFLED_s2017,max_train_tanimoto_ge_0.7,19,5062,-0.00014717627319503417,-4.9942575980177484e-05,9,0.47368421052631576,-0.00292462122936167,0.002716858749196611
A2_vs_E4_SHUFFLED_s3019,A2,E4_SHUFFLED_s3019,all,34,6699,-0.005107539737420029,-0.00115130531132146,10,0.29411764705882354,-0.010977836579741686,0.00046335650531650695
A2_vs_E4_SHUFFLED_s3019,A2,E4_SHUFFLED_s3019,max_train_tanimoto_lt_0.9,28,3274,-0.005694047286848104,-0.00115130531132146,9,0.32142857142857145,-0.013169255929854035,0.0014644438048879585
A2_vs_E4_SHUFFLED_s3019,A2,E4_SHUFFLED_s3019,max_train_tanimoto_ge_0.9,6,3425,-0.0023705045067556768,-0.0030409003769424348,1,0.16666666666666666,-0.00576570990973268,0.0017538452547565728
A2_vs_E4_SHUFFLED_s3019,A2,E4_SHUFFLED_s3019,max_train_tanimoto_lt_0.8,20,2075,-0.007647613198398318,-0.0014178306393840545,7,0.35,-0.016955150841051498,0.0017284914479541865
A2_vs_E4_SHUFFLED_s3019,A2,E4_SHUFFLED_s3019,max_train_tanimoto_ge_0.8,14,4624,-0.0014788633645939017,-0.0010698272360086247,3,0.21428571428571427,-0.003977780734852177,0.0011810286433728138
A2_vs_E4_SHUFFLED_s3019,A2,E4_SHUFFLED_s3019,max_train_tanimoto_lt_0.7,15,1637,-0.010041788861758206,-0.006573179402844187,5,0.3333333333333333,-0.022637968615749366,0.00130374482374019
A2_vs_E4_SHUFFLED_s3019,A2,E4_SHUFFLED_s3019,max_train_tanimoto_ge_0.7,19,5062,-0.0012120799024162058,-0.000847520205809027,5,0.2631578947368421,-0.004094501863295193,0.0017539356137248436
A2_vs_G4_SHUFFLED_s1009,A2,G4_SHUFFLED_s1009,all,34,6699,-0.014233186917389225,-0.014737778012936714,11,0.3235294117647059,-0.022627252702614214,-0.005898791055526214
A2_vs_G4_SHUFFLED_s1009,A2,G4_SHUFFLED_s1009,max_train_tanimoto_lt_0.9,28,3274,-0.01441260731322518,-0.014737778012936714,9,0.32142857142857145,-0.023876594689438736,-0.004859617682551629
A2_vs_G4_SHUFFLED_s1009,A2,G4_SHUFFLED_s1009,max_train_tanimoto_ge_0.9,6,3425,-0.013395891736821444,-0.01589591009276689,2,0.3333333333333333,-0.03326970726994989,0.007092584811860847
A2_vs_G4_SHUFFLED_s1009,A2,G4_SHUFFLED_s1009,max_train_tanimoto_lt_0.8,20,2075,-0.01255721160372728,-0.011710659539576118,6,0.3,-0.02360575915523276,-0.0033191202709627605
A2_vs_G4_SHUFFLED_s1009,A2,G4_SHUFFLED_s1009,max_train_tanimoto_ge_0.8,14,4624,-0.016627437365477723,-0.024267240840664,5,0.35714285714285715,-0.03133374764822181,-0.0026565114547578016
A2_vs_G4_SHUFFLED_s1009,A2,G4_SHUFFLED_s1009,max_train_tanimoto_lt_0.7,15,1637,-0.015449257680612472,-0.014617083544413378,4,0.26666666666666666,-0.028003009237726726,-0.003412989281576548
A2_vs_G4_SHUFFLED_s1009,A2,G4_SHUFFLED_s1009,max_train_tanimoto_ge_0.7,19,5062,-0.013273131051686662,-0.0175973687201766,7,0.3684210526315789,-0.02521559370855913,-0.0024338944925553422
A2_vs_G4_SHUFFLED_s2017,A2,G4_SHUFFLED_s2017,all,34,6699,-0.01142110112429627,-0.01760289610491534,12,0.35294117647058826,-0.01755905643983692,-0.005166750039344124
A2_vs_G4_SHUFFLED_s2017,A2,G4_SHUFFLED_s2017,max_train_tanimoto_lt_0.9,28,3274,-0.011110416886664972,-0.015410550015432387,10,0.35714285714285715,-0.018675492974683704,-0.00397258789495963
A2_vs_G4_SHUFFLED_s2017,A2,G4_SHUFFLED_s2017,max_train_tanimoto_ge_0.9,6,3425,-0.012870960899909,-0.0229649343452535,2,0.3333333333333333,-0.025960337219484788,0.001140006436604844
A2_vs_G4_SHUFFLED_s2017,A2,G4_SHUFFLED_s2017,max_train_tanimoto_lt_0.8,20,2075,-0.009607602806991878,-0.009803010291490263,8,0.4,-0.0182802319037974,-0.0008503884216059291
A2_vs_G4_SHUFFLED_s2017,A2,G4_SHUFFLED_s2017,max_train_tanimoto_ge_0.8,14,4624,-0.014011813006159692,-0.018774934031623378,4,0.2857142857142857,-0.024083882552962673,-0.004634131460655567
A2_vs_G4_SHUFFLED_s2017,A2,G4_SHUFFLED_s2017,max_train_tanimoto_lt_0.7,15,1637,-0.011287755958318076,-0.013370937503043384,5,0.3333333333333333,-0.021620121703169223,-0.000599845963112945
A2_vs_G4_SHUFFLED_s2017,A2,G4_SHUFFLED_s2017,max_train_tanimoto_ge_0.7,19,5062,-0.01152637362375274,-0.01775562968200929,7,0.3684210526315789,-0.02001648472702252,-0.0034122166373973637
A2_vs_G4_SHUFFLED_s3019,A2,G4_SHUFFLED_s3019,all,34,6699,-0.011302746155904368,-0.0049122096652260624,14,0.4117647058823529,-0.019180547986547135,-0.003570832648977756
A2_vs_G4_SHUFFLED_s3019,A2,G4_SHUFFLED_s3019,max_train_tanimoto_lt_0.9,28,3274,-0.010209039132068286,-0.003623390922378421,12,0.42857142857142855,-0.018660220323602913,-0.002812900807855338
A2_vs_G4_SHUFFLED_s3019,A2,G4_SHUFFLED_s3019,max_train_tanimoto_ge_0.9,6,3425,-0.016406712267139426,-0.02244047058426267,2,0.3333333333333333,-0.03701095719473701,0.007440951137027006
A2_vs_G4_SHUFFLED_s3019,A2,G4_SHUFFLED_s3019,max_train_tanimoto_lt_0.8,20,2075,-0.008794785728367208,-0.0031949905279426427,9,0.45,-0.018127294448139288,0.00030214534067845287
A2_vs_G4_SHUFFLED_s3019,A2,G4_SHUFFLED_s3019,max_train_tanimoto_ge_0.8,14,4624,-0.014885546766671741,-0.014058358755315144,5,0.35714285714285715,-0.0272759750301194,-0.003666157146910974
A2_vs_G4_SHUFFLED_s3019,A2,G4_SHUFFLED_s3019,max_train_tanimoto_lt_0.7,15,1637,-0.012165296938145007,-0.003496329601078152,6,0.4,-0.024424440812698983,-0.0008089137901066457
A2_vs_G4_SHUFFLED_s3019,A2,G4_SHUFFLED_s3019,max_train_tanimoto_ge_0.7,19,5062,-0.01062178501203018,-0.008566621611481251,8,0.42105263157894735,-0.02078192298208865,-0.0010183852793060216
A2_vs_S1,A2,S1,all,34,6699,-0.028071357187608777,-0.0042451553016105426,16,0.47058823529411764,-0.07145443271383523,0.008862468456116117
A2_vs_S1,A2,S1,max_train_tanimoto_lt_0.9,28,3274,-0.0348104672275523,-0.0042451553016105426,13,0.4642857142857143,-0.08746765506790628,0.008693197851813708
A2_vs_S1,A2,S1,max_train_tanimoto_ge_0.9,6,3425,0.0033778229987943367,0.005354620555931278,3,0.5,-0.06273587426140048,0.06194044365510783
A2_vs_S1,A2,S1,max_train_tanimoto_lt_0.8,20,2075,-0.021686048450080462,0.002197850772657689,10,0.5,-0.08218164001570452,0.030057555608262565
A2_vs_S1,A2,S1,max_train_tanimoto_ge_0.8,14,4624,-0.037193226812649235,-0.007588643877374013,6,0.42857142857142855,-0.087628073806779,0.014024814392327068
A2_vs_S1,A2,S1,max_train_tanimoto_lt_0.7,15,1637,-0.03061829237371497,0.010357331535146064,8,0.5333333333333333,-0.11404497367479367,0.03476198198960944
A2_vs_S1,A2,S1,max_train_tanimoto_ge_0.7,19,5062,-0.026060618882788104,-0.005961629989830686,8,0.42105263157894735,-0.06841491915889651,0.012530656285429733
A2_vs_S2,A2,S2,all,34,6699,-0.04162109968301622,-0.011747102337520937,13,0.38235294117647056,-0.07695262959666106,-0.014107334670345296
A2_vs_S2,A2,S2,max_train_tanimoto_lt_0.9,28,3274,-0.03250645571489593,-0.008370944957822646,11,0.39285714285714285,-0.06332527132175245,-0.007717555063018366
A2_vs_S2,A2,S2,max_train_tanimoto_ge_0.9,6,3425,-0.08415610486757756,-0.021567237390918204,2,0.3333333333333333,-0.2211983005119343,-0.006276391216037462
A2_vs_S2,A2,S2,max_train_tanimoto_lt_0.8,20,2075,-0.019195990606883977,-0.008370944957822646,7,0.35,-0.040898174975814404,-0.0014537179953632148
A2_vs_S2,A2,S2,max_train_tanimoto_ge_0.8,14,4624,-0.07365696979177656,-0.014146955160600327,6,0.42857142857142855,-0.14813780855456582,-0.011745980958226557
A2_vs_S2,A2,S2,max_train_tanimoto_lt_0.7,15,1637,-0.029448012763360364,-0.01344426066073745,3,0.2,-0.052062165356984554,-0.007950280341328865
A2_vs_S2,A2,S2,max_train_tanimoto_ge_0.7,19,5062,-0.05123143146169189,0.0007712550313199729,10,0.5263157894736842,-0.10614575426112627,-0.001404567937379768
A2_vs_S3,A2,S3,all,34,6699,-0.03541149132406007,-0.009925682193801438,13,0.38235294117647056,-0.07440928335374841,0.0007305750069534025
