cut,level,n_pairs,n_extractants,n_cells,mae_pooled,mean_abs_y,mae_pooled_incumbent,mae_pooled_meancurve,frac_beats_meancurve,mae_macro,mean_abs_y_macro,mae_macro_meancurve,ratio_pooled,ratio_macro,n_pairs_per_seed
similarity_band,far,11200,19,37,0.6534737521916287,0.8175404298063217,0.8328017736102996,0.7735053874604189,0.68375,0.5634534334139631,0.6382838886630106,0.7073320983262729,0.7993167412484286,0.882763051710749,2240.0
similarity_band,mid,12388,30,72,0.460872449680766,0.5563399364189927,0.4537672975281131,0.564704535634453,0.6872780109783662,0.6267225169960756,0.7406299172740664,0.7522209574311537,0.8284008022995353,0.8462019996474975,2477.6
similarity_band,near,47162,55,439,0.4613470629016888,0.634800906366765,0.4698833147854315,0.5551820562808595,0.6354268266824986,0.3946210910106237,0.5077314930801607,0.5086112360687096,0.7267586707495014,0.7772239783997815,9432.4
