cut,level,n_pairs,n_extractants,n_cells,mae_pooled,mean_abs_y,mae_pooled_incumbent,mae_pooled_meancurve,frac_beats_meancurve,mae_macro,mean_abs_y_macro,mae_macro_meancurve,ratio_pooled,ratio_macro,n_pairs_per_seed
adjacency,adjacent (dZ=1),10570,82,378,0.1480767377590538,0.16723049423075292,0.1517976177898125,0.1678101685161551,0.5784295175023652,0.17029209613272234,0.18553475227377805,0.1912884916030833,0.8854649293491305,0.9178447382269204,2114.0
adjacency,non-adjacent (dZ>=2),60180,90,474,0.5520284645006285,0.7347830835533332,0.5899764908289435,0.665811943903264,0.6651046859421735,0.5240030135090393,0.6465949478726573,0.6605034659854997,0.7512808567000172,0.8104038165362195,12036.0
