arm,family,variant,n_comparisons,n_ligands,n_curves,shift_median__median,shift_median__p90,shift_median__p95,shift_median__max,shift_p90__median,shift_p90__p90,shift_p90__p95,shift_p90__max,shift_p95__median,shift_p95__p90,shift_p95__p95,shift_p95__max,shift_max__median,shift_max__p90,shift_max__p95,shift_max__max,shape_shift_median__median,shape_shift_median__p90,shape_shift_median__p95,shape_shift_median__max,shape_shift_max__median,shape_shift_max__p90,shape_shift_max__p95,shape_shift_max__max,level_shift__median,level_shift__p90,level_shift__p95,level_shift__max,shape_fraction_of_shift
A_GEN10_CONTROL|JOINT|FROZEN_3|FROZEN_8|HIERARCHICAL|lam1,CONTEXT,whole_ligand,194,49,145,0.0,1.1102230246251565e-16,2.220446049250313e-16,4.440892098500626e-16,6.938893903907228e-18,2.220446049250313e-16,2.220446049250313e-16,5.10702591327572e-16,1.0874547790029609e-17,2.220446049250313e-16,2.997602166487922e-16,5.884182030513328e-16,1.3877787807814457e-17,2.220446049250313e-16,4.440892098500626e-16,6.661338147750939e-16,0.0,1.1102230246251565e-16,2.220446049250313e-16,4.440892098500626e-16,1.0408340855860843e-17,2.220446049250313e-16,2.6090241078691116e-16,4.440892098500626e-16,0.0,1.1102230246251565e-16,2.220446049250313e-16,8.881784197001252e-16,
A_GEN10_CONTROL|JOINT|FROZEN_3|FROZEN_8|HIERARCHICAL|lam1,DECOY,both_2,89,19,69,0.06881328158457445,0.2687010190087163,0.3643267082220414,0.5919700767742644,0.2214585512119711,0.47855152433993037,0.608515162823285,0.7328019384933077,0.25058364834938235,0.5366294081999129,0.672026844537558,0.8067188011042004,0.26159096419430705,0.6305778612240349,0.7287407516226999,0.8806356637150929,0.07688240082681927,0.2732179159203743,0.33666310960683976,0.5640270058973582,0.23715269761230512,0.6329564967878344,0.7043593957718134,0.9111487377144725,0.02249800541020222,0.08698050766257061,0.09928109367458102,0.10485451041523253,1.117261073101528
A_GEN10_CONTROL|JOINT|FROZEN_3|FROZEN_8|HIERARCHICAL|lam1,DECOY,both_3,89,19,69,0.07930456567515423,0.29900011322098663,0.40301987765016556,0.6891347935684824,0.2334056413822376,0.532781858242057,0.6566995024071447,0.8139168975465332,0.253260871497908,0.593482276070729,0.723116406156506,0.8780768223228915,0.2728797276400502,0.6746193384409038,0.8030829222685127,0.9422367470992499,0.08916691761059042,0.30405355509401605,0.3515473399415989,0.6609068169230631,0.24805825699355824,0.6886489532113996,0.7526480346708095,0.9878805523754912,0.022553299431265245,0.08666701190332332,0.10174285184808352,0.1154539759182307,1.1243604558132776
A_GEN10_CONTROL|JOINT|FROZEN_3|FROZEN_8|HIERARCHICAL|lam1,DENSITY,insert1,89,19,69,0.0062320552687706865,0.02830281769794241,0.04775459705457074,0.43083180169319657,0.010570976430062884,0.04847292252756537,0.1059640342229906,0.6385295028125095,0.011474171121846038,0.048503229575438726,0.13120845376542,0.7264361801412206,0.012780236393276523,0.048533536623312085,0.1564528733078495,0.8143428574699316,0.0010066413618424613,0.007401369812595249,0.036242366343286626,0.3602000882824715,0.003332722273740041,0.016801281621703093,0.11455037512775057,0.7867249787017246,0.006532113027795598,0.03060765076662609,0.05737883490015439,0.15436098245517738,0.16152638550669143
A_GEN10_CONTROL|JOINT|FROZEN_3|FROZEN_8|HIERARCHICAL|lam1,DENSITY,insert3,89,19,69,0.01049105946911516,0.04768482202128797,0.0947618716507839,0.43079662867311175,0.019825544865117894,0.0758933759808611,0.12124653506430018,0.6347111947280804,0.020884895860099784,0.10465105613118077,0.14554352104921695,0.7114690322439521,0.021944246855081673,0.10545886130495795,0.1939767295340271,0.8275783231831025,0.0024119990732858754,0.017109988168686842,0.03295870213907183,0.35974082943030583,0.005931191426218785,0.034252773338657685,0.1636276348695901,0.7811012721749578,0.009877907489965976,0.04776822236027702,0.09271232146023509,0.1655156646366205,0.229909960989794
A_GEN10_CONTROL|JOINT|FROZEN_3|FROZEN_8|HIERARCHICAL|lam1,DENSITY,insert7,89,19,69,0.01938079593787037,0.08051210402152892,0.16690526872170328,0.43238444615813587,0.02861594994342498,0.15269007155555445,0.22430046736331793,0.7769549956798283,0.030120168217753207,0.17072392476658954,0.23477658709333604,0.8760063701929668,0.03058567884089325,0.18080531894028384,0.28738527884663995,0.9750577447061054,0.004095321017972317,0.026784992981996183,0.08847417814087331,0.36276314606930093,0.009714436702962015,0.0792587971405762,0.23690201565907731,0.7786523842097246,0.01915171377424274,0.07411570975257323,0.12249611963696833,0.2595506799843544,0.21130819555093697
A_GEN10_CONTROL|JOINT|FROZEN_3|FROZEN_8|HIERARCHICAL|lam1,EXTEND,high_0.5,89,19,69,0.05077121181766997,0.20434705243525325,0.23393283924607933,0.40501541121383255,0.13705325996552167,0.32944154865342945,0.36882477851530443,0.46817325016893735,0.16107945895975556,0.3383998853743228,0.43906648241328944,0.608519735333985,0.18481182285503167,0.3664584371190044,0.47158789513956895,0.7606496691674813,0.0518974294928094,0.19454127935034252,0.23982030768164103,0.393968051992868,0.1662675482411511,0.37118311270586085,0.4360951255862394,0.6085197353339851,0.03266619126568271,0.10352059010223696,0.12123644607420317,0.1615263663008429,1.022182209855142
A_GEN10_CONTROL|JOINT|FROZEN_3|FROZEN_8|HIERARCHICAL|lam1,EXTEND,high_1,89,19,69,0.07792967782214699,0.26252344633100744,0.37744923000388286,0.5257576339138645,0.16952171010009734,0.46382718580685467,0.5209233278363861,0.6117855209405421,0.20684028723853534,0.5314490642219858,0.5820100888525386,0.6335938038707302,0.22087075652277427,0.5473658039363579,0.6097709835356159,0.7844765041119193,0.07070202536872092,0.2722197306231569,0.36504696768132094,0.4920797094891399,0.20311888767413971,0.5141399373628176,0.6064377600084916,0.6886101367842592,0.03630399678633947,0.12183879341697475,0.1298628080018882,0.16766955695577912,0.9072541725384622
A_GEN10_CONTROL|JOINT|FROZEN_3|FROZEN_8|HIERARCHICAL|lam1,EXTEND,high_2,89,19,69,0.10991527170427917,0.3626524093904568,0.5418315679139948,0.8479057973686148,0.24181799159064538,0.5740522552419041,0.7036271032403177,0.9642102213859709,0.2683011533787701,0.612037202161704,0.7715769759588853,0.9690381908769465,0.30197748114420186,0.6548668018850016,0.8532679490426006,0.9738661603679222,0.10403928096446746,0.3513976583312705,0.5083131986703588,0.7751576247555669,0.26230809830518204,0.6423536866673665,0.7619033170924245,1.124108470538078,0.04240402596389892,0.14373642324747982,0.15306792413647252,0.17952014474422823,0.9465407249720428
A_GEN10_CONTROL|JOINT|FROZEN_3|FROZEN_8|HIERARCHICAL|lam1,EXTEND,low_0.5,89,19,69,0.03901538648049807,0.11806422784806904,0.14835963776769212,0.23928057316508364,0.10994084877672611,0.2712317446026201,0.39386074116214187,0.536287728347197,0.12180644647521571,0.3170313944861524,0.46016012232789494,0.6049167603737223,0.14013171262184265,0.3612998211778469,0.5351595875334301,0.6850114071036695,0.03292824960506219,0.11828429593417204,0.1300418939728905,0.2746808490419428,0.10223530806212389,0.28739443384615126,0.375638204933759,0.5750956496580538,0.036491334502767314,0.10992359630490349,0.15298656155308796,0.2004181198503595,0.8439811206668797
