model,axis_label,n_curves,n_curves_guarded,n_ligands,slope_true_median,slope_pred_median,slope_mae,slope_mae_median,slope_ratio_median,slope_pearson,slope_spearman,slope_sign_agree,span_true_median,span_pred_median,span_recovery_median,span_recovery_median_unguarded,span_recovery_q25,span_recovery_q75,compression_median,shape_mae,shape_mae_median,within_curve_spearman,within_curve_sign_accuracy,row_mae,n_distinct_pred_median,n_distinct_true_median,step_share_pred_median,linear_r2_pred_median,linear_r2_true_median
GEN10_MF_050,metal_series,1605,1210,84,0.08443469855079262,0.05361568898011897,0.09432960316924636,0.07596471523570301,0.3785286942714229,0.205303605637681,0.2286223765822755,0.7825545171339564,1.0261096605744122,0.5405007770798516,0.45859671511878813,0.5229506975998741,0.22808383627148804,0.6809732061246554,0.46159338414870266,0.29936598836930167,0.2502077612873737,0.48976175989676046,0.7217435516523106,1.11185758049653,8.0,8.0,1.0,0.8387030977184085,0.8742223263723046
GEN10_MF_050,temperature,160,160,5,-0.04032650561688559,0.0001525484800053849,0.03893137522455679,0.041054010739728364,-0.005111979287093275,0.037112813548030844,0.011387619964980469,0.475,1.1765941508309075,0.15219486045168323,0.13574087109639016,0.13574087109639016,0.06876271341654876,0.22432082625702268,0.14214051043093975,0.3946393038162916,0.3848880611013876,0.03689736231079664,0.5341666666666667,1.2950181310806061,4.0,4.0,0.8,0.3356223919828217,0.9893613987029377
GEN10_MF_100,acid,2105,1950,68,1.6557758087863772,0.5139989392784555,1.4607824962227114,1.2629099461318518,0.2707239130977011,0.17142130028499267,0.16258489718345887,0.8033254156769596,1.9269282814614344,0.7775335415524669,0.3392331137533674,0.35065423256930983,0.1728785607156841,0.6540236766584859,0.32963273956905315,0.5719921593467482,0.5123117904003964,0.5613218886104844,0.7657722395589518,1.272503481252124,5.0,5.0,1.0,0.8965365308996754,0.917337219586492
GEN10_MF_100,contact_time,40,0,8,0.00014296899524398737,4.473936643752085e-17,0.0026259950598223713,0.002908267409900178,0.0,0.1343526083376299,0.02647075179704386,0.45,0.06287846248431395,0.042994975415063585,,0.24665006629793615,,,,0.05581393719519888,0.042852014209180916,0.09206924534363185,0.5301041666666666,2.066839021833708,3.0,5.0,0.6,0.588955621767165,0.1646628381999693
GEN10_MF_100,extractant,775,775,25,2.573675226299942,0.38417505454067974,2.053165556407694,2.1375468263102313,0.1541187697350999,0.24213375750141544,0.3325057575103332,0.8709677419354839,2.073913043478258,0.43646418538376697,0.2021827357361944,0.2021827357361944,0.12094853655200742,0.3454853886146245,0.20997223554941394,0.5909398325490671,0.5560679685923189,0.6382275549686891,0.7918047579660481,1.1759723746680215,5.0,5.0,1.0,0.7880983460693676,0.9940258395786431
GEN10_MF_100,metal_concentration,45,30,4,-1.1226193871745382,-1.702136587741162e-17,0.8549709254603451,1.1225253233875236,9.996755669402653e-18,0.1795510445935078,0.027170794726657756,0.5111111111111111,0.72923076923077,0.0066163803799467735,0.013829086040538173,0.013819261971510866,0.003165913270261249,0.04590667848227949,0.014147486077803178,0.2731803065729178,0.23121794614253144,-0.04695097910860217,0.4849038234822549,0.6097310824401321,3.0,8.0,0.5,0.5598952921239397,0.7515429813530872
GEN10_MF_100,metal_series,1605,1210,84,0.08443469855079262,0.04130880658079496,0.10181238603865579,0.07631918464516418,0.3373186885743586,0.13239116513560248,0.17503968499785674,0.7408099688473521,1.0261096605744122,0.5780502829647022,0.45984053580391215,0.5580457534495471,0.2367625558285175,0.7571087964096145,0.47487023778417364,0.32193773720463753,0.2600938282524805,0.4077594358014022,0.6843503927154111,1.146660138001771,8.0,8.0,1.0,0.8069010297899535,0.8742223263723046
GEN10_MF_100,temperature,160,160,5,-0.04032650561688559,-9.606080737739938e-05,0.03920083626192937,0.04032760072962521,0.0029064454765024656,0.05020258230710245,0.10629910888803518,0.525,1.1765941508309075,0.19410010597810046,0.14760104710559424,0.14760104710559424,0.054741617932728484,0.30450568361014296,0.1622916013104438,0.40514630870064783,0.405024894228436,0.11294776167550084,0.5586458333333334,1.3646663566547215,4.0,4.0,0.8,0.3242763772746963,0.9893613987029377
GEN10_MF_SQRT,acid,2105,1950,68,1.6557758087863772,0.25199782898097195,1.6321499886001594,1.407018441987654,0.1333549776237135,0.2432417646065194,0.27105876792092787,0.8327790973871734,1.9269282814614344,0.27801048154038965,0.14167431633806002,0.1481250102873526,0.07517906643391514,0.24027890654747613,0.1372747755216153,0.6081716139881943,0.5554584877926638,0.6089995602420347,0.7883449986702159,1.2916691497302764,5.0,5.0,1.0,0.9438914281331703,0.917337219586492
GEN10_MF_SQRT,contact_time,40,0,8,0.00014296899524398737,-1.3423544195116797e-05,0.001826413458760559,0.0012028880639538405,-0.03722123991236105,0.1398865759031253,0.023631273578561755,0.375,0.06287846248431395,0.019782568561931918,,0.17256649762694737,,,,0.04621884130177024,0.029916944200830464,-0.12036012315000022,0.4563825757575758,2.218308330677975,4.0,5.0,0.6666666666666666,0.7431243509444051,0.1646628381999693
GEN10_MF_SQRT,extractant,775,775,25,2.573675226299942,0.29218518971896484,2.2735062059733737,2.2213521652269996,0.10946193551312089,0.18733125145123652,0.18271526169456598,0.9625806451612903,2.073913043478258,0.2643063038422541,0.11924186888994379,0.11924186888994379,0.0818106766006661,0.18543150629889021,0.11866666610479155,0.6311266190104509,0.5736096395531345,0.8818869072239596,0.9215808814841072,1.3150488165307412,5.0,5.0,1.0,0.9492728309667912,0.9940258395786431
GEN10_MF_SQRT,metal_concentration,45,30,4,-1.1226193871745382,0.0055167601184204175,0.8555285637500231,1.1265105551723493,-0.003364775991423887,-0.0383179857117568,-0.035123222451533195,0.35555555555555557,0.72923076923077,0.01464698962663652,0.01818614380801137,0.011275426992174743,0.0068936570787155515,0.043316201228669395,0.018744268500528058,0.27076737156052616,0.23081172567731417,-0.2636427032598018,0.41083220156749567,0.5698019646211635,4.0,8.0,0.5,0.6430891830319103,0.7515429813530872
GEN10_MF_SQRT,metal_series,1605,1210,84,0.08443469855079262,0.032621226458504925,0.09980668947062375,0.07733874029766824,0.2211176291226211,0.20558913685579297,0.2190067136377938,0.8317757009345794,1.0261096605744122,0.31113121602158195,0.23012031324130994,0.2691792299615004,0.14088690390494055,0.3424694611777498,0.23604185646313514,0.3218846559828301,0.25022709474907895,0.5753738630825161,0.7618990586820072,1.1535751653496915,8.0,8.0,1.0,0.9204788794085685,0.8742223263723046
GEN10_MF_SQRT,temperature,160,160,5,-0.04032650561688559,0.00014022585102347256,0.03839249986126311,0.0403909117742743,-0.0034282372574344485,0.0389829107742246,0.07455446944897764,0.4375,1.1765941508309075,0.04985321766027889,0.0497873392118844,0.0497873392118844,0.028323491738728057,0.09486461512552008,0.05394208688337236,0.3867165467429108,0.37913572151890307,0.03578868853934134,0.5367708333333333,1.396097218186177,4.0,4.0,0.8,0.32083513477834635,0.9893613987029377
GEN10_REP_32,acid,2105,1950,68,1.6557758087863772,0.50668628118547,1.3316605648379751,1.1575668453372627,0.3487627451476629,0.2405153155438673,0.2970431983374251,0.8437054631828979,1.9269282814614344,0.8785227818014936,0.4105563724480711,0.4192128452882712,0.14990299952182615,0.6644692110419113,0.4045321510945774,0.5180658908949369,0.4668939886124623,0.6203635779215474,0.7921393216164087,1.2521253067467812,5.0,5.0,1.0,0.9290245642771917,0.917337219586492
GEN10_REP_32,contact_time,40,0,8,0.00014296899524398737,2.982624429168057e-17,0.002082578460292725,0.000948079969479826,1.3999831614374643e-14,0.16331851139111817,0.3658807734267323,0.525,0.06287846248431395,0.02886780775447767,,0.3841200999041628,,,,0.05953729749572993,0.03462414613423061,0.09245956769066989,0.5277083333333333,2.221040981932393,4.0,5.0,0.6666666666666666,0.6215132013136953,0.1646628381999693
GEN10_REP_32,extractant,775,775,25,2.573675226299942,1.1613775773739399,1.501976770933567,1.5083516720942851,0.4093792092332336,0.36176668931312816,0.41525516180472055,0.9458064516129032,2.073913043478258,1.087372542308948,0.4711728274309803,0.4711728274309803,0.30654842793908477,0.7575669324376105,0.46103348094865876,0.4741255624992521,0.4688458983512662,0.8006535074933154,0.8863426680846037,1.1755571119597141,5.0,5.0,1.0,0.9227064299898804,0.9940258395786431
GEN10_REP_32,metal_concentration,45,30,4,-1.1226193871745382,0.008857631306168293,0.8716306056256096,1.1488449740195226,-0.0029071200089963124,0.06484637855142582,0.08615130035281726,0.37777777777777777,0.72923076923077,0.006669082142595206,0.03049352960992974,0.017290797094405067,0.006272013645691005,0.0950356578157466,0.035227481447512005,0.2784065892679878,0.23117541217995238,-0.21240457717809746,0.43744378896339675,0.6390062926097028,3.0,8.0,0.5,0.5533263467853645,0.7515429813530872
GEN10_REP_32,metal_series,1605,1210,84,0.08443469855079262,0.0709197062341205,0.09799500434892812,0.07464716485367959,0.491453907093327,0.09262704023260628,0.1579720381036753,0.7626168224299066,1.0261096605744122,0.751819505076025,0.583030371809885,0.6599751717182373,0.32126586489414893,0.8676723813191243,0.5913147856436008,0.31240585327541376,0.2736464730765614,0.462762103601053,0.7090406609018037,1.0996392908296915,8.0,8.0,1.0,0.8188411305308368,0.8742223263723046
GEN10_REP_32,temperature,160,160,5,-0.04032650561688559,-0.00025873674203782634,0.038776069301644435,0.04063415999328997,0.0077104818427745836,0.13695333860591985,0.20411246235815056,0.54375,1.1765941508309075,0.22493501656193843,0.20885255747465248,0.20885255747465248,0.08575040252342214,0.4231767998333975,0.22234752284560066,0.41229022064856957,0.39498266281814165,0.155586588335954,0.5767708333333333,1.277260246903214,4.0,4.0,0.8,0.19309692354373464,0.9893613987029377
GEN10_REP_8,acid,2105,1950,68,1.6557758087863772,0.5454948602122536,1.3790288159484845,1.1838617411895653,0.3218733069540551,0.2172127031585421,0.27248428231527083,0.8332541567695962,1.9269282814614344,0.7928152534782849,0.36466421113437264,0.37314608028211427,0.1569733339289675,0.605161275093273,0.3524228162772962,0.5295991177614856,0.47497946814467384,0.6135112101646957,0.7903328289235687,1.2469010498213584,5.0,5.0,1.0,0.938131013429581,0.917337219586492
GEN10_REP_8,contact_time,40,0,8,0.00014296899524398737,-1.4879880799318656e-17,0.002103356190132531,0.0008510088247839979,2.0999747421561964e-14,0.1840678164467121,0.4018070509208301,0.525,0.06287846248431395,0.03996377118283784,,0.33722481595120224,,,,0.06038438553272931,0.028099374828510867,0.11012478672973298,0.5310416666666666,2.241970176824077,4.0,5.0,0.6666666666666666,0.4013813591613933,0.1646628381999693
GEN10_REP_8,extractant,775,775,25,2.573675226299942,0.8957714660955803,1.6446750206052152,1.6782232536380424,0.3233786175775919,0.31105793268412957,0.3884025298281818,0.9354838709677419,2.073913043478258,0.8686869030088132,0.37605021255546206,0.37605021255546206,0.25933481026026795,0.6498975722283041,0.3764810689149787,0.5046638305878399,0.4921104952617358,0.8109710179953808,0.891170152428217,1.1789017079265984,5.0,5.0,1.0,0.9288534771550406,0.9940258395786431
GEN10_REP_8,metal_concentration,45,30,4,-1.1226193871745382,0.010908970339624123,0.8669350054358923,1.1461976847282798,-0.0016165252603015739,0.0338311395567691,0.11597290432110018,0.37777777777777777,0.72923076923077,0.0062393127852676394,0.028447982272275976,0.022873389219013957,0.0057396449344813425,0.09215322047782258,0.02880157917280097,0.2781521486176557,0.23678635750307955,-0.20658690823424786,0.42583144705693726,0.6330895263766229,3.0,8.0,0.5,0.6745921537778126,0.7515429813530872
GEN10_REP_8,metal_series,1605,1210,84,0.08443469855079262,0.07035969462082543,0.09642286362671151,0.07426078901870276,0.47884416910354916,0.10659032963358289,0.1589271121448017,0.7769470404984423,1.0261096605744122,0.7235738540593426,0.5541407821247282,0.6294795780848708,0.2968318228459499,0.816990134596038,0.5580103672578907,0.30521630326622157,0.26658066893243687,0.47963438396874786,0.7193478523866498,1.1005500260435175,8.0,8.0,1.0,0.8456790902982569,0.8742223263723046
GEN10_REP_8,temperature,160,160,5,-0.04032650561688559,-0.000520859703691064,0.038607380083229524,0.042205529727385935,0.013560697651588719,0.15775849441777787,0.16967114071374373,0.5625,1.1765941508309075,0.21566341193441252,0.15922185780755438,0.15922185780755438,0.08775227452157212,0.35424863548167423,0.17794893004683512,0.40475076547838695,0.37429075817508517,0.13784446601713474,0.5757291666666667,1.2934753558559628,4.0,4.0,1.0,0.21349944534202425,0.9893613987029377
GEN9_A0_ROW_ONLY,acid,2105,1950,68,1.6557758087863772,0.38014228586656473,1.573632831690856,1.3167312845274695,0.17580767090810137,0.1804960024085286,0.2133011714762599,0.833729216152019,1.9269282814614344,0.46189053,0.22155679458756816,0.23817541518393792,0.12551381959878583,0.36935482895826655,0.21860539049810823,0.5959568777329679,0.5422527795547307,0.6237437865208048,0.7999855077347705,1.2757725301203773,5.0,5.0,1.0,0.9470198525344138,0.917337219586492
GEN9_A0_ROW_ONLY,contact_time,40,0,8,0.00014296899524398737,2.2344604124314783e-17,0.001590831783721304,0.0007401060706645178,0.029231124085575808,0.2854154414539576,0.5085688642824475,0.8,0.06287846248431395,0.017727335499999997,,0.059636278672119514,,,,0.03941835843327689,0.02491240078312181,0.20373406519139997,0.5533333333333333,1.9591603845672707,3.0,5.0,0.6,0.48523033936179816,0.1646628381999693
GEN9_A0_ROW_ONLY,extractant,775,775,25,2.573675226299942,0.10782603015388033,2.4439657529087198,2.339783220448659,0.043137629588542836,-0.0012953738774483428,-0.17323756645964394,0.8838709677419355,2.073913043478258,0.09307970999999993,0.04644511481739399,0.04644511481739399,0.018897339317352154,0.0829011477785474,0.04896026190879742,0.6662629248967843,0.5834469208871259,0.691652254394124,0.822923825278664,1.2206655594806421,5.0,5.0,1.0,0.8536828099550392,0.9940258395786431
GEN9_A0_ROW_ONLY,metal_concentration,45,30,4,-1.1226193871745382,-0.00041611708824528887,0.8496701789077875,1.1185152195740937,0.0017067319335272737,0.07700043360494738,0.03313511552031433,0.5555555555555556,0.72923076923077,0.006984108000000017,0.010897703197282699,0.015195555053999088,0.0034017827697843967,0.025048775212475536,0.010885138832140458,0.2651651999445861,0.22869910686538455,0.08519835124613408,0.5392158041667846,0.5525907865070766,6.0,8.0,0.8333333333333334,0.5608896733453907,0.7515429813530872
GEN9_A0_ROW_ONLY,metal_series,1605,1210,84,0.08443469855079262,0.044390836829882985,0.09401197240775981,0.08125226522875942,0.3119933048400828,0.3648604373649872,0.3829345800291866,0.7806853582554517,1.0261096605744122,0.4867136729999999,0.37776992312640684,0.4389345164110066,0.23014353108025973,0.5854128099885655,0.3781117094611297,0.2976969527362266,0.2407243121416207,0.49780783116816296,0.7272565586186797,1.0966585730744929,8.0,8.0,1.0,0.8278321207720577,0.8742223263723046
GEN9_A0_ROW_ONLY,temperature,160,160,5,-0.04032650561688559,0.0,0.038361391870903476,0.04044036932942144,0.0,-0.10999505797296709,-0.03897763102668089,0.49375,1.1765941508309075,0.0684819445,0.058980234553815056,0.058980234553815056,0.01996735568780316,0.09951755049554169,0.06672394517827582,0.38947553403340285,0.3819523404759144,0.11551598924193882,0.5877083333333333,1.2379727215188445,3.0,4.0,0.6,0.599748533385414,0.9893613987029377
GEN9_A1_ADJ_d05,acid,2105,1950,68,1.6557758087863772,0.43213839039278323,1.547899138046538,1.226732013055565,0.20734754408849843,0.1574484715749653,0.17212626408364226,0.8223277909738718,1.9269282814614344,0.5932939190000001,0.2821417386605821,0.30196158991780664,0.16161488733713347,0.49563090570704826,0.2782551991825143,0.5968595209123935,0.549603323989668,0.5657820195528609,0.7650130676090032,1.2733702319518148,5.0,5.0,1.0,0.8811582956125907,0.917337219586492
GEN9_A1_ADJ_d05,contact_time,40,0,8,0.00014296899524398737,8.9478140536824e-17,0.003542903749412224,0.0006578222215723199,5.089480212213434e-14,-0.030718406257594057,0.1446369644058525,0.65,0.06287846248431395,0.02653305750000002,,0.06424186278371656,,,,0.06128145224436815,0.026118146590986196,0.17485129433415342,0.5538088768115942,1.880690816820718,3.0,5.0,0.6,0.46369100793562035,0.1646628381999693
GEN9_A1_ADJ_d05,extractant,775,775,25,2.573675226299942,0.1052541365504362,2.4584764942750836,2.366008949901849,0.03944784807109573,-0.07683925086182991,-0.14668926946820796,0.7703225806451612,2.073913043478258,0.13953305600000002,0.06833425096099477,0.06833425096099477,0.03530408503803198,0.11470989065027817,0.06894010015007718,0.6760445244407953,0.5878734784411749,0.44448105295225765,0.700161369096853,1.2154207661644536,5.0,5.0,1.0,0.6885953532934765,0.9940258395786431
GEN9_A1_ADJ_d05,metal_concentration,45,30,4,-1.1226193871745382,-0.00209977664915062,0.8473890277919304,1.1183112023333643,0.0023096885294457774,0.2653103508144268,0.24188634329829464,0.5777777777777777,0.72923076923077,0.008363088999999997,0.013663329810971386,0.016614614391834037,0.003985018410661224,0.031104913770262595,0.013531633835997224,0.26472060812528736,0.2265129693653845,0.21111179931789523,0.5851580463835366,0.5603010020599049,6.0,8.0,0.8333333333333334,0.4835518643100649,0.7515429813530872
GEN9_A1_ADJ_d05,metal_series,1605,1210,84,0.08443469855079262,0.045938881511764715,0.09784289780079716,0.08385667059000004,0.3197407530217107,0.2945189531708505,0.3625840607302849,0.7657320872274144,1.0261096605744122,0.58620659,0.43023897683633205,0.5259522641251967,0.2984571630821755,0.6645624607808848,0.4167885543054102,0.3195142961465473,0.2554803970763355,0.44284527169488513,0.6968276060698515,1.104183335727802,8.0,8.0,1.0,0.7477244196708186,0.8742223263723046
GEN9_A1_ADJ_d05,temperature,160,160,5,-0.04032650561688559,-0.00046966121453824916,0.03691803368317742,0.0388107330374302,0.014132179213340392,0.018179636005046046,0.005503315769674661,0.59375,1.1765941508309075,0.0815704765,0.06751232003044852,0.06751232003044852,0.023423561822597132,0.16726248571579935,0.07338785554761112,0.3827540029575336,0.3555112674682798,0.2666857596845208,0.6142708333333333,1.2524340842524802,3.0,4.0,0.6,0.598994609853066,0.9893613987029377
GEN9_A2_END_d05,acid,2105,1950,68,1.6557758087863772,0.518530561820996,1.5127125919324824,1.1269188349825736,0.27221735797946794,0.03546107121094785,0.10183239236962648,0.7923990498812351,1.9269282814614344,0.8312778139999999,0.42024828611810894,0.45232604260370235,0.21322443212043737,0.7806879615197369,0.4237926513214119,0.6175336389537688,0.5341551734016419,0.5272974391769417,0.7486727797463523,1.2881268079066326,5.0,5.0,1.0,0.8193188786210762,0.917337219586492
GEN9_A2_END_d05,contact_time,40,0,8,0.00014296899524398737,4.468950441773841e-17,0.005189193730070134,0.0019254088999672788,2.1809829737921944e-14,-0.22207269813016586,0.004726476433851741,0.65,0.06287846248431395,0.01942855350000003,,0.05888587409955863,,,,0.08456674093568904,0.03004357958425965,0.16715678368415404,0.5402083333333334,2.2806651678160654,3.0,5.0,0.6,0.45248480106514843,0.1646628381999693
GEN9_A2_END_d05,extractant,775,775,25,2.573675226299942,0.09511504590266937,2.4579797776699444,2.4073599854138026,0.03215381312752461,-0.030301271212282332,-0.04817792963342517,0.64,2.073913043478258,0.19809167100000002,0.09742664590295325,0.09742664590295325,0.054131771122258684,0.17528577671726409,0.09826573229916113,0.6918911291999642,0.6035273409431138,0.24705138552637737,0.6147759265823782,1.2507491144712746,5.0,5.0,1.0,0.6468516433519788,0.9940258395786431
GEN9_A2_END_d05,metal_concentration,45,30,4,-1.1226193871745382,0.0029911090526329757,0.8542003951160257,1.1215464587324064,-0.004759311673946931,-0.0005531887129102893,-0.022531878553813747,0.4,0.72923076923077,0.018380095999999985,0.022304746418304794,0.026131836394684225,0.010924347340956316,0.03013498252586273,0.023891049093515797,0.26647196113630545,0.2292041018653845,-0.06423333965451541,0.46786100972375483,0.5704797627776139,6.0,8.0,0.8333333333333334,0.5146284346730169,0.7515429813530872
GEN9_A2_END_d05,metal_series,1605,1210,84,0.08443469855079262,0.045549683893789356,0.11697224250932,0.09111219210310233,0.3387977041119728,0.20789973551286658,0.28431063036655885,0.712772585669782,1.0261096605744122,0.81809359,0.6163565188373976,0.7591903748791681,0.3831808105409346,1.0000675378773216,0.5734313950127513,0.3872726539661077,0.305905032010953,0.3343190875750026,0.6445638657697097,1.1663162802121398,8.0,8.0,1.0,0.6802635890821956,0.8742223263723046
GEN9_A2_END_d05,temperature,160,160,5,-0.04032650561688559,0.0007184806200000031,0.042682475855432354,0.04337071669289835,-0.020886623672089266,-0.00802943167775654,-0.06354841441311838,0.35625,1.1765941508309075,0.12478415900000003,0.11945105621909179,0.11945105621909179,0.03701227293981903,0.20158957025384316,0.13204472272516926,0.44902996347093255,0.3924298709887413,-0.18676995005238542,0.44854166666666667,1.3680929063224119,3.0,4.0,0.6,0.5353982300884956,0.9893613987029377
GEN9_A3_RAND_d05,acid,2105,1950,68,1.6557758087863772,0.46632923292037415,1.5012961016706308,1.177886749233436,0.23202862162412088,0.16358155662829885,0.17648194922795374,0.8318289786223277,1.9269282814614344,0.634893987,0.3056391138549869,0.3269903076478138,0.17326018683332822,0.5567945269978972,0.29877195154833236,0.5895207400193426,0.5184207419196388,0.5874435683110936,0.7748316069706156,1.2716765956379605,5.0,5.0,1.0,0.8802685214375772,0.917337219586492
GEN9_A3_RAND_d05,contact_time,40,0,8,0.00014296899524398737,2.979280549908637e-17,0.005766274125287932,0.0007463791152969457,2.8274890067852412e-14,0.18433147843959075,0.1701611345951206,0.65,0.06287846248431395,0.017030342999999996,,0.0891428134054862,,,,0.08596315217493258,0.026611490430986207,0.18502513959887232,0.5519618741765481,1.9894512140473144,3.0,5.0,0.6,0.49267021484023943,0.1646628381999693
GEN9_A3_RAND_d05,extractant,775,775,25,2.573675226299942,0.08388534476095368,2.5018282508666325,2.3763349590420937,0.027317753608404872,-0.10371895601780119,-0.13772633991012107,0.6916129032258065,2.073913043478258,0.149770664,0.0744925838554097,0.0744925838554097,0.04120701989455948,0.13111284492984002,0.07540915471936332,0.6898619634116799,0.5854628771910693,0.3362662500058096,0.6534295167198394,1.2634839461108978,5.0,5.0,1.0,0.6657033132544015,0.9940258395786431
GEN9_A3_RAND_d05,metal_concentration,45,30,4,-1.1226193871745382,0.0005326436007885988,0.8521313898704072,1.1187338403540878,0.003172884850294808,0.13542364751984073,0.13452856901247623,0.5777777777777777,0.72923076923077,0.011853642999999997,0.016030508130048346,0.024978110420781387,0.007563425816712631,0.04091294969181159,0.01633169762632542,0.26572864640559946,0.22893696836538452,0.10780112462842315,0.5374284158107688,0.5715086087960779,5.0,8.0,0.8125,0.6435689162484852,0.7515429813530872
GEN9_A3_RAND_d05,metal_series,1605,1210,84,0.08443469855079262,0.0462594833690475,0.10187962265004488,0.08312069411715131,0.333950581199161,0.21441609647852375,0.3321610350557958,0.7395638629283489,1.0261096605744122,0.630654358,0.476334407466537,0.5675070328631839,0.3059057603869678,0.7401690100508408,0.46927906951049403,0.33627970795292,0.2609645242040816,0.4211351137715704,0.6876144193311975,1.1210019470270107,8.0,8.0,1.0,0.7499765481432612,0.8742223263723046
