model,axis_label,true_median,true_q05,true_q25,true_q75,true_q95,true_absmax,pred_median,pred_q05,pred_q25,pred_q75,pred_q95,pred_absmax,n_curves,true_abs_q95,frac_pred_steeper_than_true_q95
GEN10_MF_050,metal_series,0.08443469855079262,-0.06907917881426685,0.0182241529447495,0.1817395426715157,0.27828843337007847,0.44449204406364573,0.05361568898011897,-0.01925083430381038,0.01852491579926051,0.09298999256707494,0.15648845780768925,0.28642004372167124,1605,0.27875960482985723,0.0006230529595015577
GEN10_MF_050,temperature,-0.04032650561688559,-0.053710948877895556,-0.047092176933804346,-0.027239563148745684,-0.019187176040771352,0.058814071569548106,0.0001525484800053849,-0.005168646977591589,-0.0020243927329027626,0.002532658150827075,0.008194796516865837,0.02045145068447927,160,0.053710948877895556,0.0
GEN10_MF_100,acid,1.6557758087863772,-0.3090242179260243,0.883582296507414,2.4836347229662645,4.096268892073402,7.070218611063501,0.5139989392784555,-0.4002984319551905,0.10422488228648566,0.9896948960380252,1.933929778716603,3.4814130300870936,2105,4.096268892073402,0.0
GEN10_MF_100,contact_time,0.00014296899524398737,-0.003860259289568225,-0.001443518622976498,0.0006754540790722422,0.004260886876512296,0.004260886876512296,4.473936643752085e-17,-0.0079292377404716,-1.767089821989903e-05,4.916069779543339e-05,0.001837261875734364,0.012188528725295184,40,0.004260886876512296,0.125
GEN10_MF_100,extractant,2.573675226299942,1.0950386409430202,2.0655183087734943,3.099064383114671,4.083272356142025,4.763649432724295,0.38417505454067974,-0.12749799461922354,0.1527548649436584,0.8318367424480378,2.0625455129647796,5.077037979337073,775,4.083272356142025,0.003870967741935484
GEN10_MF_100,metal_concentration,-1.1226193871745382,-1.702688996342022,-1.5656634031151335,-0.04384080759636681,0.21979523077041146,1.702688996342022,-1.702136587741162e-17,-0.016075040939552997,-0.0032145475421470385,0.014401771297422017,0.059172734006368494,0.11275235255409372,45,1.702688996342022,0.0
GEN10_MF_100,metal_series,0.08443469855079262,-0.06907917881426685,0.0182241529447495,0.1817395426715157,0.27828843337007847,0.44449204406364573,0.04130880658079496,-0.04451462493134231,0.009329441777971013,0.09679163343097512,0.20071541402840282,0.38544418308340506,1605,0.27875960482985723,0.004361370716510903
GEN10_MF_100,temperature,-0.04032650561688559,-0.053710948877895556,-0.047092176933804346,-0.027239563148745684,-0.019187176040771352,0.058814071569548106,-9.606080737739938e-05,-0.006318539253758809,-0.0017625948815993278,0.0030848119571333446,0.012113301008394391,0.04525951475348607,160,0.053710948877895556,0.0
GEN10_MF_SQRT,acid,1.6557758087863772,-0.3090242179260243,0.883582296507414,2.4836347229662645,4.096268892073402,7.070218611063501,0.25199782898097195,-0.0766775187275872,0.12447272811083764,0.3609273997006522,0.5529872812145006,1.0842067926112458,2105,4.096268892073402,0.0
GEN10_MF_SQRT,contact_time,0.00014296899524398737,-0.003860259289568225,-0.001443518622976498,0.0006754540790722422,0.004260886876512296,0.004260886876512296,-1.3423544195116797e-05,-0.0032532637063381453,-0.00023070550438835394,8.466939056972893e-06,0.0005068448159435273,0.00542616356863992,40,0.004260886876512296,0.025
GEN10_MF_SQRT,extractant,2.573675226299942,1.0950386409430202,2.0655183087734943,3.099064383114671,4.083272356142025,4.763649432724295,0.29218518971896484,0.08932288322926236,0.2022436567638508,0.4119122723666473,0.6691651131446875,1.1786564768135384,775,4.083272356142025,0.0
GEN10_MF_SQRT,metal_concentration,-1.1226193871745382,-1.702688996342022,-1.5656634031151335,-0.04384080759636681,0.21979523077041146,1.702688996342022,0.0055167601184204175,-0.0185344723517051,1.415706730099799e-17,0.026768984385387082,0.053780734292776244,0.09465855744237822,45,1.702688996342022,0.0
GEN10_MF_SQRT,metal_series,0.08443469855079262,-0.06907917881426685,0.0182241529447495,0.1817395426715157,0.27828843337007847,0.44449204406364573,0.032621226458504925,-0.008827768874912621,0.012887156464850164,0.04817606674774536,0.08270599830979385,0.18166042432096005,1605,0.27875960482985723,0.0
GEN10_MF_SQRT,temperature,-0.04032650561688559,-0.053710948877895556,-0.047092176933804346,-0.027239563148745684,-0.019187176040771352,0.058814071569548106,0.00014022585102347256,-0.0030695117255344503,-0.0007973818071876572,0.0009302897650103318,0.00405942430160845,0.00584155547726203,160,0.053710948877895556,0.0
GEN10_REP_32,acid,1.6557758087863772,-0.3090242179260243,0.883582296507414,2.4836347229662645,4.096268892073402,7.070218611063501,0.50668628118547,-0.10829053572879851,0.12252422279523177,1.0966077393521132,1.7769191311329695,2.8071254683975084,2105,4.096268892073402,0.0
GEN10_REP_32,contact_time,0.00014296899524398737,-0.003860259289568225,-0.001443518622976498,0.0006754540790722422,0.004260886876512296,0.004260886876512296,2.982624429168057e-17,-0.0049686719698245965,-6.31939372850096e-05,2.9112920931761337e-06,0.001280532005056174,0.0076642956979318146,40,0.004260886876512296,0.075
GEN10_REP_32,extractant,2.573675226299942,1.0950386409430202,2.0655183087734943,3.099064383114671,4.083272356142025,4.763649432724295,1.1613775773739399,0.039879169313403316,0.5925895755352544,1.7561336125465066,2.9643227572376905,5.469942322034573,775,4.083272356142025,0.01032258064516129
GEN10_REP_32,metal_concentration,-1.1226193871745382,-1.702688996342022,-1.5656634031151335,-0.04384080759636681,0.21979523077041146,1.702688996342022,0.008857631306168293,-0.0036499597137701154,-1.5572774031097792e-16,0.036433210800927054,0.13665137061215213,0.1801188973681792,45,1.702688996342022,0.0
GEN10_REP_32,metal_series,0.08443469855079262,-0.06907917881426685,0.0182241529447495,0.1817395426715157,0.27828843337007847,0.44449204406364573,0.0709197062341205,-0.022279947071666025,0.010632687219597063,0.12185898705242565,0.18636423477079894,0.5351276661989449,1605,0.27875960482985723,0.003738317757009346
GEN10_REP_32,temperature,-0.04032650561688559,-0.053710948877895556,-0.047092176933804346,-0.027239563148745684,-0.019187176040771352,0.058814071569548106,-0.00025873674203782634,-0.01032720492222238,-0.0036990359736067506,0.003609264120359417,0.013819931195355739,0.0521241938923838,160,0.053710948877895556,0.0
GEN10_REP_8,acid,1.6557758087863772,-0.3090242179260243,0.883582296507414,2.4836347229662645,4.096268892073402,7.070218611063501,0.5454948602122536,-0.12075831964639297,0.13759301683573594,0.9640256797255433,1.4840099073132742,2.630237992591606,2105,4.096268892073402,0.0
GEN10_REP_8,contact_time,0.00014296899524398737,-0.003860259289568225,-0.001443518622976498,0.0006754540790722422,0.004260886876512296,0.004260886876512296,-1.4879880799318656e-17,-0.007653824485937079,-0.00013138118095323267,1.267598599480256e-16,0.0011366353336150386,0.009808600728993151,40,0.004260886876512296,0.075
GEN10_REP_8,extractant,2.573675226299942,1.0950386409430202,2.0655183087734943,3.099064383114671,4.083272356142025,4.763649432724295,0.8957714660955803,0.031571246936539295,0.4739025065602893,1.4504473707881365,2.454458583032767,3.9212075130556654,775,4.083272356142025,0.0
GEN10_REP_8,metal_concentration,-1.1226193871745382,-1.702688996342022,-1.5656634031151335,-0.04384080759636681,0.21979523077041146,1.702688996342022,0.010908970339624123,-0.012121500628128843,6.574659697078574e-18,0.03543371815322244,0.11524301518285633,0.16039571811256334,45,1.702688996342022,0.0
GEN10_REP_8,metal_series,0.08443469855079262,-0.06907917881426685,0.0182241529447495,0.1817395426715157,0.27828843337007847,0.44449204406364573,0.07035969462082543,-0.01840924418382295,0.011817677933999777,0.1139352801685394,0.18051447462491332,0.3272583975584098,1605,0.27875960482985723,0.0012461059190031153
GEN10_REP_8,temperature,-0.04032650561688559,-0.053710948877895556,-0.047092176933804346,-0.027239563148745684,-0.019187176040771352,0.058814071569548106,-0.000520859703691064,-0.008039824316944218,-0.002670435819296764,0.0029344703615806203,0.011151542055642966,0.0308481403935575,160,0.053710948877895556,0.0
GEN9_A0_ROW_ONLY,acid,1.6557758087863772,-0.3090242179260243,0.883582296507414,2.4836347229662645,4.096268892073402,7.070218611063501,0.38014228586656473,-0.5543274655228314,0.17037592188049008,0.5588001927623366,0.8360959724962486,1.7395811008035487,2105,4.096268892073402,0.0
GEN9_A0_ROW_ONLY,contact_time,0.00014296899524398737,-0.003860259289568225,-0.001443518622976498,0.0006754540790722422,0.004260886876512296,0.004260886876512296,2.2344604124314783e-17,-0.0027842733654753274,-0.0005607356185404463,2.857777053571691e-06,0.0008754912766586167,0.003742357529596645,40,0.004260886876512296,0.0
GEN9_A0_ROW_ONLY,extractant,2.573675226299942,1.0950386409430202,2.0655183087734943,3.099064383114671,4.083272356142025,4.763649432724295,0.10782603015388033,-0.013432602649255212,0.031442870293398734,0.19760281116914657,0.3763822360904743,1.5271424280693568,775,4.083272356142025,0.0
GEN9_A0_ROW_ONLY,metal_concentration,-1.1226193871745382,-1.702688996342022,-1.5656634031151335,-0.04384080759636681,0.21979523077041146,1.702688996342022,-0.00041611708824528887,-0.015359397192587972,-0.005568084168188258,0.009389091825587188,0.01779378433072439,0.03208482600507478,45,1.702688996342022,0.0
GEN9_A0_ROW_ONLY,metal_series,0.08443469855079262,-0.06907917881426685,0.0182241529447495,0.1817395426715157,0.27828843337007847,0.44449204406364573,0.044390836829882985,-0.030447061094359303,0.009963210642857209,0.07454979444720508,0.1256486123897225,0.24910664066459634,1605,0.27875960482985723,0.0
GEN9_A0_ROW_ONLY,temperature,-0.04032650561688559,-0.053710948877895556,-0.047092176933804346,-0.027239563148745684,-0.019187176040771352,0.058814071569548106,0.0,-0.005126929550446606,-0.0017350576756007328,0.0015545531251666223,0.008674823024622288,0.010035962465561743,160,0.053710948877895556,0.0
GEN9_A1_ADJ_d05,acid,1.6557758087863772,-0.3090242179260243,0.883582296507414,2.4836347229662645,4.096268892073402,7.070218611063501,0.43213839039278323,-0.6189552710644864,0.1817584639297538,0.6557050317417898,1.0442851523925225,3.94990367103844,2105,4.096268892073402,0.0
GEN9_A1_ADJ_d05,contact_time,0.00014296899524398737,-0.003860259289568225,-0.001443518622976498,0.0006754540790722422,0.004260886876512296,0.004260886876512296,8.9478140536824e-17,-0.002770759450542446,-1.7588318452371826e-08,5.659493098051473e-05,0.004419950330216703,0.030696779328444317,40,0.004260886876512296,0.075
GEN9_A1_ADJ_d05,extractant,2.573675226299942,1.0950386409430202,2.0655183087734943,3.099064383114671,4.083272356142025,4.763649432724295,0.1052541365504362,-0.13168548276387168,0.016907905852444567,0.21198293651876599,0.47882076110191374,3.0635150870224157,775,4.083272356142025,0.0
GEN9_A1_ADJ_d05,metal_concentration,-1.1226193871745382,-1.702688996342022,-1.5656634031151335,-0.04384080759636681,0.21979523077041146,1.702688996342022,-0.00209977664915062,-0.02627342790061175,-0.010508008253969607,0.004351848940983424,0.025254520700319718,0.0351014001933583,45,1.702688996342022,0.0
GEN9_A1_ADJ_d05,metal_series,0.08443469855079262,-0.06907917881426685,0.0182241529447495,0.1817395426715157,0.27828843337007847,0.44449204406364573,0.045938881511764715,-0.04037240306488771,0.006857321541014371,0.07657454114705885,0.1330877146484472,0.47915129114999966,1605,0.27875960482985723,0.00809968847352025
GEN9_A1_ADJ_d05,temperature,-0.04032650561688559,-0.053710948877895556,-0.047092176933804346,-0.027239563148745684,-0.019187176040771352,0.058814071569548106,-0.00046966121453824916,-0.010990510879029448,-0.0023400102845345175,0.0010472040950000004,0.006029321629365536,0.05641402275000001,160,0.053710948877895556,0.00625
GEN9_A2_END_d05,acid,1.6557758087863772,-0.3090242179260243,0.883582296507414,2.4836347229662645,4.096268892073402,7.070218611063501,0.518530561820996,-0.8458841392259515,0.16202718596584278,0.960605973122508,1.972708454217924,7.146300652255567,2105,4.096268892073402,0.00332541567695962
GEN9_A2_END_d05,contact_time,0.00014296899524398737,-0.003860259289568225,-0.001443518622976498,0.0006754540790722422,0.004260886876512296,0.004260886876512296,4.468950441773841e-17,-0.001199466984635686,0.0,1.5031802380952522e-05,0.012273699287320802,0.08040335012400883,40,0.004260886876512296,0.15
GEN9_A2_END_d05,extractant,2.573675226299942,1.0950386409430202,2.0655183087734943,3.099064383114671,4.083272356142025,4.763649432724295,0.09511504590266937,-0.3476668466764158,-0.0626794642417082,0.316454546281921,0.8740483117273157,7.426741265662861,775,4.083272356142025,0.00903225806451613
GEN9_A2_END_d05,metal_concentration,-1.1226193871745382,-1.702688996342022,-1.5656634031151335,-0.04384080759636681,0.21979523077041146,1.702688996342022,0.0029911090526329757,-0.056629003414362195,-0.0069569929743544204,0.016423044248757165,0.05060772973912081,0.2132953127971404,45,1.702688996342022,0.0
GEN9_A2_END_d05,metal_series,0.08443469855079262,-0.06907917881426685,0.0182241529447495,0.1817395426715157,0.27828843337007847,0.44449204406364573,0.045549683893789356,-0.09841042792151457,-0.002953813178571435,0.08889054610409511,0.19711806845868673,1.266957182403727,1605,0.27875960482985723,0.0367601246105919
GEN9_A2_END_d05,temperature,-0.04032650561688559,-0.053710948877895556,-0.047092176933804346,-0.027239563148745684,-0.019187176040771352,0.058814071569548106,0.0007184806200000031,-0.0073903486072379836,-0.0010401932615260573,0.005043842940021718,0.04434715733949998,0.08015484712000001,160,0.053710948877895556,0.025
GEN9_A3_RAND_d05,acid,1.6557758087863772,-0.3090242179260243,0.883582296507414,2.4836347229662645,4.096268892073402,7.070218611063501,0.46632923292037415,-0.6167749233851691,0.2100973977467511,0.7243641520991693,1.2940498219523449,8.589355401954997,2105,4.096268892073402,0.0019002375296912114
GEN9_A3_RAND_d05,contact_time,0.00014296899524398737,-0.003860259289568225,-0.001443518622976498,0.0006754540790722422,0.004260886876512296,0.004260886876512296,2.979280549908637e-17,-0.015404446733868152,-1.0573260417221984e-07,7.405930012388624e-05,0.01934065271197873,0.06428812047440546,40,0.004260886876512296,0.15
GEN9_A3_RAND_d05,extractant,2.573675226299942,1.0950386409430202,2.0655183087734943,3.099064383114671,4.083272356142025,4.763649432724295,0.08388534476095368,-0.2309263565884708,-0.01942273452695828,0.21432789801271718,0.5646572309301362,4.178230059186409,775,4.083272356142025,0.003870967741935484
GEN9_A3_RAND_d05,metal_concentration,-1.1226193871745382,-1.702688996342022,-1.5656634031151335,-0.04384080759636681,0.21979523077041146,1.702688996342022,0.0005326436007885988,-0.022067249018697797,-0.008061684369331738,0.01827896524263208,0.04464705375914369,0.07672733198169933,45,1.702688996342022,0.0
GEN9_A3_RAND_d05,metal_series,0.08443469855079262,-0.06907917881426685,0.0182241529447495,0.1817395426715157,0.27828843337007847,0.44449204406364573,0.0462594833690475,-0.054932198891347234,0.0030501617070063593,0.08244384085714282,0.13798166767920547,1.1759434507763993,1605,0.27875960482985723,0.008722741433021807
GEN9_A3_RAND_d05,temperature,-0.04032650561688559,-0.053710948877895556,-0.047092176933804346,-0.027239563148745684,-0.019187176040771352,0.058814071569548106,-0.0011382442848275865,-0.0071271983214370544,-0.0033782284912666685,0.002085827814603128,0.013213992466999867,0.0710512477399999,160,0.053710948877895556,0.01875
GEN9_A4_MULTI_d05,acid,1.6557758087863772,-0.3090242179260243,0.883582296507414,2.4836347229662645,4.096268892073402,7.070218611063501,0.4535069743029744,-0.6526767759867133,0.1947518188090133,0.656614093798678,1.0992576286759623,3.382638511710883,2105,4.096268892073402,0.0
GEN9_A4_MULTI_d05,contact_time,0.00014296899524398737,-0.003860259289568225,-0.001443518622976498,0.0006754540790722422,0.004260886876512296,0.004260886876512296,1.8616471672409135e-17,-0.020273971521899626,-1.2097944196427223e-06,0.0005577968983131458,0.0017309373726505602,0.03278363632434092,40,0.004260886876512296,0.1
GEN9_A4_MULTI_d05,extractant,2.573675226299942,1.0950386409430202,2.0655183087734943,3.099064383114671,4.083272356142025,4.763649432724295,0.07872302526754286,-0.15506956473396655,-0.004868969720930302,0.22485560890839446,0.5446384764733069,4.0921366207553564,775,4.083272356142025,0.0012903225806451613
GEN9_A4_MULTI_d05,metal_concentration,-1.1226193871745382,-1.702688996342022,-1.5656634031151335,-0.04384080759636681,0.21979523077041146,1.702688996342022,-0.0031485708081256665,-0.06613219172161929,-0.008620856670807383,0.0038617452268217534,0.037602021476316694,0.18647334208447702,45,1.702688996342022,0.0
GEN9_A4_MULTI_d05,metal_series,0.08443469855079262,-0.06907917881426685,0.0182241529447495,0.1817395426715157,0.27828843337007847,0.44449204406364573,0.046029136499999984,-0.04079119703296814,0.009433996471641792,0.07572451176324184,0.1366592074086957,0.603743828571429,1605,0.27875960482985723,0.004361370716510903
GEN9_A4_MULTI_d05,temperature,-0.04032650561688559,-0.053710948877895556,-0.047092176933804346,-0.027239563148745684,-0.019187176040771352,0.058814071569548106,-4.502059380149522e-18,-0.008821549658499968,-0.0021393696755382767,0.0018147139349766024,0.009411247068108513,0.033059641499999994,160,0.053710948877895556,0.0
GEN9_REL_MONOLITH,acid,1.6557758087863772,-0.3090242179260243,0.883582296507414,2.4836347229662645,4.096268892073402,7.070218611063501,0.4941278712214933,-0.30287663345785,0.18061767260774397,0.7846947497234614,1.1404776529903822,1.8016067444270731,2105,4.096268892073402,0.0
GEN9_REL_MONOLITH,contact_time,0.00014296899524398737,-0.003860259289568225,-0.001443518622976498,0.0006754540790722422,0.004260886876512296,0.004260886876512296,-2.1301723432644476e-06,-0.00897601415593816,-0.00037131272237367954,5.965169879907087e-17,0.00076461477693272,0.010081312432829687,40,0.004260886876512296,0.075
GEN9_REL_MONOLITH,extractant,2.573675226299942,1.0950386409430202,2.0655183087734943,3.099064383114671,4.083272356142025,4.763649432724295,0.5210451780818859,0.11177909143843395,0.352850206859662,0.809738860281823,1.547689072039674,2.474891435886338,775,4.083272356142025,0.0
GEN9_REL_MONOLITH,metal_concentration,-1.1226193871745382,-1.702688996342022,-1.5656634031151335,-0.04384080759636681,0.21979523077041146,1.702688996342022,0.0088788898536698,-0.008032262114721656,1.3806785363865005e-16,0.02688657094000933,0.06172366147915797,0.07656598321451612,45,1.702688996342022,0.0
GEN9_REL_MONOLITH,metal_series,0.08443469855079262,-0.06907917881426685,0.0182241529447495,0.1817395426715157,0.27828843337007847,0.44449204406364573,0.05524397149364306,-0.012293629376208686,0.021809542952897866,0.08819394844289603,0.14790100921519042,0.21868690343088057,1605,0.27875960482985723,0.0
GEN9_REL_MONOLITH,temperature,-0.04032650561688559,-0.053710948877895556,-0.047092176933804346,-0.027239563148745684,-0.019187176040771352,0.058814071569548106,-3.472314040032823e-05,-0.005582869162975788,-0.0019607226102689524,0.0025149717800433983,0.007972389179239191,0.014068669249458874,160,0.053710948877895556,0.0
GEN9_SHAPE_RECOMPOSED,acid,1.6557758087863772,-0.3090242179260243,0.883582296507414,2.4836347229662645,4.096268892073402,7.070218611063501,0.6056998045083773,-0.4179743936794716,0.21637894821481304,0.9593741017374136,1.6946721507726685,3.7967480798032387,2105,4.096268892073402,0.0
GEN9_SHAPE_RECOMPOSED,contact_time,0.00014296899524398737,-0.003860259289568225,-0.001443518622976498,0.0006754540790722422,0.004260886876512296,0.004260886876512296,-6.814156454341574e-06,-0.027865639023927396,-0.0006411426061341326,4.6603333940437394e-17,0.0007808347363991248,0.02941830023756681,40,0.004260886876512296,0.125
GEN9_SHAPE_RECOMPOSED,extractant,2.573675226299942,1.0950386409430202,2.0655183087734943,3.099064383114671,4.083272356142025,4.763649432724295,1.0240136832686502,0.18407611243155175,0.6114130940775792,1.6446295239100133,2.6600642877508553,4.204361600136018,775,4.083272356142025,0.0025806451612903226
GEN9_SHAPE_RECOMPOSED,metal_concentration,-1.1226193871745382,-1.702688996342022,-1.5656634031151335,-0.04384080759636681,0.21979523077041146,1.702688996342022,-4.1091623106741086e-19,-0.023844888715892864,-0.008187118981924021,0.007212725489051915,0.02393919278873792,0.026265062085288966,45,1.702688996342022,0.0
GEN9_SHAPE_RECOMPOSED,metal_series,0.08443469855079262,-0.06907917881426685,0.0182241529447495,0.1817395426715157,0.27828843337007847,0.44449204406364573,0.08433205242990373,-0.02152539286238923,0.03375328027304158,0.1256585491941787,0.2099173824773006,0.4148465464205866,1605,0.27875960482985723,0.004984423676012461
GEN9_SHAPE_RECOMPOSED,temperature,-0.04032650561688559,-0.053710948877895556,-0.047092176933804346,-0.027239563148745684,-0.019187176040771352,0.058814071569548106,0.000700947754812739,-0.006520093511656413,-0.0021112189184133256,0.004547928586099278,0.011422176841549014,0.019164739823991698,160,0.053710948877895556,0.0
GEN9_X_MULTI_d2,acid,1.6557758087863772,-0.3090242179260243,0.883582296507414,2.4836347229662645,4.096268892073402,7.070218611063501,0.612478670954704,-2.1192763278050104,0.19751534098621776,1.0922072496670225,2.6883415336776553,14.729877005585932,2105,4.096268892073402,0.040380047505938245
GEN9_X_MULTI_d2,contact_time,0.00014296899524398737,-0.003860259289568225,-0.001443518622976498,0.0006754540790722422,0.004260886876512296,0.004260886876512296,5.951952319727463e-17,-0.005348587030838382,-1.0329428720236326e-06,0.00013586965623197474,0.0028267659494412437,0.1307560265277523,40,0.004260886876512296,0.1
GEN9_X_MULTI_d2,extractant,2.573675226299942,1.0950386409430202,2.0655183087734943,3.099064383114671,4.083272356142025,4.763649432724295,0.08863458954585535,-0.7556583971060444,-0.16197150600557425,0.40103102160014975,1.431280941433504,17.773688296137678,775,4.083272356142025,0.03354838709677419
GEN9_X_MULTI_d2,metal_concentration,-1.1226193871745382,-1.702688996342022,-1.5656634031151335,-0.04384080759636681,0.21979523077041146,1.702688996342022,0.006177300211630971,-0.032246882666507645,-0.0063139960210409326,0.0557415480271409,0.1626309158966539,0.24444729482607414,45,1.702688996342022,0.0
GEN9_X_MULTI_d2,metal_series,0.08443469855079262,-0.06907917881426685,0.0182241529447495,0.1817395426715157,0.27828843337007847,0.44449204406364573,0.04256204970013207,-0.1340317146939497,-0.007667735780184955,0.08824017502774108,0.181078575830974,2.2922429975911105,1605,0.27875960482985723,0.037383177570093455
GEN9_X_MULTI_d2,temperature,-0.04032650561688559,-0.053710948877895556,-0.047092176933804346,-0.027239563148745684,-0.019187176040771352,0.058814071569548106,-0.00015536885048090501,-0.010749983714721075,-0.00402488209514235,0.0028227494868141596,0.021851768453499773,0.13178074757000013,160,0.053710948877895556,0.01875
GEN9_X_MULTI_d8c,acid,1.6557758087863772,-0.3090242179260243,0.883582296507414,2.4836347229662645,4.096268892073402,7.070218611063501,0.32097832206791355,-1.4308269921840833,-0.26719598343963347,0.9683411434348589,2.269845946953857,6.1082025641696465,2105,4.096268892073402,0.004750593824228029
GEN9_X_MULTI_d8c,contact_time,0.00014296899524398737,-0.003860259289568225,-0.001443518622976498,0.0006754540790722422,0.004260886876512296,0.004260886876512296,1.1168220936119399e-17,-0.004042763512689261,-1.1717107542978534e-05,2.1733054940476627e-05,0.009032324029601713,0.01844324384066334,40,0.004260886876512296,0.125
GEN9_X_MULTI_d8c,extractant,2.573675226299942,1.0950386409430202,2.0655183087734943,3.099064383114671,4.083272356142025,4.763649432724295,0.11023033610590637,-1.6637329124360711,-0.44085848316149,0.6150201636513473,1.7944126083284735,5.114768213942244,775,4.083272356142025,0.0025806451612903226
GEN9_X_MULTI_d8c,metal_concentration,-1.1226193871745382,-1.702688996342022,-1.5656634031151335,-0.04384080759636681,0.21979523077041146,1.702688996342022,-1.0519455515325718e-16,-0.10886076345173405,-0.03386536565172463,0.04283507032027571,0.11577598545902204,0.44666080211394593,45,1.702688996342022,0.0
GEN9_X_MULTI_d8c,metal_series,0.08443469855079262,-0.06907917881426685,0.0182241529447495,0.1817395426715157,0.27828843337007847,0.44449204406364573,0.07577128911428568,-0.12231588275834022,0.007243234947368444,0.146549495082959,0.27880045671436415,0.6846679951999983,1605,0.27875960482985723,0.0616822429906542
GEN9_X_MULTI_d8c,temperature,-0.04032650561688559,-0.053710948877895556,-0.047092176933804346,-0.027239563148745684,-0.019187176040771352,0.058814071569548106,0.00211022437,-0.011077197674965511,-0.004039791449711654,0.010310936125134666,0.024004931123512242,0.03989802318779161,160,0.053710948877895556,0.0
REC_ecfp_plus_recovered,acid,1.6557758087863772,-0.3090242179260243,0.883582296507414,2.4836347229662645,4.096268892073402,7.070218611063501,0.35523643585793413,-0.45063433045437273,0.13056349459074046,0.5633817179511499,0.9203491111319415,1.5604641568148891,2105,4.096268892073402,0.0
REC_ecfp_plus_recovered,contact_time,0.00014296899524398737,-0.003860259289568225,-0.001443518622976498,0.0006754540790722422,0.004260886876512296,0.004260886876512296,4.846730144335393e-17,-0.004228447813445161,-9.797686446897627e-05,1.4600976347245476e-05,0.0007808347363991253,0.006645897560691029,40,0.004260886876512296,0.05
REC_ecfp_plus_recovered,extractant,2.573675226299942,1.0950386409430202,2.0655183087734943,3.099064383114671,4.083272356142025,4.763649432724295,0.11642844967037423,-0.027551204874685594,0.02799132011899344,0.23162383060117755,0.43677700277624487,1.18922541994046,775,4.083272356142025,0.0
REC_ecfp_plus_recovered,metal_concentration,-1.1226193871745382,-1.702688996342022,-1.5656634031151335,-0.04384080759636681,0.21979523077041146,1.702688996342022,-2.6298638788314296e-16,-0.02384488871589272,-0.008187118981924054,0.007212725489052045,0.02041332412983578,0.026265062085288993,45,1.702688996342022,0.0
