row_id,source_record_id,cell_key,aux_source_record_id,aux_log_D,aux_metal_category,aux_model_readiness,aux_duplicate_group_id,aux_series_id,aux_doi,sig_figs,cohort_log_D,abs_log_D_delta
761f1a18e427c97f,15755,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Eu|HNO3|tph:0.95|1-octanol:0.05|0.001|0.2|22,15203,2.43616264704075,lanthanide,A_model_ready,DG000163,3d0c48af3e9a84bd,,3,-3.15490195998574,5.59106460702649
761f1a18e427c97f,15755,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Eu|HNO3|tph:0.95|1-octanol:0.05|0.001|0.2|22,15437,2.43616264704075,lanthanide,A_model_ready,DG012862,79b37da81a5b973b,,3,-3.15490195998574,5.59106460702649
761f1a18e427c97f,15755,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Eu|HNO3|tph:0.95|1-octanol:0.05|0.001|0.2|22,15465,2.43616264704075,lanthanide,A_model_ready,DG005215,293c6e8e9f7bf518,,3,-3.15490195998574,5.59106460702649
761f1a18e427c97f,15755,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Eu|HNO3|tph:0.95|1-octanol:0.05|0.001|0.2|22,15593,2.43616264704075,lanthanide,A_model_ready,DG000628,ca96b757d85d4d42,,3,-3.15490195998574,5.59106460702649
761f1a18e427c97f,15755,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Eu|HNO3|tph:0.95|1-octanol:0.05|0.001|0.2|22,15747,2.43616264704075,lanthanide,A_model_ready,DG003900,8a6db3776d0d03e2,,3,-3.15490195998574,5.59106460702649
3d7c465abacada75,15751,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Eu|HNO3|tph:0.95|1-octanol:0.05|0.1|0.2|22,15461,2.39269695325966,lanthanide,A_model_ready,DG001796,293c6e8e9f7bf518,,3,-2.6382721639824,5.03096911724206
3d7c465abacada75,15751,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Eu|HNO3|tph:0.95|1-octanol:0.05|0.1|0.2|22,15199,2.39199307225971,lanthanide,A_model_ready,DG009530,3d0c48af3e9a84bd,,3,-2.6382721639824,5.03026523624211
3d7c465abacada75,15751,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Eu|HNO3|tph:0.95|1-octanol:0.05|0.1|0.2|22,15589,2.39199307225971,lanthanide,A_model_ready,DG002660,ca96b757d85d4d42,,3,-2.6382721639824,5.03026523624211
3d7c465abacada75,15751,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Eu|HNO3|tph:0.95|1-octanol:0.05|0.1|0.2|22,15743,2.39199307225971,lanthanide,A_model_ready,DG002983,8a6db3776d0d03e2,,3,-2.6382721639824,5.03026523624211
c8c157b0bb00eb3d,15664,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Eu|HNO3|kerosene:0.95|1-octanol:0.05|0.1|0.2|22,15249,2.29225607135647,lanthanide,A_model_ready,DG003234,fb93bb7c0c098c36,,3,-2.52287874528033,4.8151348166367995
c8c157b0bb00eb3d,15664,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Eu|HNO3|kerosene:0.95|1-octanol:0.05|0.1|0.2|22,15489,2.29225607135647,lanthanide,A_model_ready,DG008377,96e4063e2a55db57,,3,-2.52287874528033,4.8151348166367995
c8c157b0bb00eb3d,15664,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Eu|HNO3|kerosene:0.95|1-octanol:0.05|0.1|0.2|22,15513,2.29225607135647,lanthanide,A_model_ready,DG005093,09abdc1af27ad0cd,,3,-2.52287874528033,4.8151348166367995
c8c157b0bb00eb3d,15664,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Eu|HNO3|kerosene:0.95|1-octanol:0.05|0.1|0.2|22,15658,1.79330135361311,lanthanide,D_redundant_duplicate,DG013035,09abdc1af27ad0cd,,3,-2.52287874528033,4.31618009889344
9b5eb3efbfd8f993,15479,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Eu|HNO3|tph:0.95|1-octanol:0.05|0.00891|0.2|22,15233,1.86805636182304,lanthanide,B_usable_with_caveats,DG000595,28cdb4e943806fc6,,3,-2.30102999566398,4.16908635748702
9b5eb3efbfd8f993,15479,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Eu|HNO3|tph:0.95|1-octanol:0.05|0.00891|0.2|22,15217,1.31175386105575,lanthanide,B_usable_with_caveats,DG008700,1b0edfd282309706,,3,-2.30102999566398,3.61278385671973
b98a9e1c796f9c88,2290,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Nd|HNO3|dodecane:1|3|0.1|25,13152,0.32769230769230706,lanthanide,A_model_ready,DG004660,c8054098cbced6f6,10.1081/sei-200066296,3,-2.433769833924869,2.761462141617176
c8c157b0bb00eb3d,15523,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Eu|HNO3|kerosene:0.95|1-octanol:0.05|0.1|0.2|22,15249,2.29225607135647,lanthanide,A_model_ready,DG003234,fb93bb7c0c098c36,,3,-0.392544976785331,2.684801048141801
c8c157b0bb00eb3d,15523,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Eu|HNO3|kerosene:0.95|1-octanol:0.05|0.1|0.2|22,15489,2.29225607135647,lanthanide,A_model_ready,DG008377,96e4063e2a55db57,,3,-0.392544976785331,2.684801048141801
c8c157b0bb00eb3d,15523,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Eu|HNO3|kerosene:0.95|1-octanol:0.05|0.1|0.2|22,15513,2.29225607135647,lanthanide,A_model_ready,DG005093,09abdc1af27ad0cd,,3,-0.392544976785331,2.684801048141801
2521185082709ebc,15439,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Eu|HNO3|tph:0.95|1-octanol:0.05|9.77e-05|0.2|22,15237,-0.03715731879875749,lanthanide,B_usable_with_caveats,DG003788,28cdb4e943806fc6,,3,2.51054501020661,2.547702329005367
2521185082709ebc,14733,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Eu|HNO3|tph:0.95|1-octanol:0.05|9.77e-05|0.2|22,15237,-0.03715731879875749,lanthanide,B_usable_with_caveats,DG003788,28cdb4e943806fc6,,3,2.51014269940257,2.5473000182013275
b98a9e1c796f9c88,2290,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Nd|HNO3|dodecane:1|3|0.1|25,13153,0.013846153846151994,lanthanide,A_model_ready,DG010222,c8054098cbced6f6,10.1081/sei-200066296,3,-2.433769833924869,2.447615987771021
b98a9e1c796f9c88,2290,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Nd|HNO3|dodecane:1|3|0.1|25,13154,-0.15384615384615374,lanthanide,A_model_ready,DG009129,c8054098cbced6f6,10.1081/sei-200066296,3,-2.433769833924869,2.2799236800787153
c8c157b0bb00eb3d,15523,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Eu|HNO3|kerosene:0.95|1-octanol:0.05|0.1|0.2|22,15658,1.79330135361311,lanthanide,D_redundant_duplicate,DG013035,09abdc1af27ad0cd,,3,-0.392544976785331,2.185846330398441
2521185082709ebc,14673,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Eu|HNO3|tph:0.95|1-octanol:0.05|9.77e-05|0.2|22,15467,2.51054501020661,lanthanide,A_model_ready,DG007505,293c6e8e9f7bf518,,3,0.357553719743081,2.152991290463529
2521185082709ebc,14673,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Eu|HNO3|tph:0.95|1-octanol:0.05|9.77e-05|0.2|22,15205,2.51014269940257,lanthanide,A_model_ready,DG012003,3d0c48af3e9a84bd,,3,0.357553719743081,2.1525889796594893
2521185082709ebc,14673,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Eu|HNO3|tph:0.95|1-octanol:0.05|9.77e-05|0.2|22,15595,2.51014269940257,lanthanide,A_model_ready,DG010932,ca96b757d85d4d42,,3,0.357553719743081,2.1525889796594893
2521185082709ebc,14673,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Eu|HNO3|tph:0.95|1-octanol:0.05|9.77e-05|0.2|22,15749,2.51014269940257,lanthanide,A_model_ready,DG001106,8a6db3776d0d03e2,,3,0.357553719743081,2.1525889796594893
b98a9e1c796f9c88,2290,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Nd|HNO3|dodecane:1|3|0.1|25,13155,-0.36615384615384683,lanthanide,A_model_ready,DG011337,c8054098cbced6f6,10.1081/sei-200066296,3,-2.433769833924869,2.0676159877710223
e63e31dd8991e6ef,15731,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Eu|HNO3|kerosene:0.95|1-octanol:0.05|0.001|0.2|22,15257,2.19589965240923,lanthanide,A_model_ready,DG007266,fb93bb7c0c098c36,,3,0.31175386105575387,1.8841457913534763
e63e31dd8991e6ef,15731,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Eu|HNO3|kerosene:0.95|1-octanol:0.05|0.001|0.2|22,15485,2.19589965240923,lanthanide,A_model_ready,DG011692,96e4063e2a55db57,,3,0.31175386105575387,1.8841457913534763
1bcd803eca257a24,15505,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Eu|HNO3|kerosene:0.95|1-octanol:0.05|0.01|0.2|22,15487,2.22010808804005,lanthanide,A_model_ready,DG011282,96e4063e2a55db57,,3,0.4014005407815441,1.818707547258506
c6fca1a8d31ed78d,2222,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Nd|HNO3|dodecane:1|3|0.1|25,13155,-0.36615384615384683,lanthanide,A_model_ready,DG011337,c8054098cbced6f6,10.1081/sei-200066296,3,1.3710678622717363,1.737221708425583
432f8e416aa5aa6b,2220,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Nd|HNO3|dodecane:1|3|0.1|25,13155,-0.36615384615384683,lanthanide,A_model_ready,DG011337,c8054098cbced6f6,10.1081/sei-200066296,3,1.3357921019231938,1.7019459480770407
1bcd803eca257a24,15733,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Eu|HNO3|kerosene:0.95|1-octanol:0.05|0.01|0.2|22,15487,2.22010808804005,lanthanide,A_model_ready,DG011282,96e4063e2a55db57,,3,0.53655844257153,1.6835496454685202
2521185082709ebc,14741,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Eu|HNO3|tph:0.95|1-octanol:0.05|9.77e-05|0.2|22,15237,-0.03715731879875749,lanthanide,B_usable_with_caveats,DG003788,28cdb4e943806fc6,,3,1.58405970545784,1.6212170242565975
c8c157b0bb00eb3d,15507,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Eu|HNO3|kerosene:0.95|1-octanol:0.05|0.1|0.2|22,15249,2.29225607135647,lanthanide,A_model_ready,DG003234,fb93bb7c0c098c36,,3,0.7058637122839191,1.586392359072551
c8c157b0bb00eb3d,15507,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Eu|HNO3|kerosene:0.95|1-octanol:0.05|0.1|0.2|22,15489,2.29225607135647,lanthanide,A_model_ready,DG008377,96e4063e2a55db57,,3,0.7058637122839191,1.586392359072551
c8c157b0bb00eb3d,15507,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Eu|HNO3|kerosene:0.95|1-octanol:0.05|0.1|0.2|22,15513,2.29225607135647,lanthanide,A_model_ready,DG005093,09abdc1af27ad0cd,,3,0.7058637122839191,1.586392359072551
dc9b68f4a96e1063,15443,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Eu|HNO3|tph:0.95|1-octanol:0.05|0.00871|0.2|22,15241,3.23779499327392,lanthanide,B_usable_with_caveats,DG006683,91bf6b16faba445d,,3,1.66931688056611,1.56847811270781
c6fca1a8d31ed78d,2222,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Nd|HNO3|dodecane:1|3|0.1|25,13154,-0.15384615384615374,lanthanide,A_model_ready,DG009129,c8054098cbced6f6,10.1081/sei-200066296,3,1.3710678622717363,1.52491401611789
7a45f0834894d399,2221,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Nd|HNO3|dodecane:1|3|0.1|25,13155,-0.36615384615384683,lanthanide,A_model_ready,DG011337,c8054098cbced6f6,10.1081/sei-200066296,3,1.146128035678238,1.512281881832085
432f8e416aa5aa6b,2220,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Nd|HNO3|dodecane:1|3|0.1|25,13154,-0.15384615384615374,lanthanide,A_model_ready,DG009129,c8054098cbced6f6,10.1081/sei-200066296,3,1.3357921019231938,1.4896382557693475
c6fca1a8d31ed78d,2222,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Nd|HNO3|dodecane:1|3|0.1|25,13153,0.013846153846151994,lanthanide,A_model_ready,DG010222,c8054098cbced6f6,10.1081/sei-200066296,3,1.3710678622717363,1.3572217084255842
432f8e416aa5aa6b,2220,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Nd|HNO3|dodecane:1|3|0.1|25,13153,0.013846153846151994,lanthanide,A_model_ready,DG010222,c8054098cbced6f6,10.1081/sei-200066296,3,1.3357921019231938,1.3219459480770417
1758fbe2841978ba,15769,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5cccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)n5)n4)n3)nnc21|Eu|HNO3|1-octanol:1|4.14|0.01|22,14955,-1.20760831050174,lanthanide,B_usable_with_caveats,DG010832,ca32807cfc057442,,3,-2.52287874528033,1.31527043477859
7a45f0834894d399,2221,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Nd|HNO3|dodecane:1|3|0.1|25,13154,-0.15384615384615374,lanthanide,A_model_ready,DG009129,c8054098cbced6f6,10.1081/sei-200066296,3,1.146128035678238,1.2999741895243917
1bcd803eca257a24,15497,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Eu|HNO3|kerosene:0.95|1-octanol:0.05|0.01|0.2|22,15487,2.22010808804005,lanthanide,A_model_ready,DG011282,96e4063e2a55db57,,3,0.9484129657786,1.27169512226145
c8c157b0bb00eb3d,15735,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Eu|HNO3|kerosene:0.95|1-octanol:0.05|0.1|0.2|22,15249,2.29225607135647,lanthanide,A_model_ready,DG003234,fb93bb7c0c098c36,,3,1.0530784434834102,1.23917762787306
c8c157b0bb00eb3d,15735,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Eu|HNO3|kerosene:0.95|1-octanol:0.05|0.1|0.2|22,15489,2.29225607135647,lanthanide,A_model_ready,DG008377,96e4063e2a55db57,,3,1.0530784434834102,1.23917762787306
c8c157b0bb00eb3d,15735,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Eu|HNO3|kerosene:0.95|1-octanol:0.05|0.1|0.2|22,15513,2.29225607135647,lanthanide,A_model_ready,DG005093,09abdc1af27ad0cd,,3,1.0530784434834102,1.23917762787306
4c561e428ab05536,15666,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Eu|HNO3|kerosene:0.95|1-octanol:0.05|0.5|0.2|22,15660,2.56149493379482,lanthanide,D_redundant_duplicate,DG007158,09abdc1af27ad0cd,,3,1.36548798489089,1.1960069489039298
e63e31dd8991e6ef,15495,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Eu|HNO3|kerosene:0.95|1-octanol:0.05|0.001|0.2|22,15257,2.19589965240923,lanthanide,A_model_ready,DG007266,fb93bb7c0c098c36,,3,1.0293837776852,1.16651587472403
e63e31dd8991e6ef,15495,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Eu|HNO3|kerosene:0.95|1-octanol:0.05|0.001|0.2|22,15485,2.19589965240923,lanthanide,A_model_ready,DG011692,96e4063e2a55db57,,3,1.0293837776852,1.16651587472403
7a45f0834894d399,2221,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Nd|HNO3|dodecane:1|3|0.1|25,13153,0.013846153846151994,lanthanide,A_model_ready,DG010222,c8054098cbced6f6,10.1081/sei-200066296,3,1.146128035678238,1.132281881832086
815ca30d986ff94a,15767,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5cccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)n5)n4)n3)nnc21|Eu|HNO3|1-octanol:1|3.13|0.01|22,14953,-1.4089353929735,lanthanide,B_usable_with_caveats,DG005454,ca32807cfc057442,,3,-2.52287874528033,1.1139433523068298
c8c157b0bb00eb3d,15507,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Eu|HNO3|kerosene:0.95|1-octanol:0.05|0.1|0.2|22,15658,1.79330135361311,lanthanide,D_redundant_duplicate,DG013035,09abdc1af27ad0cd,,3,0.7058637122839191,1.0874376413291909
c6fca1a8d31ed78d,2222,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Nd|HNO3|dodecane:1|3|0.1|25,13152,0.32769230769230706,lanthanide,A_model_ready,DG004660,c8054098cbced6f6,10.1081/sei-200066296,3,1.3710678622717363,1.0433755545794292
432f8e416aa5aa6b,2220,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Nd|HNO3|dodecane:1|3|0.1|25,13152,0.32769230769230706,lanthanide,A_model_ready,DG004660,c8054098cbced6f6,10.1081/sei-200066296,3,1.3357921019231938,1.0080997942308867
988af356669ff246,2159,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Nd|HNO3|dodecane:1|3|0.1|25,13155,-0.36615384615384683,lanthanide,A_model_ready,DG011337,c8054098cbced6f6,10.1081/sei-200066296,3,0.6020599913279624,0.9682138374818092
c8c157b0bb00eb3d,15521,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Eu|HNO3|kerosene:0.95|1-octanol:0.05|0.1|0.2|22,15249,2.29225607135647,lanthanide,A_model_ready,DG003234,fb93bb7c0c098c36,,3,1.34439227368511,0.9478637976713602
c8c157b0bb00eb3d,15521,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Eu|HNO3|kerosene:0.95|1-octanol:0.05|0.1|0.2|22,15489,2.29225607135647,lanthanide,A_model_ready,DG008377,96e4063e2a55db57,,3,1.34439227368511,0.9478637976713602
c8c157b0bb00eb3d,15521,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Eu|HNO3|kerosene:0.95|1-octanol:0.05|0.1|0.2|22,15513,2.29225607135647,lanthanide,A_model_ready,DG005093,09abdc1af27ad0cd,,3,1.34439227368511,0.9478637976713602
60886c1ab4ac8a04,15599,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Eu|HNO3|tph:0.95|1-octanol:0.05|0.000871|0.2|22,15235,1.04532297878665,lanthanide,B_usable_with_caveats,DG003376,28cdb4e943806fc6,,3,0.0993352776859577,0.9459877011006923
2521185082709ebc,14741,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Eu|HNO3|tph:0.95|1-octanol:0.05|9.77e-05|0.2|22,15467,2.51054501020661,lanthanide,A_model_ready,DG007505,293c6e8e9f7bf518,,3,1.58405970545784,0.9264853047487698
2521185082709ebc,14741,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Eu|HNO3|tph:0.95|1-octanol:0.05|9.77e-05|0.2|22,15205,2.51014269940257,lanthanide,A_model_ready,DG012003,3d0c48af3e9a84bd,,3,1.58405970545784,0.9260829939447301
2521185082709ebc,14741,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Eu|HNO3|tph:0.95|1-octanol:0.05|9.77e-05|0.2|22,15595,2.51014269940257,lanthanide,A_model_ready,DG010932,ca96b757d85d4d42,,3,1.58405970545784,0.9260829939447301
2521185082709ebc,14741,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Eu|HNO3|tph:0.95|1-octanol:0.05|9.77e-05|0.2|22,15749,2.51014269940257,lanthanide,A_model_ready,DG001106,8a6db3776d0d03e2,,3,1.58405970545784,0.9260829939447301
01ece285adcd0cc5,15765,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5cccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)n5)n4)n3)nnc21|Eu|HNO3|1-octanol:1|2.06|0.01|22,14951,-1.61978875828839,lanthanide,B_usable_with_caveats,DG003562,ca32807cfc057442,,3,-2.52287874528033,0.9030899869919398
5a85bfec4e1c5352,15710,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Eu|HNO3|tph:0.95|1-octanol:0.05|0.18|0.2|20,15718,1.0755469613925301,lanthanide,A_model_ready,DG011688,099b521d371842d6,,3,1.94987770403687,0.8743307426443399
4578fba051cfa88d,13156,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Nd|HNO3|dodecane:1|3|0.1|25,13155,-0.36615384615384683,lanthanide,A_model_ready,DG011337,c8054098cbced6f6,10.1081/sei-200066296,3,0.4769230769230774,0.8430769230769242
7a45f0834894d399,2221,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Nd|HNO3|dodecane:1|3|0.1|25,13152,0.32769230769230706,lanthanide,A_model_ready,DG004660,c8054098cbced6f6,10.1081/sei-200066296,3,1.146128035678238,0.8184357279859309
e63e31dd8991e6ef,15259,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Eu|HNO3|kerosene:0.95|1-octanol:0.05|0.001|0.2|22,15257,2.19589965240923,lanthanide,A_model_ready,DG007266,fb93bb7c0c098c36,,3,1.4399639359209,0.75593571648833
e63e31dd8991e6ef,15259,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Eu|HNO3|kerosene:0.95|1-octanol:0.05|0.001|0.2|22,15485,2.19589965240923,lanthanide,A_model_ready,DG011692,96e4063e2a55db57,,3,1.4399639359209,0.75593571648833
988af356669ff246,2159,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Nd|HNO3|dodecane:1|3|0.1|25,13154,-0.15384615384615374,lanthanide,A_model_ready,DG009129,c8054098cbced6f6,10.1081/sei-200066296,3,0.6020599913279624,0.7559061451741161
c8c157b0bb00eb3d,15735,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Eu|HNO3|kerosene:0.95|1-octanol:0.05|0.1|0.2|22,15658,1.79330135361311,lanthanide,D_redundant_duplicate,DG013035,09abdc1af27ad0cd,,3,1.0530784434834102,0.7402229101296998
da45251b85332f0b,2219,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Nd|HNO3|dodecane:1|3|0.1|25,13155,-0.36615384615384683,lanthanide,A_model_ready,DG011337,c8054098cbced6f6,10.1081/sei-200066296,3,0.34090150770167293,0.7070553538555198
dff584cbb77577ed,15763,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5cccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)n5)n4)n3)nnc21|Eu|HNO3|1-octanol:1|1.02|0.01|22,14949,-2.04575749056067,lanthanide,B_usable_with_caveats,DG007161,ca32807cfc057442,,3,-2.69897000433601,0.65321251377534
4578fba051cfa88d,13156,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Nd|HNO3|dodecane:1|3|0.1|25,13154,-0.15384615384615374,lanthanide,A_model_ready,DG009129,c8054098cbced6f6,10.1081/sei-200066296,3,0.4769230769230774,0.6307692307692312
c8c157b0bb00eb3d,15499,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Eu|HNO3|kerosene:0.95|1-octanol:0.05|0.1|0.2|22,15249,2.29225607135647,lanthanide,A_model_ready,DG003234,fb93bb7c0c098c36,,3,1.66370092538964,0.6285551459668302
c8c157b0bb00eb3d,15499,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Eu|HNO3|kerosene:0.95|1-octanol:0.05|0.1|0.2|22,15489,2.29225607135647,lanthanide,A_model_ready,DG008377,96e4063e2a55db57,,3,1.66370092538964,0.6285551459668302
c8c157b0bb00eb3d,15499,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Eu|HNO3|kerosene:0.95|1-octanol:0.05|0.1|0.2|22,15513,2.29225607135647,lanthanide,A_model_ready,DG005093,09abdc1af27ad0cd,,3,1.66370092538964,0.6285551459668302
4c561e428ab05536,15509,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|Eu|HNO3|kerosene:0.95|1-octanol:0.05|0.5|0.2|22,15660,2.56149493379482,lanthanide,D_redundant_duplicate,DG007158,09abdc1af27ad0cd,,3,1.93951925261861,0.6219756811762098
