comparison,dropped_chemotype,delta,n_units
X_X_LOGK_GATED_vs_M_PHYSICS_radius+radius_sq,sc036,0.00011966525286164642,86
X_X_LOGK_GATED_vs_M_PHYSICS_radius+radius_sq,sc055,1.2687497071795387e-05,89
X_X_LOGK_GATED_vs_M_PHYSICS_radius+radius_sq,sc057,0.00019450469595219926,89
X_X_LOGK_GATED_vs_M_PHYSICS_radius+radius_sq,sc058,0.00010716238378362152,89
X_X_LOGK_GATED_vs_M_PHYSICS_radius+radius_sq,sc059,-3.385949519956051e-05,89
X_X_LOGK_GATED_vs_M_PHYSICS_radius+radius_sq,sc060,5.000841959674494e-05,89
X_X_LOGK_GATED_vs_M_PHYSICS_radius+radius_sq,sc061,5.166472770942006e-05,88
X_X_LOGK_GATED_vs_M_PHYSICS_radius+radius_sq,sc062,-7.198993899069651e-05,89
X_X_LOGK_GATED_vs_M_PHYSICS_radius+radius_sq,sc063,3.995569260601069e-05,89
X_X_LOGK_GATED_vs_M_PHYSICS_radius+radius_sq,sc068,-0.00025018819624921933,84
X_X_LOGK_GATED_vs_M_PHYSICS_radius+radius_sq,sc069,-0.00022822191871104322,88
X_X_LOGK_GATED_vs_M_PHYSICS_radius+radius_sq,sc070,-4.743931629408698e-06,89
X_X_LOGK_GATED_vs_M_PHYSICS_radius+radius_sq,sc071,-2.7272051713011995e-05,89
X_X_LOGK_GATED_vs_M_PHYSICS_radius+radius_sq,sc075,1.6919331436204394e-05,89
X_X_LOGK_GATED_vs_M_PHYSICS_radius+radius_sq,sc076,-7.172402307136122e-05,89
X_X_LOGK_GATED_vs_M_PHYSICS_radius+radius_sq,sc077,-1.073651726326245e-05,89
X_X_LOGK_GATED_vs_M_PHYSICS_radius+radius_sq,sc078,0.00019060934162789495,89
X_X_LOGK_GATED_vs_M_PHYSICS_radius+radius_sq,sc083,8.110972279656691e-05,89
X_X_LOGK_GATED_vs_M_PHYSICS_radius+radius_sq,sc084,6.400683826739061e-05,89
X_X_LOGK_GATED_vs_M_PHYSICS_radius+radius_sq,sc085,-7.161872245791734e-06,89
X_X_LOGK_GATED_vs_M_PHYSICS_radius+radius_sq,sc086,2.597398479498431e-05,89
X_X_LOGK_GATED_vs_M_PHYSICS_radius+radius_sq,sc092,9.876722281105603e-05,89
X_X_LOGK_GATED_vs_M_PHYSICS_radius+radius_sq,sc096,-2.221691744762754e-05,89
X_X_LOGK_GATED_vs_M_PHYSICS_radius+radius_sq,sc097,3.2615170691783936e-06,89
X_X_LOGK_ADD_vs_M_PHYSICS_radius+radius_sq,(none),-0.0014273217694451973,90
X_X_LOGK_ADD_vs_M_PHYSICS_radius+radius_sq,sc000,-0.001699928806518399,89
X_X_LOGK_ADD_vs_M_PHYSICS_radius+radius_sq,sc001,-0.0014905209680691714,89
X_X_LOGK_ADD_vs_M_PHYSICS_radius+radius_sq,sc007,-0.001492038964840848,89
X_X_LOGK_ADD_vs_M_PHYSICS_radius+radius_sq,sc008,-0.0014404423850198705,88
X_X_LOGK_ADD_vs_M_PHYSICS_radius+radius_sq,sc009,-0.0020497324034869395,67
X_X_LOGK_ADD_vs_M_PHYSICS_radius+radius_sq,sc010,-0.0016536867295363431,89
X_X_LOGK_ADD_vs_M_PHYSICS_radius+radius_sq,sc012,-0.0013602810268211287,89
X_X_LOGK_ADD_vs_M_PHYSICS_radius+radius_sq,sc015,-0.0016180570237919374,89
X_X_LOGK_ADD_vs_M_PHYSICS_radius+radius_sq,sc016,-0.0013707457881280808,89
X_X_LOGK_ADD_vs_M_PHYSICS_radius+radius_sq,sc017,-0.0016314416129503157,89
X_X_LOGK_ADD_vs_M_PHYSICS_radius+radius_sq,sc018,-0.0013298895125912168,89
X_X_LOGK_ADD_vs_M_PHYSICS_radius+radius_sq,sc019,-0.0011038794621540018,89
X_X_LOGK_ADD_vs_M_PHYSICS_radius+radius_sq,sc020,-0.0015114334598184803,89
X_X_LOGK_ADD_vs_M_PHYSICS_radius+radius_sq,sc021,-0.001607091518804234,89
X_X_LOGK_ADD_vs_M_PHYSICS_radius+radius_sq,sc027,-0.0014283732676191804,84
X_X_LOGK_ADD_vs_M_PHYSICS_radius+radius_sq,sc028,-0.0016364258696554906,88
X_X_LOGK_ADD_vs_M_PHYSICS_radius+radius_sq,sc029,-0.001315246610309413,87
X_X_LOGK_ADD_vs_M_PHYSICS_radius+radius_sq,sc030,-0.0012791909553418815,87
X_X_LOGK_ADD_vs_M_PHYSICS_radius+radius_sq,sc031,-0.0013472121226189965,87
X_X_LOGK_ADD_vs_M_PHYSICS_radius+radius_sq,sc032,-0.0014058983572621088,89
X_X_LOGK_ADD_vs_M_PHYSICS_radius+radius_sq,sc033,-0.001477794476080851,89
X_X_LOGK_ADD_vs_M_PHYSICS_radius+radius_sq,sc036,-0.0011725819408861698,86
X_X_LOGK_ADD_vs_M_PHYSICS_radius+radius_sq,sc055,-0.0013596794035812387,89
X_X_LOGK_ADD_vs_M_PHYSICS_radius+radius_sq,sc057,-0.001229309009181778,89
X_X_LOGK_ADD_vs_M_PHYSICS_radius+radius_sq,sc058,-0.0013462346213236195,89
X_X_LOGK_ADD_vs_M_PHYSICS_radius+radius_sq,sc059,-0.0013989492591074157,89
X_X_LOGK_ADD_vs_M_PHYSICS_radius+radius_sq,sc060,-0.0011759156646197284,89
X_X_LOGK_ADD_vs_M_PHYSICS_radius+radius_sq,sc061,-0.0014079007891177088,88
X_X_LOGK_ADD_vs_M_PHYSICS_radius+radius_sq,sc062,-0.001617506822506027,89
X_X_LOGK_ADD_vs_M_PHYSICS_radius+radius_sq,sc063,-0.0011743907339781398,89
X_X_LOGK_ADD_vs_M_PHYSICS_radius+radius_sq,sc068,-0.0018457701024367206,84
X_X_LOGK_ADD_vs_M_PHYSICS_radius+radius_sq,sc069,-0.0017181011137260664,88
X_X_LOGK_ADD_vs_M_PHYSICS_radius+radius_sq,sc070,-0.001434119814914653,89
X_X_LOGK_ADD_vs_M_PHYSICS_radius+radius_sq,sc071,-0.001446720234758942,89
X_X_LOGK_ADD_vs_M_PHYSICS_radius+radius_sq,sc075,-0.0014335976986187655,89
X_X_LOGK_ADD_vs_M_PHYSICS_radius+radius_sq,sc076,-0.0014976224782267842,89
X_X_LOGK_ADD_vs_M_PHYSICS_radius+radius_sq,sc077,-0.0014326869218742153,89
X_X_LOGK_ADD_vs_M_PHYSICS_radius+radius_sq,sc078,-0.0012094411880987663,89
X_X_LOGK_ADD_vs_M_PHYSICS_radius+radius_sq,sc083,-0.0012801902883704589,89
X_X_LOGK_ADD_vs_M_PHYSICS_radius+radius_sq,sc084,-0.0011017011582448344,89
X_X_LOGK_ADD_vs_M_PHYSICS_radius+radius_sq,sc085,-0.0013806692033164723,89
X_X_LOGK_ADD_vs_M_PHYSICS_radius+radius_sq,sc086,-0.0014696862087374266,89
X_X_LOGK_ADD_vs_M_PHYSICS_radius+radius_sq,sc092,-0.0012018405131577732,89
X_X_LOGK_ADD_vs_M_PHYSICS_radius+radius_sq,sc096,-0.001394445874507921,89
X_X_LOGK_ADD_vs_M_PHYSICS_radius+radius_sq,sc097,-0.0014178405800837738,89
X_X_LOGK_RESIDUAL_vs_M_PHYSICS_radius+radius_sq,(none),-0.03430979085432044,90
X_X_LOGK_RESIDUAL_vs_M_PHYSICS_radius+radius_sq,sc000,-0.023225384400661936,89
X_X_LOGK_RESIDUAL_vs_M_PHYSICS_radius+radius_sq,sc001,-0.03339395575137571,89
X_X_LOGK_RESIDUAL_vs_M_PHYSICS_radius+radius_sq,sc007,-0.033934189248079755,89
X_X_LOGK_RESIDUAL_vs_M_PHYSICS_radius+radius_sq,sc008,-0.03396313192936944,88
X_X_LOGK_RESIDUAL_vs_M_PHYSICS_radius+radius_sq,sc009,-0.03917310023817386,67
X_X_LOGK_RESIDUAL_vs_M_PHYSICS_radius+radius_sq,sc010,-0.03466566255497627,89
X_X_LOGK_RESIDUAL_vs_M_PHYSICS_radius+radius_sq,sc012,-0.034575055178600024,89
X_X_LOGK_RESIDUAL_vs_M_PHYSICS_radius+radius_sq,sc015,-0.03451838243032146,89
X_X_LOGK_RESIDUAL_vs_M_PHYSICS_radius+radius_sq,sc016,-0.03566864105457202,89
X_X_LOGK_RESIDUAL_vs_M_PHYSICS_radius+radius_sq,sc017,-0.03308536762051965,89
X_X_LOGK_RESIDUAL_vs_M_PHYSICS_radius+radius_sq,sc018,-0.034514044376201404,89
X_X_LOGK_RESIDUAL_vs_M_PHYSICS_radius+radius_sq,sc019,-0.034156443862723755,89
X_X_LOGK_RESIDUAL_vs_M_PHYSICS_radius+radius_sq,sc020,-0.03493794293007676,89
X_X_LOGK_RESIDUAL_vs_M_PHYSICS_radius+radius_sq,sc021,-0.034467712035303875,89
X_X_LOGK_RESIDUAL_vs_M_PHYSICS_radius+radius_sq,sc027,-0.03599308487026933,84
X_X_LOGK_RESIDUAL_vs_M_PHYSICS_radius+radius_sq,sc028,-0.0361428117406699,88
X_X_LOGK_RESIDUAL_vs_M_PHYSICS_radius+radius_sq,sc029,-0.034074125532677864,87
X_X_LOGK_RESIDUAL_vs_M_PHYSICS_radius+radius_sq,sc030,-0.03742864291986079,87
X_X_LOGK_RESIDUAL_vs_M_PHYSICS_radius+radius_sq,sc031,-0.03388190343708095,87
X_X_LOGK_RESIDUAL_vs_M_PHYSICS_radius+radius_sq,sc032,-0.03506719717114784,89
X_X_LOGK_RESIDUAL_vs_M_PHYSICS_radius+radius_sq,sc033,-0.034852304675651945,89
X_X_LOGK_RESIDUAL_vs_M_PHYSICS_radius+radius_sq,sc036,-0.034589091787100644,86
X_X_LOGK_RESIDUAL_vs_M_PHYSICS_radius+radius_sq,sc055,-0.03467671687067621,89
X_X_LOGK_RESIDUAL_vs_M_PHYSICS_radius+radius_sq,sc057,-0.03202809316269184,89
X_X_LOGK_RESIDUAL_vs_M_PHYSICS_radius+radius_sq,sc058,-0.03506440311225505,89
X_X_LOGK_RESIDUAL_vs_M_PHYSICS_radius+radius_sq,sc059,-0.03480628205838787,89
X_X_LOGK_RESIDUAL_vs_M_PHYSICS_radius+radius_sq,sc060,-0.03494672079676003,89
X_X_LOGK_RESIDUAL_vs_M_PHYSICS_radius+radius_sq,sc061,-0.035222298003456665,88
X_X_LOGK_RESIDUAL_vs_M_PHYSICS_radius+radius_sq,sc062,-0.034616536494796,89
X_X_LOGK_RESIDUAL_vs_M_PHYSICS_radius+radius_sq,sc063,-0.03463728855532996,89
X_X_LOGK_RESIDUAL_vs_M_PHYSICS_radius+radius_sq,sc068,-0.03516741076449448,84
X_X_LOGK_RESIDUAL_vs_M_PHYSICS_radius+radius_sq,sc069,-0.03537292000485952,88
X_X_LOGK_RESIDUAL_vs_M_PHYSICS_radius+radius_sq,sc070,-0.034820414246263004,89
X_X_LOGK_RESIDUAL_vs_M_PHYSICS_radius+radius_sq,sc071,-0.03465610970216819,89
X_X_LOGK_RESIDUAL_vs_M_PHYSICS_radius+radius_sq,sc075,-0.03416816959741164,89
X_X_LOGK_RESIDUAL_vs_M_PHYSICS_radius+radius_sq,sc076,-0.03514087560428443,89
X_X_LOGK_RESIDUAL_vs_M_PHYSICS_radius+radius_sq,sc077,-0.03474072251551029,89
X_X_LOGK_RESIDUAL_vs_M_PHYSICS_radius+radius_sq,sc078,-0.035932151771921425,89
X_X_LOGK_RESIDUAL_vs_M_PHYSICS_radius+radius_sq,sc083,-0.03416340319300315,89
X_X_LOGK_RESIDUAL_vs_M_PHYSICS_radius+radius_sq,sc084,-0.032469498490132656,89
X_X_LOGK_RESIDUAL_vs_M_PHYSICS_radius+radius_sq,sc085,-0.03381253160887077,89
X_X_LOGK_RESIDUAL_vs_M_PHYSICS_radius+radius_sq,sc086,-0.034200672208249114,89
X_X_LOGK_RESIDUAL_vs_M_PHYSICS_radius+radius_sq,sc092,-0.03289951331654823,89
X_X_LOGK_RESIDUAL_vs_M_PHYSICS_radius+radius_sq,sc096,-0.03326342023420156,89
X_X_LOGK_RESIDUAL_vs_M_PHYSICS_radius+radius_sq,sc097,-0.032274663485475655,89
X_X_LOGK_SHUFFLED_vs_M_PHYSICS_radius+radius_sq,(none),-0.0021087328958334637,90
X_X_LOGK_SHUFFLED_vs_M_PHYSICS_radius+radius_sq,sc000,-0.0024715106532411835,89
X_X_LOGK_SHUFFLED_vs_M_PHYSICS_radius+radius_sq,sc001,-0.0022891803951552506,89
X_X_LOGK_SHUFFLED_vs_M_PHYSICS_radius+radius_sq,sc007,-0.0027289014520990224,89
X_X_LOGK_SHUFFLED_vs_M_PHYSICS_radius+radius_sq,sc008,-0.0021055422225270837,88
X_X_LOGK_SHUFFLED_vs_M_PHYSICS_radius+radius_sq,sc009,-0.002408716364902079,67
X_X_LOGK_SHUFFLED_vs_M_PHYSICS_radius+radius_sq,sc010,-0.0023320397330450467,89
X_X_LOGK_SHUFFLED_vs_M_PHYSICS_radius+radius_sq,sc012,-0.002254681388250398,89
X_X_LOGK_SHUFFLED_vs_M_PHYSICS_radius+radius_sq,sc015,-0.00222353734731297,89
X_X_LOGK_SHUFFLED_vs_M_PHYSICS_radius+radius_sq,sc016,-0.002094989614788235,89
X_X_LOGK_SHUFFLED_vs_M_PHYSICS_radius+radius_sq,sc017,-0.0022451094674511905,89
X_X_LOGK_SHUFFLED_vs_M_PHYSICS_radius+radius_sq,sc018,-0.002024360399371053,89
X_X_LOGK_SHUFFLED_vs_M_PHYSICS_radius+radius_sq,sc019,-0.0015745447379842815,89
X_X_LOGK_SHUFFLED_vs_M_PHYSICS_radius+radius_sq,sc020,-0.0020014384453333894,89
X_X_LOGK_SHUFFLED_vs_M_PHYSICS_radius+radius_sq,sc021,-0.0021000581891280723,89
X_X_LOGK_SHUFFLED_vs_M_PHYSICS_radius+radius_sq,sc027,-0.0020535922806482823,84
X_X_LOGK_SHUFFLED_vs_M_PHYSICS_radius+radius_sq,sc028,-0.0025938671836718188,88
X_X_LOGK_SHUFFLED_vs_M_PHYSICS_radius+radius_sq,sc029,-0.0021404434311502697,87
X_X_LOGK_SHUFFLED_vs_M_PHYSICS_radius+radius_sq,sc030,-0.0015491639903133351,87
X_X_LOGK_SHUFFLED_vs_M_PHYSICS_radius+radius_sq,sc031,-0.002161916127007115,87
X_X_LOGK_SHUFFLED_vs_M_PHYSICS_radius+radius_sq,sc032,-0.002127888793429709,89
X_X_LOGK_SHUFFLED_vs_M_PHYSICS_radius+radius_sq,sc033,-0.001970652799905415,89
X_X_LOGK_SHUFFLED_vs_M_PHYSICS_radius+radius_sq,sc036,-0.001904033636420215,86
X_X_LOGK_SHUFFLED_vs_M_PHYSICS_radius+radius_sq,sc055,-0.002094645778982157,89
X_X_LOGK_SHUFFLED_vs_M_PHYSICS_radius+radius_sq,sc057,-0.002028961833814862,89
X_X_LOGK_SHUFFLED_vs_M_PHYSICS_radius+radius_sq,sc058,-0.0020637523575581357,89
X_X_LOGK_SHUFFLED_vs_M_PHYSICS_radius+radius_sq,sc059,-0.0020204975866763967,89
X_X_LOGK_SHUFFLED_vs_M_PHYSICS_radius+radius_sq,sc060,-0.001976705964727432,89
X_X_LOGK_SHUFFLED_vs_M_PHYSICS_radius+radius_sq,sc061,-0.001995078181182887,88
X_X_LOGK_SHUFFLED_vs_M_PHYSICS_radius+radius_sq,sc062,-0.0019896799170962634,89
X_X_LOGK_SHUFFLED_vs_M_PHYSICS_radius+radius_sq,sc063,-0.0020440319032286962,89
X_X_LOGK_SHUFFLED_vs_M_PHYSICS_radius+radius_sq,sc068,-0.0020880754865101173,84
X_X_LOGK_SHUFFLED_vs_M_PHYSICS_radius+radius_sq,sc069,-0.002457825608498426,88
X_X_LOGK_SHUFFLED_vs_M_PHYSICS_radius+radius_sq,sc070,-0.002105299480406245,89
X_X_LOGK_SHUFFLED_vs_M_PHYSICS_radius+radius_sq,sc071,-0.0020308590025986347,89
X_X_LOGK_SHUFFLED_vs_M_PHYSICS_radius+radius_sq,sc075,-0.002189349659366453,89
X_X_LOGK_SHUFFLED_vs_M_PHYSICS_radius+radius_sq,sc076,-0.002108755884153372,89
X_X_LOGK_SHUFFLED_vs_M_PHYSICS_radius+radius_sq,sc077,-0.00211185711975087,89
X_X_LOGK_SHUFFLED_vs_M_PHYSICS_radius+radius_sq,sc078,-0.001850817600173695,89
X_X_LOGK_SHUFFLED_vs_M_PHYSICS_radius+radius_sq,sc083,-0.0024045035296733903,89
X_X_LOGK_SHUFFLED_vs_M_PHYSICS_radius+radius_sq,sc084,-0.0017162166575053386,89
X_X_LOGK_SHUFFLED_vs_M_PHYSICS_radius+radius_sq,sc085,-0.002180616506505937,89
X_X_LOGK_SHUFFLED_vs_M_PHYSICS_radius+radius_sq,sc086,-0.0021792960825942993,89
X_X_LOGK_SHUFFLED_vs_M_PHYSICS_radius+radius_sq,sc092,-0.0018890376453317185,89
X_X_LOGK_SHUFFLED_vs_M_PHYSICS_radius+radius_sq,sc096,-0.0019506575616622852,89
X_X_LOGK_SHUFFLED_vs_M_PHYSICS_radius+radius_sq,sc097,-0.0021206788479258107,89
X_X_LOGK_ADD_vs_X_LOGK_SHUFFLED,(none),0.0006814111263882665,90
X_X_LOGK_ADD_vs_X_LOGK_SHUFFLED,sc000,0.0007715818467227846,89
X_X_LOGK_ADD_vs_X_LOGK_SHUFFLED,sc001,0.000798659427086079,89
X_X_LOGK_ADD_vs_X_LOGK_SHUFFLED,sc007,0.0012368624872581742,89
X_X_LOGK_ADD_vs_X_LOGK_SHUFFLED,sc008,0.0006650998375072134,88
X_X_LOGK_ADD_vs_X_LOGK_SHUFFLED,sc009,0.00035898396141513956,67
X_X_LOGK_ADD_vs_X_LOGK_SHUFFLED,sc010,0.0006783530035087038,89
X_X_LOGK_ADD_vs_X_LOGK_SHUFFLED,sc012,0.0008944003614292694,89
X_X_LOGK_ADD_vs_X_LOGK_SHUFFLED,sc015,0.0006054803235210327,89
X_X_LOGK_ADD_vs_X_LOGK_SHUFFLED,sc016,0.000724243826660154,89
X_X_LOGK_ADD_vs_X_LOGK_SHUFFLED,sc017,0.0006136678545008749,89
X_X_LOGK_ADD_vs_X_LOGK_SHUFFLED,sc018,0.000694470886779836,89
X_X_LOGK_ADD_vs_X_LOGK_SHUFFLED,sc019,0.0004706652758302796,89
X_X_LOGK_ADD_vs_X_LOGK_SHUFFLED,sc020,0.0004900049855149093,89
X_X_LOGK_ADD_vs_X_LOGK_SHUFFLED,sc021,0.0004929666703238384,89
X_X_LOGK_ADD_vs_X_LOGK_SHUFFLED,sc027,0.0006252190130291019,84
X_X_LOGK_ADD_vs_X_LOGK_SHUFFLED,sc028,0.000957441314016328,88
X_X_LOGK_ADD_vs_X_LOGK_SHUFFLED,sc029,0.0008251968208408566,87
X_X_LOGK_ADD_vs_X_LOGK_SHUFFLED,sc030,0.00026997303497145353,87
X_X_LOGK_ADD_vs_X_LOGK_SHUFFLED,sc031,0.0008147040043881186,87
X_X_LOGK_ADD_vs_X_LOGK_SHUFFLED,sc032,0.0007219904361676006,89
X_X_LOGK_ADD_vs_X_LOGK_SHUFFLED,sc033,0.0004928583238245642,89
X_X_LOGK_ADD_vs_X_LOGK_SHUFFLED,sc036,0.0007314516955340453,86
X_X_LOGK_ADD_vs_X_LOGK_SHUFFLED,sc055,0.0007349663754009183,89
X_X_LOGK_ADD_vs_X_LOGK_SHUFFLED,sc057,0.000799652824633084,89
X_X_LOGK_ADD_vs_X_LOGK_SHUFFLED,sc058,0.0007175177362345165,89
X_X_LOGK_ADD_vs_X_LOGK_SHUFFLED,sc059,0.0006215483275689811,89
X_X_LOGK_ADD_vs_X_LOGK_SHUFFLED,sc060,0.0008007903001077037,89
X_X_LOGK_ADD_vs_X_LOGK_SHUFFLED,sc061,0.000587177392065178,88
X_X_LOGK_ADD_vs_X_LOGK_SHUFFLED,sc062,0.00037217309459023636,89
X_X_LOGK_ADD_vs_X_LOGK_SHUFFLED,sc063,0.0008696411692505567,89
X_X_LOGK_ADD_vs_X_LOGK_SHUFFLED,sc068,0.00024230538407339663,84
X_X_LOGK_ADD_vs_X_LOGK_SHUFFLED,sc069,0.0007397244947723595,88
X_X_LOGK_ADD_vs_X_LOGK_SHUFFLED,sc070,0.0006711796654915915,89
X_X_LOGK_ADD_vs_X_LOGK_SHUFFLED,sc071,0.0005841387678396929,89
X_X_LOGK_ADD_vs_X_LOGK_SHUFFLED,sc075,0.0007557519607476876,89
X_X_LOGK_ADD_vs_X_LOGK_SHUFFLED,sc076,0.0006111334059265876,89
X_X_LOGK_ADD_vs_X_LOGK_SHUFFLED,sc077,0.0006791701978766547,89
X_X_LOGK_ADD_vs_X_LOGK_SHUFFLED,sc078,0.0006413764120749288,89
X_X_LOGK_ADD_vs_X_LOGK_SHUFFLED,sc083,0.0011243132413029315,89
X_X_LOGK_ADD_vs_X_LOGK_SHUFFLED,sc084,0.0006145154992605043,89
X_X_LOGK_ADD_vs_X_LOGK_SHUFFLED,sc085,0.0007999473031894645,89
X_X_LOGK_ADD_vs_X_LOGK_SHUFFLED,sc086,0.0007096098738568725,89
X_X_LOGK_ADD_vs_X_LOGK_SHUFFLED,sc092,0.0006871971321739453,89
X_X_LOGK_ADD_vs_X_LOGK_SHUFFLED,sc096,0.0005562116871543643,89
X_X_LOGK_ADD_vs_X_LOGK_SHUFFLED,sc097,0.0007028382678420369,89
