grouping,extractant,n_rows,baseline_mae,baseline_rmse,baseline_sign_accuracy,baseline_r2,delta3d_mae,delta3d_rmse,delta3d_sign_accuracy,delta3d_r2,mae_reduction
extractant,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,24,0.2622738157969134,0.3669612311771045,0.4583333333333333,-0.7756833888841335,0.2622738157969134,0.3669612311771045,0.4583333333333333,-0.7756833888841335,0.0
extractant,O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,24,0.10043515586027633,0.13099692170508342,0.375,-0.21680306601830734,0.08823673756326578,0.12007030671661517,0.375,-0.022278800763005924,0.012198418297010558
extractant,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,23,0.22923513864294373,0.3082732263398171,0.6956521739130435,-0.4147565988997812,0.22491366055016135,0.30591217578464786,0.6956521739130435,-0.3931684756310876,0.004321478092782383
extractant,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,20,0.33944017724858483,0.40342361258601095,0.15,-3.4550946890798615,0.316188930611878,0.3751048638486005,0.15,-2.851586908536437,0.0232512466367068
extractant,CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-],17,0.20368813756680879,0.2581797617250122,0.5882352941176471,-0.7170295244704805,0.19428924565584282,0.2446006104117257,0.5882352941176471,-0.5411625410186647,0.009398891910965962
extractant,CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1,16,0.1611254412333425,0.1987090295440189,0.3125,-0.25314242998981973,0.1611254412333425,0.1987090295440189,0.3125,-0.25314242998981973,0.0
extractant,CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C,12,0.06443995326244388,0.10435506983948033,0.9166666666666666,-0.6496019454091995,0.06443995326244388,0.10435506983948033,0.9166666666666666,-0.6496019454091995,0.0
extractant,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC,12,0.2438105153956804,0.2989103867616806,0.25,-0.004049855165499716,0.2438105153956804,0.2989103867616806,0.25,-0.004049855165499716,0.0
extractant,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,12,0.10684702853228216,0.12995109802037655,0.9166666666666666,0.6291384651975145,0.11682732437872491,0.14464583275394763,0.9166666666666666,0.5405230424071951,-0.00998029584644275
extractant,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,12,0.09068103177205909,0.12149772115489677,0.8333333333333334,-0.2855715081933152,0.07319488102200605,0.10229656667430108,0.8333333333333334,0.08865652161225523,0.01748615075005304
extractant,CCCCCCN(CCC(C)CCC=C(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCC=C(C)C,12,0.07838678681771298,0.11232998865549311,0.9166666666666666,0.7658057385748733,0.08931057718012132,0.13026146898961574,0.8333333333333334,0.6850680211021782,-0.010923790362408342
extractant,CCCCCCN(CCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCCC(C)C,12,0.04589882929054473,0.060897480629038686,0.9166666666666666,0.9238642390402805,0.07802780953499941,0.10453951877449853,0.8333333333333334,0.7756371055727085,-0.03212898024445468
extractant,CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,12,0.09584892115684862,0.13009066675222314,1.0,0.6919636834105053,0.09584892115684862,0.13009066675222314,1.0,0.6919636834105053,0.0
extractant,CCCCCCc1ccc(N(CC)C(=O)c2cccc(-c3cccc(C(=O)N(CC)c4ccc(CCCCCC)cc4)n3)n2)cc1,12,0.06957636141379007,0.08454899442097956,0.75,0.03839667357418708,0.09943414264709294,0.1268570528173172,0.6666666666666666,-1.1647527429546023,-0.029857781233302863
extractant,CCCCN(CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCC)CCCC)nc3c2n1,12,0.16802957446844738,0.19178225217751485,0.5,-0.05637436162387166,0.16802957446844738,0.19178225217751485,0.5,-0.05637436162387166,0.0
extractant,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)cc(C)c3)n2)n1)c1cc(C)cc(C)c1,12,0.05532138385996402,0.07039930164522204,0.5,-0.4867577153114053,0.05367328030383448,0.06518346117352995,0.5,-0.2746129704113678,0.0016481035561295362
extractant,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)ccc3C)n2)n1)c1cc(C)ccc1C,12,0.06092059625352842,0.07672214329108398,0.8333333333333334,0.3362959592814314,0.0651921440665184,0.08179360513716405,0.75,0.24565205856904693,-0.0042715478129899745
extractant,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccc(C)cc3C)n2)n1)c1ccc(C)cc1C,12,0.05962491565514954,0.0711342797322829,0.75,0.5233965535743674,0.05841385260230165,0.07009968195695464,0.75,0.5371594544930752,0.001211063052847891
extractant,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccccc3)n2)n1)c1ccccc1,12,0.05727600787967357,0.07072618643017786,0.8333333333333334,0.14250093525302265,0.05727600787967357,0.07072618643017786,0.8333333333333334,0.14250093525302265,0.0
extractant,CCc1ccc(N(CC)C(=O)c2ccc3ccc4ccc(C(=O)N(CC)c5ccc(CC)cc5)nc4c3n2)cc1,12,0.16841988530768529,0.243722910825465,0.9166666666666666,-1.5381649018622539,0.16542481931361544,0.23635759253751523,0.9166666666666666,-1.3870759494023046,0.0029950659940698454
extractant,CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,12,0.12298855499892185,0.1588507809250742,0.75,0.6925303184719389,0.12356724523809909,0.16680602958377577,0.75,0.6609630129402969,-0.0005786902391772403
extractant,CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,12,0.1334758294716943,0.1637525169398575,0.5,-1.112841060621646,0.1334758294716943,0.1637525169398575,0.5,-1.112841060621646,0.0
extractant,CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,12,0.12111414441449629,0.18060997723991204,0.5,0.21829156249977355,0.11841697949569406,0.18011952010596832,0.75,0.22253134947535447,0.0026971649188022306
extractant,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,12,0.05244580011442138,0.06243691420298151,1.0,0.36262930468830323,0.05244580011442138,0.06243691420298151,1.0,0.36262930468830323,0.0
extractant,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,12,0.08771266238099196,0.12159372167106104,0.75,0.6002981231039927,0.08554785289818252,0.1260674974475738,0.5833333333333334,0.5703447245557423,0.002164809482809435
extractant,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,12,0.1464985301950301,0.1926767137028705,0.75,-0.6914341442366441,0.14587768468695297,0.18983681183459172,0.8333333333333334,-0.6419408042892172,0.0006208455080771169
extractant,CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1,12,0.23203933996933443,0.3152224534791999,0.25,-0.04216525253023162,0.22366404821387223,0.3121108035576345,0.25,-0.02169178796975757,0.0083752917554622
extractant,O=C(COCC(=O)N1CCCCC1)N1CCCCC1,12,0.10010603806883084,0.15542505218322608,0.4166666666666667,-19.66904542986829,0.09639846515236293,0.15264991673852252,0.4166666666666667,-18.9375376087939,0.0037075729164679078
extractant,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,12,0.17539877993913564,0.2032924149019396,0.6666666666666666,-1.2589943015582383,0.18315696607526352,0.21056021497358302,0.6666666666666666,-1.4234017453093748,-0.007758186136127887
extractant,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,12,0.12794949151955973,0.1633187735019265,0.9166666666666666,0.3020592393030911,0.1325645846697656,0.16423191928742684,0.9166666666666666,0.29423278625397087,-0.004615093150205862
extractant,CN(C(=O)CC(=O)N(C)c1ccccc1)c1ccccc1,12,0.25648461384725096,0.4357862660850917,0.75,-0.02636772565171519,0.23965137541118697,0.4279836360941281,0.75,0.010056890889921344,0.01683323843606399
extractant,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,12,0.17140356205046073,0.1939739410249951,0.75,0.14633410079113407,0.16713143308723988,0.18827286742703384,0.75,0.19577674281361834,0.00427212896322085
extractant,CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,12,0.09010678155303353,0.11158241000580771,0.9166666666666666,0.7174759527758503,0.10625381647169345,0.13049150249036304,0.9166666666666666,0.6136077493221737,-0.016147034918659917
extractant,CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,12,0.12208147764364208,0.20648988697741433,0.75,-0.540483989355949,0.10876419978929046,0.18841880727445948,0.75,-0.2826498550941945,0.01331727785435162
extractant,CCCc1nnc(-c2cccc(-c3nnc(CCC)c(CCC)n3)n2)nc1CCC,11,0.27538858714246006,0.3144916369983679,0.7272727272727273,0.2645512989423422,0.2985176030634952,0.3398326048470743,0.6363636363636364,0.14125490028852083,-0.023129015921035112
extractant,COCCN(CCOC)C(=O)COCC(=O)N(CCOC)CCOC,11,0.11908248254393153,0.16207109042697979,0.18181818181818182,-18.403611969566743,0.11348048923446438,0.15955447687791877,0.18181818181818182,-17.80569818135626,0.005601993309467146
extractant,CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,11,0.14098618602155433,0.19131663868978696,0.8181818181818182,0.10867801493034179,0.13587442888111465,0.18959602371345172,0.8181818181818182,0.12463821177422896,0.005111757140439682
extractant,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,10,0.20666294024555923,0.27914240231043397,0.9,0.2766465913929599,0.21343818026459696,0.3136544368338785,0.9,0.08672455847668037,-0.0067752400190377315
extractant,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,10,0.06255817759702692,0.08822085537753033,0.7,-0.5166123941149798,0.06255817759702692,0.08822085537753033,0.7,-0.5166123941149798,0.0
extractant,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,10,0.40212449144260687,0.4773218018892599,0.7,0.020049043732442318,0.40480643497167224,0.4788649057564752,0.7,0.013702757440760771,-0.002681943529065367
extractant,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccc(C)cc2)n1)c1ccc(C)cc1,9,0.14711424150291286,0.17173553517991857,0.4444444444444444,-0.3738094768168527,0.14501474339555662,0.16956891879600322,0.4444444444444444,-0.33936416258544355,0.00209949810735624
extractant,CCCCCCOP(=O)(O)OCCCCCC,8,0.34182937886958076,0.404262488210134,0.5,-1.1078201908519008,0.34182937886958076,0.404262488210134,0.5,-1.1078201908519008,0.0
extractant,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,8,0.17343868905010623,0.21099968595464286,0.5,-0.09655425329749634,0.16520041648587075,0.21200947161127254,0.625,-0.10707497355075946,0.008238272564235483
extractant,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCC)CCCCCCCC,8,0.0739700437526156,0.08874361209289144,1.0,0.5446275609276776,0.06677972339601385,0.0748350747191946,1.0,0.6761805492471077,0.007190320356601748
extractant,CCCCN(CCCC)C(=O)CC(=O)N(CCCC)CCCC,5,0.19079551966661462,0.25419973920680333,0.6,0.4998084664815121,0.19412862576258588,0.25774067342838825,0.8,0.4857763426588283,-0.003333106095971261
extractant,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccccc2C)n1)c1ccccc1C,5,0.11408170791224855,0.14749583313908488,0.8,0.04766691548771118,0.11408170791224855,0.14749583313908488,0.8,0.04766691548771118,0.0
extractant,CCN(C(=O)c1cccc(C(=O)N(CC)c2cccc(C)c2)n1)c1cccc(C)c1,5,0.13037854522292483,0.18709323989934482,0.4,-3.1511441445321138,0.13327044950211228,0.18741412082554348,0.4,-3.1653954904955413,-0.0028919042791874516
extractant,CCCCCCN(C)C(=O)CC(=O)N(C)CCCCCC,5,0.1627414607742747,0.1767211056209897,0.6,0.39034508814382274,0.1627414607742747,0.1767211056209897,0.6,0.39034508814382274,0.0
extractant,O=C(O)CN(CC(=O)O)C1CCCCC1N(CC(=O)O)CC(=O)O,5,0.22081452122796213,0.25870456530290936,0.8,0.02636083767730235,0.21465115588635048,0.25234502321187485,0.8,0.07364097591688534,0.00616336534161166
extractant,CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC,5,0.18510619015868146,0.23123574445675046,0.6,0.28798361684482277,0.18850159912937076,0.2204120646686876,0.8,0.3530797053546979,-0.0033954089706892954
extractant,CCCCCCN(CCCCCC)C(=O)CC(=O)N(CCCCCC)CCCCCC,5,0.18641303727190595,0.23336101755153443,0.8,0.5466306021023314,0.1864043015784259,0.22826365090787462,0.8,0.5662204229353838,8.735693480033113e-06
extractant,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,4,0.16672540591786125,0.18861141604275095,0.25,-9.069491704302571,0.12834075236205963,0.15390161699803784,0.25,-5.704369827014797,0.03838465355580162
extractant,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,4,0.3121691368942914,0.4506427670763683,0.75,-0.07272452494637038,0.3121691368942914,0.4506427670763683,0.75,-0.07272452494637038,0.0
extractant,O=C(O)CN(CCO)CCN(CC(=O)O)CC(=O)O,4,0.13296450356780368,0.1503012684171291,1.0,-0.17834721373005524,0.13527573733005807,0.15407793903730227,1.0,-0.2383086572438109,-0.0023112337622543944
extractant,c1ccc2c(c1)OCCOCCOc1ccccc1OCCOCCO2,2,0.10870944430032502,0.10889662387517124,1.0,-3.9274307455476754,0.1122015905110719,0.11220457649880605,1.0,-4.231338708375033,-0.00349214621074688
extractant,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,2,0.8357311725885626,1.104400075472356,1.0,-0.500467486230189,0.865479702324029,1.1209608157527575,0.5,-0.5458046065418694,-0.02974852973546649
extractant,CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC,2,0.1988550805778676,0.22102906680775716,0.5,-23.582152500824666,0.20089756693103236,0.219116441263882,0.5,-23.158560886394156,-0.0020424863531647575
extractant,CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC,2,0.1905491879799949,0.19428155243534,0.5,-0.21969676194779897,0.18927813620535888,0.19289086262419636,0.5,-0.20229779668916947,0.0012710517746360173
extractant,CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,2,0.1376308244150715,0.14106316260102775,0.5,0.23808530737809142,0.16759525534862155,0.17469342865882842,0.5,-0.1685095148922655,-0.029964430933550057
extractant,CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,2,0.0059288751334342455,0.006375474493672658,1.0,0.976837174136316,0.011571188107458908,0.011571573021181576,1.0,0.9236952950287997,-0.005642312974024662
extractant,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,2,0.2713940199413947,0.28049056956223134,0.5,0.052171672982751494,0.2713940199413947,0.28049056956223134,0.5,0.052171672982751494,0.0
extractant,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,2,0.2174459784415937,0.21744684994924574,1.0,-0.030441386078460697,0.2193793456155649,0.21949155761080705,1.0,-0.049911500228382755,-0.0019333671739712177
extractant,CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,2,0.09428744876624667,0.10429217409811439,0.5,-0.46269429465119893,0.08945260457643779,0.10078976583218822,0.5,-0.36610159336818127,0.004834844189808882
extractant,CCCCN(CCCC)C(=O)CCC(=O)N(CCCC)CCCC,1,0.0035661110708957305,0.0035661110708957305,1.0,,0.0035661110708957305,0.0035661110708957305,1.0,,0.0
extractant,CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,1,0.01537846762868317,0.01537846762868317,0.0,,0.0033855344576487322,0.0033855344576487322,0.0,,0.011992933171034437
extractant,CC(C)CCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,1,0.004670876567895815,0.004670876567895815,1.0,,0.0003645990769937449,0.0003645990769937449,1.0,,0.00430627749090207
extractant,c1cc2nc(c1)COc1ccccc1OCCOCCOc1ccccc1OC2,1,0.1311422058701463,0.1311422058701463,1.0,,0.2097343455909919,0.2097343455909919,1.0,,-0.07859213972084561
extractant,C1COCCOCCOCCOCCOCCO1,1,0.24725792714728378,0.24725792714728378,1.0,,0.24725792714728378,0.24725792714728378,1.0,,0.0
